Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1456935095411476;25.0222;-15.2622;23.9242;
1456935105411476;25.0222;-15.2622;23.9242;
1456935116802622;14.6766;-10.6140;23.8144;
1456935126802622;14.3838;-10.5164;24.0706;
1456935136802622;14.2862;-10.5408;24.3756;
1456935146802622;14.1154;-10.4798;24.5464;
1456935156802622;14.2130;-10.5286;24.4854;
1456935166802622;14.2252;-10.5286;24.5220;
1456935176802622;14.1276;-10.4066;24.5342;
1456935186802622;14.1764;-10.3944;24.5342;
1456935196802622;14.1886;-10.4188;24.4976;
1456935206802622;14.4082;-10.4798;24.3268;
1456935216802622;14.5668;-10.5164;24.1072;
1456935226802622;14.6888;-10.5286;23.9242;
1456935236802622;14.7986;-10.5042;23.8510;
1456935246802622;14.7986;-10.4310;23.7778;
1456935256802622;14.9694;-10.4920;23.7656;
1456935266802622;14.9206;-10.4554;23.8632;
1456935276802622;14.8352;-10.4676;24.0096;
1456935286802622;14.7132;-10.4676;24.1926;
1456935296802622;14.5790;-10.3944;24.2658;
1456935306802622;14.6278;-10.4432;24.3878;
1456935316802622;14.4936;-10.4676;24.4976;
1456935326802622;14.3716;-10.4920;24.6074;
1456935336802622;14.2984;-10.4920;24.6928;
1456935346802622;14.1642;-10.4676;24.7172;
1456935356802622;14.2496;-10.4920;24.6440;
1456935366802622;14.3716;-10.4676;24.5098;
1456935376802622;14.4204;-10.4798;24.4000;
1456935386802622;14.4814;-10.4432;24.3268;
1456935396802622;14.5912;-10.3456;24.1560;
1456935406802622;14.7986;-10.3578;23.9730;
1456935416802622;14.8474;-10.3456;23.9486;
1456935426802622;15.0060;-10.3456;23.7900;
1456935436802622;15.1158;-10.3334;23.7168;
1456935446802622;15.0182;-10.3212;23.6802;
1456935456802622;15.0060;-10.3578;23.7778;
1456935466802622;14.8718;-10.3822;23.8754;
1456935476802622;14.7498;-10.4554;24.0462;
1456935486802622;14.6278;-10.4188;24.2414;
1456935496802622;14.7010;-10.3578;24.1072;
1456935506802622;14.6278;-10.3944;24.2292;
1456935516802622;14.6034;-10.4066;24.3024;
1456935526802622;14.5790;-10.4432;24.4732;
1456935536802622;14.6766;-10.3944;24.3512;
1456935546802622;14.7742;-10.3456;24.1926;
1456935556802622;14.8840;-10.3090;24.0950;
1456935566802622;15.0182;-10.2968;23.8876;
1456935576802622;14.9084;-10.3700;23.9974;
1456935586802622;14.9938;-10.2968;23.8632;
1456935596802622;14.9938;-10.2602;23.8144;
1456935606802622;15.0304;-10.2480;23.7168;
1456935616802622;15.0060;-10.2114;23.7168;
1456935626802622;15.0304;-10.2724;23.7534;
1456935636802622;14.9572;-10.3334;23.7778;
1456935646802622;14.9572;-10.3456;23.7412;
1456935656802622;14.9694;-10.3578;23.7290;
1456935666802622;14.9328;-10.3212;23.7656;
1456935676802622;14.9572;-10.3944;23.7900;
1456935686802622;14.9816;-10.3334;23.7778;
1456935696802622;15.0426;-10.2846;23.7778;
1456935706802622;15.1158;-10.2724;23.7534;
1456935716802622;15.1036;-10.1382;23.7534;
1456935726802622;15.1036;-10.1748;23.8754;
1456935736802622;15.2378;-10.1748;23.7900;
1456935746802622;15.4208;-10.1748;23.5948;
1456935756802622;15.5062;-10.1626;23.4484;
1456935766802622;15.5428;-10.1260;23.2776;
1456935776802622;15.5672;-10.2480;23.2532;
1456935786802622;15.5550;-10.2724;23.2654;
1456935796802622;15.6404;-10.2480;23.1678;
1456935806802622;15.7014;-10.2846;23.1190;
1456935816802622;15.6648;-10.1870;23.0702;
1456935826802622;15.4818;-10.1748;23.2166;
1456935836802622;15.4574;-10.2114;23.3752;
1456935846802622;15.4086;-10.1626;23.5094;
1456935856802622;15.3964;-10.1504;23.5826;
1456935866802622;15.2988;-10.0040;23.5216;
1456935876802622;15.2134;-10.0650;23.6436;
1456935886802622;15.0548;-10.0894;23.8022;
1456935896802622;14.7864;-10.1016;24.0584;
1456935906802622;14.7620;-10.1870;24.2658;
1456935916802622;14.5790;-10.1016;24.2658;
1456935926802622;14.5302;-10.1382;24.2902;
1456935936802622;14.4936;-10.1382;24.3390;
1456935946802622;14.6034;-10.1626;24.2780;
1456935956802622;14.6888;-10.1870;24.2902;
1456935966802622;14.7620;-10.1626;24.2658;
1456935976802622;14.7986;-10.1504;24.1560;
1456935986802622;14.8352;-10.1260;24.1804;
1456935996802622;14.7986;-10.1626;24.2902;
1456936006802622;14.8230;-10.2480;24.4000;
1456936016802622;14.6034;-10.2358;24.6562;
1456936026802622;14.3838;-10.2724;24.8270;
1456936036802622;14.2496;-10.3334;24.9978;
1456936046802622;14.1642;-10.2602;24.9246;
1456936056802622;14.4082;-10.3578;24.8270;
1456936066802622;14.5302;-10.3700;24.6806;
1456936076802622;14.6156;-10.3578;24.5342;
1456936086802622;14.7376;-10.3212;24.3512;
1456936096802622;14.9450;-10.2358;24.0218;
1456936106802622;15.0792;-10.2724;23.8876;
1456936116802622;15.3354;-10.2114;23.6192;
1456936126802622;15.4452;-10.1992;23.4972;
1456936136802622;15.4330;-10.1870;23.5216;
1456936146802622;15.4208;-10.1138;23.3630;
1456936156802622;15.4452;-10.1260;23.4728;
1456936166802622;15.4818;-10.1260;23.4606;
1456936176802622;15.5428;-10.1870;23.3874;
1456936186802622;15.6892;-10.1992;23.3142;
1456936196802622;15.6160;-10.1870;23.2044;
1456936206802622;15.7014;-10.2236;23.1922;
1456936216802622;15.8112;-10.1992;23.0214;
1456936226802622;15.9088;-10.2236;22.9116;
1456936236802622;16.1162;-10.2114;22.6798;
1456936246802622;16.1284;-10.2236;22.6188;
1456936256802622;16.0064;-10.1992;22.7408;
1456936266802622;15.9210;-10.2236;22.8628;
1456936276802622;15.8112;-10.2358;23.1190;
1456936286802622;15.6892;-10.2114;23.3142;
