Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1456935032840070;-9.6180;0.4086;-1.5565;
1456935042930747;-9.6873;0.4735;-1.7169;
1456935053036268;-9.5581;0.4564;-1.6666;
1456935063131268;-9.5557;0.4759;-1.6570;
1456935073236789;-9.6658;0.4086;-1.7767;
1456935083342309;-9.5821;0.4205;-1.7216;
1456935093437986;-9.5243;0.4421;-1.5398;
1456935103543507;-9.6371;0.4564;-1.6403;
1456935113648976;-9.6395;0.4759;-1.6977;
1456935123756528;-9.5892;0.4735;-1.7001;
1456935133862049;-9.5892;0.4229;-1.7408;
1456935143967518;-9.5821;0.3775;-1.6857;
1456935154092830;-9.6036;0.3823;-1.6283;
1456935164188820;-9.6443;0.3368;-1.6283;
1456935174294341;-9.6993;0.2530;-1.6283;
1456935184399861;-9.6467;0.1666;-1.6211;
1456935194505695;-9.5988;0.1211;-1.6379;
1456935204611164;-9.6108;0.0350;-1.6427;
1456935214716684;-9.6682;0.0039;-1.6355;
1456935224810070;-9.6562;0.0087;-1.5781;
1456935234915591;-9.6682;0.0135;-1.6044;
1456935245021059;-9.6658;-0.0344;-1.5661;
1456935255127257;-9.6371;-0.0778;-1.5757;
1456935265232778;-9.6634;-0.0849;-1.6283;
1456935275338247;-9.6586;-0.0826;-1.6570;
1456935285439445;-9.6562;-0.1137;-1.6092;
1456935295544966;-9.6586;-0.0921;-1.5924;
1456935305650434;-9.6849;-0.1232;-1.5829;
1456935315796268;-9.6347;-0.1472;-1.5852;
1456935325901789;-9.6730;-0.1352;-1.6164;
1456935336007257;-9.6754;-0.1184;-1.6068;
1456935346066216;-9.6538;-0.0706;-1.6211;
1456935356171736;-9.6634;-0.0368;-1.6475;
1456935366277205;-9.6562;0.0015;-1.6953;
1456935376389445;-9.6562;0.0948;-1.6666;
1456935386494914;-9.6419;0.1211;-1.6283;
1456935396600434;-9.6443;0.1522;-1.6259;
1456935406727153;-9.6180;0.1953;-1.6570;
1456935416832674;-9.6156;0.2554;-1.6905;
1456935426938143;-9.6132;0.2435;-1.6834;
1456935437049236;-9.6132;0.2865;-1.7384;
1456935447154757;-9.5940;0.3607;-1.7623;
1456935457260226;-9.5845;0.3679;-1.7408;
1456935467346216;-9.5892;0.3655;-1.7264;
1456935477451736;-9.5821;0.3823;-1.7384;
1456935487557205;-9.5940;0.3583;-1.7695;
1456935497671007;-9.5749;0.3655;-1.7719;
1456935507776528;-9.5605;0.3655;-1.7169;
1456935517881997;-9.5964;0.3799;-1.6834;
1456935527981320;-9.6347;0.3918;-1.7121;
1456935538086841;-9.6275;0.4181;-1.7001;
1456935548192309;-9.6036;0.4421;-1.6116;
1456935558307778;-9.6108;0.3918;-1.5757;
1456935568413299;-9.6275;0.3416;-1.5709;
1456935578518768;-9.6419;0.3344;-1.6020;
1456935588628820;-9.6371;0.3488;-1.6259;
1456935598734341;-9.6180;0.3320;-1.6211;
1456935608839809;-9.6012;0.2698;-1.6307;
1456935618954341;-9.6227;0.2363;-1.6020;
1456935629059861;-9.6443;0.2267;-1.5924;
1456935639165330;-9.6849;0.2028;-1.5805;
1456935649245903;-9.6778;0.2001;-1.5661;
1456935659351424;-9.6538;0.1618;-1.6020;
1456935669456893;-9.6251;0.0972;-1.6259;
1456935679576111;-9.6060;0.0589;-1.5733;
1456935689681632;-9.6634;0.0278;-1.5972;
1456935699787101;-9.6897;0.0278;-1.5876;
1456935709881945;-9.6586;0.0182;-1.5685;
1456935719987466;-9.6634;-0.0057;-1.5733;
1456935730092934;-9.6634;-0.0153;-1.5757;
1456935740196632;-9.6562;-0.0607;-1.5829;
1456935750302153;-9.6467;-0.1184;-1.6666;
1456935760407622;-9.6706;-0.1615;-1.6786;
1456935770522257;-9.6419;-0.1639;-1.6738;
1456935780627726;-9.6538;-0.1854;-1.6953;
1456935790733247;-9.6371;-0.1400;-1.6857;
1456935800844653;-9.6443;-0.1089;-1.6642;
1456935810950174;-9.6515;-0.0682;-1.6546;
1456935821055643;-9.6347;-0.0344;-1.6690;
1456935831170799;-9.6395;-0.0416;-1.6714;
1456935841276320;-9.6347;-0.0559;-1.7001;
1456935851381789;-9.6156;-0.0440;-1.7288;
1456935861474236;-9.6180;-0.0368;-1.7073;
1456935871579757;-9.6203;-0.0392;-1.6738;
1456935881685226;-9.5988;-0.0153;-1.6594;
1456935891801528;-9.6180;-0.0081;-1.6187;
1456935901906997;-9.6347;0.0087;-1.6092;
1456935912012518;-9.6443;-0.0057;-1.6475;
1456935922104132;-9.6156;-0.0129;-1.6618;
1456935932209653;-9.6203;-0.0081;-1.6594;
