TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
2764548558619983;1633119917439;40.242846110000;-111.638850920000;1377.4938;0.4800;148.1000;6.68401480;10.34799957;0.05830952;3.78132796;
2764549628196806;1633119919000;40.242860440000;-111.638838370000;1374.9417;0.6200;148.1000;3.84856534;5.37336445;1.06850362;6.92227650;
2764550628747482;1633119920000;40.242860520000;-111.638838640000;1374.9624;1.2200;149.3000;3.79009247;3.36433530;1.06850362;12.72480297;
2764551628519096;1633119921000;40.242842840000;-111.638840750000;1375.6338;2.7800;173.4000;3.79009247;2.53967357;1.12004459;14.30905819;
2764552623822065;1633119922000;40.242802850000;-111.638842940000;1375.3950;5.0700;179.9000;3.79009247;2.50000000;0.05000000;0.38885295;
2764553630372898;1633119923000;40.242752750000;-111.638835370000;1376.0592;6.2300;172.1000;3.79009247;2.50000000;0.04472136;0.30842862;
2764554626878731;1633119924000;40.242696730000;-111.638837060000;1375.1971;7.1500;178.6000;3.79009247;2.50000000;0.17492856;0.88815814;
2764555633732584;1633119925000;40.242629300000;-111.638834950000;1374.9089;7.9300;178.3000;3.79009247;2.50000000;0.32449961;1.47935236;
2764556628219251;1633119926000;40.242553880000;-111.638829110000;1375.3099;8.5200;176.6000;3.79009247;2.50000000;0.20248456;0.85770291;
2764557630082532;1633119927000;40.242482120000;-111.638824090000;1375.2454;8.4200;175.5000;3.79009247;2.50000000;0.05830952;0.23522934;
2764558628142583;1633119928000;40.242405260000;-111.638821170000;1374.9572;8.4100;177.8000;3.79009247;2.50000000;0.18867962;0.83116508;
2764559631133781;1633119929000;40.242330990000;-111.638819890000;1374.4796;8.2700;179.7000;3.79009247;2.50000000;0.27459061;1.22992527;
2764560620836645;1633119930000;40.242255520000;-111.638817940000;1373.9015;8.3300;179.4000;3.79009247;2.50000000;0.73006850;4.59263706;
