Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
258881386704578;15.7990;4.0748;33.0498;
258881396704578;15.7990;4.0748;33.0498;
258881408083901;16.4212;3.6356;31.6712;
258881418083901;16.7750;3.6966;31.3540;
258881428083901;17.0678;3.7088;31.0002;
258881438083901;17.1776;3.7088;30.9026;
258881448083901;17.1044;3.6844;30.8294;
258881458083901;16.9702;3.6478;30.9392;
258881468083901;16.9702;3.6722;30.8294;
258881478083901;16.9092;3.6600;30.7928;
258881488083901;16.7872;3.6356;31.0368;
258881498083901;16.5066;3.5502;31.2930;
258881508083901;16.2870;3.5014;31.4516;
258881518083901;16.1406;3.4526;31.6590;
258881528083901;16.1040;3.4526;31.7932;
258881538083901;16.2138;3.4526;31.7200;
258881548083901;16.3846;3.4038;31.7322;
258881558083901;16.4700;3.3916;31.7444;
258881568083901;16.6774;3.3672;31.4516;
258881578083901;16.7994;3.4160;31.3540;
258881588083901;16.7384;3.4526;31.4882;
258881598083901;16.7262;3.4648;31.3662;
258881608083901;16.7994;3.5014;31.3296;
258881618083901;16.7628;3.5380;31.3784;
258881628083901;16.6042;3.5868;31.4882;
258881638083901;16.6286;3.6478;31.4272;
258881648083901;16.6408;3.7332;31.3784;
258881658083901;16.6530;3.8064;31.3906;
258881668083901;16.7262;3.8796;31.2808;
258881678083901;16.6652;3.9528;31.3052;
258881688083901;16.6408;4.0382;31.3662;
258881698083901;16.6164;4.1236;31.3418;
258881708083901;16.6408;4.2212;31.2930;
258881718083901;16.6042;4.2822;31.2808;
258881728083901;16.5310;4.3432;31.2686;
258881738083901;16.5310;4.4042;31.1710;
258881748083901;16.5920;4.5140;31.1344;
258881758083901;16.7506;4.6482;30.9758;
258881768083901;16.8116;4.7580;30.7928;
258881778083901;16.9946;4.8556;30.7318;
258881788083901;17.0556;5.0020;30.5366;
258881798083901;17.1166;5.1484;30.4146;
258881808083901;17.1410;5.2826;30.4756;
258881818083901;17.1776;5.4412;30.5122;
258881828083901;17.0800;5.4900;30.5488;
258881838083901;17.0556;5.5266;30.5976;
258881848083901;16.9824;5.5388;30.6952;
258881858083901;16.8360;5.5266;30.7196;
258881868083901;16.7872;5.5388;30.7684;
258881878083901;16.7872;5.5388;30.8294;
258881888083901;16.7506;5.5388;30.7806;
258881898083901;16.7384;5.5144;30.6952;
258881908083901;16.7750;5.5022;30.6952;
258881918083901;16.7140;5.5022;30.7562;
258881928083901;16.8238;5.5144;30.6342;
258881938083901;16.9946;5.5998;30.4756;
258881948083901;17.1410;5.5998;30.3780;
258881958083901;17.1776;5.6120;30.3780;
258881968083901;17.3972;5.5876;30.2438;
258881978083901;17.5192;5.5510;30.1462;
258881988083901;17.7022;5.5754;29.8900;
258881998083901;17.8730;5.5754;29.6826;
258882008083901;18.0926;5.6364;29.4630;
258882018083901;18.3976;5.6608;29.0848;
258882028083901;18.5928;5.6608;28.8286;
258882038083901;18.8856;5.6852;28.4138;
258882048083901;19.0808;5.7462;28.1820;
258882058083901;19.3492;5.8194;27.8526;
258882068083901;19.4956;5.7950;27.8648;
258882078083901;19.5688;5.7950;27.8282;
258882088083901;19.6298;5.7584;27.7916;
258882098083901;19.4834;5.7096;27.9990;
258882108083901;19.4346;5.6974;28.1454;
258882118083901;19.3126;5.6730;28.3040;
258882128083901;19.1174;5.6120;28.4992;
258882138083901;18.8246;5.5388;28.9384;
258882148083901;18.6904;5.5998;29.0726;
258882158083901;18.5806;5.6364;29.2556;
258882168083901;18.3854;5.6486;29.4996;
258882178083901;18.2512;5.6486;29.6460;
258882188083901;18.0804;5.6486;29.8290;
258882198083901;18.0682;5.6730;29.9510;
258882208083901;18.0804;5.6242;30.0242;
258882218083901;18.1414;5.5876;29.9388;
258882228083901;18.1414;5.5510;29.9510;
258882238083901;18.3000;5.5266;29.7680;
258882248083901;18.3122;5.5388;29.7558;
258882258083901;18.3854;5.5266;29.7314;
258882268083901;18.4830;5.4900;29.6460;
258882278083901;18.4464;5.5266;29.6948;
258882288083901;18.5440;5.5998;29.5606;
258882298083901;18.6416;5.6974;29.4142;
258882308083901;18.7514;5.6852;29.2922;
258882318083901;18.7758;5.7096;29.3044;
258882328083901;18.8124;5.6852;29.2434;
258882338083901;18.7880;5.6608;29.2922;
258882348083901;18.7392;5.6974;29.3410;
258882358083901;18.7636;5.6852;29.2556;
258882368083901;18.7148;5.6730;29.2922;
258882378083901;18.6538;5.6608;29.3898;
258882388083901;18.6050;5.6974;29.4386;
258882398083901;18.5318;5.6608;29.4996;
258882408083901;18.4952;5.7096;29.5606;
258882418083901;18.5074;5.7462;29.4996;
258882428083901;18.4342;5.7584;29.5728;
258882438083901;18.4464;5.7584;29.5972;
258882448083901;18.3976;5.7218;29.6826;
258882458083901;18.3854;5.6974;29.7192;
258882468083901;18.4586;5.6974;29.6338;
258882478083901;18.5318;5.7340;29.5240;
258882488083901;18.6782;5.6852;29.3288;
258882498083901;18.5928;5.6974;29.4874;
258882508083901;18.7026;5.6974;29.3898;
258882518083901;18.7636;5.7218;29.2678;
258882528083901;18.8978;5.7218;29.0970;
258882538083901;19.0808;5.7462;28.8652;
258882548083901;19.0808;5.7462;28.8530;
258882558083901;19.0198;5.7218;28.9384;
258882568083901;18.8246;5.7584;29.1702;
258882578083901;18.8612;5.7584;29.0238;
258882588083901;18.9588;5.7462;28.9384;
258882598083901;19.0076;5.7340;28.9506;
258882608083901;18.9222;5.7462;29.0116;
258882618083901;18.7758;5.7462;29.1946;
258882628083901;18.7758;5.7828;29.2190;
258882638083901;18.8124;5.7706;29.1458;
258882648083901;18.8490;5.7828;29.1824;
258882658083901;18.8368;5.7218;29.2190;
258882668083901;18.8368;5.6974;29.2312;
258882678083901;18.7148;5.6608;29.4386;
258882688083901;18.6782;5.6852;29.5118;
258882698083901;18.6660;5.6730;29.5362;
258882708083901;18.5806;5.6120;29.5728;
258882718083901;18.6416;5.6120;29.5118;
258882728083901;18.7636;5.5754;29.3410;
258882738083901;18.9222;5.6608;29.1580;
258882748083901;18.9710;5.7096;29.1092;
258882758083901;19.0564;5.7218;28.9506;
258882768083901;19.0442;5.7340;28.9872;
258882778083901;19.0320;5.7096;28.9872;
258882788083901;18.9466;5.7218;29.1336;
258882798083901;18.6416;5.7218;29.5118;
258882808083901;18.5440;5.7340;29.6216;
258882818083901;18.4464;5.6974;29.7802;
258882828083901;18.2756;5.6852;29.9266;
258882838083901;18.0926;5.6608;30.1340;
258882848083901;18.0560;5.6364;30.1462;
258882858083901;17.9828;5.6852;30.2072;
258882868083901;18.0194;5.6608;30.1584;
258882878083901;18.0804;5.6608;30.0608;
258882888083901;17.8974;5.6486;30.2072;
258882898083901;17.6412;5.6608;30.4878;
258882908083901;17.4338;5.6486;30.7196;
258882918083901;17.3118;5.6486;30.8416;
258882928083901;17.2874;5.6486;30.8294;
258882938083901;17.2996;5.6364;30.8172;
258882948083901;17.3240;5.6730;30.8294;
258882958083901;17.4704;5.6974;30.6952;
258882968083901;17.7510;5.7340;30.4634;
258882978083901;18.0194;5.7340;30.2194;
258882988083901;18.2878;5.7218;29.9510;
258882998083901;18.4830;5.7584;29.7924;
258883008083901;18.5440;5.7584;29.7192;
258883018083901;18.5684;5.7706;29.7070;
258883028083901;18.5562;5.7828;29.7436;
258883038083901;18.5074;5.7584;29.7802;
258883048083901;18.3366;5.7218;29.9266;
258883058083901;18.2634;5.7218;29.9510;
258883068083901;18.2878;5.7584;29.9388;
258883078083901;18.3610;5.7828;29.8412;
258883088083901;18.3854;5.7706;29.8656;
258883098083901;18.5684;5.7340;29.6948;
258883108083901;18.6782;5.6974;29.5118;
258883118083901;18.8002;5.7096;29.3776;
258883128083901;18.9344;5.7096;29.1824;
258883138083901;19.0442;5.7340;29.0726;
258883148083901;19.1418;5.7096;28.9262;
258883158083901;19.2516;5.6608;28.8530;
258883168083901;19.4102;5.6608;28.6822;
258883178083901;19.3248;5.6852;28.8164;
258883188083901;19.3126;5.7218;28.7676;
258883198083901;19.3370;5.7218;28.7432;
258883208083901;19.3126;5.7218;28.8652;
258883218083901;19.1906;5.6974;28.9750;
