Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
2763702924625525;32.0006;-13.0174;17.4948;
2763702934625525;32.0006;-13.0174;17.4948;
2763702946195629;30.9392;-12.7978;16.5310;
2763702956195629;31.0246;-12.7978;16.4578;
2763702966195629;31.0368;-12.7368;16.3968;
2763702976195629;30.9880;-12.7612;16.4578;
2763702986195629;30.8416;-12.7978;16.5798;
2763702996195629;30.8294;-12.8344;16.5676;
2763703006195629;30.9514;-12.7978;16.3358;
2763703016195629;31.2076;-12.7856;15.9576;
2763703026195629;31.3906;-12.8344;15.7746;
2763703036195629;31.3784;-12.8710;15.6770;
2763703046195629;31.2686;-12.9320;15.8234;
2763703056195629;31.2564;-12.9686;15.8112;
2763703066195629;31.4028;-13.0052;15.6526;
2763703076195629;31.3906;-13.0418;15.6282;
2763703086195629;31.2564;-13.1272;15.8234;
2763703096195629;30.8294;-13.2492;16.1894;
2763703106195629;30.5122;-13.3224;16.5432;
2763703116195629;30.3658;-13.3956;16.7018;
2763703126195629;30.3780;-13.4688;16.6164;
2763703136195629;30.3658;-13.4932;16.5310;
2763703146195629;30.3292;-13.5176;16.5554;
2763703156195629;30.3536;-13.5542;16.6042;
2763703166195629;30.4146;-13.5908;16.4944;
2763703176195629;30.6098;-13.5786;16.3724;
2763703186195629;30.6586;-13.5542;16.3236;
2763703196195629;30.6830;-13.5420;16.2870;
2763703206195629;30.7684;-13.5420;16.2260;
2763703216195629;30.8416;-13.5786;16.2504;
2763703226195629;30.7928;-13.5908;16.3236;
2763703236195629;30.8538;-13.5786;16.1894;
2763703246195629;30.8782;-13.6152;16.1772;
2763703256195629;30.9026;-13.6152;16.2138;
2763703266195629;30.9514;-13.6762;16.1528;
2763703276195629;31.0368;-13.6884;16.2016;
2763703286195629;31.0246;-13.6762;16.2260;
2763703296195629;31.0246;-13.6884;16.3114;
2763703306195629;31.0368;-13.7128;16.3236;
2763703316195629;31.0368;-13.7372;16.3724;
2763703326195629;31.1222;-13.7006;16.3724;
2763703336195629;31.1710;-13.6762;16.3236;
2763703346195629;31.1100;-13.6396;16.4700;
2763703356195629;31.0612;-13.6640;16.5432;
2763703366195629;30.8782;-13.6518;16.7628;
2763703376195629;30.6342;-13.6640;17.0556;
2763703386195629;30.4634;-13.6396;17.3484;
2763703396195629;30.1462;-13.6030;17.7754;
2763703406195629;29.8290;-13.6152;18.1780;
2763703416195629;29.7070;-13.6152;18.4220;
2763703426195629;29.7070;-13.6152;18.4830;
2763703436195629;29.7192;-13.5420;18.5440;
2763703446195629;29.8168;-13.4932;18.5074;
2763703456195629;29.8168;-13.4444;18.5684;
2763703466195629;29.8168;-13.3712;18.7026;
2763703476195629;29.8900;-13.3102;18.6904;
2763703486195629;29.7924;-13.2248;18.8978;
2763703496195629;29.5362;-13.1516;19.2638;
2763703506195629;29.2312;-13.1150;19.6542;
2763703516195629;29.1092;-13.1272;19.8128;
2763703526195629;28.9506;-13.1394;20.1056;
2763703536195629;28.9262;-13.1394;20.1666;
2763703546195629;28.8286;-13.1516;20.1910;
2763703556195629;28.7554;-13.2248;20.3618;
2763703566195629;28.6090;-13.2614;20.5082;
2763703576195629;28.5236;-13.3712;20.5692;
2763703586195629;28.4992;-13.4322;20.6424;
2763703596195629;28.2918;-13.4688;20.8742;
2763703606195629;28.2186;-13.5542;20.8864;
2763703616195629;28.0966;-13.6274;21.0206;
2763703626195629;28.0844;-13.7372;20.9718;
2763703636195629;28.0112;-13.7982;21.0572;
2763703646195629;28.0112;-13.8592;21.0206;
2763703656195629;27.9990;-13.9202;20.9962;
