Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
2763702823772348;-9.2417;-0.3314;-3.0392;
2763702833876827;-9.2106;-0.2333;-3.0607;
2763702843907868;-9.3138;0.0972;-3.4011;
2763702854060785;-9.2513;0.4349;-3.5542;
2763702864091827;-9.2058;0.5285;-3.5662;
2763702874308962;-9.3377;0.5094;-3.5231;
2763702884340004;-9.3233;0.1451;-3.1229;
2763702894507608;-9.2707;-0.7196;-2.2558;
2763702904625264;-9.4310;-0.6168;-2.7565;
2763702914709275;-9.3353;-0.6766;-2.8546;
2763702924815160;-9.2273;-0.5949;-2.8884;
2763702934944275;-9.3401;-0.6263;-2.9172;
2763702945049587;-9.4167;-0.6526;-2.7589;
2763702955143962;-9.3879;-0.5112;-2.5409;
2763702965256566;-9.3329;-0.3915;-2.5433;
2763702975351827;-9.3544;-0.3170;-2.6871;
2763702985454743;-9.3377;-0.3290;-2.8570;
2763702995562921;-9.3497;-0.3915;-2.8618;
2763703005667087;-9.3903;-0.4370;-2.8669;
2763703015769327;-9.3640;-0.4920;-2.8379;
2763703025887921;-9.3401;-0.5112;-2.7135;
2763703036019275;-9.3951;-0.4848;-2.6034;
2763703046096306;-9.4047;-0.4705;-2.5768;
2763703056194952;-9.3592;-0.4777;-2.6345;
2763703066286046;-9.3353;-0.5375;-2.7206;
2763703076404743;-9.4717;-0.6168;-2.8187;
2763703086533546;-9.6132;-0.6790;-2.7087;
2763703096635889;-9.5438;-0.7005;-2.5409;
2763703106726671;-9.4693;-0.7077;-2.5720;
2763703116830004;-9.3808;-0.8058;-2.6201;
2763703126949118;-9.2034;-0.9473;-2.6800;
2763703137076775;-9.1866;-1.0645;-2.7494;
2763703147180421;-9.3616;-1.2084;-2.7924;
2763703157267816;-9.4214;-1.4169;-2.7039;
2763703167364066;-9.3903;-1.5461;-2.5792;
2763703177477816;-9.4047;-1.5604;-2.4954;
2763703187595837;-9.3640;-1.4145;-2.4619;
2763703197712921;-9.2058;-1.3065;-2.5935;
2763703207826358;-9.1723;-1.2873;-2.8717;
2763703217902608;-9.3090;-1.3280;-2.9626;
2763703228019483;-9.3568;-1.2060;-2.6800;
