Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
598208747377709;-0.1554;0.0372;-0.0369;
598208757480314;-0.1458;0.0372;-0.0443;
598208767610730;-0.1394;0.0414;-0.0411;
598208777716251;-0.1394;0.0457;-0.0369;
598208787796147;-0.1469;0.0393;-0.0411;
598208797879532;-0.1554;0.0276;-0.0475;
598208808042397;-0.1597;0.0233;-0.0539;
598208818117449;-0.1522;0.0244;-0.0529;
598208828217605;-0.1458;0.0244;-0.0486;
598208838338022;-0.1458;0.0254;-0.0486;
598208848425991;-0.1437;0.0286;-0.0454;
598208858550418;-0.1490;0.0297;-0.0443;
598208868645991;-0.1628;0.0297;-0.0507;
598208878766772;-0.1660;0.0308;-0.0507;
598208888848282;-0.1597;0.0382;-0.0486;
598208898959324;-0.1469;0.0489;-0.0433;
598208909048230;-0.1437;0.0499;-0.0369;
598208919154584;-0.1565;0.0467;-0.0358;
598208929280157;-0.1735;0.0382;-0.0369;
598208939376824;-0.2012;0.0244;-0.0401;
598208949484741;-0.2246;0.0105;-0.0433;
598208959587449;-0.2204;0.0084;-0.0401;
598208969691199;-0.1937;0.0158;-0.0326;
598208979796407;-0.1692;0.0180;-0.0230;
598208989896407;-0.1533;0.0254;-0.0188;
598209000000834;-0.1650;0.0254;-0.0188;
598209010112970;-0.1820;0.0201;-0.0198;
598209020212814;-0.1863;0.0254;-0.0188;
598209030322032;-0.1873;0.0361;-0.0156;
598209040424324;-0.2044;0.0393;-0.0145;
598209050531199;-0.2321;0.0382;-0.0156;
598209060639012;-0.2704;0.0329;-0.0209;
598209070754741;-0.3706;0.0020;-0.0262;
598209080853751;-0.4366;-0.0161;-0.0348;
598209090950991;-0.4782;-0.0097;-0.0379;
598209101057762;-0.4899;0.0137;-0.0369;
598209111163907;-0.4814;0.0308;-0.0326;
598209121268803;-0.4771;0.0308;-0.0305;
598209131376616;-0.4782;0.0276;-0.0305;
598209141472970;-0.4675;0.0276;-0.0294;
598209151581095;-0.4409;0.0286;-0.0305;
598209161700418;-0.3908;0.0350;-0.0337;
598209171798803;-0.3322;0.0425;-0.0337;
598209181902553;-0.2715;0.0478;-0.0326;
598209192002866;-0.2012;0.0574;-0.0337;
598209202108907;-0.1703;0.0478;-0.0326;
598209212215574;-0.1597;0.0329;-0.0379;
598209222312032;-0.1533;0.0233;-0.0433;
598209232420053;-0.1373;0.0276;-0.0454;
598209242524532;-0.1298;0.0276;-0.0507;
598209252635001;-0.1256;0.0403;-0.0529;
598209262737501;-0.1309;0.0489;-0.0582;
598209272841251;-0.1458;0.0467;-0.0635;
598209282957137;-0.1501;0.0563;-0.0593;
598209293063751;-0.1533;0.0723;-0.0571;
598209303155887;-0.1660;0.0755;-0.0614;
598209313232866;-0.1671;0.0712;-0.0624;
598209323357866;-0.1628;0.0712;-0.0603;
598209333489116;-0.1650;0.0648;-0.0582;
598209343588074;-0.1628;0.0489;-0.0529;
598209353691668;-0.1543;0.0382;-0.0443;
598209363772032;-0.1352;0.0244;-0.0358;
598209373901928;-0.1032;0.0073;-0.0284;
598209384010678;-0.0714;-0.0033;-0.0230;
598209394109428;-0.0394;-0.0044;-0.0134;
598209404220574;-0.0128;-0.0001;-0.0028;
598209414312032;0.0032;0.0084;0.0121;
598209424425418;-0.0064;0.0169;0.0281;
598209434530157;-0.0469;0.0212;0.0377;
598209444637553;-0.1266;0.0126;0.0409;
598209454743178;-0.2140;-0.0033;0.0377;
598209464849428;-0.2076;-0.0055;0.0441;
598209474952345;-0.1969;-0.0033;0.0611;
598209485052970;-0.2055;-0.0076;0.0675;
598209495222137;-0.2076;-0.0161;0.0750;
598209505245834;-0.2065;-0.0225;0.0846;
598209515365157;-0.2129;-0.0289;0.0931;
598209525475001;-0.2161;-0.0321;0.1016;
598209535574168;-0.2161;-0.0332;0.1069;
598209545681251;-0.2172;-0.0332;0.1112;
598209555780887;-0.2193;-0.0257;0.1176;
598209565909949;-0.2246;-0.0204;0.1272;
598209575995782;-0.2342;-0.0182;0.1325;
598209586088022;-0.2417;-0.0246;0.1399;
598209596192970;-0.2342;-0.0300;0.1485;
598209606284220;-0.2332;-0.0332;0.1517;
598209616408334;-0.2363;-0.0449;0.1527;
598209626515366;-0.2395;-0.0577;0.1527;
598209636615939;-0.2417;-0.0598;0.1581;
598209646733126;-0.2459;-0.0555;0.1644;
598209656865418;-0.2545;-0.0513;0.1602;
598209666955939;-0.2577;-0.0417;0.1485;
598209677030574;-0.2672;-0.0321;0.1250;
598209687148439;-0.2843;-0.0321;0.1474;
598209697246251;-0.2438;-0.0140;0.1485;
598209707402345;-0.2566;-0.0119;0.1421;
598209717464428;-0.2523;-0.0044;0.1250;
598209727557814;-0.2662;0.0031;0.1005;
598209737661564;-0.2715;-0.0033;0.0792;
598209747778439;-0.2662;-0.0097;0.0686;
598209757876043;-0.2481;-0.0023;0.0558;
598209767985314;-0.2630;0.0052;0.0366;
598209778078126;-0.2651;0.0126;0.0164;
598209788188439;-0.2651;0.0180;0.0036;
598209798295418;-0.2779;0.0148;-0.0039;
598209808427501;-0.3652;-0.0055;0.0025;
598209818520626;-0.4632;-0.0129;0.0079;
598209828627345;-0.4600;0.0116;0.0057;
598209838734064;-0.4441;0.0297;-0.0092;
598209848830418;-0.4643;0.0286;-0.0252;
598209858937137;-0.5027;0.0403;-0.0379;
598209869043855;-0.5453;0.0627;-0.0465;
598209879159376;-0.6049;0.0712;-0.0582;
598209889266095;-0.6742;0.0489;-0.0774;
598209899372814;-0.6465;0.0585;-0.0923;
598209909443439;-0.5197;0.1032;-0.0912;
598209919550157;-0.4142;0.1394;-0.0944;
598209929656876;-0.3770;0.1501;-0.1061;
598209939779897;-0.3674;0.1469;-0.1200;
598209949886616;-0.3546;0.1362;-0.1274;
598209959993334;-0.3471;0.1192;-0.1285;
598209970091668;-0.3386;0.1117;-0.1349;
598209980198387;-0.3461;0.1202;-0.1498;
598209990305105;-0.3631;0.1277;-0.1636;
598210000424376;-0.3802;0.1437;-0.1775;
598210010531095;-0.3961;0.1490;-0.1732;
598210020637814;-0.3940;0.1415;-0.1594;
598210030721251;-0.3908;0.1415;-0.1509;
598210040827970;-0.3897;0.1373;-0.1551;
598210050934689;-0.3919;0.1330;-0.1668;
598210061046459;-0.3993;0.1437;-0.1732;
598210071153178;-0.4089;0.1586;-0.1615;
598210081259897;-0.4121;0.1522;-0.1445;
598210091351355;-0.4025;0.1298;-0.1413;
598210101458074;-0.3961;0.0957;-0.1477;
598210111564793;-0.3972;0.0787;-0.1636;
598210121663022;-0.4079;0.0830;-0.1658;
598210131769741;-0.4100;0.1000;-0.1466;
598210141876459;-0.4132;0.1107;-0.1296;
598210151981355;-0.4068;0.1011;-0.1306;
598210162088074;-0.4100;0.0776;-0.1466;
598210172194793;-0.4153;0.0787;-0.1583;
598210182289376;-0.4302;0.0925;-0.1455;
598210192396095;-0.4324;0.0872;-0.1264;
598210202502814;-0.4302;0.0851;-0.1136;
598210212607918;-0.4324;0.0936;-0.1115;
598210222714637;-0.4355;0.0915;-0.1285;
598210232821355;-0.4430;0.0851;-0.1381;
598210242924480;-0.4430;0.0766;-0.1210;
598210253031199;-0.4387;0.0808;-0.0955;
598210263137918;-0.4355;0.1021;-0.0827;
598210273235834;-0.4590;0.1032;-0.0987;
598210283342553;-0.4728;0.0851;-0.1168;
598210293399897;-0.4579;0.0691;-0.1040;
598210303506616;-0.4632;0.0585;-0.0795;
