Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
692108925546299;853.3237;
692108965542288;853.4113;
692109005543955;853.4750;
692109045569528;853.5162;
692109085566090;853.5350;
692109125570257;853.5537;
692109165575205;853.5650;
692109205568174;853.5712;
692109245565830;853.5725;
692109285562965;853.5712;
692109325569528;853.5737;
692109365560622;853.5737;
692109405567132;853.5700;
692109445567653;853.5650;
692109485567444;853.5625;
692109525568694;853.5612;
692109565567653;853.5562;
692109605568174;853.5600;
692109645567653;853.5575;
692109685573382;853.5625;
692109725578069;853.5575;
692109765572653;853.5575;
692109805564111;853.5587;
692109845537653;853.5562;
692109885543382;853.5537;
692109925551403;853.5562;
692109965574944;853.5587;
692110005570049;853.5600;
692110045569736;853.5662;
692110085569215;853.5687;
692110125575778;853.5675;
692110165582757;853.5750;
692110205566872;853.5750;
692110245570049;853.5800;
692110285568955;853.5837;
692110325574736;853.5825;
692110365570569;853.5837;
692110405568955;853.5887;
692110445568694;853.5963;
692110485571299;853.5988;
692110525571819;853.6050;
692110565572861;853.6062;
692110605569528;853.6025;
692110645568694;853.6062;
692110685572132;853.6075;
692110725583069;853.6100;
692110765551455;853.6100;
692110805543174;853.6100;
692110845544372;853.6137;
692110885583069;853.6162;
692110925580153;853.6100;
692110965575205;853.6125;
692111005545674;853.6112;
692111045568955;853.6100;
692111085567653;853.6125;
692111125574215;853.6087;
692111165573694;853.6050;
692111205542444;853.6050;
692111245566611;853.6062;
692111285563278;853.6062;
692111325568694;853.6050;
692111365568694;853.6013;
692111405568955;853.5975;
692111445578903;853.6000;
692111485571611;853.6000;
692111525541090;853.6013;
692111565568694;853.6025;
692111605570049;853.5963;
692111645565361;853.5975;
692111685545257;853.5950;
692111725543278;853.5963;
692111765543590;853.6000;
692111805543903;853.6013;
692111845571038;853.5963;
692111885568694;853.5938;
692111925576819;853.5963;
692111965574424;853.5950;
692112005570049;853.5950;
692112045568694;853.5975;
692112085568174;853.6013;
692112125574736;853.6038;
692112165578903;853.6062;
692112205569215;853.6087;
692112245571299;853.6200;
692112285568174;853.6162;
692112325569736;853.6200;
692112365570257;853.6212;
692112405573122;853.6225;
692112445570778;853.6225;
692112485572132;853.6262;
692112525564111;853.6187;
692112565568174;853.6212;
692112605542965;853.6212;
692112645543694;853.6212;
692112685544528;853.6250;
692112725545465;853.6275;
692112765568486;853.6187;
692112805567444;853.6087;
