Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
80698681373224;-9.3281;2.3779;-1.8200;
80698691495620;-9.2656;2.3659;-1.7815;
80698701606037;-9.1388;2.3803;-1.8129;
80698711700777;-9.2898;2.3874;-1.8488;
80698721827443;-9.4837;2.3273;-1.7503;
80698731922183;-9.4071;2.3539;-1.5900;
80698742070099;-9.3879;2.4114;-1.6044;
80698752165360;-9.5414;2.3731;-1.5733;
80698762263641;-9.4693;2.3468;-1.4605;
80698772361714;-9.2898;2.3563;-1.4318;
80698782472547;-9.3377;2.3539;-1.5446;
80698792571714;-9.5821;2.3201;-1.6020;
80698802655985;-9.7759;2.2699;-1.4486;
80698812790620;-9.7113;2.2890;-1.2377;
80698822888120;-9.5701;2.3345;-1.1898;
80698832992808;-9.5414;2.2795;-1.1898;
80698843096037;-9.5291;2.2268;-1.0965;
80698853201662;-9.3473;2.3154;-1.1228;
80698863308172;-9.2584;2.3201;-1.3146;
80698873414891;-9.3975;2.3249;-1.5589;
80698883519995;-9.5195;2.3201;-1.7360;
80698893625933;-9.4310;2.3683;-1.7336;
80698903734422;-9.3185;2.3898;-1.6810;
80698913843745;-9.3784;2.3201;-1.6092;
80698923957860;-9.4454;2.2555;-1.4174;
80698934046349;-9.4023;2.2866;-1.2930;
80698944148849;-9.4789;2.3444;-1.4318;
80698954257912;-9.6012;2.3225;-1.5326;
80698964361662;-9.4980;2.3321;-1.5108;
80698974469162;-9.2082;2.3225;-1.4390;
80698984575829;-9.0885;2.3417;-1.5709;
80698994683589;-9.1579;2.3297;-1.7073;
80699004790256;-9.2632;2.3225;-1.8488;
80699014892756;-9.4143;2.2531;-1.9038;
80699024993745;-9.4310;2.2196;-1.7623;
80699035097704;-9.4406;2.2172;-1.5179;
80699045203641;-9.4334;2.2101;-1.3265;
80699055311662;-9.3832;2.2723;-1.3217;
80699065417495;-9.4860;2.2555;-1.5227;
80699075521870;-9.5148;2.2340;-1.6092;
80699085628537;-9.4502;2.2555;-1.6786;
80699095739579;-9.4071;2.3034;-1.7240;
80699105835881;-9.3329;2.3321;-1.6451;
