TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1179034408721431;1636810873335;40.244299690000;-111.658842870000;1354.8452;0.0000;-3000.0000;10.32678699;15.17573261;0.08062258;-1.00000000;
1179035568132993;1636810875000;40.244309910000;-111.658825560000;1348.6974;0.0000;-3000.0000;5.94806671;9.34243584;0.18439089;-1.00000000;
1179036553587055;1636810875435;40.244305650000;-111.658840710000;1354.0505;0.4600;0.0000;7.50610352;12.13461685;0.04242641;103.92304993;
1179037572384034;1636810877000;40.244342640000;-111.658900120000;1356.8683;1.3000;259.3000;4.40971661;6.55475473;1.33461607;49.09655380;
1179038571845023;1636810878000;40.244374260000;-111.658974330000;1360.9188;3.0700;264.8000;4.14464140;6.07082891;1.13877130;17.71088600;
1179039570593877;1636810879000;40.244386830000;-111.659033690000;1361.9365;4.6000;278.6000;4.64890814;6.86780119;0.23853721;1.95478523;
1179040576083408;1636810880000;40.244394120000;-111.659086460000;1361.8047;4.7600;272.6000;3.99752331;5.44339609;0.70213962;7.83612251;
1179041578375074;1636810881000;40.244390330000;-111.659159110000;1363.3309;5.9300;265.0000;3.79009247;4.87003040;0.64899921;5.91198015;
1179042572786897;1636810882000;40.244383510000;-111.659227580000;1363.3346;6.0000;265.5000;3.79009247;4.25335407;0.18601075;1.22317648;
1179043570395959;1636810883000;40.244382250000;-111.659307300000;1364.2637;6.6600;262.0000;3.79009247;3.79968762;0.18601075;1.09459925;
1179044574792781;1636810884000;40.244381520000;-111.659388990000;1364.7343;6.6700;264.7000;3.79009247;3.52618718;0.15264338;0.77698594;
1179045559741739;1636810885000;40.244377360000;-111.659469870000;1365.1614;6.8600;263.1000;3.79009247;3.29027867;0.15264338;0.76367408;
1179046577044135;1636810886000;40.244379970000;-111.659555460000;1365.7607;6.9500;270.8000;3.79009247;3.22138333;0.20248456;1.10556126;
