TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
973094321779909;1638901956000;40.253939420000;-111.632487540000;1504.7772;0.7100;273.0000;7.86197281;13.16944504;1.05999994;4.90572166;
973095319974805;1638901957000;40.253937560000;-111.632522400000;1510.5167;1.2300;273.0000;6.40721941;10.40512848;1.48030400;24.46486282;
973096335428242;1638901958000;40.253908440000;-111.632545200000;1509.1107;1.8900;273.0000;4.93461895;8.29539204;1.22114706;30.69086838;
973097333065012;1638901959000;40.253898810000;-111.632589550000;1507.9745;4.3400;270.2000;4.09264374;6.15035486;0.53600371;4.81305695;
973098332929179;1638901960000;40.253893390000;-111.632658200000;1508.9026;6.0500;272.9000;3.96140838;5.74915695;0.39661065;2.40001702;
973099326958710;1638901961000;40.253908200000;-111.632718600000;1508.3661;6.3700;268.2000;3.79009247;5.07787275;0.51613951;3.09193230;
973100316114022;1638901962000;40.253892450000;-111.632794970000;1509.5634;6.8300;262.6000;3.79009247;4.33837128;0.45221677;2.47333193;
973101336493657;1638901963000;40.253884320000;-111.632877900000;1509.5818;7.1700;270.0000;3.79009247;3.77299523;0.17492856;0.88390899;
973102328938136;1638901964000;40.253881300000;-111.632961380000;1508.6045;7.2000;272.3000;3.79009247;3.17108154;0.07211103;0.38384101;
973103335098916;1638901965000;40.253881190000;-111.633039840000;1508.2977;6.6000;276.6000;3.79009247;2.92336679;0.06708204;0.38605666;
973104333761729;1638901966000;40.253891410000;-111.633116850000;1508.7950;6.6100;287.3000;3.79009247;2.80622506;0.05830952;0.33528084;
973105332208916;1638901967000;40.253911510000;-111.633187110000;1507.8494;6.7600;296.3000;3.79009247;2.50000000;0.13892443;0.69969559;
973106325821728;1638901968000;40.253940960000;-111.633247990000;1506.3058;6.1000;307.5000;3.79009247;2.50000000;0.13892443;0.80553210;
973107328346519;1638901969000;40.253978710000;-111.633303050000;1505.6808;6.5100;317.5000;3.79009247;2.50000000;0.13892443;0.71894664;
973108317846206;1638901970000;40.254028950000;-111.633350630000;1504.5276;7.5200;328.1000;3.79009247;2.50000000;0.13892443;0.62017214;
973109325915112;1638901971000;40.254089430000;-111.633392200000;1503.6866;7.8400;338.0000;3.79009247;2.50000000;0.06708204;0.30598968;
973110327523132;1638901972000;40.254154130000;-111.633421190000;1503.5298;8.3500;345.4000;3.79009247;2.50000000;0.05830952;0.26006573;
973111314577976;1638901973000;40.254227190000;-111.633447920000;1502.9419;8.6800;344.5000;3.79009247;2.50000000;0.05830952;0.24103203;
973112332364069;1638901974000;40.254303440000;-111.633477660000;1502.3464;8.8800;345.8000;3.79009247;2.50000000;0.05830952;0.24613436;
973113318519381;1638901975000;40.254380060000;-111.633493200000;1501.9355;8.7900;353.1000;3.79009247;2.50000000;0.06708204;0.24558853;
973114330998860;1638901976000;40.254454920000;-111.633506630000;1501.4916;8.5400;352.5000;3.79009247;2.50000000;0.06708204;0.24902472;
973115332836724;1638901977000;40.254527690000;-111.633526970000;1500.9608;8.4100;349.9000;3.79009247;2.50000000;1.06850362;3.09150004;
973116332120474;1638901978000;40.254601230000;-111.633544560000;1500.4552;8.2400;351.2000;3.79009247;2.50000000;1.08558738;7.08989716;
973117331085109;1638901979000;40.254674160000;-111.633549850000;1499.7710;7.9300;355.3000;3.79009247;2.50000000;1.13207769;7.86700583;
973118330731931;1638901980000;40.254743980000;-111.633549470000;1499.6788;7.7500;359.3000;3.79009247;2.50000000;1.10453606;7.90565109;
973119331688025;1638901981000;40.254807920000;-111.633556560000;1499.8768;7.6300;354.4000;3.79009247;2.50000000;1.09077954;7.93096447;
973120330507295;1638901982000;40.254874930000;-111.633572540000;1499.9020;7.5000;349.6000;3.79009247;2.50000000;1.08558738;8.06613541;
973121332357555;1638901983000;40.254942370000;-111.633587990000;1499.2584;7.2700;351.4000;3.79009247;2.50000000;1.08558738;8.32226849;
973122335281461;1638901984000;40.255005470000;-111.633596850000;1498.9518;7.1300;350.5000;3.79009247;2.50000000;1.09931803;8.41491985;
973123331198700;1638901985000;40.255060600000;-111.633615300000;1498.5685;6.5000;346.2000;3.79009247;2.50000000;1.07703292;8.30491734;
973124330125054;1638901986000;40.255111380000;-111.633636310000;1498.6080;5.4900;340.1000;3.79009247;2.50000000;1.09077954;8.68836689;
973125333224793;1638901987000;40.255146480000;-111.633654120000;1498.0619;4.2400;334.9000;3.79009247;2.50000000;1.08558738;9.25684071;
973126329871043;1638901988000;40.255165260000;-111.633665510000;1498.0771;2.4800;336.5000;3.79009247;2.50000000;1.08558738;10.20764542;
973127338780209;1638901989000;40.255172370000;-111.633671280000;1497.9288;0.6600;343.7000;3.79009247;2.50000000;1.07703292;11.25660229;
973128330087344;1638901990000;40.255172010000;-111.633671270000;1497.8381;0.0000;-3000.0000;3.79009247;2.50000000;1.11139548;-1.00000000;
973129317824167;1638901991000;40.255173960000;-111.633671770000;1497.4044;0.0000;-3000.0000;3.79009247;2.50000000;1.11139548;-1.00000000;
973130331735104;1638901992000;40.255178530000;-111.633674830000;1497.0597;0.0000;-3000.0000;3.79009247;2.50000000;1.11139548;-1.00000000;
