Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
689275009763213;856.7687;
689275049769671;856.7762;
689275089765036;856.7775;
689275129763317;856.7750;
689275169763525;856.7850;
689275209762900;856.7813;
689275249762483;856.7800;
689275289771442;856.7775;
689275329769671;856.7762;
689275369761963;856.7737;
689275409768421;856.7712;
689275449772067;856.7700;
689275489763629;856.7700;
689275529762796;856.7662;
689275569756546;856.7675;
689275609757536;856.7587;
689275649772796;856.7562;
689275689772275;856.7500;
689275729768838;856.7575;
689275769768786;856.7587;
689275809763421;856.7612;
689275849780817;856.7637;
689275889764254;856.7612;
689275929763213;856.7625;
689275969769983;856.7625;
689276009762379;856.7600;
689276049761650;856.7650;
689276089769983;856.7675;
689276129764671;856.7600;
689276169762796;856.7587;
689276209763786;856.7625;
689276249763629;856.7587;
689276289762483;856.7612;
689276329762379;856.7637;
689276369765869;856.7575;
689276409763213;856.7562;
689276449771858;856.7537;
689276489762536;856.7525;
689276529764150;856.7550;
689276569764775;856.7575;
689276609765296;856.7575;
689276649784463;856.7625;
689276689769879;856.7575;
689276729763786;856.7575;
689276769807171;856.7600;
689276809762588;856.7612;
689276849771025;856.7575;
689276889762900;856.7562;
689276929763838;856.7550;
689276969757692;856.7612;
689277009763108;856.7587;
689277049763629;856.7575;
689277089770608;856.7600;
689277129763525;856.7600;
689277169764619;856.7600;
689277209767275;856.7562;
689277249806025;856.7600;
689277289763838;856.7625;
689277329763004;856.7637;
689277369763213;856.7662;
689277409762796;856.7637;
689277449763525;856.7625;
689277489763317;856.7725;
689277529762796;856.7725;
689277569762900;856.7725;
689277609766963;856.7712;
689277649761963;856.7687;
689277689783108;856.7687;
689277729762952;856.7637;
689277769772692;856.7675;
689277809762692;856.7700;
689277849766233;856.7650;
689277889763629;856.7725;
689277929762796;856.7737;
689277969765192;856.7750;
689278009761650;856.7813;
689278049762536;856.7813;
689278089763004;856.7750;
689278129763108;856.7662;
689278169766233;856.7662;
689278209772692;856.7662;
689278249763004;856.7750;
689278289762379;856.7775;
689278329763108;856.7775;
689278369762692;856.7800;
689278409767171;856.7712;
689278449762483;856.7775;
689278489762483;856.7825;
689278529762796;856.7787;
689278569762588;856.7775;
689278609769983;856.7813;
689278649764254;856.7825;
689278689764046;856.7825;
689278729769150;856.7813;
689278769757692;856.7813;
689278809772275;856.7775;
689278849768108;856.7800;
689278889764983;856.7737;
689278929762796;856.7762;
689278969764202;856.7787;
689279009763108;856.7787;
689279049781286;856.7737;
689279089761754;856.7700;
689279129774046;856.7662;
689279169762483;856.7737;
689279209774775;856.7725;
689279249763629;856.7762;
689279289763108;856.7787;
689279329765192;856.7775;
689279369763004;856.7787;
689279409761546;856.7750;
689279449786546;856.7762;
689279489768108;856.7775;
689279529802692;856.7800;
689279569764671;856.7750;
689279609763942;856.7700;
689279649763213;856.7750;
689279689772483;856.7900;
689279729762692;856.7825;
689279769771754;856.7762;
689279809767067;856.7762;
689279849762796;856.7825;
689279889775921;856.7813;
689279929763629;856.7863;
689279969768525;856.7838;
689280009781025;856.7875;
689280049764150;856.7775;
689280089766233;856.7888;
689280129775296;856.7838;
689280169764358;856.7838;
689280209762379;856.7850;
689280249762379;856.7950;
689280289762796;856.7913;
689280329769879;856.7937;
689280369763421;856.7937;
689280409787952;856.7950;
689280449763629;856.7975;
689280489773369;856.7937;
689280529762952;856.7962;
689280569772067;856.7962;
689280609763838;856.7987;
689280649769358;856.7987;
689280689764150;856.7925;
689280729762171;856.7875;
689280769762796;856.7863;
689280809763317;856.7925;
689280849762640;856.7838;
689280889769983;856.7900;
689280929764358;856.7987;
689280969757692;856.7962;
689281009766858;856.7950;
