Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
974099749339130;0.0069;0.0040;-0.0051;
974099759448244;0.0005;-0.0067;-0.0040;
974099769536421;0.0016;-0.0013;-0.0029;
974099779663869;0.0027;-0.0013;-0.0029;
974099789770380;0.0027;-0.0003;-0.0019;
974099799863609;0.0016;0.0008;0.0003;
974099809965119;-0.0005;0.0019;0.0024;
974099820091786;-0.0005;0.0040;0.0035;
974099830172203;-0.0005;0.0040;0.0035;
974099840288921;-0.0016;0.0029;0.0035;
974099850402828;-0.0027;0.0040;0.0045;
974099860483453;-0.0048;0.0051;0.0056;
974099870607828;-0.0059;0.0061;0.0067;
974099880753453;-0.0059;0.0051;0.0088;
974099890799755;-0.0048;0.0051;0.0088;
974099900886942;-0.0059;0.0051;0.0099;
974099911004338;-0.0048;0.0061;0.0099;
974099921118192;-0.0037;0.0061;0.0088;
974099931226057;-0.0037;0.0051;0.0077;
974099941323244;-0.0069;0.0040;0.0077;
974099951420223;-0.0059;0.0040;0.0056;
974099961543036;-0.0048;0.0040;0.0067;
974099971640640;-0.0059;0.0040;0.0067;
974099981718088;-0.0059;0.0029;0.0056;
974099991836994;-0.0048;0.0008;0.0056;
974100001962723;-0.0048;0.0008;0.0067;
974100012032359;-0.0059;-0.0003;0.0067;
974100022177203;-0.0048;-0.0024;0.0077;
974100032255744;-0.0059;-0.0013;0.0056;
974100042360900;-0.0059;0.0019;0.0067;
974100052455848;-0.0048;0.0029;0.0067;
974100062573557;-0.0048;0.0029;0.0077;
974100072672619;-0.0048;0.0040;0.0067;
974100082777463;-0.0037;0.0029;0.0077;
974100092877775;-0.0048;0.0019;0.0109;
974100102976734;-0.0027;0.0029;0.0099;
974100113101682;-0.0048;0.0019;0.0099;
974100123201473;-0.0037;0.0019;0.0099;
974100133300744;-0.0037;0.0029;0.0088;
974100143402880;-0.0048;0.0029;0.0099;
974100153511057;-0.0027;0.0019;0.0088;
974100163615380;-0.0016;0.0019;0.0099;
974100173717932;-0.0005;0.0029;0.0109;
974100183824286;0.0005;0.0019;0.0120;
974100193928453;0.0005;0.0029;0.0141;
974100204029494;0.0016;0.0051;0.0152;
974100214135328;-0.0005;0.0061;0.0184;
974100224237932;-0.0005;0.0061;0.0205;
974100234343973;0.0005;0.0061;0.0237;
974100244447411;0.0005;0.0051;0.0280;
974100254580953;-0.0005;0.0072;0.0354;
974100264653244;-0.0005;0.0072;0.0386;
974100274764286;0.0016;0.0125;0.0439;
974100284869703;0.0027;0.0168;0.0503;
974100294979546;0.0091;0.0178;0.0557;
974100305080953;0.0378;0.0210;0.0610;
974100315184963;0.0772;0.0285;0.0695;
974100325298036;0.1188;0.0360;0.0802;
974100335402411;0.1676;0.0434;0.0908;
974100345496786;0.2209;0.0498;0.1036;
974100355604286;0.2774;0.0530;0.1174;
974100365710380;0.3370;0.0562;0.1292;
974100375802307;0.3956;0.0594;0.1451;
974100385907307;0.4308;0.0658;0.1547;
974100396014703;0.4318;0.0732;0.1590;
974100406117150;0.3999;0.0850;0.1632;
974100416224286;0.3519;0.0944;0.1686;
974100426320640;0.2869;0.1019;0.1750;
974100436446994;0.2124;0.1019;0.1771;
974100446535953;0.1348;0.1008;0.1803;
974100456636473;0.0687;0.1040;0.1824;
974100466740796;0.0229;0.1072;0.1856;
974100476839703;-0.0112;0.1104;0.1931;
974100486951630;-0.0229;0.1189;0.2016;
974100497045848;-0.0208;0.1253;0.2101;
974100507156786;-0.0208;0.1317;0.2165;
974100517263661;-0.0218;0.1370;0.2229;
974100527361630;-0.0197;0.1413;0.2304;
974100537469598;-0.0229;0.1455;0.2378;
974100547564911;-0.0261;0.1466;0.2463;
974100557674286;-0.0261;0.1487;0.2538;
974100567789807;-0.0272;0.1466;0.2570;
974100577891786;-0.0229;0.1434;0.2612;
974100588014286;-0.0059;0.1391;0.2634;
974100598118661;0.0208;0.1360;0.2698;
974100608205015;0.0325;0.1349;0.2751;
974100618312723;0.0197;0.1434;0.2730;
974100628418244;-0.0059;0.1541;0.2655;
974100638537411;-0.0314;0.1573;0.2549;
974100648623661;-0.0357;0.1562;0.2506;
974100658721890;-0.0325;0.1509;0.2495;
974100668833140;-0.0357;0.1413;0.2485;
974100678921890;-0.0378;0.1317;0.2463;
974100689054390;-0.0368;0.1274;0.2410;
974100699136578;-0.0357;0.1253;0.2304;
974100709236942;-0.0368;0.1242;0.2250;
974100719362411;-0.0378;0.1232;0.2165;
974100729446890;-0.0368;0.1253;0.2101;
974100739556057;-0.0357;0.1242;0.2059;
974100749658453;-0.0389;0.1200;0.2027;
974100759767828;-0.0399;0.1146;0.1973;
974100769866161;-0.0442;0.1083;0.1899;
974100779965119;-0.0442;0.1083;0.1792;
974100790089703;-0.0410;0.1061;0.1728;
974100800200953;-0.0410;0.1008;0.1632;
974100810284598;-0.0431;0.0923;0.1547;
974100820385223;-0.0442;0.0839;0.1473;
974100830480223;-0.0474;0.0732;0.1409;
974100840611578;-0.0495;0.0711;0.1356;
974100850762515;-0.0495;0.0732;0.1270;
974100860862775;-0.0485;0.0732;0.1206;
974100870963088;-0.0517;0.0722;0.1142;
974100881003453;-0.0517;0.0711;0.1079;
974100891103713;-0.0517;0.0679;0.1025;
974100901204025;-0.0538;0.0636;0.0983;
974100911365380;-0.0591;0.0605;0.0940;
974100921465640;-0.0527;0.0583;0.0908;
974100931565900;-0.0559;0.0583;0.0866;
974100941651265;-0.0591;0.0498;0.0887;
