Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
5088588714931743;3308.0000;
5088588848260129;3304.0000;
5088588914911066;3324.0000;
5088589048245077;3367.0000;
5088589114905441;3440.0000;
5088589248236900;3524.0000;
5088589381592733;3667.0000;
5088589448236066;3846.0000;
5088589581593046;3678.0000;
5088589648235025;3119.0000;
5088589781569608;3745.0000;
5088589848230493;3954.0000;
5088589981591743;3972.0000;
5088590048228879;3941.0000;
5088590181587733;3842.0000;
5088590248246171;3656.0000;
5088590381580910;3569.0000;
5088590448223462;3510.0000;
5088590581556066;3399.0000;
5088590714917160;3316.0000;
5088590781593775;3275.0000;
5088590914914816;3274.0000;
5088590981580077;3330.0000;
5088591114914712;3413.0000;
5088591181577316;3561.0000;
5088591314908671;3700.0000;
5088591381570858;3799.0000;
5088591514905441;3851.0000;
5088591581573462;3860.0000;
5088591714906275;3852.0000;
5088591781569608;3818.0000;
5088591914896483;3777.0000;
5088591981572525;3743.0000;
5088592114900650;3742.0000;
5088592248206275;3737.0000;
5088592314900650;3745.0000;
5088592448205025;3722.0000;
5088592514896275;3676.0000;
5088592648200858;3609.0000;
5088592714895025;3507.0000;
5088592848201171;3369.0000;
5088592914861275;3266.0000;
5088593048197004;3198.0000;
5088593114889712;3070.0000;
5088593248202577;2758.0000;
5088593314890962;1662.0000;
5088593448193358;482.0000;
5088593581528254;508.0000;
5088593648197525;586.0000;
5088593781551691;1186.0000;
5088593848190441;1213.0000;
5088593981550650;1158.0000;
5088594048191900;618.0000;
5088594181547837;617.0000;
5088594248186171;621.0000;
5088594381540025;596.0000;
5088594448182941;554.0000;
5088594581526171;503.0000;
5088594648181483;490.0000;
5088594781543775;496.0000;
5088594914846171;485.0000;
5088594981538410;463.0000;
5088595114871691;442.0000;
5088595181538254;413.0000;
5088595314866796;427.0000;
5088595381530233;465.0000;
5088595514868254;899.0000;
5088595581506171;914.0000;
5088595714867421;901.0000;
5088595781529816;869.0000;
5088595914835754;836.0000;
5088595981526691;805.0000;
5088596114862316;774.0000;
5088596248165493;409.0000;
5088596314859816;397.0000;
5088596448162421;418.0000;
5088596514857525;425.0000;
5088596648160337;429.0000;
5088596714855754;443.0000;
5088596848157577;468.0000;
5088596914824660;472.0000;
5088597048160962;440.0000;
5088597114850129;411.0000;
5088597248154816;418.0000;
5088597314846483;451.0000;
5088597448153462;471.0000;
5088597514848150;479.0000;
5088597648157108;489.0000;
5088597781511796;489.0000;
5088597848157837;486.0000;
5088597981502941;486.0000;
5088598048147004;486.0000;
5088598181505910;476.0000;
5088598248146743;471.0000;
5088598381494087;466.0000;
5088598448148983;459.0000;
5088598581498775;458.0000;
5088598648138254;456.0000;
5088598781502629;454.0000;
5088598848138150;453.0000;
5088598981495962;440.0000;
5088599114830025;432.0000;
5088599181496066;441.0000;
5088599314825077;465.0000;
5088599381466900;478.0000;
5088599514824921;474.0000;
5088599581487525;476.0000;
5088599714800910;514.0000;
5088599781491275;551.0000;
5088599914820858;570.0000;
5088599981489504;572.0000;
5088600114818566;570.0000;
5088600181483566;561.0000;
5088600314816587;557.0000;
5088600448126066;560.0000;
5088600514817577;556.0000;
5088600648138983;551.0000;
5088600714793254;548.0000;
5088600848129921;552.0000;
5088600914809608;561.0000;
5088601048119400;569.0000;
5088601114813358;574.0000;
5088601248124191;577.0000;
5088601314807525;590.0000;
5088601448131275;600.0000;
5088601514807733;612.0000;
5088601648137733;621.0000;
5088601781470129;645.0000;
5088601848118150;670.0000;
5088601981468046;693.0000;
5088602048111900;708.0000;
5088602181459087;712.0000;
5088602248121483;708.0000;
5088602381445337;700.0000;
5088602448128566;701.0000;
5088602581457108;710.0000;
5088602648126743;714.0000;
5088602781461275;712.0000;
5088602848097577;703.0000;
5088602981454608;701.0000;
5088603048095366;710.0000;
5088603181445626;710.0000;
5088603314783751;1310.0000;
5088603381429949;703.0000;
5088603514782605;725.0000;
5088603581449532;752.0000;
5088603714755314;766.0000;
5088603781444689;771.0000;
5088603914779272;778.0000;
5088603981445782;783.0000;
5088604114776147;1452.0000;
5088604181440939;1462.0000;
5088604314775522;1458.0000;
5088604381448699;1458.0000;
5088604514773230;1483.0000;
5088604648103647;1494.0000;
5088604714767501;812.0000;
5088604848084064;802.0000;
5088604914768855;789.0000;
5088605048100105;772.0000;
5088605114765782;765.0000;
5088605248097605;771.0000;
5088605314765782;777.0000;
5088605448096772;773.0000;
5088605514736460;766.0000;
5088605648092189;761.0000;
5088605714761251;1376.0000;
5088605848075730;1380.0000;
5088605981423855;1380.0000;
5088606048066355;1395.0000;
5088606181392293;1393.0000;
5088606248068439;1396.0000;
5088606381422918;1387.0000;
5088606448071772;1397.0000;
5088606581413960;1403.0000;
5088606648069480;1401.0000;
5088606781416772;1397.0000;
5088606848067605;1407.0000;
5088606981414793;1416.0000;
5088607048064168;1422.0000;
5088607181386668;775.0000;
5088607314745730;774.0000;
5088607381407866;771.0000;
5088607514719272;1405.0000;
5088607581407085;1397.0000;
5088607714744376;1400.0000;
5088607781408751;775.0000;
5088607914745522;781.0000;
5088607981401980;782.0000;
5088608114739480;782.0000;
5088608181376251;771.0000;
5088608314734585;768.0000;
5088608381396355;765.0000;
5088608514705522;754.0000;
5088608581394116;753.0000;
5088608714735522;763.0000;
5088608848036772;764.0000;
5088608914728960;759.0000;
5088609048034480;756.0000;
5088609114730105;762.0000;
5088609248035418;765.0000;
5088609314724480;1406.0000;
5088609448034585;1406.0000;
5088609514696355;1348.0000;
5088609648028022;700.0000;
5088609714721355;679.0000;
5088609848025730;652.0000;
5088609914718126;633.0000;
5088610048032032;628.0000;
5088610181355626;606.0000;
5088610248023022;623.0000;
5088610381377918;647.0000;
5088610448023230;676.0000;
5088610581380366;731.0000;
5088610648025835;1391.0000;
5088610781378022;1424.0000;
5088610848021772;780.0000;
5088610981380210;773.0000;
5088611048018439;768.0000;
5088611181372397;1437.0000;
5088611248016251;1385.0000;
5088611381368855;736.0000;
5088611514703230;725.0000;
5088611581369376;733.0000;
5088611714699793;751.0000;
5088611781365522;1378.0000;
5088611914696772;1384.0000;
5088611981360626;1386.0000;
5088612114701460;1394.0000;
5088612181364585;1406.0000;
5088612314669480;1421.0000;
5088612381360939;1416.0000;
5088612514694532;1403.0000;
5088612581358022;1436.0000;
5088612714689689;1460.0000;
5088612781355314;1455.0000;
5088612914687814;1409.0000;
5088613047996043;1383.0000;
5088613114691564;1426.0000;
5088613247998439;1450.0000;
5088613314659689;1440.0000;
5088613447990626;1422.0000;
5088613514686460;1370.0000;
5088613647990626;1294.0000;
5088613714682605;1199.0000;
5088613847985001;1139.0000;
5088613914676147;609.0000;
5088614047984116;583.0000;
5088614114678855;536.0000;
5088614247983543;496.0000;
5088614381338647;491.0000;
5088614447978699;503.0000;
5088614581338126;533.0000;
5088614647978439;541.0000;
5088614781333230;554.0000;
5088614847974897;580.0000;
5088614981307710;567.0000;
5088615047972710;536.0000;
5088615181331564;540.0000;
5088615247971980;555.0000;
5088615381332605;1047.0000;
5088615447968699;1048.0000;
5088615581328699;1078.0000;
5088615714657605;1086.0000;
5088615781321251;579.0000;
5088615914660522;607.0000;
5088615981298230;620.0000;
5088616114661043;632.0000;
5088616181345314;645.0000;
5088616314627710;657.0000;
5088616381320835;671.0000;
5088616514650522;688.0000;
5088616581317814;1296.0000;
5088616714648543;1300.0000;
5088616781312710;1263.0000;
5088616914651616;1224.0000;
5088617047953282;1190.0000;
5088617114649897;638.0000;
5088617247949949;632.0000;
5088617314653126;642.0000;
5088617447950314;653.0000;
5088617514640626;673.0000;
5088617647945001;690.0000;
5088617714639376;686.0000;
5088617847945314;685.0000;
5088617914639480;682.0000;
5088618047947605;672.0000;
5088618114666616;666.0000;
5088618247941980;654.0000;
5088618314636147;643.0000;
5088618447942449;638.0000;
5088618581299897;639.0000;
5088618647937032;640.0000;
5088618781277866;635.0000;
5088618847934793;632.0000;
5088618981293960;627.0000;
5088619047934272;1153.0000;
5088619181293230;632.0000;
5088619247932293;634.0000;
5088619381293282;637.0000;
5088619447938126;636.0000;
5088619581287032;639.0000;
5088619647927866;640.0000;
5088619781260522;638.0000;
5088619914619689;1190.0000;
5088619981284064;1194.0000;
5088620114590001;1180.0000;
5088620181285939;648.0000;
5088620314618960;660.0000;
5088620381280314;686.0000;
5088620514610418;714.0000;
5088620581278751;740.0000;
5088620714610730;763.0000;
5088620781249793;782.0000;
5088620914609272;793.0000;
5088620981273439;803.0000;
5088621114580522;806.0000;
5088621247909897;809.0000;
5088621314605939;804.0000;
5088621447913647;803.0000;
5088621514599480;807.0000;
5088621647906147;1488.0000;
5088621714599272;794.0000;
5088621847907605;1493.0000;
5088621914601460;1461.0000;
5088622047902449;1433.0000;
5088622114570782;1405.0000;
5088622247899793;1421.0000;
5088622314599168;1455.0000;
5088622447898960;1470.0000;
5088622581258230;1473.0000;
5088622647895522;1484.0000;
5088622781227397;1491.0000;
5088622847893335;1505.0000;
5088622981251772;1510.0000;
5088623047891355;1498.0000;
5088623181252710;1476.0000;
5088623247890522;1454.0000;
5088623381251616;1431.0000;
5088623447888439;1421.0000;
5088623581246668;1418.0000;
5088623647885835;1415.0000;
5088623781253543;1412.0000;
5088623847884585;1408.0000;
5088623981242866;1402.0000;
5088624114576147;1399.0000;
5088624181238335;1396.0000;
5088624314576251;1392.0000;
5088624381234376;1381.0000;
5088624514570782;1373.0000;
5088624581209793;1365.0000;
5088624714570939;1356.0000;
5088624781236876;729.0000;
5088624914541460;724.0000;
5088624981227605;727.0000;
5088625114564793;734.0000;
5088625181234376;740.0000;
5088625314563022;756.0000;
5088625447866460;772.0000;
5088625514563335;784.0000;
5088625647875730;791.0000;
5088625714562501;1457.0000;
5088625847864376;1465.0000;
5088625914539897;1471.0000;
5088626047860939;1480.0000;
5088626114556876;1491.0000;
5088626247863960;821.0000;
5088626314561460;822.0000;
5088626447858022;822.0000;
5088626514547866;826.0000;
5088626647866460;837.0000;
5088626781215522;847.0000;
5088626847852397;856.0000;
5088626981210105;864.0000;
5088627047858126;1596.0000;
5088627181208855;1610.0000;
5088627247850314;1609.0000;
5088627381202397;1607.0000;
5088627447853439;1609.0000;
5088627581180835;1620.0000;
5088627647844793;1606.0000;
5088627781205366;865.0000;
5088627847846772;849.0000;
5088627981198647;838.0000;
5088628047841460;846.0000;
5088628181194585;866.0000;
5088628314530418;870.0000;
5088628381199272;868.0000;
5088628514532397;869.0000;
5088628581169793;874.0000;
