Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
5088085688951355;5542.0000;
5088085822295105;5567.0000;
5088085888957709;5596.0000;
5088086022286771;5635.0000;
5088086088953542;5683.0000;
5088086222254584;5781.0000;
5088086288963750;6038.0000;
5088086422287605;5942.0000;
5088086488954688;5114.0000;
5088086622286980;6288.0000;
5088086688954427;6076.0000;
5088086822275000;5708.0000;
5088086955615834;5236.0000;
5088087022279792;4813.0000;
5088087155612761;4421.0000;
5088087222278177;4323.0000;
5088087355610417;4461.0000;
5088087422249896;4672.0000;
5088087555604011;4544.0000;
5088087622275521;4437.0000;
5088087755583750;4551.0000;
5088087822271355;4449.0000;
5088087955599427;4206.0000;
5088088022268021;3610.0000;
5088088155598959;3190.0000;
5088088288908125;3060.0000;
5088088355603438;1167.0000;
5088088488931042;828.0000;
5088088555598021;436.0000;
5088088688926875;862.0000;
5088088755568125;1037.0000;
5088088888923542;1215.0000;
5088088955593438;2552.0000;
5088089088897188;2895.0000;
5088089155592188;2817.0000;
5088089288919480;2246.0000;
5088089355592188;865.0000;
5088089488915625;991.0000;
5088089622252813;1205.0000;
5088089688916771;1214.0000;
5088089822246667;1232.0000;
5088089888912605;2667.0000;
5088090022247396;2992.0000;
5088090088888125;2649.0000;
5088090222248594;1104.0000;
5088090288907188;981.0000;
5088090422217813;945.0000;
5088090488882917;518.0000;
5088090622242188;472.0000;
5088090688903750;444.0000;
5088090822245521;441.0000;
5088090888882709;435.0000;
5088091022238334;443.0000;
5088091155568230;444.0000;
5088091222235834;514.0000;
5088091355567500;1198.0000;
5088091422208334;1380.0000;
5088091555566511;1448.0000;
5088091622234584;1465.0000;
5088091755536667;3016.0000;
5088091822229792;3022.0000;
5088091955560677;2958.0000;
5088092022226042;1398.0000;
5088092155558542;1250.0000;
5088092222223594;1174.0000;
5088092355558125;1183.0000;
5088092488862605;1197.0000;
5088092555552188;1153.0000;
5088092688880000;1097.0000;
5088092755554375;1063.0000;
5088092888877605;1028.0000;
5088092955551250;1006.0000;
5088093088876511;1012.0000;
5088093155548021;1051.0000;
5088093288884584;1042.0000;
5088093355549792;1040.0000;
5088093488873177;1052.0000;
5088093555523855;552.0000;
5088093688871667;543.0000;
5088093822208855;534.0000;
5088093888855105;518.0000;
5088094022206771;510.0000;
5088094088846459;526.0000;
5088094222191667;548.0000;
5088094288844011;1024.0000;
5088094422204844;557.0000;
5088094488842917;1031.0000;
5088094622201563;1057.0000;
5088094688863542;1078.0000;
5088094822198959;1082.0000;
5088094888832605;1072.0000;
5088095022199792;1035.0000;
5088095088860105;552.0000;
5088095222169688;546.0000;
5088095355530521;530.0000;
5088095422194688;513.0000;
5088095555498646;504.0000;
5088095622192344;498.0000;
5088095755495938;495.0000;
5088095822189063;500.0000;
5088095955521042;509.0000;
5088096022188855;515.0000;
5088096155516927;521.0000;
5088096222158125;529.0000;
5088096355519844;542.0000;
5088096422185521;1011.0000;
5088096555489584;1019.0000;
5088096688842500;1026.0000;
5088096755480677;559.0000;
5088096888828438;553.0000;
5088096955513750;554.0000;
5088097088815000;560.0000;
5088097155509688;1042.0000;
5088097288836094;1075.0000;
5088097355511250;1107.0000;
5088097488812709;1131.0000;
5088097555480209;1142.0000;
5088097688850938;1143.0000;
5088097755501667;1140.0000;
5088097888808646;1165.0000;
5088098022167500;1141.0000;
5088098088805521;1101.0000;
5088098222138125;585.0000;
5088098288803438;568.0000;
5088098422162917;571.0000;
5088098488826875;1050.0000;
5088098622168177;1050.0000;
5088098688798438;1063.0000;
5088098822159063;1052.0000;
5088098888819636;1051.0000;
5088099022150834;1060.0000;
5088099088817344;1016.0000;
5088099222155834;973.0000;
5088099355487500;502.0000;
5088099422156927;472.0000;
5088099555484271;454.0000;
5088099622151459;470.0000;
5088099755484584;914.0000;
5088099822156042;946.0000;
5088099955486459;907.0000;
5088100022125105;840.0000;
5088100155480209;768.0000;
5088100222145417;395.0000;
5088100355449688;381.0000;
5088100422143855;375.0000;
5088100555474584;373.0000;
5088100622141355;372.0000;
5088100755472292;372.0000;
5088100888776459;368.0000;
5088100955470521;372.0000;
5088101088824167;380.0000;
5088101155473542;382.0000;
5088101288773855;384.0000;
5088101355440730;388.0000;
5088101488770521;390.0000;
5088101555461355;397.0000;
5088101688771459;406.0000;
5088101755464427;417.0000;
5088101888767500;423.0000;
5088101955460938;429.0000;
5088102088765105;436.0000;
5088102222125417;444.0000;
5088102288787396;450.0000;
5088102422126250;458.0000;
5088102488761094;463.0000;
5088102622117396;471.0000;
5088102688761355;475.0000;
5088102822121563;481.0000;
5088102888785834;485.0000;
5088103022090105;493.0000;
5088103088781667;505.0000;
5088103222119063;946.0000;
5088103288805677;969.0000;
5088103422118959;987.0000;
5088103555442605;1007.0000;
5088103622110105;1020.0000;
5088103755442813;1031.0000;
5088103822109167;1033.0000;
5088103955442709;1052.0000;
5088104022082084;1046.0000;
5088104155440625;574.0000;
5088104222104584;1066.0000;
5088104355409584;1062.0000;
5088104422100938;561.0000;
5088104555430625;529.0000;
5088104622098959;513.0000;
5088104755430625;511.0000;
5088104822096094;536.0000;
5088104955434584;569.0000;
5088105088736667;1079.0000;
5088105155427396;1107.0000;
5088105288749792;1140.0000;
5088105355428959;1169.0000;
5088105488731355;1219.0000;
5088105555421250;1314.0000;
5088105688758542;1426.0000;
5088105755422292;1507.0000;
5088105888728334;1512.0000;
5088105955419271;2958.0000;
5088106088747709;2979.0000;
5088106155399167;2976.0000;
5088106288744271;1420.0000;
5088106422083177;1268.0000;
5088106488726146;1098.0000;
5088106622081980;546.0000;
5088106688758646;1063.0000;
5088106822055261;1101.0000;
5088106888744375;590.0000;
5088107022074011;568.0000;
5088107088757709;533.0000;
5088107222070938;530.0000;
5088107288737709;551.0000;
5088107422072344;562.0000;
5088107488710521;1028.0000;
5088107622070521;1020.0000;
5088107755376250;1012.0000;
5088107822040209;1080.0000;
5088107955402084;1143.0000;
5088108022066459;1160.0000;
5088108155372292;557.0000;
5088108222060261;529.0000;
5088108355396146;515.0000;
5088108422060000;497.0000;
5088108555393334;494.0000;
5088108622060417;454.0000;
5088108755360417;422.0000;
5088108822040417;419.0000;
5088108955393125;437.0000;
5088109022055105;450.0000;
