Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
1629188376517321;2066.0000;
1629188509853519;2067.0000;
1629188576513727;2070.0000;
1629188709842634;2069.0000;
1629188776520811;2066.0000;
1629188909844509;2064.0000;
1629188976512009;2095.0000;
1629189109847634;2176.0000;
1629189176510238;2071.0000;
1629189309843050;834.0000;
1629189376511071;928.0000;
1629189509838884;924.0000;
1629189576485394;914.0000;
1629189709837634;881.0000;
1629189843173571;892.0000;
1629189909835029;929.0000;
1629190043168988;1012.0000;
1629190109838050;1070.0000;
1629190243158884;1021.0000;
1629190309830967;1021.0000;
1629190443163727;1020.0000;
1629190509830342;1041.0000;
1629190643163311;1075.0000;
1629190709830342;1063.0000;
1629190843159404;1079.0000;
1629190909801279;1043.0000;
1629191043154561;1045.0000;
1629191176489717;1021.0000;
1629191243142321;972.0000;
1629191376489404;982.0000;
1629191443154717;963.0000;
1629191576466800;982.0000;
1629191643154717;1003.0000;
1629191776487425;999.0000;
1629191843152425;1054.0000;
1629191976485759;1059.0000;
1629192043148571;958.0000;
1629192176482425;924.0000;
1629192243114300;909.0000;
1629192376477477;908.0000;
1629192443142425;912.0000;
1629192576455029;923.0000;
1629192709810342;923.0000;
1629192776477061;931.0000;
1629192909781384;929.0000;
1629192976475550;936.0000;
1629193109811644;934.0000;
1629193176467842;936.0000;
1629193309813884;955.0000;
1629193376470134;972.0000;
1629193509802894;988.0000;
1629193576446488;1002.0000;
1629193709802477;1022.0000;
1629193776464821;1041.0000;
1629193909774925;1058.0000;
1629194043126436;1072.0000;
1629194109796175;1079.0000;
1629194243100654;1081.0000;
1629194309791175;1081.0000;
1629194443126227;1087.0000;
1629194509793050;1091.0000;
1629194643123467;1093.0000;
1629194709788675;1096.0000;
1629194843127738;1105.0000;
1629194909769144;1102.0000;
1629195043114977;1150.0000;
1629195109788467;1153.0000;
1629195243090134;1298.0000;
1629195376450654;1314.0000;
1629195443116488;1324.0000;
1629195576419092;1246.0000;
1629195643112009;1214.0000;
1629195776442946;1215.0000;
1629195843114925;1215.0000;
1629195976444300;1210.0000;
1629196043110811;1201.0000;
