Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
82856969683025;-0.0138;-0.0068;0.0189;
82856979792400;-0.0128;-0.0004;0.0189;
82856989897400;-0.0138;-0.0015;0.0178;
82856999989171;-0.0149;-0.0025;0.0136;
82857010107713;-0.0138;-0.0004;0.0104;
82857020213025;-0.0138;-0.0025;0.0093;
82857030302192;-0.0117;-0.0057;0.0072;
82857040407348;-0.0085;-0.0089;0.0051;
82857050519275;-0.0075;-0.0121;0.0051;
82857060638338;-0.0075;-0.0153;0.0061;
82857070721671;-0.0064;-0.0174;0.0061;
82857080825734;-0.0085;-0.0196;0.0061;
82857090930786;-0.0107;-0.0185;0.0072;
82857101059848;-0.0117;-0.0164;0.0072;
82857111143911;-0.0117;-0.0132;0.0061;
82857121249119;-0.0117;-0.0089;0.0072;
82857131356775;-0.0128;-0.0068;0.0083;
82857141479848;-0.0138;-0.0089;0.0093;
82857151562765;-0.0160;-0.0100;0.0104;
82857161672973;-0.0149;-0.0132;0.0115;
82857171770942;-0.0117;-0.0153;0.0125;
82857181897765;-0.0043;-0.0164;0.0146;
82857191993338;0.0107;-0.0174;0.0168;
82857202092765;0.0373;-0.0164;0.0232;
82857212198859;0.0682;-0.0153;0.0285;
82857222330057;0.0948;-0.0142;0.0306;
82857232410994;0.1097;-0.0142;0.0317;
82857242520994;0.1140;-0.0142;0.0317;
82857252622140;0.1172;-0.0164;0.0306;
82857262724015;0.1140;-0.0132;0.0296;
82857272835421;0.1055;-0.0142;0.0328;
82857282957400;0.0927;-0.0164;0.0296;
82857293045213;0.0831;-0.0142;0.0306;
82857303171932;0.0799;-0.0121;0.0306;
82857313257088;0.0714;-0.0142;0.0317;
82857323360057;0.0660;-0.0174;0.0338;
82857333459952;0.0682;-0.0217;0.0370;
82857343586984;0.0788;-0.0185;0.0423;
82857353671827;0.0948;-0.0174;0.0487;
82857363772452;0.1076;-0.0174;0.0562;
82857373880421;0.1172;-0.0185;0.0615;
82857383999900;0.1236;-0.0196;0.0668;
82857394097400;0.1332;-0.0164;0.0690;
82857404198077;0.1459;-0.0079;0.0732;
82857414318546;0.1555;-0.0004;0.0774;
82857424432296;0.1523;0.0028;0.0774;
82857434523390;0.1246;-0.0036;0.0784;
82857444632400;0.0852;-0.0089;0.0763;
82857454730942;0.0565;-0.0100;0.0722;
82857464839640;0.0383;-0.0068;0.0679;
82857474938286;0.0256;0.0007;0.0636;
82857485064484;0.0085;0.0028;0.0573;
82857495144119;-0.0117;0.0049;0.0509;
82857505276411;-0.0256;0.0092;0.0466;
82857515372244;-0.0341;0.0028;0.0445;
82857525420734;-0.0341;-0.0132;0.0413;
82857535581984;-0.0202;-0.0249;0.0360;
82857545689275;0.0096;-0.0292;0.0349;
82857555790213;0.0671;-0.0174;0.0402;
82857565888390;0.1108;-0.0132;0.0477;
82857576019432;0.0937;-0.0409;0.0562;
82857586108546;0.0969;-0.0546;0.0562;
82857596214588;0.1726;-0.0302;0.0626;
82857606321984;0.2365;-0.0196;0.0700;
82857616443911;0.2397;-0.0398;0.0784;
82857626520525;0.2493;-0.0430;0.0859;
82857636632140;0.2897;-0.0217;0.0912;
82857646742921;0.2972;-0.0132;0.0944;
82857656847504;0.2503;-0.0260;0.0976;
82857666956046;0.2077;-0.0334;0.1019;
82857677042765;0.2162;-0.0206;0.1029;
82857687159848;0.2301;-0.0142;0.1008;
82857697264223;0.2290;-0.0174;0.1019;
82857707383963;0.2258;-0.0132;0.1051;
82857717480421;0.2258;-0.0100;0.1008;
82857727592088;0.2354;-0.0153;0.0944;
82857737690213;0.2812;-0.0121;0.0912;
82857747799171;0.3632;0.0007;0.1019;
82857757905317;0.4153;-0.0089;0.1104;
82857768020265;0.4004;-0.0387;0.1115;
82857778141150;0.3920;-0.0471;0.1093;
82857788227609;0.4270;-0.0292;0.1040;
82857798327088;0.4462;-0.0292;0.1029;
82857808442921;0.4494;-0.0387;0.1040;
82857818540577;0.4877;-0.0142;0.1051;
82857828649275;0.5442;0.0209;0.1083;
82857838756150;0.5453;0.0124;0.1104;
82857848852036;0.5112;-0.0153;0.1104;
82857858965004;0.4803;-0.0345;0.1040;
82857869071046;0.3654;-0.0567;0.1274;
82857879166723;0.3292;-0.0695;0.1189;
82857889282713;0.3792;-0.0503;0.1360;
82857899383859;0.4622;-0.0153;0.1274;
82857909493077;0.5335;0.0337;0.1296;
82857919599484;0.5080;0.0422;0.1306;
82857929705629;0.4015;0.0049;0.1306;
82857939793702;0.3334;-0.0185;0.1264;
82857949905057;0.3217;-0.0206;0.1264;
82857960018754;0.3142;-0.0228;0.1242;
82857970124588;0.2450;-0.0430;0.1104;
82857980240213;0.2386;-0.0302;0.0901;
82857990340004;0.3324;0.0060;0.0795;
82858000439900;0.4164;0.0134;0.0848;
82858010546046;0.5016;0.0188;0.0955;
82858020648963;0.5836;0.0284;0.1040;
82858030742817;0.6081;0.0081;0.1136;
82858040851984;0.6326;0.0060;0.1040;
82858050961150;0.6901;0.0316;0.0859;
82858061097296;0.6795;0.0241;0.0711;
82858071206515;0.6017;-0.0068;0.0658;
82858081315682;0.5197;-0.0377;0.0690;
82858091402088;0.4909;-0.0292;0.0700;
82858101511254;0.5005;0.0060;0.0562;
82858111620473;0.4473;-0.0015;0.0232;
82858121718754;0.3972;0.0007;-0.0120;
82858131827921;0.4292;0.0529;-0.0344;
82858141937088;0.4185;0.0656;-0.0312;
82858152024379;0.2823;0.0028;0.0019;
82858162133546;0.1651;-0.0471;0.0040;
82858172242765;0.1917;-0.0025;-0.0354;
82858182330838;0.2557;0.0507;-0.0684;
82858192440004;0.2269;0.0262;-0.0599;
82858202549223;0.1885;0.0113;-0.0290;
82858212670838;0.2141;0.0475;-0.0173;
82858222780004;0.1854;0.0337;-0.0088;
82858232889223;0.1097;-0.0185;-0.0152;
82858242977817;0.1172;-0.0217;-0.0269;
82858253086984;0.1449;0.0145;-0.0226;
82858263196150;0.1385;0.0262;0.0029;
82858273305734;0.1406;0.0060;0.0317;
82858283414952;0.1470;0.0071;0.0264;
82858293524119;0.1289;0.0379;-0.0003;
82858303626254;0.1129;0.0390;-0.0013;
82858313735473;0.1172;-0.0153;0.0328;
82858323844588;0.1427;-0.0493;0.0668;
82858333913390;0.1449;-0.0249;0.0626;
82858344022609;0.1236;0.0017;0.0210;
82858354131775;0.1257;0.0039;0.0146;
82858364247869;0.1481;-0.0047;0.0370;
82858374357036;0.1587;0.0017;0.0605;
82858384466254;0.1449;0.0092;0.0445;
82858394554588;0.1332;-0.0079;0.0189;
82858404663754;0.1523;-0.0196;0.0189;
82858414772973;0.1672;-0.0196;0.0402;
82858424881984;0.1523;-0.0387;0.0477;
82858434991150;0.1449;-0.0377;0.0189;
82858445100369;0.1481;-0.0111;-0.0067;
82858455225734;0.1555;0.0060;-0.0045;
82858465334952;0.1300;0.0049;0.0146;
82858475444119;0.0873;0.0348;0.0093;
82858485501723;0.0234;0.0465;-0.0322;
82858495610890;-0.0458;0.0358;-0.0471;
82858505720057;-0.1097;0.0071;-0.0620;
82858515820317;-0.1268;-0.0589;-0.0791;
82858525929484;-0.1161;-0.0972;-0.1079;
82858536038702;-0.0415;-0.0759;-0.1345;
82858546159796;0.0213;-0.0302;-0.1249;
82858556268963;0.0682;0.0081;-0.1292;
82858566378182;0.1363;0.0571;-0.1366;
82858576472192;0.2099;0.0912;-0.1483;
82858586581411;0.2375;0.1093;-0.1579;
82858596690577;0.2599;0.1285;-0.1547;
82858606780890;0.3185;0.1445;-0.1419;
82858616890057;0.4451;0.1636;-0.1515;
82858626999223;0.5804;0.2148;-0.1739;
82858637110369;0.6518;0.2095;-0.1558;
82858647219536;0.8020;0.1296;-0.1228;
82858657328754;0.9266;0.0901;-0.0919;
82858667424484;1.0490;0.1136;-0.0738;
82858677533650;1.1342;0.0965;-0.0844;
82858687642817;1.1939;0.0284;-0.0844;
82858697753442;1.2077;0.0092;-0.0695;
82858707862661;1.1875;-0.0068;-0.0663;
82858717971827;1.1204;-0.0334;-0.0450;
82858728030838;1.0341;-0.0802;-0.0013;
82858738140004;0.9234;-0.0972;0.0061;
82858748249171;0.7935;-0.1196;0.0146;
82858758358546;0.6145;-0.0855;0.0413;
82858768467713;0.4281;-0.0377;0.0487;
82858778576879;0.2897;-0.0057;0.0455;
82858788693234;0.2684;0.0103;0.0626;
82858798802400;0.2482;0.0316;0.0869;
82858808911619;0.2088;0.1019;0.0976;
82858818998963;0.1726;0.1551;0.1157;
82858829108129;0.1672;0.1083;0.1423;
82858839217348;0.1832;0.0806;0.1434;
82858849311098;0.1726;0.0827;0.1498;
82858859420317;0.1651;0.0113;0.1700;
82858869529484;0.1811;-0.0695;0.1839;
82858879627504;0.1949;-0.0834;0.1988;
82858889736671;0.1715;-0.0684;0.2137;
82858899845890;0.1406;-0.0387;0.1956;
82858909941254;0.1044;0.0017;0.1999;
82858920050421;0.0597;0.0177;0.2020;
82858930159588;0.0075;0.0816;0.1818;
82858940253754;-0.0607;0.1328;0.1722;
82858950362921;-0.1268;0.1285;0.1391;
82858960472088;-0.1768;0.0720;0.1189;
82858970584588;-0.2843;0.0071;0.1477;
82858980693754;-0.3919;-0.0132;0.1338;
82858990802921;-0.4952;-0.0079;0.1061;
82859000889379;-0.6358;-0.0004;0.1136;
82859010998546;-0.7594;0.0230;0.0743;
82859021107765;-0.8924;0.0752;0.0242;
82859031230838;-1.0927;0.0507;-0.0077;
82859041340004;-1.2301;-0.0260;-0.0738;
82859051449171;-1.3686;-0.0377;-0.1217;
82859061516567;-1.4622;-0.0387;-0.1249;
82859071625786;-1.5463;-0.0441;-0.1718;
82859081734952;-1.6209;-0.0567;-0.1963;
82859091844588;-1.5857;-0.0535;-0.2485;
82859101953754;-1.5271;-0.0409;-0.3017;
82859112062973;-1.4504;-0.0174;-0.2964;
82859122167921;-1.2876;0.0475;-0.3241;
82859132277088;-1.1012;0.0603;-0.3475;
82859142386254;-0.9467;0.0188;-0.3337;
82859152475109;-0.7051;0.0348;-0.3454;
82859162584275;-0.4728;0.0358;-0.2996;
82859172693442;-0.2449;-0.0461;-0.2836;
82859182799484;0.0149;-0.0493;-0.2826;
82859192908650;0.1342;-0.0111;-0.2091;
82859203017869;0.2759;-0.0174;-0.1931;
