Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
688346044642840;10144.0000;
688346177989819;10140.0000;
688346311299507;10135.0000;
688346377970184;10123.0000;
688346511319507;10113.0000;
688346577985444;10099.0000;
688346711295965;10092.0000;
688346777983257;10083.0000;
688346911315965;10101.0000;
688346977980861;10080.0000;
688347111295132;9946.0000;
688347177979923;9659.0000;
688347311314819;9324.0000;
688347377962736;9106.0000;
688347511312423;9039.0000;
688347577979298;9206.0000;
688347711319559;9378.0000;
688347844635444;9459.0000;
688347911307632;9508.0000;
688348044649767;9555.0000;
688348111288153;9593.0000;
688348244640236;9625.0000;
688348311302528;9632.0000;
688348444610965;9634.0000;
688348511281069;9599.0000;
688348644634559;9128.0000;
688348711299507;8412.0000;
688348844613257;8295.0000;
688348911295653;8270.0000;
688349044630236;8251.0000;
688349177937528;8232.0000;
688349244623726;8236.0000;
688349377959923;8276.0000;
688349444623048;8288.0000;
688349577944403;8258.0000;
688349644626173;8259.0000;
688349777955028;8287.0000;
688349844600548;8304.0000;
688349977954923;8314.0000;
688350044619507;8345.0000;
688350177952840;8381.0000;
688350244598569;8403.0000;
688350377956798;8404.0000;
688350444619923;8407.0000;
688350577925757;8423.0000;
688350711278361;8496.0000;
688350777949090;8574.0000;
688350911252528;8630.0000;
688350977918673;8718.0000;
688351111276382;8801.0000;
688351177943726;8824.0000;
688351311249194;8802.0000;
688351377943986;8816.0000;
688351511273986;8848.0000;
688351577937632;8810.0000;
688351711284715;8779.0000;
688351777935236;8801.0000;
688351911265965;8891.0000;
688351977908986;9052.0000;
688352111266590;9348.0000;
688352244600392;9559.0000;
688352311239507;9719.0000;
688352444597476;9943.0000;
688352511256798;10164.0000;
688352644595548;10278.0000;
688352711234819;10303.0000;
688352844595236;10304.0000;
688352911256903;10311.0000;
688353044565548;10317.0000;
688353111233673;10319.0000;
688353244587840;10317.0000;
688353311252528;10317.0000;
688353444560132;10316.0000;
688353511249715;10314.0000;
688353644584559;10319.0000;
688353777910548;10327.0000;
688353844578882;10335.0000;
688353977913726;10342.0000;
688354044580236;10365.0000;
688354177905369;10425.0000;
688354244576306;10441.0000;
688354377911931;10437.0000;
688354444548702;10433.0000;
688354577939015;10431.0000;
688354644572244;10429.0000;
688354777872035;10425.0000;
688354844536931;10404.0000;
688354977903181;10377.0000;
688355111232869;10331.0000;
688355177874327;10300.0000;
688355311231931;10272.0000;
688355377898338;10277.0000;
688355511205160;10361.0000;
688355577865473;10357.0000;
688355711229119;10334.0000;
688355777894588;10240.0000;
688355911200004;10081.0000;
688355977894952;9577.0000;
688356111224535;9004.0000;
688356177891515;8716.0000;
688356311223285;8689.0000;
688356377891098;8631.0000;
688356511219952;8679.0000;
688356644542660;8634.0000;
688356711215004;8596.0000;
688356844551515;8631.0000;
688356911190785;8609.0000;
688357044541671;8584.0000;
688357111212035;8695.0000;
688357244535577;8701.0000;
688357311188806;8681.0000;
688357444544327;8695.0000;
688357511210265;8722.0000;
688357644524119;8741.0000;
688357711199015;8751.0000;
688357844541306;8759.0000;
688357911205473;8756.0000;
688358044511306;8757.0000;
688358177873077;8770.0000;
688358244533910;8675.0000;
688358377842869;8560.0000;
688358444537035;8522.0000;
688358577867140;8527.0000;
688358644532140;8628.0000;
688358777860473;8884.0000;
688358844571827;8994.0000;
688358977862088;9011.0000;
688359044500681;9080.0000;
688359177860838;9352.0000;
688359244525265;9706.0000;
688359377836254;10250.0000;
688359444497088;10563.0000;
688359577854171;10779.0000;
688359711204119;11105.0000;
688359777824848;11215.0000;
688359911186410;11219.0000;
688359977851931;11219.0000;
688360111163806;11216.0000;
688360177824015;11197.0000;
688360311181827;11188.0000;
