TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1181296584297647;1636813136000;40.232327300000;-111.667257480000;1373.3074;0.9000;95.9000;8.81716156;11.67081547;1.15247560;56.60437775;
1181297585669001;1636813137000;40.232337590000;-111.667224580000;1370.2128;2.2000;87.6000;5.27421618;6.68172741;1.17991531;15.46387959;
1181298590428011;1636813138000;40.232335130000;-111.667189450000;1369.4084;3.8500;87.0000;4.25450611;4.96108723;0.34999999;3.57527351;
1181299590231500;1636813139000;40.232334510000;-111.667141400000;1368.7721;4.4200;95.1000;3.99053836;4.45776939;0.45343137;4.48201942;
1181300579802750;1636813140000;40.232335430000;-111.667073870000;1368.2643;5.4300;88.3000;3.79009247;3.98665428;0.46097723;3.61784363;
1181301578800406;1636813141000;40.232335810000;-111.667009640000;1369.0552;5.4300;88.0000;3.79009247;3.46568060;0.22472206;1.48544812;
1181302586305979;1636813142000;40.232335140000;-111.666938370000;1369.7786;5.7500;86.6000;3.79009247;3.16613173;0.14422205;0.97307712;
1181303592266186;1636813143000;40.232330710000;-111.666863230000;1369.4680;6.2400;91.4000;3.79009247;3.06775022;0.05830952;0.38512528;
1181304591387019;1636813144000;40.232331470000;-111.666792820000;1368.9490;5.9300;90.5000;3.79009247;3.16519690;0.25806975;1.69848454;
1181305589914884;1636813145000;40.232333290000;-111.666708160000;1369.2629;6.8800;86.0000;3.79009247;3.17338657;0.85000002;4.87335348;
1181306595763894;1636813146000;40.232331370000;-111.666632320000;1368.3961;6.8800;93.1000;3.79009247;3.08751655;0.40000001;2.27320457;
1181307591029675;1636813147000;40.232331740000;-111.666543240000;1368.4862;7.3600;89.0000;3.79009247;2.78813434;0.22203603;1.15530026;
1181308586716757;1636813148000;40.232333440000;-111.666458740000;1368.2853;7.3600;90.6000;3.79009247;2.77285552;0.07211103;0.39560369;
1181309589597070;1636813149000;40.232335890000;-111.666380250000;1368.2572;7.2700;89.7000;3.79009247;2.72800612;0.18027757;0.96064228;
1181310590320715;1636813150000;40.232336450000;-111.666292020000;1368.3721;7.8500;91.7000;3.79009247;2.69171262;0.30805844;1.49034953;
1181311590708215;1636813151000;40.232334700000;-111.666203100000;1367.9868;7.2500;91.6000;3.79009247;2.55474138;0.28600699;1.51915860;
1181312590139985;1636813152000;40.232336090000;-111.666109940000;1368.2856;7.8100;89.5000;3.79009247;2.50942922;0.16643317;0.81687284;
1181313588516703;1636813153000;40.232336900000;-111.666021700000;1368.6240;7.6900;90.3000;3.79009247;2.50000000;0.96020830;2.97400975;
1181314586053734;1636813154000;40.232336640000;-111.665931850000;1368.8202;7.6900;89.9000;3.79009247;2.50000000;1.07912004;5.09907532;
1181315586664411;1636813155000;40.232338890000;-111.665840300000;1368.7598;7.6400;89.7000;3.79009247;2.50000000;1.03464973;5.52856731;
1181316586357484;1636813156000;40.232333730000;-111.665747850000;1368.8528;7.6900;91.5000;3.79009247;2.50000000;1.03464973;5.15443277;
1181317591851181;1636813157000;40.232329990000;-111.665657100000;1368.7405;7.5900;89.6000;3.79009247;2.50000000;1.04560983;4.31147337;
1181318591932847;1636813158000;40.232329540000;-111.665561050000;1368.9662;7.7300;88.6000;3.79009247;2.50000000;1.06850362;4.87556601;
1181319584777222;1636813159000;40.232327850000;-111.665468090000;1368.6608;7.7200;84.8000;3.79009247;2.50000000;1.05152273;4.75153589;
1181320592156336;1636813160000;40.232326680000;-111.665374120000;1368.6740;7.8500;90.0000;3.79009247;2.50000000;1.06850362;4.70649958;
1181321585166284;1636813161000;40.232322930000;-111.665280400000;1368.2401;7.7900;88.5000;3.79009247;2.50000000;1.02625537;4.51584530;
