Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
5251534674157627;-0.0032;-0.0003;-0.0124;
5251534684267158;0.0075;0.0019;0.0004;
5251534694335127;0.0043;0.0008;-0.0092;
5251534704466898;0.0032;0.0008;-0.0113;
5251534714570648;0.0032;-0.0003;-0.0092;
5251534724636585;0.0032;-0.0013;-0.0092;
5251534734747992;0.0053;0.0008;-0.0113;
5251534744875700;0.0043;-0.0003;-0.0113;
5251534754977158;0.0053;0.0019;-0.0124;
5251534765091742;0.0043;0.0040;-0.0134;
5251534775168669;0.0032;0.0019;-0.0134;
5251534785293304;0.0043;0.0008;-0.0134;
5251534795376585;0.0043;0.0008;-0.0134;
5251534805485283;0.0032;-0.0013;-0.0145;
5251534815590492;0.0032;-0.0003;-0.0134;
5251534825682887;0.0043;-0.0013;-0.0134;
5251534835814033;0.0021;0.0019;-0.0134;
5251534845896012;0.0032;0.0019;-0.0113;
5251534856004085;0.0043;0.0019;-0.0103;
5251534866112679;0.0075;0.0019;-0.0071;
5251534876204554;0.0096;0.0019;-0.0039;
5251534886306950;0.0085;0.0008;-0.0007;
5251534896416429;0.0064;0.0008;0.0047;
5251534906518825;-0.0000;-0.0003;0.0100;
5251534916621325;-0.0011;-0.0003;0.0132;
5251534926721325;-0.0011;0.0019;0.0142;
5251534936829554;-0.0021;0.0019;0.0174;
5251534946932575;-0.0064;-0.0003;0.0249;
5251534957032575;-0.0053;-0.0013;0.0281;
5251534967144450;-0.0064;-0.0024;0.0334;
5251534977242575;-0.0075;-0.0024;0.0387;
5251534987345596;-0.0085;-0.0024;0.0419;
5251534997447835;-0.0107;-0.0056;0.0473;
5251535007562992;-0.0096;-0.0056;0.0526;
5251535017658200;-0.0117;-0.0035;0.0579;
5251535027758304;-0.0128;-0.0056;0.0611;
5251535037868252;-0.0138;-0.0035;0.0664;
5251535047974554;-0.0160;-0.0045;0.0686;
5251535058076012;-0.0170;-0.0056;0.0707;
5251535068193564;-0.0181;-0.0056;0.0771;
5251535078281429;-0.0192;-0.0067;0.0792;
5251535088377679;-0.0213;-0.0056;0.0814;
5251535098486533;-0.0213;-0.0035;0.0846;
5251535108584450;-0.0213;-0.0045;0.0877;
5251535118682002;-0.0213;-0.0056;0.0877;
5251535128789554;-0.0224;-0.0045;0.0888;
5251535138898200;-0.0202;-0.0045;0.0888;
5251535148995179;-0.0202;-0.0077;0.0877;
5251535159106950;-0.0181;-0.0088;0.0856;
5251535169209762;-0.0181;-0.0088;0.0835;
5251535179316846;-0.0170;-0.0067;0.0814;
5251535189419554;-0.0170;-0.0067;0.0803;
5251535199516429;-0.0160;-0.0067;0.0760;
5251535209618617;-0.0138;-0.0067;0.0739;
5251535219729554;-0.0117;-0.0077;0.0696;
5251535229822367;-0.0117;-0.0077;0.0664;
5251535239934762;-0.0085;-0.0067;0.0622;
5251535250032262;0.0021;-0.0067;0.0601;
5251535260157679;0.0181;-0.0056;0.0569;
5251535270249033;0.0352;-0.0045;0.0537;
5251535280350492;0.0426;-0.0045;0.0515;
5251535290462992;0.0469;-0.0067;0.0473;
5251535300560700;0.0469;-0.0067;0.0430;
5251535310650596;0.0426;-0.0056;0.0398;
5251535320758825;0.0373;-0.0045;0.0366;
5251535330836846;0.0320;-0.0035;0.0324;
5251535340949137;0.0256;-0.0024;0.0281;
5251535351060231;0.0213;-0.0013;0.0260;
5251535361144294;0.0181;-0.0035;0.0249;
5251535371289814;0.0181;-0.0035;0.0228;
5251535381374971;0.0234;-0.0024;0.0206;
5251535391475908;0.0330;-0.0045;0.0228;
5251535401580700;0.0458;-0.0045;0.0238;
5251535411659137;0.0671;-0.0045;0.0238;
5251535421779606;0.0905;-0.0067;0.0270;
5251535431877679;0.1172;-0.0077;0.0302;
5251535441995908;0.1459;-0.0077;0.0324;
5251535452084033;0.1778;-0.0077;0.0366;
5251535462197054;0.2140;-0.0077;0.0398;
5251535472289919;0.2470;-0.0099;0.0451;
5251535482405596;0.2779;-0.0109;0.0473;
5251535492519137;0.3045;-0.0120;0.0515;
5251535502620700;0.3258;-0.0152;0.0547;
5251535512739450;0.3471;-0.0152;0.0601;
5251535522818408;0.3748;-0.0162;0.0632;
5251535532908669;0.3013;-0.0322;0.0611;
5251535543020387;0.2885;-0.0290;0.0622;
5251535553131117;0.2747;-0.0184;0.0696;
5251535563218825;0.3386;-0.0024;0.0643;
5251535573348929;0.3098;-0.0035;0.0803;
5251535583439502;0.2289;-0.0141;0.0707;
5251535593529189;0.1150;-0.0269;0.0664;
5251535603639658;0.0916;-0.0216;0.0675;
5251535613790283;0.1001;-0.0162;0.0782;
5251535623846742;0.0884;-0.0120;0.0920;
5251535633944971;0.1140;-0.0024;0.0952;
5251535644040596;0.1587;-0.0024;0.1059;
5251535654161898;0.2182;-0.0035;0.1208;
5251535664248044;0.2992;-0.0024;0.1357;
5251535674356221;0.3865;-0.0067;0.1495;
5251535684472887;0.4537;-0.0184;0.1644;
5251535694580544;0.5197;-0.0280;0.1783;
5251535704660804;0.6049;-0.0322;0.1921;
5251535714792471;0.6869;-0.0365;0.2071;
5251535724870283;0.7370;-0.0418;0.2188;
5251535734999710;0.7944;-0.0386;0.2294;
5251535745088564;0.8445;-0.0290;0.2390;
5251535755150700;0.8402;-0.0248;0.2443;
5251535765302679;0.7784;-0.0248;0.2358;
5251535775399554;0.6347;-0.0301;0.2198;
5251535785496429;0.4249;-0.0418;0.2028;
5251535795610856;0.2502;-0.0365;0.1879;
5251535805707731;0.1820;-0.0077;0.1708;
5251535815804606;0.1598;0.0178;0.1559;
5251535825919294;0.1161;0.0317;0.1410;
5251535836016169;0.0863;0.0402;0.1282;
5251535846113044;0.0671;0.0338;0.1165;
5251535856231429;0.0330;0.0168;0.1186;
5251535866328304;0.0181;-0.0003;0.1218;
5251535876425179;0.0181;-0.0120;0.1080;
5251535886540960;0.0021;-0.0269;0.0835;
5251535896637835;-0.0053;-0.0301;0.0686;
5251535906734710;0.0032;-0.0237;0.0611;
5251535916849502;0.0128;-0.0216;0.0494;
5251535926946377;0.0224;-0.0205;0.0313;
5251535937043252;0.0256;-0.0173;0.0132;
5251535947146064;0.0352;-0.0173;-0.0071;
5251535957242939;0.0490;-0.0194;-0.0241;
5251535967339814;0.0724;-0.0205;-0.0379;
5251535977481221;0.0991;-0.0248;-0.0507;
