Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
368952178299142;-9.5510;0.8614;-1.9588;
368952188446538;-9.5462;0.8662;-1.9469;
368952198542319;-9.5605;0.8495;-1.9421;
368952208642892;-9.5533;0.8279;-1.9421;
368952218738673;-9.5390;0.9045;-1.9253;
368952228887892;-9.5243;0.9691;-1.9708;
368952238974611;-9.5533;0.9954;-2.0498;
368952249057423;-9.5267;0.9811;-1.9923;
368952259195809;-9.5315;1.0101;-1.9373;
368952269280548;-9.5267;1.0149;-1.9253;
368952279400809;-9.5291;1.0220;-1.9134;
368952289493725;-9.5291;1.0149;-1.8870;
368952299568986;-9.5291;1.0292;-1.8296;
368952309708465;-9.5557;1.0531;-1.8248;
368952319807892;-9.5366;1.0795;-1.8176;
368952329907215;-9.5438;1.1010;-1.8392;
368952340011225;-9.5342;1.1106;-1.8918;
368952350112371;-9.5342;1.0723;-1.8727;
368952360217996;-9.5533;1.0436;-1.9014;
368952370327371;-9.5462;1.0651;-1.9325;
368952380430913;-9.5390;1.0771;-1.9253;
368952390541017;-9.5438;1.0507;-1.9014;
368952400640392;-9.5557;1.0388;-1.8679;
368952410742319;-9.5366;1.0244;-1.8823;
368952420848830;-9.5438;0.9978;-1.9325;
368952430946746;-9.5653;0.9787;-2.0282;
368952441049975;-9.5510;0.9500;-2.0883;
368952451159298;-9.5243;0.8806;-2.0474;
368952461263205;-9.5390;0.9332;-2.0692;
368952471366330;-9.5291;0.9141;-2.0883;
368952481483830;-9.5315;0.9236;-2.0979;
368952491579246;-9.5315;0.9739;-2.0812;
368952501677788;-9.5100;0.9523;-2.0644;
368952511778048;-9.5028;0.9523;-2.0450;
368952521882163;-9.5124;0.9452;-2.0716;
368952531994350;-9.5414;0.9428;-2.1051;
368952542098621;-9.5414;0.9212;-2.0979;
368952552225288;-9.5148;0.8949;-2.1529;
368952562311434;-9.5267;0.8518;-2.2343;
368952572420548;-9.5342;0.8064;-2.2056;
368952582517684;-9.5533;0.7753;-2.1817;
368952592623048;-9.5725;0.7705;-2.1840;
368952602719663;-9.5462;0.7271;-2.1601;
368952612876017;-9.5557;0.7295;-2.1601;
368952622928934;-9.5581;0.7152;-2.2750;
368952633050444;-9.5701;0.6075;-2.2965;
