Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1457309589522878;856.6312;
1457309629493711;856.6325;
1457309669494232;856.6325;
1457309709493190;856.6250;
1457309749496003;856.6125;
1457309789497305;856.6062;
1457309829494232;856.6062;
1457309869493398;856.6050;
1457309909497305;856.6025;
1457309949497044;856.6038;
1457309989497878;856.6038;
1457310029497878;856.6062;
1457310069496003;856.6025;
1457310109519961;856.5975;
1457310149469648;856.5963;
1457310189468711;856.5925;
1457310229468190;856.5950;
1457310269466055;856.5975;
1457310309493398;856.6013;
1457310349494753;856.6038;
1457310389490273;856.6025;
1457310429494440;856.6013;
1457310469494753;856.5975;
1457310509493138;856.5975;
1457310549495794;856.5975;
1457310589472669;856.5963;
1457310629497044;856.5912;
1457310669498607;856.5900;
1457310709496003;856.5900;
1457310749499648;856.5938;
1457310789497878;856.5938;
1457310829498086;856.5975;
1457310869497878;856.6000;
1457310909496315;856.6050;
1457310949497565;856.6038;
1457310989498919;856.5963;
1457311029499388;856.5938;
1457311069497878;856.5850;
1457311109482982;856.5938;
1457311149482148;856.5938;
1457311189470065;856.5950;
1457311229469753;856.5912;
1457311269496523;856.5862;
1457311309510586;856.5900;
1457311349494753;856.5963;
1457311389491628;856.5875;
1457311429493711;856.5938;
1457311469492878;856.5925;
1457311509493190;856.5837;
1457311549496003;856.5938;
1457311589470169;856.6025;
1457311629496315;856.6025;
1457311669494440;856.6013;
1457311709496836;856.5938;
1457311749495221;856.5988;
1457311789493138;856.5900;
1457311829493398;856.5900;
1457311869497044;856.5988;
1457311909496315;856.5988;
1457311949499648;856.5963;
1457311989499961;856.5975;
1457312029498919;856.5988;
1457312069479961;856.5912;
1457312109467565;856.5900;
1457312149469961;856.5912;
1457312189516836;856.5950;
1457312229496523;856.5887;
1457312269492357;856.5925;
1457312309491836;856.5912;
1457312349495221;856.5875;
1457312389497565;856.5887;
1457312429495221;856.5837;
1457312469497044;856.5825;
1457312509490794;856.5900;
1457312549499961;856.5925;
1457312589470638;856.5912;
1457312629492669;856.5925;
1457312669497878;856.5825;
1457312709491315;856.5837;
1457312749494232;856.5875;
1457312789495482;856.5912;
1457312829496315;856.5850;
1457312869500690;856.5850;
1457312909503294;856.5812;
1457312949499128;856.5837;
1457312989481628;856.5812;
1457313029471836;856.5787;
1457313069468607;856.5712;
1457313109467565;856.5637;
1457313149497305;856.5625;
1457313189493919;856.5650;
1457313229492148;856.5612;
1457313269492148;856.5550;
1457313309492669;856.5512;
1457313349499388;856.5575;
1457313389493711;856.5487;
1457313429495794;856.5475;
1457313469493711;856.5450;
1457313509496315;856.5512;
1457313549494232;856.5425;
1457313589469336;856.5512;
1457313629491055;856.5450;
1457313669492096;856.5437;
1457313709490586;856.5450;
1457313749492357;856.5512;
1457313789493919;856.5550;
1457313829495794;856.5525;
1457313869495794;856.5575;
1457313909489753;856.5550;
1457313949468503;856.5662;
1457313989479544;856.5637;
1457314029467878;856.5587;
1457314069478503;856.5500;
1457314109491315;856.5400;
1457314149495586;856.5462;
1457314189492669;856.5475;
1457314229493919;856.5525;
1457314269492357;856.5600;
1457314309493398;856.5600;
1457314349496315;856.5675;
1457314389497878;856.5637;
1457314429494440;856.5750;
1457314469492669;856.5900;
1457314509492357;856.5975;
1457314549494232;856.6087;
1457314589469128;856.6162;
1457314629494961;856.6250;
1457314669496003;856.6275;
1457314709495482;856.6262;
1457314749494753;856.6325;
1457314789496003;856.6375;
1457314829494753;856.6325;
1457314869493398;856.6325;
1457314909465273;856.6400;
1457314949470586;856.6362;
1457314989468815;856.6375;
1457315029469128;856.6375;
1457315069492878;856.6375;
1457315109493398;856.6375;
1457315149493398;856.6362;
1457315189492357;856.6462;
1457315229494544;856.6400;
1457315269493398;856.6387;
1457315309492878;856.6287;
1457315349496003;856.6225;
1457315389496315;856.6137;
1457315429494961;856.6050;
1457315469494440;856.5975;
1457315509492669;856.5938;
1457315549495482;856.5988;
1457315589471940;856.5900;
1457315629496315;856.5875;
1457315669495221;856.5925;
1457315709494961;856.6013;
1457315749497044;856.6112;
1457315789497565;856.6112;
1457315829496523;856.6287;
1457315869472721;856.6362;
1457315909468294;856.6500;
1457315949466107;856.6588;
1457315989468503;856.6650;
1457316029493398;856.6550;
1457316069493711;856.6575;
1457316109495221;856.6687;
1457316149491836;856.6650;
1457316189491836;856.6613;
1457316229493711;856.6700;
1457316269493711;856.6712;
