Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
988418361471833;857.5212;
988418401497094;857.5162;
988418441497406;857.5137;
988418481495531;857.5087;
988418521497875;857.5037;
988418561495323;857.5012;
988418601497614;857.5000;
988418641497927;857.4937;
988418681490323;857.4812;
988418721472875;857.4837;
988418761473344;857.4850;
988418801477406;857.4825;
988418841471781;857.4837;
988418881497875;857.4825;
988418921497875;857.4800;
988418961495792;857.4750;
988419001500010;857.4775;
988419041497094;857.4775;
988419081499177;857.4775;
988419121497719;857.4812;
988419161497614;857.4788;
988419201501573;857.4812;
988419241502614;857.4763;
988419281498448;857.4800;
988419321496885;857.4837;
988419361506781;857.4850;
988419401498708;857.4987;
988419441494489;857.4825;
988419481497614;857.4763;
988419521498396;857.4800;
