Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
911983734749863;860.3850;
911983774734446;860.3975;
911983814756113;860.4000;
911983854721634;860.4075;
911983894753509;860.4075;
911983934720124;860.4037;
911983974719238;860.4012;
911984014723821;860.4012;
911984054720540;860.4025;
911984094719759;860.4063;
911984134721634;860.3987;
911984174721426;860.3950;
911984214721217;860.3937;
911984254720384;860.3887;
911984294720905;860.3887;
911984334723405;860.3887;
911984374720696;860.3925;
911984414727467;860.3900;
911984454733926;860.3850;
911984494762467;860.3850;
911984534745488;860.3875;
911984574763040;860.3837;
911984614739863;860.3812;
911984654743405;860.3837;
911984694742363;860.3775;
911984734722571;860.3800;
911984774730280;860.3750;
911984814741113;860.3700;
911984854731738;860.3687;
911984894734863;860.3725;
911984934722571;860.3725;
911984974742051;860.3812;
911985014742571;860.3812;
911985054719967;860.3762;
911985094729551;860.3762;
911985134720280;860.3750;
911985174720957;860.3737;
911985214720280;860.3762;
911985254771165;860.3787;
911985294739030;860.3787;
911985334756217;860.3737;
911985374744134;860.3687;
911985414727884;860.3712;
911985454746217;860.3687;
911985494728301;860.3712;
911985534761321;860.3737;
911985574766530;860.3775;
911985614743092;860.3725;
911985654720540;860.3712;
911985694759551;860.3787;
911985734733821;860.3800;
911985774743509;860.3837;
911985814743613;860.3850;
911985854725592;860.3837;
911985894737207;860.3825;
911985934718926;860.3775;
911985974733613;860.3762;
911986014740280;860.3737;
911986054723405;860.3800;
911986094719290;860.3712;
911986134719238;860.3812;
911986174720280;860.3850;
911986214724863;860.3862;
911986254721217;860.3787;
911986294745488;860.3862;
911986334742571;860.3875;
911986374734863;860.3862;
911986414748301;860.3862;
911986454760540;860.3825;
911986494720384;860.3837;
911986534748301;860.4075;
911986574739446;860.4037;
911986614740801;860.3812;
911986654758821;860.3650;
911986694742363;860.3600;
911986734720696;860.3600;
911986774720071;860.3625;
911986814728613;860.3612;
911986854729030;860.3612;
911986894721738;860.3675;
911986934744342;860.3675;
911986974719030;860.3625;
911987014720488;860.3687;
911987054719134;860.3725;
911987094719967;860.3787;
911987134722259;860.3837;
911987174749134;860.3837;
911987214724551;860.3812;
911987254752051;860.3725;
911987294745957;860.3700;
911987334719290;860.3725;
911987374743092;860.3737;
911987414722571;860.3750;
911987454745957;860.3750;
911987494742363;860.3800;
911987534738821;860.3800;
911987574743092;860.3825;
911987614741321;860.3875;
911987654755384;860.3825;
911987694741113;860.3862;
911987734722780;860.3837;
911987774722467;860.3800;
911987814743405;860.3787;
911987854741790;860.3775;
911987894719446;860.3800;
911987934723874;860.3837;
911987974721634;860.3812;
911988014719967;860.3837;
911988054731217;860.3800;
911988094719238;860.3762;
911988134746217;860.3725;
911988174744446;860.3800;
911988214741009;860.3762;
911988254739967;860.3787;
911988294747571;860.3825;
911988334737467;860.3812;
911988374734238;860.3787;
911988414769655;860.3787;
911988454738717;860.3800;
911988494742571;860.3725;
911988534724863;860.3762;
911988574744446;860.3725;
911988614721946;860.3737;
911988654746321;860.3787;
911988694761634;860.3750;
911988734756738;860.3725;
911988774719915;860.3737;
911988814745488;860.3762;
911988854719655;860.3725;
911988894720801;860.3687;
911988934729134;860.3800;
911988974719707;860.3787;
911989014734238;860.3787;
911989054721321;860.3775;
911989094737884;860.3825;
911989134755124;860.3775;
911989174721009;860.3712;
911989214737155;860.3725;
911989254760071;860.3737;
911989294741321;860.3712;
