Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
911983607451217;-9.3808;-0.8249;-2.6728;
911983617567884;-9.3999;-0.7651;-2.6010;
911983627594551;-9.3784;-0.6455;-2.5744;
911983637820905;-9.3784;-0.5973;-2.5816;
911983647847571;-9.3855;-0.5806;-2.6369;
911983658007728;-9.3520;-0.5662;-2.7039;
911983668034394;-9.3808;-0.5830;-2.7589;
911983678211530;-9.3951;-0.6407;-2.7852;
911983688315384;-9.3616;-0.6502;-2.7326;
911983698415280;-9.3377;-0.6359;-2.7422;
911983708537155;-9.3592;-0.5949;-2.7039;
911983718629551;-9.3784;-0.5758;-2.6680;
911983728722884;-9.3903;-0.6550;-2.6560;
911983738863978;-9.3927;-0.6670;-2.6895;
911983748963926;-9.3760;-0.6694;-2.7111;
911983759057676;-9.3736;-0.6909;-2.7230;
911983769168613;-9.3903;-0.7077;-2.6967;
911983779269967;-9.3712;-0.7125;-2.6441;
911983789377780;-9.3784;-0.6742;-2.5720;
911983799489655;-9.4023;-0.6981;-2.5385;
911983809584967;-9.3975;-0.7196;-2.5552;
911983819694394;-9.3975;-0.7196;-2.5624;
911983829796217;-9.3855;-0.7005;-2.5792;
911983839907155;-9.3832;-0.7125;-2.5839;
911983850008821;-9.3664;-0.7531;-2.5648;
911983860121321;-9.3927;-0.7627;-2.5217;
911983870226426;-9.4214;-0.7747;-2.5313;
911983880328092;-9.4119;-0.7866;-2.4811;
911983890439238;-9.4119;-0.8082;-2.4739;
911983900541478;-9.4119;-0.8130;-2.5146;
911983910645228;-9.3975;-0.8225;-2.5074;
911983920758196;-9.3975;-0.8536;-2.5337;
911983930858821;-9.4143;-0.8850;-2.5050;
911983940962467;-9.4358;-0.8874;-2.4858;
911983951072051;-9.4190;-0.9114;-2.4691;
911983961185384;-9.4119;-0.9664;-2.4595;
911983971284238;-9.3903;-1.0262;-2.4571;
911983981390071;-9.3999;-1.0693;-2.4906;
911983991513092;-9.3688;-1.1438;-2.5122;
911984001584238;-9.3975;-1.2132;-2.5026;
911984011710905;-9.3999;-1.2969;-2.4835;
911984021807155;-9.3736;-1.3400;-2.4835;
911984031921738;-9.3808;-1.3783;-2.4500;
911984042021634;-9.3640;-1.4551;-2.4500;
911984052133405;-9.3855;-1.5317;-2.4212;
911984062243717;-9.3879;-1.6466;-2.4141;
911984072339655;-9.3784;-1.7641;-2.3351;
911984082449342;-9.4190;-1.9005;-2.2845;
911984092558301;-9.4167;-1.9893;-2.3495;
911984102659967;-9.3640;-2.0013;-2.3686;
911984112767155;-9.3425;-1.9364;-2.4188;
911984122864134;-9.3401;-1.8335;-2.4691;
911984133003092;-9.3497;-1.7210;-2.4045;
911984143076738;-9.3999;-1.7234;-2.3157;
911984153178405;-9.4071;-1.7282;-2.2654;
911984163289655;-9.3544;-1.6756;-2.3013;
911984173405176;-9.3377;-1.5963;-2.3710;
911984183568561;-9.3185;-1.5987;-2.4476;
911984193614759;-9.2922;-1.5197;-2.5002;
911984203708144;-9.2803;-1.3208;-2.5313;
911984213824394;-9.3449;-1.0693;-2.5672;
911984223941842;-9.3784;-0.8130;-2.6871;
911984234042571;-9.3592;-0.5877;-2.7494;
911984244167259;-9.3568;-0.4202;-2.8546;
911984254253613;-9.3951;-0.3266;-2.9459;
911984264367259;-9.3497;-0.2812;-3.0224;
911984274461321;-9.2779;-0.2046;-3.0153;
911984284591009;-9.3257;-0.0706;-3.0081;
911984294659551;-9.3712;-0.1783;-2.9195;
911984304781530;-9.3879;-0.5040;-2.5959;
911984314879655;-9.4262;-0.3843;-2.6776;
