Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1629892512579919;866.6287;
1629892552580179;866.6737;
1629892592582523;866.6962;
1629892632584606;866.7175;
1629892672583044;866.7337;
1629892712578096;866.7487;
1629892752577835;866.7537;
1629892792576273;866.7575;
1629892832576585;866.7575;
1629892872554502;866.7612;
1629892912553252;866.7612;
1629892952550752;866.7587;
1629892992601064;866.7550;
1629893032589085;866.7512;
1629893072580752;866.7487;
1629893112575231;866.7487;
1629893152574971;866.7437;
1629893192576585;866.7437;
1629893232577106;866.7450;
1629893272580439;866.7512;
1629893312580960;866.7462;
1629893352576012;866.7537;
1629893392578460;866.7537;
1629893432578356;866.7550;
1629893472583564;866.7525;
1629893512582523;866.7575;
1629893552578356;866.7587;
1629893592581273;866.7550;
1629893632581481;866.7550;
1629893672587835;866.7512;
1629893712577627;866.7625;
1629893752578877;866.7550;
1629893792578460;866.7587;
1629893832552835;866.7600;
1629893872555439;866.7550;
1629893912553460;866.7587;
1629893952551846;866.7587;
1629893992580752;866.7575;
1629894032587210;866.7587;
1629894072577627;866.7587;
1629894112578981;866.7562;
1629894152576273;866.7525;
1629894192578669;866.7562;
1629894232579189;866.7550;
1629894272581273;866.7525;
1629894312581481;866.7512;
1629894352575752;866.7475;
1629894392575231;866.7437;
1629894432579189;866.7487;
1629894472577835;866.7487;
1629894512581481;866.7487;
1629894552581481;866.7525;
1629894592579189;866.7587;
1629894632577627;866.7650;
1629894672579189;866.7700;
1629894712579398;866.7725;
1629894752576273;866.7712;
1629894792550439;866.7687;
1629894832556794;866.7712;
1629894872553877;866.7650;
1629894912550960;866.7650;
1629894952579189;866.7600;
1629894992574971;866.7612;
1629895032581273;866.7625;
1629895072576585;866.7625;
1629895112575752;866.7637;
1629895152576273;866.7712;
1629895192574710;866.7750;
1629895232578356;866.7762;
1629895272582002;866.7762;
1629895312577314;866.7750;
1629895352579710;866.7725;
1629895392576585;866.7762;
1629895432578096;866.7750;
1629895472576064;866.7750;
1629895512573460;866.7813;
1629895552575231;866.7787;
1629895592580179;866.7800;
1629895632581794;866.7750;
1629895672580439;866.7813;
1629895712576012;866.7850;
1629895752580752;866.7712;
1629895792553252;866.7725;
1629895832550387;866.7750;
1629895872557523;866.7725;
1629895912554294;866.7712;
1629895952578096;866.7675;
1629895992577835;866.7700;
1629896032577054;866.7712;
1629896072577835;866.7750;
1629896112581273;866.7775;
1629896152576064;866.7813;
1629896192579398;866.7800;
1629896232576012;866.7850;
1629896272580752;866.7863;
1629896312585439;866.7888;
1629896352579710;866.7913;
1629896392582523;866.7925;
1629896432577627;866.7987;
1629896472581794;866.7925;
1629896512580960;866.7962;
1629896552578877;866.7900;
1629896592580752;866.7913;
1629896632579189;866.8000;
1629896672577835;866.7962;
1629896712554919;866.7987;
1629896752555960;866.8012;
1629896792553148;866.8037;
1629896832550544;866.8025;
1629896872550960;866.7987;
1629896912575544;866.7962;
1629896952579710;866.7987;
1629896992579189;866.8000;
1629897032573669;866.8037;
1629897072580960;866.8000;
1629897112576561;866.8000;
1629897152576978;866.8025;
1629897192581457;866.7987;
1629897232578019;866.7950;
1629897272579894;866.8025;
1629897312580728;866.8037;
1629897352579113;866.8100;
1629897392578540;866.8112;
1629897432578019;866.8100;
1629897472583540;866.8162;
1629897512578853;866.8162;
1629897552583019;866.8162;
1629897592584530;866.8062;
1629897632576978;866.8037;
1629897672584061;866.8025;
1629897712569478;866.8025;
1629897752558019;866.8000;
1629897792554478;866.7937;
1629897832550519;866.7913;
1629897872586613;866.7875;
1629897912579582;866.7937;
1629897952576978;866.8037;
1629897992574686;866.8162;
1629898032580623;866.8062;
1629898072578853;866.8025;
1629898112578540;866.8075;
1629898152576196;866.7925;
1629898192580936;866.7900;
1629898232576978;866.7913;
1629898272578540;866.7975;
1629898312579373;866.7950;
1629898352576248;866.7962;
1629898392578853;866.7962;
1629898432578123;866.7975;
1629898472581457;866.8025;
1629898512576978;866.8087;
1629898552576769;866.8087;
1629898592582186;866.8062;
1629898632582446;866.8025;
1629898672553748;866.7962;
1629898712546613;866.7900;
1629898752542707;866.7875;
1629898792553123;866.7875;
1629898832550103;866.7900;
1629898872583019;866.7787;
1629898912578540;866.7875;
1629898952576769;866.7888;
1629898992580103;866.7888;
1629899032578280;866.7825;
1629899072576978;866.7813;
1629899112577498;866.7775;
1629899152575728;866.7863;
1629899192577290;866.7863;
1629899232582446;866.7913;
1629899272579894;866.7875;
1629899312585623;866.7863;
1629899352576978;866.7813;
1629899392585832;866.7800;
1629899432579582;866.7825;
1629899472580363;866.7813;
1629899512579373;866.7888;
1629899552576978;866.7900;
1629899592582030;866.7925;
1629899632581978;866.7925;
1629899672554530;866.7950;
1629899712550936;866.7975;
1629899752551196;866.7925;
1629899792551040;866.7962;
1629899832575155;866.7962;
1629899872581665;866.8000;
1629899912575207;866.7975;
1629899952576561;866.8050;
1629899992574894;866.8025;
1629900032577498;866.8000;
1629900072580103;866.8037;
1629900112576978;866.8037;
1629900152578123;866.8075;
1629900192579582;866.8150;
1629900232577498;866.8100;
1629900272579894;866.8225;
1629900312580623;866.8325;
1629900352583019;866.8375;
1629900392580363;866.8450;
1629900432579373;866.8400;
1629900472582186;866.8387;
1629900512575207;866.8438;
1629900552579894;866.8488;
1629900592578853;866.8513;
1629900632555623;866.8575;
1629900672553853;866.8675;
1629900712542603;866.8737;
1629900752550311;866.8712;
1629900792594478;866.8762;
1629900832573853;866.8725;
1629900872580363;866.8675;
1629900912577498;866.8637;
1629900952579582;866.8600;
1629900992583540;866.8650;
1629901032579686;866.8675;
1629901072576457;866.8687;
1629901112578019;866.8725;
1629901152576769;866.8662;
1629901192578019;866.8762;
1629901232583748;866.8687;
1629901272580103;866.8700;
1629901312579061;866.8662;
1629901352580103;866.8687;
1629901392578853;866.8700;
1629901432577290;866.8700;
1629901472580415;866.8700;
1629901512581978;866.8725;
1629901552580103;866.8687;
1629901592553019;866.8700;
1629901632559790;866.8712;
1629901672556457;866.8812;
1629901712558019;866.8787;
1629901752549686;866.8775;
1629901792580363;866.8812;
1629901832574946;866.8837;
1629901872578853;866.8837;
1629901912574894;866.8887;
1629901952575415;866.8850;
1629901992579582;866.8775;
1629902032586613;866.8737;
1629902072579582;866.8737;
1629902112580363;866.8587;
1629902152576196;866.8488;
1629902192577498;866.8412;
1629902232576769;866.8450;
1629902272581665;866.8475;
1629902312579894;866.8425;
1629902352584061;866.8463;
1629902392582707;866.8575;
1629902432577811;866.8625;
1629902472579373;866.8650;
1629902512584061;866.8737;
1629902552577290;866.8712;
1629902592551561;866.8725;
1629902632553332;866.8737;
1629902672551873;866.8687;
1629902712562603;866.8712;
1629902752576561;866.8812;
1629902792579894;866.8912;
1629902832576769;866.9012;
1629902872576769;866.9050;
1629902912576248;866.9075;
1629902952585311;866.9113;
1629902992576769;866.9088;
1629903032578019;866.9088;
1629903072578123;866.9138;
1629903112578853;866.9212;
1629903152576248;866.9200;
1629903192576457;866.9237;
1629903232576769;866.9138;
1629903272576457;866.9113;
1629903312576457;866.9037;
1629903352575728;866.9025;
1629903392581457;866.9037;
1629903432577498;866.9012;
1629903472577290;866.9025;
1629903512575936;866.8987;
1629903552550415;866.8987;
1629903592552498;866.8987;
1629903632554269;866.9012;
1629903672553228;866.9000;
1629903712558228;866.9037;
1629903752578853;866.9000;
1629903792575936;866.8912;
1629903832575207;866.8862;
1629903872577811;866.8825;
1629903912575207;866.8875;
1629903952576978;866.8725;
1629903992579582;866.8762;
1629904032580623;866.8662;
1629904072578853;866.8687;
1629904112578280;866.8700;
1629904152574894;866.8712;
1629904192576248;866.8812;
1629904232576457;866.8837;
1629904272574894;866.8862;
1629904312574946;866.8950;
1629904352578280;866.8862;
1629904392581457;866.8900;
1629904432578540;866.8862;
1629904472580363;866.8925;
1629904512570519;866.9037;
1629904552551873;866.9050;
1629904592553957;866.9012;
1629904632549686;866.9063;
1629904672553019;866.9100;
1629904712575207;866.9150;
1629904752576196;866.9275;
1629904792578019;866.9325;
1629904832573853;866.9412;
1629904872580103;866.9375;
1629904912576769;866.9425;
1629904952574373;866.9450;
1629904992579373;866.9362;
1629905032580363;866.9375;
1629905072578019;866.9375;
1629905112577811;866.9300;
1629905152577290;866.9237;
1629905192577811;866.9250;
1629905232576769;866.9275;
1629905272582707;866.9350;
1629905312578540;866.9350;
1629905352578853;866.9400;
1629905392581457;866.9487;
1629905432578019;866.9587;
1629905472577811;866.9600;
1629905512568696;866.9587;
1629905552552811;866.9625;
1629905592554269;866.9575;
1629905632551665;866.9625;
1629905672579582;866.9650;
1629905712577498;866.9788;
1629905752574113;866.9788;
1629905792574894;866.9825;
1629905832575728;866.9837;
1629905872576978;866.9912;
1629905912576978;866.9962;
1629905952576769;866.9788;
1629905992581665;866.9750;
1629906032583228;866.9700;
1629906072576457;866.9612;
1629906112578280;866.9587;
1629906152576196;866.9512;
1629906192578123;866.9425;
1629906232578540;866.9387;
1629906272577290;866.9337;
1629906312578644;866.9300;
1629906352579373;866.9250;
1629906392582811;866.9237;
1629906432577811;866.9225;
1629906472571561;866.9212;
1629906512548436;866.9250;
1629906552552082;866.9275;
1629906592552707;866.9262;
1629906632551769;866.9250;
1629906672578019;866.9187;
1629906712579582;866.9212;
1629906752576196;866.9262;
1629906792577290;866.9262;
1629906832572290;866.9163;
1629906872578853;866.9138;
1629906912579582;866.9212;
1629906952580103;866.9250;
1629906992580623;866.9300;
1629907032593123;866.9362;
1629907072578644;866.9450;
1629907112578280;866.9437;
1629907152580623;866.9512;
1629907192583228;866.9575;
1629907232580103;866.9637;
1629907272575207;866.9650;
1629907312580936;866.9688;
1629907352579373;866.9750;
1629907392580623;866.9800;
1629907432574894;866.9763;
1629907472548280;866.9850;
1629907512553957;866.9738;
1629907552560623;866.9662;
1629907592554530;866.9675;
1629907632591561;866.9637;
1629907672575936;866.9537;
1629907712577030;866.9550;
1629907752578280;866.9625;
1629907792579373;866.9662;
1629907832579894;866.9713;
1629907872575728;866.9750;
1629907912576769;866.9750;
1629907952575207;866.9637;
1629907992576978;866.9650;
1629908032574373;866.9650;
1629908072580363;866.9738;
1629908112576196;866.9713;
1629908152578019;866.9725;
1629908192580103;866.9800;
1629908232577811;866.9925;
1629908272582446;866.9937;
1629908312579373;866.9987;
1629908352580936;866.9962;
1629908392579894;867.0000;
1629908432550207;867.0050;
1629908472552186;867.0025;
1629908512551040;867.0037;
1629908552551144;867.0112;
