Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1192312124944099;-9.3951;-0.3939;-2.3949;
1192312135072537;-9.3449;-0.3748;-2.3061;
1192312145195766;-9.5267;-0.1759;-2.4715;
1192312155321339;-9.5390;0.0206;-2.5648;
1192312165407120;-9.3999;0.0541;-2.3973;
1192312175532693;-9.3162;-0.0176;-2.2678;
1192312185623891;-9.3257;-0.1113;-2.2534;
1192312195724932;-9.4621;-0.0488;-2.4356;
1192312205837797;-9.5581;0.0757;-2.6441;
1192312215919724;-9.5821;0.1786;-2.7159;
1192312226040037;-9.5486;0.1642;-2.4380;
1192312236139672;-9.4430;-0.0682;-1.8918;
1192312246253734;-9.5124;-0.3891;-1.6570;
1192312256336964;-9.6658;-0.4609;-1.8894;
1192312266435037;-9.6227;-0.2907;-2.1601;
1192312276546755;-9.5172;-0.1280;-2.3157;
1192312286640818;-9.5940;0.0015;-2.3204;
1192312296752849;-9.6826;0.0422;-2.1099;
1192312306853266;-9.6658;-0.1711;-1.7240;
1192312316961026;-9.6036;-0.4322;-1.5637;
1192312327068005;-9.5148;-0.5901;-1.8200;
1192312337175609;-9.4358;-0.6096;-2.2582;
1192312347277016;-9.4502;-0.4848;-2.5648;
1192312357393943;-9.4478;-0.2668;-2.5122;
1192312367487276;-9.3999;-0.1424;-2.3471;
1192312377586912;-9.4645;-0.1807;-2.3375;
1192312387695974;-9.4573;-0.3242;-2.3204;
1192312397798682;-9.4238;-0.6455;-2.2606;
1192312407902797;-9.4047;-0.9832;-2.3085;
1192312418010505;-9.4932;-1.1701;-2.3638;
1192312428111651;-9.8264;-1.1629;-2.3973;
1192312438219359;-9.7926;-1.0836;-2.3061;
1192312448321391;-9.5195;-0.9832;-2.3710;
1192312458425662;-9.3066;-0.7484;-2.7876;
1192312468531443;-9.1890;-0.3843;-3.1134;
1192312478637016;-9.1914;-0.1041;-3.1472;
1192312488748474;-9.4717;-0.1831;-3.0033;
1192312498842432;-9.6347;-0.2644;-2.7996;
1192312508947328;-9.3927;-0.2716;-2.8307;
1192312519053318;-9.1771;-0.5016;-3.2118;
1192312529172484;-8.9877;-0.6263;-3.5136;
1192312539261912;-8.8490;-0.3170;-3.7220;
1192312549364516;-9.0981;0.2267;-3.6861;
1192312559468318;-9.5291;0.0541;-2.8522;
1192312569578943;-9.6921;-0.4059;-1.9277;
1192312579678578;-9.6227;-0.4825;-2.0019;
1192312589816026;-9.4884;-0.2644;-2.9746;
1192312599890557;-8.9447;0.2124;-3.8800;
1192312610022120;-8.8657;0.3105;-4.0525;
1192312620098578;-9.2994;0.1834;-3.9520;
1192312630203370;-9.4597;0.6218;-3.9449;
1192312640308370;-9.2178;0.6912;-3.1229;
1192312650404047;-9.1364;0.6338;-2.5528;
1192312660511807;-9.3568;0.7968;-2.7709;
