Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
689067437087187;37.4174;5.0142;30.6098;
689067447087187;37.4174;5.0142;30.6098;
689067458591353;37.1612;5.0508;30.8660;
689067468591353;37.0758;5.1118;30.8172;
689067478591353;36.9782;5.1606;30.9148;
689067488591353;36.8196;5.1850;31.0734;
689067498591353;36.7220;5.1850;31.1954;
689067508591353;36.6976;5.1240;31.1100;
689067518591353;36.6366;5.0874;31.1466;
689067528591353;36.5878;5.0996;31.2442;
689067538591353;36.6976;5.1240;31.1222;
689067548591353;36.7342;5.1362;31.1344;
689067558591353;36.9538;5.1118;30.9392;
689067568591353;37.2222;5.0508;30.7318;
689067578591353;37.4174;5.0020;30.4634;
689067588591353;37.6858;5.0630;30.4146;
689067598591353;37.8078;5.1484;30.3414;
689067608591353;37.9176;5.1240;30.1828;
689067618591353;38.0030;5.0874;30.1218;
689067628591353;38.1616;5.0508;30.0486;
689067638591353;38.1372;5.0020;30.0364;
689067648591353;38.0274;5.0386;30.1584;
689067658591353;38.0152;5.0630;30.2316;
689067668591353;38.0518;5.0996;30.2072;
689067678591353;38.1372;5.1240;30.1950;
689067688591353;38.2348;5.1850;30.1462;
689067698591353;38.2470;5.2094;30.1584;
689067708591353;38.2470;5.2460;30.1584;
689067718591353;38.3934;5.3070;30.2072;
689067728591353;38.5276;5.3314;30.0974;
689067738591353;38.7716;5.3802;29.9510;
689067748591353;38.8204;5.3558;29.8656;
689067758591353;38.9668;5.3436;29.7436;
689067768591353;38.9912;5.3436;29.8168;
689067778591353;39.0888;5.3314;29.7314;
689067788591353;39.2108;5.3436;29.6216;
689067798591353;39.1620;5.3314;29.5972;
689067808591353;39.1254;5.3192;29.5728;
689067818591353;38.9180;5.2948;29.7070;
689067828591353;38.7960;5.2704;29.9144;
689067838591353;38.5520;5.2460;30.1096;
689067848591353;38.4910;5.2338;30.1950;
689067858591353;38.4300;5.2216;30.3414;
689067868591353;38.1982;5.2216;30.5610;
689067878591353;38.1494;5.2338;30.6220;
689067888591353;38.0396;5.2460;30.8050;
689067898591353;37.9786;5.2704;30.8782;
689067908591353;37.9176;5.2826;30.9148;
689067918591353;38.0274;5.2826;30.8172;
689067928591353;38.0396;5.2826;30.7074;
689067938591353;37.9176;5.2704;30.8172;
689067948591353;37.9176;5.2582;30.8904;
689067958591353;37.8078;5.2216;30.9026;
689067968591353;37.8444;5.2094;30.8172;
689067978591353;38.0274;5.2216;30.7196;
689067988591353;38.1494;5.2460;30.5000;
689067998591353;38.1738;5.2582;30.4390;
689068008591353;38.2714;5.3070;30.3902;
689068018591353;38.4910;5.3680;30.0852;
689068028591353;38.6374;5.4168;29.8900;
689068038591353;38.7472;5.5022;29.9754;
689068048591353;38.8936;5.5510;29.8900;
689068058591353;38.8936;5.5144;29.8290;
689068068591353;38.8936;5.4778;29.9266;
689068078591353;38.9546;5.4534;29.9022;
689068088591353;38.8448;5.4168;29.9754;
689068098591353;38.6618;5.3558;30.1828;
689068108591353;38.7228;5.2948;30.2316;
689068118591353;38.7838;5.2216;30.0974;
689068128591353;38.7106;5.1972;30.3048;
689068138591353;38.5886;5.1850;30.5244;
689068148591353;38.4910;5.1728;30.5976;
689068158591353;38.2470;5.1728;30.8660;
689068168591353;38.2470;5.1972;30.9514;
689068178591353;38.2348;5.2094;31.0124;
689068188591353;38.0152;5.2216;31.1832;
689068198591353;37.9420;5.2460;31.2564;
689068208591353;38.0152;5.2338;31.1222;
689068218591353;38.0274;5.2582;31.0978;
689068228591353;38.0518;5.2582;31.1222;
689068238591353;38.1738;5.2216;31.0856;
689068248591353;38.1982;5.2216;31.0246;
689068258591353;38.2470;5.2338;31.0246;
689068268591353;38.3202;5.2338;30.9514;
689068278591353;38.3324;5.1484;30.9148;
689068288591353;38.3080;5.1728;30.8172;
689068298591353;38.3568;5.1240;30.7684;
689068308591353;38.4300;5.1606;30.6708;
689068318591353;38.3934;5.2094;30.6952;
689068328591353;38.3324;5.1972;30.7318;
689068338591353;38.3202;5.2216;30.6708;
689068348591353;38.3324;5.1972;30.6586;
689068358591353;38.3690;5.2826;30.6830;
689068368591353;38.3080;5.2826;30.8416;
689068378591353;38.2470;5.3070;30.8538;
689068388591353;38.1982;5.3070;30.9514;
689068398591353;38.2958;5.2826;30.8294;
689068408591353;38.3080;5.2704;30.7684;
689068418591353;38.4666;5.2460;30.6708;
689068428591353;38.4910;5.2704;30.6830;
689068438591353;38.4300;5.2216;30.6952;
689068448591353;38.4544;5.1728;30.6830;
689068458591353;38.6130;5.1362;30.6586;
689068468591353;38.6252;5.0874;30.5366;
689068478591353;38.5520;5.0630;30.5488;
689068488591353;38.6862;5.0508;30.6098;
689068498591353;38.6008;5.0874;30.6342;
689068508591353;38.6374;5.0996;30.5366;
689068518591353;38.7106;5.1240;30.5000;
689068528591353;38.9180;5.1240;30.2560;
689068538591353;39.0278;5.1606;30.0120;
689068548591353;39.1986;5.2094;29.9510;
689068558591353;39.2962;5.1972;29.7924;
689068568591353;39.2840;5.2216;29.6216;
689068578591353;39.3328;5.1728;29.5484;
689068588591353;39.4914;5.1606;29.3288;
689068598591353;39.6500;5.1606;29.1702;
689068608591353;39.6378;5.1972;29.1336;
689068618591353;39.6500;5.1972;29.0970;
689068628591353;39.6988;5.1972;28.9262;
689068638591353;39.6500;5.2460;28.9872;
689068648591353;39.6256;5.2338;29.0238;
689068658591353;39.7598;5.2216;28.8774;
689068668591353;39.6378;5.2338;28.9750;
689068678591353;39.4792;5.2094;29.1214;
689068688591353;39.3816;5.2216;29.1946;
689068698591353;39.2840;5.2338;29.3288;
689068708591353;39.1986;5.2460;29.5240;
689068718591353;39.2596;5.2338;29.5118;
689068728591353;39.2352;5.3192;29.5484;
689068738591353;39.1254;5.3192;29.8046;
689068748591353;39.0400;5.3436;29.8656;
689068758591353;39.0278;5.3802;29.8900;
689068768591353;38.9546;5.3924;29.9876;
689068778591353;38.8326;5.4290;30.0608;
689068788591353;38.6618;5.4534;30.2072;
689068798591353;38.5398;5.5144;30.3048;
689068808591353;38.5154;5.4900;30.3292;
689068818591353;38.4178;5.5144;30.4024;
689068828591353;38.4422;5.5266;30.4634;
689068838591353;38.4056;5.5632;30.5610;
689068848591353;38.4300;5.5754;30.5854;
689068858591353;38.5886;5.5876;30.5122;
689068868591353;38.7594;5.6242;30.3902;
689068878591353;38.8448;5.6486;30.3170;
689068888591353;38.9058;5.6730;30.3048;
689068898591353;38.9668;5.7340;30.2316;
689068908591353;39.0034;5.7584;30.3170;
689068918591353;39.1254;5.8072;30.0852;
689068928591353;39.2108;5.8194;30.0364;
689068938591353;39.1864;5.8316;30.0852;
689068948591353;39.1742;5.7950;30.0242;
689068958591353;39.2352;5.7584;30.0242;
689068968591353;39.1376;5.7706;30.1706;
689068978591353;39.1010;5.7828;30.1218;
689068988591353;39.1132;5.8072;29.8778;
689068998591353;39.0522;5.7950;29.9998;
689069008591353;38.8448;5.8072;30.0852;
689069018591353;38.7838;5.8804;30.1706;
689069028591353;38.7228;5.9292;30.3048;
689069038591353;38.6374;5.9902;30.4634;
689069048591353;38.6130;6.0268;30.4268;
689069058591353;38.5886;6.0146;30.5488;
689069068591353;38.5520;6.0512;30.7318;
689069078591353;38.4910;6.0878;30.7440;
689069088591353;38.7106;6.1488;30.6220;
689069098591353;38.7472;6.1488;30.5366;
689069108591353;38.7106;6.1610;30.5244;
689069118591353;38.7106;6.2220;30.4268;
689069128591353;38.7716;6.2098;30.3902;
689069138591353;38.6862;6.2708;30.4512;
689069148591353;38.7594;6.2830;30.3780;
689069158591353;38.9302;6.2464;30.2316;
689069168591353;38.8326;6.2220;30.2804;
689069178591353;38.8814;6.1854;30.1462;
689069188591353;39.0156;6.1854;30.0608;
689069198591353;39.0766;6.1488;29.9754;
689069208591353;39.1742;6.1000;29.7802;
689069218591353;39.4182;6.0756;29.4142;
689069228591353;39.5158;6.0512;29.3532;
689069238591353;39.4060;6.0512;29.3898;
689069248591353;39.3694;6.0512;29.4752;
689069258591353;39.3572;6.0268;29.5850;
689069268591353;39.3328;5.9536;29.4996;
689069278591353;39.2596;5.9170;29.6338;
689069288591353;39.1986;5.9170;29.7924;
689069298591353;39.0766;5.9292;29.9510;
689069308591353;39.0278;5.9170;29.9022;
689069318591353;39.1986;5.9170;29.7924;
689069328591353;39.4304;5.8926;29.5240;
689069338591353;39.5524;5.9170;29.3288;
689069348591353;39.5890;5.8926;29.3532;
689069358591353;39.7110;5.8926;29.1214;
689069368591353;39.8086;5.9170;28.9628;
689069378591353;39.8330;5.9170;28.9384;
689069388591353;39.8818;5.8926;28.8530;
689069398591353;39.8696;5.8438;28.8408;
689069408591353;39.8208;5.7950;28.9506;
689069418591353;39.7354;5.7950;29.0238;
689069428591353;39.7842;5.7950;28.9140;
689069438591353;39.8574;5.7828;28.8774;
689069448591353;39.9184;5.7340;28.7920;
689069458591353;40.1502;5.7218;28.5724;
689069468591353;40.1380;5.7462;28.5724;
689069478591353;40.1014;5.7340;28.6456;
689069488591353;40.0526;5.7218;28.5846;
689069498591353;40.0526;5.6974;28.5724;
689069508591353;39.9550;5.6852;28.7432;
689069518591353;39.8208;5.6486;28.9262;
689069528591353;39.6866;5.6120;29.1092;
689069538591353;39.4914;5.5510;29.3410;
689069548591353;39.3450;5.4656;29.5850;
689069558591353;39.1620;5.4046;29.7802;
689069568591353;39.1254;5.4046;29.7436;
689069578591353;39.0400;5.3680;29.8534;
689069588591353;38.9180;5.3070;29.9510;
689069598591353;38.8326;5.3314;29.9388;
689069608591353;38.7838;5.3558;30.0364;
689069618591353;38.5886;5.3192;30.1828;
689069628591353;38.6252;5.3070;30.1462;
689069638591353;38.6740;5.3314;30.0486;
689069648591353;38.6130;5.2582;30.2194;
689069658591353;38.6618;5.2338;30.2316;
689069668591353;38.8326;5.2094;30.0974;
689069678591353;38.7594;5.1118;30.2072;
689069688591353;38.7594;5.0020;30.1950;
689069698591353;38.9180;4.9532;30.1096;
689069708591353;38.8692;4.8678;30.1584;
689069718591353;38.7838;4.7824;30.2926;
689069728591353;38.7716;4.7214;30.3658;
689069738591353;38.6496;4.6360;30.5610;
689069748591353;38.4178;4.5506;30.7440;
689069758591353;38.4056;4.4896;30.8172;
689069768591353;38.3568;4.4652;30.9026;
689069778591353;38.2470;4.3676;30.8782;
689069788591353;38.1982;4.3066;30.7684;
689069798591353;38.3080;4.2822;30.6342;
689069808591353;38.2348;4.2334;30.6342;
689069818591353;38.1982;4.2090;30.6342;
689069828591353;38.2348;4.1846;30.6708;
689069838591353;38.2348;4.0626;30.6098;
689069848591353;38.1372;3.9650;30.5976;
689069858591353;38.1860;3.9406;30.6830;
689069868591353;38.2104;3.9162;30.7196;
689069878591353;38.1128;3.7942;30.8416;
689069888591353;38.2104;3.6722;30.6952;
689069898591353;38.3446;3.5624;30.5000;
689069908591353;38.4300;3.4770;30.4024;
689069918591353;38.5520;3.4404;30.3536;
689069928591353;38.6496;3.3794;30.3780;
689069938591353;38.6008;3.3062;30.4024;
689069948591353;38.6618;3.1476;30.4146;
689069958591353;38.6618;3.0500;30.4268;
689069968591353;38.4544;2.9402;30.6342;
689069978591353;38.3324;2.7572;30.7684;
689069988591353;38.1494;2.5864;30.9636;
689069998591353;37.8932;2.3668;31.1344;
689070008591353;37.7712;2.2204;31.2320;
689070018591353;37.7590;2.0618;31.2442;
689070028591353;37.6492;1.8788;31.3418;
689070038591353;37.6736;1.7690;31.2686;
689070048591353;37.8688;1.6714;31.0612;
689070058591353;37.9542;1.6104;31.0002;
689070068591353;38.1250;1.5372;30.7562;
689070078591353;38.2714;1.4762;30.5488;
689070088591353;38.4666;1.3542;30.3414;
689070098591353;38.4300;1.2444;30.3292;
689070108591353;38.3568;1.1834;30.3902;
689070118591353;38.2348;1.0614;30.5610;
689070128591353;38.0640;0.9516;30.8538;
689070138591353;37.8932;0.8418;30.9758;
689070148591353;37.7834;0.7198;31.1710;
689070158591353;37.6736;0.6710;31.3174;
689070168591353;37.4784;0.5856;31.4394;
689070178591353;37.5028;0.5490;31.4760;
689070188591353;37.4418;0.4880;31.3540;
689070198591353;37.4784;0.4514;31.2198;
689070208591353;37.4052;0.4270;31.1466;
689070218591353;37.3076;0.4392;31.1466;
689070228591353;37.2710;0.4148;31.0856;
689070238591353;37.3808;0.3294;31.0490;
689070248591353;37.4662;0.3050;30.9514;
689070258591353;37.5028;0.1952;30.8660;
689070268591353;37.6736;0.1098;30.7684;
689070278591353;37.8932;0.0122;30.5732;
689070288591353;38.1372;-0.0366;30.3292;
689070298591353;38.2592;-0.1464;30.2316;
689070308591353;38.3934;-0.2562;30.2316;
689070318591353;38.4178;-0.3050;30.0486;
689070328591353;38.3812;-0.4026;30.0730;
689070338591353;38.4422;-0.4514;30.0486;
689070348591353;38.3934;-0.5368;30.0730;
689070358591353;38.2958;-0.6100;30.1950;
689070368591353;38.2714;-0.7076;30.2804;
689070378591353;38.3202;-0.8174;30.2316;
689070388591353;38.2348;-0.8540;30.1950;
689070398591353;38.0030;-0.9516;30.4756;
689070408591353;37.9054;-1.0370;30.5854;
689070418591353;37.8322;-1.1346;30.5610;
689070428591353;37.6980;-1.2200;30.5854;
689070438591353;37.7590;-1.3054;30.4512;
689070448591353;37.7102;-1.3908;30.3536;
689070458591353;37.8200;-1.4518;30.1706;
689070468591353;38.0274;-1.5860;29.8656;
689070478591353;38.2104;-1.6714;29.5606;
689070488591353;38.3934;-1.7446;29.2556;
689070498591353;38.4666;-1.8178;29.0726;
689070508591353;38.7106;-1.9032;28.9018;
689070518591353;38.7472;-1.9764;28.7920;
689070528591353;38.8204;-2.0984;28.8286;
689070538591353;38.7716;-2.1960;28.9140;
689070548591353;38.6374;-2.2692;28.9750;
689070558591353;38.7350;-2.3424;28.8774;
689070568591353;38.7594;-2.3668;28.8286;
689070578591353;38.7472;-2.4278;28.9628;
689070588591353;38.6252;-2.4766;29.0482;
689070598591353;38.4544;-2.5132;29.1946;
689070608591353;38.4178;-2.5376;29.1458;
689070618591353;38.3446;-2.5986;29.1702;
689070628591353;38.3446;-2.6352;29.1946;
689070638591353;38.2592;-2.6718;29.2434;
689070648591353;38.2836;-2.7694;29.2190;
689070658591353;38.3446;-2.8548;29.0238;
689070668591353;38.3812;-2.8914;28.9140;
689070678591353;38.5032;-2.9768;28.7188;
689070688591353;38.6130;-3.0378;28.5602;
689070698591353;38.6984;-3.0500;28.3406;
689070708591353;38.7960;-3.1110;28.1576;
689070718591353;38.9546;-3.1964;28.0478;
689070728591353;39.1132;-3.3184;27.9136;
689070738591353;39.2718;-3.3794;27.7306;
689070748591353;39.3572;-3.4770;27.6818;
689070758591353;39.3572;-3.5380;27.8282;
689070768591353;39.1742;-3.6356;27.9868;
689070778591353;39.1132;-3.7698;28.0844;
689070788591353;39.0156;-3.8430;28.2064;
