Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
988917355006105;-9.3832;-0.3027;-2.5552;
988917365159282;-9.3975;-0.3242;-2.5385;
988917375295272;-9.3975;-0.3099;-2.5792;
988917385374282;-9.3951;-0.2835;-2.5863;
988917395521365;-9.3927;-0.2788;-2.5839;
988917405600376;-9.3903;-0.2835;-2.5744;
988917415732251;-9.3760;-0.2644;-2.5863;
988917425856157;-9.3903;-0.2812;-2.6177;
988917435964907;-9.3784;-0.3099;-2.6154;
988917446066365;-9.4095;-0.2907;-2.6010;
988917456171834;-9.4071;-0.2477;-2.5600;
988917466269074;-9.4047;-0.2261;-2.5361;
988917476373761;-9.4143;-0.2405;-2.5146;
988917486453032;-9.3855;-0.2333;-2.5146;
988917496578813;-9.3927;-0.2022;-2.5050;
988917506671886;-9.4119;-0.1926;-2.5170;
988917516780584;-9.4406;-0.1854;-2.5193;
988917526883501;-9.4047;-0.1639;-2.4835;
988917536987459;-9.4047;-0.1400;-2.4954;
988917547085584;-9.4023;-0.1352;-2.4882;
988917557189126;-9.4214;-0.1161;-2.4188;
988917567296626;-9.4238;-0.1663;-2.4165;
988917577401209;-9.4190;-0.1974;-2.4404;
988917587505897;-9.4454;-0.2094;-2.4643;
988917597614230;-9.4190;-0.2357;-2.4667;
988917607715063;-9.4119;-0.2788;-2.4715;
988917617821469;-9.4238;-0.2716;-2.5170;
988917627919126;-9.3975;-0.3290;-2.4835;
988917638018501;-9.4190;-0.3915;-2.4356;
988917648129542;-9.4525;-0.5183;-2.3901;
988917658229178;-9.4454;-0.6981;-2.3949;
988917668340480;-9.4286;-0.9114;-2.4165;
988917678431209;-9.4406;-1.1892;-2.5361;
988917688542667;-9.4190;-1.5245;-2.6225;
988917698642251;-9.4382;-1.8263;-2.7254;
988917708746730;-9.4406;-2.0539;-2.8331;
988917718848397;-9.4406;-2.2337;-2.7661;
988917728961209;-9.4645;-2.3509;-2.6154;
988917739082303;-9.4573;-2.3797;-2.4978;
988917749173084;-9.4525;-2.3270;-2.5457;
988917759298188;-9.4238;-2.3174;-2.7326;
988917769378605;-9.4143;-2.2361;-2.8765;
988917779478188;-9.4334;-2.1497;-2.9004;
988917789583501;-9.4047;-2.0659;-2.7805;
988917799667876;-9.3664;-1.8670;-2.6082;
988917809786834;-9.4023;-1.6633;-2.5002;
988917819903709;-9.4406;-1.4815;-2.5481;
988917830001626;-9.3927;-1.2897;-2.5887;
988917840116001;-9.3855;-1.1267;-2.6608;
988917850209230;-9.3951;-0.9425;-2.6680;
988917860317251;-9.3736;-0.6909;-2.5720;
988917870435584;-9.3712;-0.4131;-2.4452;
988917880528188;-9.3688;-0.1376;-2.4069;
988917890627667;-9.3736;0.1403;-2.3901;
988917900726001;-9.3353;0.4110;-2.3901;
988917910835480;-9.3425;0.6912;-2.3973;
988917920957459;-9.3377;0.8758;-2.3925;
988917931044386;-9.3209;1.0388;-2.3037;
988917941155219;-9.3281;1.2855;-2.2391;
988917951260011;-9.3473;1.5897;-2.2893;
988917961368084;-9.3329;1.7931;-2.3590;
988917971458501;-9.3305;1.9825;-2.3758;
988917981559542;-9.3640;2.1335;-2.3806;
988917991686053;-9.3784;2.1694;-2.3399;
988918001769022;-9.3568;2.2029;-2.2558;
988918011885219;-9.3449;2.2603;-2.3204;
988918021996417;-9.3616;2.2149;-2.3997;
988918032091105;-9.3808;2.1000;-2.3830;
988918042193397;-9.3999;1.9801;-2.3973;
988918052310792;-9.3784;1.8532;-2.4117;
988918062403084;-9.3568;1.7118;-2.3782;
988918072507251;-9.3760;1.5849;-2.4117;
988918082620480;-9.3903;1.3597;-2.5481;
988918092706417;-9.3664;1.1369;-2.6512;
988918102802667;-9.3808;0.8997;-2.6943;
988918112919230;-9.3784;0.6673;-2.7087;
988918123048969;-9.3808;0.6123;-2.6058;
988918133163397;-9.4071;0.6864;-2.5313;
988918143250376;-9.4214;0.8590;-2.5481;
988918153328188;-9.4167;0.7319;-2.5313;
988918163424959;-9.4478;0.5501;-2.3037;
988918173521730;-9.4765;0.5644;-2.4284;
988918183651157;-9.4621;0.5716;-2.5744;
988918193749855;-9.3879;0.6027;-2.5648;
988918203849647;-9.3999;0.5812;-2.5146;
988918213951105;-9.4573;0.4950;-2.4284;
988918224079751;-9.4454;0.5237;-2.3228;
988918234148397;-9.3927;0.6051;-2.2941;
988918244266626;-9.2010;0.6242;-2.5528;
988918254383709;-9.1747;0.5692;-2.8211;
988918264482355;-9.1364;0.3488;-2.6393;
988918274579751;-8.4296;1.5033;-2.9219;
988918284684751;-10.4037;1.9466;-3.3362;
988918294808917;-11.6877;-0.8489;-1.2257;
