TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
703714439925203;1638632577000;40.231838850000;-111.643014010000;1339.7159;0.0000;-3000.0000;8.50856686;10.84934139;0.08062258;-1.00000000;
703715439925307;1638632578000;40.231853460000;-111.643001990000;1343.5684;0.0000;-3000.0000;6.86655903;8.77651310;0.08062258;-1.00000000;
703716439924995;1638632579000;40.231867180000;-111.643003230000;1350.2513;0.0000;-3000.0000;5.50325346;6.57983065;1.12004459;-1.00000000;
703717439924891;1638632580000;40.231880950000;-111.643017550000;1355.4139;1.7500;254.8000;4.72829390;5.68125391;0.05830952;1.21979916;
703718439925047;1638632581000;40.231891540000;-111.643060350000;1358.0343;2.7800;266.6000;3.96745443;4.78387308;0.05830952;0.71976519;
703719439924839;1638632582000;40.231895570000;-111.643108550000;1360.4675;4.0800;271.5000;3.79009247;4.33379698;0.05830952;0.50964409;
703720439924994;1638632583000;40.231894970000;-111.643163020000;1362.4648;4.9600;268.3000;3.79009247;4.25537109;0.06708204;0.44509965;
703721439924943;1638632584000;40.231889270000;-111.643229610000;1364.3988;5.6900;259.8000;3.79009247;3.70225167;0.06708204;0.39725617;
703722439925360;1638632585000;40.231884070000;-111.643297310000;1365.1608;6.2100;259.5000;3.79009247;3.33584023;0.06708204;0.36824524;
703723439925307;1638632586000;40.231874440000;-111.643377550000;1365.9873;6.7200;262.0000;3.79009247;3.15706253;0.06708204;0.33054528;
703724439925151;1638632587000;40.231866460000;-111.643461670000;1366.5895;7.1000;261.3000;3.79009247;2.91758513;0.06708204;0.31113300;
703725439925099;1638632588000;40.231859110000;-111.643545480000;1366.6567;7.5400;264.3000;3.79009247;2.72698832;0.18357560;0.80677861;
703726439924942;1638632589000;40.231852920000;-111.643638580000;1366.5181;7.8000;264.1000;3.79009247;2.61953640;0.25553864;1.07607365;
703727439924839;1638632590000;40.231852640000;-111.643732330000;1366.0634;7.9900;266.8000;3.79009247;2.50000000;0.12529965;0.54761511;
703728439924891;1638632591000;40.231849940000;-111.643829930000;1366.3998;8.0700;265.2000;3.79009247;2.50000000;0.20248456;0.93096739;
703729439924891;1638632592000;40.231844400000;-111.643923510000;1365.7665;8.0500;267.6000;3.79009247;2.50000000;0.20248456;0.93633240;
703730439925360;1638632593000;40.231841730000;-111.644012470000;1365.7122;7.2000;266.4000;3.79009247;2.50000000;0.05000000;0.26900864;
703731439925360;1638632594000;40.231838510000;-111.644084730000;1366.4069;5.1000;266.9000;3.79009247;2.50000000;0.11661904;0.85201412;
703732439924891;1638632595000;40.231836890000;-111.644148150000;1366.2490;4.9600;269.9000;3.79009247;2.50000000;0.26627055;1.99557722;
703733439924943;1638632596000;40.231835760000;-111.644216640000;1366.7603;5.5700;271.6000;3.79009247;2.50000000;1.15121675;4.21919537;
703734439924839;1638632597000;40.231834530000;-111.644288380000;1366.6249;6.0200;270.3000;3.79009247;2.50000000;1.11830223;8.38672447;
703735439925203;1638632598000;40.231833810000;-111.644355840000;1366.0577;6.3300;268.3000;3.79009247;2.50000000;1.14586210;9.91682434;
703736439925360;1638632599000;40.231835310000;-111.644434190000;1366.6149;6.4500;267.8000;3.79009247;2.50000000;1.45361614;8.46277905;
703737439925099;1638632600000;40.231832130000;-111.644524910000;1366.8853;6.8800;266.7000;3.79009247;2.50000000;1.07703292;7.04874039;
703738439924943;1638632601000;40.231825610000;-111.644599170000;1366.9923;6.6900;265.6000;3.79009247;2.50000000;1.40064275;7.86239719;
703739439925308;1638632602000;40.231819380000;-111.644684940000;1366.8434;7.3700;264.8000;3.79009247;2.50000000;1.09603834;7.15420055;
703740439924943;1638632603000;40.231810560000;-111.644769370000;1366.7228;7.3700;268.1000;3.79009247;2.50000000;1.42705989;7.70063686;
703741439925151;1638632604000;40.231820510000;-111.644864980000;1366.5695;7.6200;267.4000;3.79009247;2.50000000;1.11830223;7.12180090;
703742439925411;1638632605000;40.231818930000;-111.644945950000;1366.8967;7.4600;269.3000;3.79009247;2.50000000;1.11830223;7.06746292;
703743439924682;1638632606000;40.231823610000;-111.645034200000;1366.4862;7.5300;275.9000;3.79009247;2.50000000;1.11830223;6.94603491;
703744439925099;1638632607000;40.231826970000;-111.645127650000;1366.9225;7.6200;266.5000;3.79009247;2.50000000;1.09416640;7.17633104;
703745439925307;1638632608000;40.231832840000;-111.645209210000;1367.2585;7.0600;274.9000;3.79009247;2.50000000;1.15762687;7.58956623;
703746439924994;1638632609000;40.231837430000;-111.645269850000;1367.7483;4.1500;270.7000;3.79009247;2.50000000;0.36619666;3.36242986;
703747439924995;1638632610000;40.231839440000;-111.645311270000;1367.2407;3.2500;264.2000;3.79009247;2.50000000;0.16643317;1.84006572;
703748439925255;1638632611000;40.231837950000;-111.645365340000;1367.3285;3.9700;266.4000;3.79009247;2.50000000;0.64899921;8.81540489;
703749439925047;1638632612000;40.231839270000;-111.645426480000;1367.6132;4.7100;272.3000;3.79009247;2.50000000;0.64899921;7.46441650;
703750439925047;1638632613000;40.231841910000;-111.645480960000;1367.8555;5.2200;272.4000;3.79009247;2.50000000;0.05830952;0.44569197;
703751439925047;1638632614000;40.231842350000;-111.645549910000;1368.2549;5.7100;269.6000;3.79009247;2.50000000;0.25806975;1.71799278;
703752439925099;1638632615000;40.231843200000;-111.645624440000;1368.1422;6.4800;267.9000;3.79009247;2.50000000;0.26627055;1.53599155;
703753439924943;1638632616000;40.231846420000;-111.645705000000;1368.0660;6.8700;267.8000;3.79009247;2.50000000;0.06708204;0.35486686;
703754439925359;1638632617000;40.231840690000;-111.645786210000;1368.0646;7.0700;269.2000;3.79009247;2.50000000;0.25553864;1.18550825;
703755439924995;1638632618000;40.231840740000;-111.645872430000;1367.9865;7.3900;273.4000;3.79009247;2.50000000;0.41340053;1.96458507;
