Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
703711118013756;-9.4837;-0.0033;-2.1984;
703711128175735;-9.4717;-0.0057;-2.2343;
703711138353340;-9.4980;-0.0583;-2.2654;
703711148399485;-9.4789;-0.0583;-2.3133;
703711158594850;-9.4765;-0.0607;-2.3228;
703711168640996;-9.4765;-0.0392;-2.3013;
703711178812923;-9.4693;-0.0368;-2.2965;
703711188897663;-9.4956;0.0182;-2.2487;
703711199006204;-9.4837;0.0900;-2.1697;
703711209097715;-9.5100;0.1379;-2.1194;
703711219210944;-9.5052;0.1475;-2.1410;
703711229301308;-9.4980;0.1857;-2.0740;
703711239415788;-9.4980;0.2028;-2.0788;
703711249516100;-9.5124;0.2100;-2.0907;
703711259606308;-9.4860;0.2746;-2.0979;
703711269693913;-9.4765;0.3105;-2.0569;
703711279829329;-9.4980;0.3320;-2.0836;
703711289904277;-9.4908;0.3057;-2.0545;
703711300021204;-9.5148;0.2746;-2.0043;
703711310107246;-9.5076;0.3320;-1.9756;
703711320208392;-9.5390;0.3081;-1.9349;
703711330307298;-9.5219;0.3105;-2.0091;
703711340404277;-9.5100;0.3344;-2.0883;
703711350497558;-9.5004;0.3511;-2.1314;
703711360607402;-9.4454;0.2961;-2.1075;
703711370709017;-9.4956;0.2100;-2.0474;
703711380805840;-9.5438;0.1546;-2.0306;
703711390905058;-9.5533;0.0996;-1.9899;
703711401005788;-9.5100;-0.0009;-2.0979;
703711411109798;-9.4956;-0.0105;-2.2319;
703711421207610;-9.5004;-0.0730;-2.2175;
703711431307558;-9.4980;-0.0921;-2.2510;
703711441403235;-9.5052;-0.1041;-2.2391;
703711451506152;-9.5172;-0.1113;-2.2008;
703711461605683;-9.5219;-0.1376;-2.1601;
703711471708652;-9.5195;-0.1567;-2.2247;
703711481805840;-9.5004;-0.1711;-2.3133;
703711491905788;-9.4310;-0.1567;-2.3830;
703711502000371;-9.4908;-0.1519;-2.4165;
703711512138913;-9.5219;-0.1591;-2.3327;
703711522210267;-9.4932;-0.1735;-2.2415;
703711532310006;-9.4956;-0.1424;-2.2439;
703711542401985;-9.4884;-0.1232;-2.2534;
703711552506621;-9.5100;-0.1041;-2.1793;
703711562605996;-9.5291;-0.0488;-2.2750;
703711572708756;-9.5219;0.0087;-2.2271;
703711582807506;-9.4310;0.0972;-2.2965;
703711592905006;-9.4382;0.1235;-2.2367;
703711603006777;-9.4860;0.1427;-2.2056;
703711613125163;-9.5052;0.0685;-2.1482;
703711623206308;-9.4717;0.0541;-2.2391;
703711633310006;-9.4932;0.0230;-2.2247;
703711643410840;-9.4669;-0.0440;-2.2199;
703711653506308;-9.4956;0.0206;-2.2343;
703711663604538;-9.5390;-0.0248;-2.1577;
703711673705058;-9.5315;-0.0631;-2.1434;
703711683805319;-9.5052;-0.0416;-2.1673;
703711693905996;-9.4980;-0.0993;-2.1697;
703711704008965;-9.5148;-0.1089;-2.1960;
703711714109121;-9.5004;-0.0607;-2.1864;
703711724221725;-9.5172;0.0063;-2.1362;
703711734303704;-9.5076;0.0972;-2.1147;
703711744405892;-9.5052;0.1929;-2.1290;
703711754498756;-9.4932;0.2459;-2.0764;
703711764651256;-9.5052;0.2913;-2.0306;
703711774717819;-9.5028;0.3607;-1.9851;
703711784813652;-9.5124;0.4421;-1.9253;
703711794909746;-9.5291;0.5955;-1.8894;
703711805006308;-9.5148;0.7199;-1.9014;
703711815107506;-9.5172;0.8447;-1.8535;
703711825208496;-9.5243;0.9165;-1.8153;
703711835313808;-9.5172;1.0651;-1.7934;
703711845427350;-9.5267;1.1847;-1.7432;
703711855507142;-9.5267;1.2999;-1.7288;
703711865614902;-9.5462;1.3597;-1.7240;
703711875711777;-9.4980;1.3860;-1.7575;
703711885846829;-9.4860;1.5248;-1.7097;
703711895913131;-9.5148;1.5344;-1.7097;
703711906018444;-9.5172;1.5706;-1.6810;
703711916117610;-9.5219;1.5921;-1.6786;
703711926206204;-9.5028;1.5176;-1.7097;
703711936312923;-9.5100;1.5634;-1.7575;
703711946441204;-9.4669;1.5105;-1.7288;
703711956509954;-9.4789;1.4913;-1.7527;
703711966615006;-9.5414;1.4770;-1.7551;
703711976711985;-9.4980;1.5081;-1.7336;
703711986814225;-9.5076;1.6017;-1.7719;
703711996913131;-9.5028;1.5873;-1.8272;
703712007017506;-9.4525;1.5296;-1.8200;
703712017137819;-9.4406;1.5514;-1.8344;
703712027210892;-9.4956;1.4698;-1.8033;
703712037305371;-9.5438;1.3717;-1.8392;
703712047410631;-9.5414;1.4195;-1.8392;
703712057509746;-9.5004;1.4674;-1.7961;
703712067603079;-9.4789;1.5105;-1.8009;
703712077719485;-9.4932;1.5658;-1.7288;
703712087818704;-9.4932;1.4722;-1.7719;
703712097925423;-9.5100;1.4100;-1.9540;
703712108059902;-9.4717;1.2350;-2.0330;
703712118123548;-9.4789;1.0842;-1.9756;
703712128215371;-9.4884;0.8686;-2.0139;
703712138317923;-9.4956;0.6434;-1.9516;
703712148417090;-9.5267;0.5142;-1.9851;
