TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
2502981825640089;1632858351447;40.244717730000;-111.637719350000;1394.1249;0.0000;-3000.0000;7.74508286;7.51907206;0.31827661;-1.00000000;
2502982874252849;1632858353000;40.244691380000;-111.637749560000;1391.6322;0.3800;165.4000;4.73385286;5.50129700;1.05999994;4.86995697;
2502983880527901;1632858354000;40.244716610000;-111.637710080000;1395.5331;1.0500;165.6000;3.79009247;3.37974191;1.05999994;11.53128338;
2502984879554567;1632858355000;40.244703390000;-111.637708440000;1393.4802;1.7500;181.2000;3.79009247;3.02770615;0.20808652;4.50554657;
2502986773579144;1632858357000;40.244651690000;-111.637714840000;1392.9357;4.3200;185.4000;3.79009247;2.50000000;0.23600848;2.15619659;
2502987773579300;1632858358000;40.244603650000;-111.637711170000;1392.5278;5.5400;182.2000;3.79009247;2.50000000;0.15000001;1.15803921;
2502988874563680;1632858359000;40.244547410000;-111.637709990000;1392.7059;6.2000;181.5000;3.79009247;2.50000000;0.20000000;1.27806914;
2502990882796076;1632858361000;40.244419600000;-111.637712050000;1392.0471;7.7700;178.9000;3.79009247;2.50000000;0.06403124;0.33287826;
2502991881453679;1632858362000;40.244351460000;-111.637713440000;1391.8356;8.1500;178.9000;3.79009247;2.50000000;0.05830952;0.28954515;
2502992880406856;1632858363000;40.244282350000;-111.637714450000;1391.7904;8.3000;178.8000;3.79009247;2.50000000;0.05830952;0.26087213;
2502993875774460;1632858364000;40.244209760000;-111.637710630000;1391.8350;7.8200;178.1000;3.79009247;2.50000000;0.06708204;0.29686239;
2502994874713834;1632858365000;40.244140880000;-111.637708650000;1391.7327;7.2900;179.2000;3.79009247;2.50000000;0.07615773;0.34261525;
2502996881677011;1632858367000;40.244012560000;-111.637710050000;1391.8372;6.9700;179.9000;3.79009247;2.50000000;0.77006495;5.74481344;
2502997879653469;1632858368000;40.243956900000;-111.637707990000;1391.8685;6.1800;174.8000;3.79009247;2.50000000;0.65459913;5.74084854;
2502998881567843;1632858369000;40.243895440000;-111.637706430000;1391.1238;6.3200;178.3000;3.79009247;2.50000000;0.64070272;5.51705742;
2502999880464770;1632858370000;40.243840710000;-111.637699490000;1391.1918;5.9400;177.6000;3.79009247;2.50000000;0.76400262;6.67141819;
2503000879979197;1632858371000;40.243789010000;-111.637695960000;1391.1035;5.6100;177.9000;3.79009247;2.50000000;0.18027757;1.24459076;
2503002879191696;1632858373000;40.243685330000;-111.637697380000;1390.4928;5.8400;178.8000;3.79009247;2.50000000;0.39204592;2.70876861;
2503003877252112;1632858374000;40.243629730000;-111.637697010000;1389.9733;6.3800;181.9000;3.79009247;2.50000000;0.20000000;1.24629247;
2503004874582997;1632858375000;40.243572620000;-111.637697480000;1389.1798;6.9200;181.6000;3.79009247;2.50000000;0.30805844;1.70413101;
2503006878933726;1632858377000;40.243455100000;-111.637708050000;1388.7714;6.4300;178.6000;3.79009247;2.50000000;0.05830952;0.31876177;
2503007878224194;1632858378000;40.243396970000;-111.637699430000;1388.8456;6.3400;174.8000;3.79009247;2.50000000;0.05000000;0.35838312;
2503008881691329;1632858379000;40.243338260000;-111.637695670000;1388.5771;6.1400;171.7000;3.79009247;2.50000000;1.09416640;3.16768670;
2503009880282579;1632858380000;40.243283340000;-111.637696550000;1388.2748;5.4800;165.3000;3.79009247;2.50000000;1.08558738;8.28027821;
2503010883065860;1632858381000;40.243243150000;-111.637698640000;1388.2549;4.8400;158.2000;3.79009247;2.50000000;1.43589687;12.76666641;
2503011879205026;1632858382000;40.243204220000;-111.637709970000;1388.4529;4.8400;176.7000;3.79009247;2.50000000;1.09931803;8.68492985;
2503013874319817;1632858384000;40.243147780000;-111.637724880000;1388.5847;3.2200;171.2000;3.79009247;2.50000000;1.15433967;12.70729446;
2503015773579353;1632858386000;40.243097940000;-111.637699150000;1388.6633;3.3300;120.9000;3.79009247;2.50000000;0.22203603;2.59780526;
2503016875483878;1632858387000;40.243088310000;-111.637663830000;1389.1754;3.4800;97.7000;3.79009247;2.50000000;0.15000001;1.68265498;
2503017883917576;1632858388000;40.243099760000;-111.637630880000;1388.9413;3.6000;52.9000;3.79009247;2.50000000;0.17204651;1.84879518;
2503018875831065;1632858389000;40.243125930000;-111.637610780000;1389.0414;3.2100;28.9000;3.79009247;2.50000000;0.65734315;11.15323067;
2503019879227419;1632858390000;40.243164690000;-111.637607910000;1388.8831;4.5200;1.0000;3.79009247;2.50000000;0.82200974;9.47262478;
2503020882300543;1632858391000;40.243209880000;-111.637618840000;1388.6033;4.7000;349.8000;3.79009247;2.50000000;0.26248810;2.38838577;
2503022773579092;1632858393000;40.243306830000;-111.637633450000;1388.7850;5.7400;356.7000;3.79009247;2.50000000;0.23430748;1.77408338;
2503023878590803;1632858394000;40.243355980000;-111.637642780000;1388.4081;6.2200;354.5000;3.79009247;2.50000000;0.07211103;0.49920589;
2503024881063094;1632858395000;40.243416240000;-111.637644650000;1389.1818;6.3000;357.1000;3.79009247;2.50000000;0.06403124;0.43563038;
2503025884371896;1632858396000;40.243480000000;-111.637646540000;1389.4231;6.5600;357.7000;3.79009247;2.50000000;0.20808652;1.20709634;
2503026878691583;1632858397000;40.243540870000;-111.637647360000;1390.1780;6.8000;358.8000;3.79009247;2.50000000;0.20808652;1.18941689;
2503027875773405;1632858398000;40.243600960000;-111.637651300000;1390.7260;6.6800;356.0000;3.79009247;2.50000000;0.15620500;0.97082239;
2503028884965228;1632858399000;40.243656730000;-111.637651380000;1391.4246;6.1700;0.7000;3.79009247;2.50000000;0.31241000;2.12264061;
2503030876201425;1632858401000;40.243792920000;-111.637654890000;1392.0171;6.8200;3.2000;3.79009247;2.50000000;0.24839485;1.58601332;
2503032773579144;1632858403000;40.243917950000;-111.637645840000;1392.8257;7.4000;5.2000;3.79009247;2.50000000;0.27018511;1.47917747;
2503033773578623;1632858404000;40.243982940000;-111.637637290000;1392.5087;6.7700;4.0000;3.79009247;2.50000000;0.35468295;2.24339437;
2503034884834600;1632858405000;40.244053550000;-111.637626530000;1392.3462;7.4700;5.2000;3.79009247;2.50000000;0.26248810;1.51946080;
2503035880077985;1632858406000;40.244124390000;-111.637621030000;1392.9072;7.3300;3.7000;3.79009247;2.50000000;0.33970577;2.04025674;
2503037773579300;1632858408000;40.244254830000;-111.637623310000;1393.0292;7.6700;356.0000;3.79009247;2.50000000;0.27459061;1.32451701;
2503038773578884;1632858409000;40.244321410000;-111.637626740000;1392.7968;7.5300;356.2000;3.79009247;2.50000000;0.22022715;1.20238650;
2503039878120119;1632858410000;40.244390030000;-111.637628640000;1392.8575;7.5900;0.0000;3.79009247;2.50000000;1.09416640;8.03386593;
2503041877491525;1632858412000;40.244523310000;-111.637622610000;1392.9022;6.7900;2.3000;3.79009247;2.50000000;1.09416640;9.04080772;
2503042878428764;1632858413000;40.244579660000;-111.637618880000;1393.4111;6.1200;2.2000;3.79009247;2.50000000;1.11305881;10.12318707;
2503043880199024;1632858414000;40.244623830000;-111.637618920000;1394.0458;4.8700;3.2000;3.79009247;2.50000000;1.08558738;6.79529762;
2503044883142565;1632858415000;40.244660210000;-111.637617460000;1394.4287;3.9800;354.9000;3.79009247;2.50000000;1.09416640;8.21146393;
2503045879910117;1632858416000;40.244690320000;-111.637621630000;1394.4567;3.4200;351.3000;3.79009247;2.50000000;1.09931803;9.47860336;
2503046878775950;1632858417000;40.244717520000;-111.637623370000;1394.3470;2.9900;357.1000;3.79009247;2.50000000;1.08558738;10.71345520;
2503047879703866;1632858418000;40.244739680000;-111.637621890000;1394.1311;2.2800;348.3000;3.79009247;2.50000000;1.10276926;12.10641575;
2503048882010793;1632858419000;40.244753180000;-111.637632050000;1394.6372;1.6000;305.4000;3.79009247;2.50000000;0.40224370;9.38577175;
2503050878865219;1632858421000;40.244756740000;-111.637675390000;1395.3757;2.7700;232.0000;3.79009247;2.50000000;0.82661963;14.38731861;
2503052773578988;1632858423000;40.244739050000;-111.637682510000;1395.8022;0.3900;181.3000;3.79009247;2.50000000;1.05999994;5.05111790;
2503053773578831;1632858424000;40.244735280000;-111.637683830000;1395.9905;0.0000;-3000.0000;3.79009247;2.53873849;0.08062258;-1.00000000;
