Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
2502978997611775;0.0005;0.0019;-0.0101;
2502979007665942;-0.0027;0.0072;-0.0133;
2502979017808182;0.0048;-0.0024;-0.0165;
2502979027912348;0.0048;-0.0035;-0.0154;
2502979038014119;0.0059;-0.0035;-0.0154;
2502979048112088;0.0059;-0.0013;-0.0154;
2502979058195734;0.0069;-0.0024;-0.0186;
2502979068338859;0.0048;-0.0013;-0.0197;
2502979078425005;0.0048;-0.0024;-0.0229;
2502979088536775;0.0080;-0.0035;-0.0240;
2502979098644015;0.0091;-0.0035;-0.0250;
2502979108752400;0.0069;-0.0045;-0.0293;
2502979118857817;0.0080;-0.0035;-0.0293;
2502979128962400;0.0091;-0.0045;-0.0304;
2502979139072921;0.0101;-0.0035;-0.0314;
2502979149178025;0.0091;-0.0035;-0.0325;
2502979159286984;0.0091;-0.0035;-0.0346;
2502979169385786;0.0091;-0.0035;-0.0346;
2502979179490786;0.0091;-0.0035;-0.0346;
2502979189603755;0.0091;-0.0024;-0.0357;
2502979199721359;0.0080;-0.0024;-0.0368;
2502979209807817;0.0080;-0.0024;-0.0368;
2502979219916046;0.0091;-0.0013;-0.0368;
2502979230020369;0.0091;-0.0024;-0.0399;
2502979240135630;0.0091;-0.0035;-0.0421;
2502979250246880;0.0101;-0.0024;-0.0431;
2502979260335213;0.0112;-0.0035;-0.0453;
2502979270442296;0.0123;-0.0013;-0.0474;
2502979280547244;0.0123;-0.0024;-0.0485;
2502979290676723;0.0112;-0.0035;-0.0506;
2502979300765005;0.0123;-0.0056;-0.0527;
2502979310893390;0.0154;-0.0067;-0.0538;
2502979321000369;0.0154;-0.0077;-0.0591;
2502979331114119;0.0154;-0.0067;-0.0613;
2502979341201567;0.0176;-0.0056;-0.0644;
2502979351283234;0.0165;-0.0067;-0.0655;
2502979361391359;0.0176;-0.0077;-0.0698;
2502979371535421;0.0208;-0.0077;-0.0751;
2502979381636827;0.0208;-0.0088;-0.0815;
2502979391737192;0.0229;-0.0088;-0.0847;
2502979401828598;0.0240;-0.0099;-0.0900;
2502979411929327;0.0250;-0.0099;-0.0985;
2502979422059848;0.0261;-0.0099;-0.1049;
2502979432186932;0.0282;-0.0120;-0.1134;
2502979442250630;0.0304;-0.0120;-0.1198;
2502979452408911;0.0325;-0.0130;-0.1294;
2502979462498390;0.0325;-0.0130;-0.1369;
2502979472584588;0.0357;-0.0130;-0.1443;
2502979482703702;0.0368;-0.0152;-0.1518;
2502979492784952;0.0389;-0.0173;-0.1603;
2502979502920369;0.0410;-0.0162;-0.1699;
2502979513014275;0.0421;-0.0162;-0.1774;
2502979523117557;0.0442;-0.0173;-0.1827;
2502979533221567;0.0463;-0.0162;-0.1901;
2502979543327869;0.0485;-0.0173;-0.1944;
2502979553445994;0.0474;-0.0205;-0.1987;
2502979563555161;0.0485;-0.0205;-0.2019;
2502979573657817;0.0506;-0.0205;-0.2061;
2502979583766567;0.0495;-0.0194;-0.2093;
2502979593871046;0.0421;-0.0194;-0.2114;
2502979603970421;0.0336;-0.0205;-0.2168;
2502979614093755;0.0250;-0.0216;-0.2200;
2502979624184900;0.0154;-0.0216;-0.2221;
2502979634302505;0.0112;-0.0205;-0.2232;
2502979644401046;0.0123;-0.0205;-0.2242;
2502979654516984;0.0176;-0.0205;-0.2253;
2502979664621827;0.0261;-0.0205;-0.2232;
2502979674717400;0.0346;-0.0216;-0.2221;
2502979684835109;0.0453;-0.0216;-0.2210;
2502979694921671;0.0527;-0.0216;-0.2200;
2502979705053025;0.0538;-0.0226;-0.2178;
2502979715155421;0.0527;-0.0226;-0.2157;
2502979725255421;0.0506;-0.0216;-0.2136;
2502979735370630;0.0474;-0.0194;-0.2093;
2502979745467661;0.0442;-0.0194;-0.2072;
2502979755578338;0.0346;-0.0173;-0.2029;
2502979765688234;0.0218;-0.0184;-0.2008;
2502979775791775;0.0059;-0.0184;-0.1976;
2502979785883338;-0.0091;-0.0152;-0.1923;
2502979796017609;-0.0240;-0.0141;-0.1859;
2502979806102244;-0.0378;-0.0120;-0.1806;
2502979816220630;-0.0506;-0.0130;-0.1720;
2502979826318442;-0.0666;-0.0120;-0.1635;
2502979836424275;-0.0804;-0.0109;-0.1518;
2502979846519796;-0.0815;-0.0109;-0.1443;
2502979856641255;-0.0921;-0.0077;-0.1326;
2502979866756984;-0.1166;-0.0056;-0.1220;
2502979876855317;-0.1486;-0.0035;-0.1124;
2502979886968755;-0.1933;0.0019;-0.1049;
2502979897070525;-0.2551;0.0029;-0.0985;
2502979907177609;-0.3178;0.0029;-0.0900;
2502979917265473;-0.3604;0.0040;-0.0815;
2502979927390421;-0.3743;0.0061;-0.0698;
2502979937486411;-0.3775;0.0051;-0.0591;
2502979947589640;-0.3796;0.0061;-0.0485;
2502979957698598;-0.3828;0.0051;-0.0378;
2502979967809327;-0.3754;0.0061;-0.0293;
2502979977910473;-0.3423;0.0051;-0.0186;
2502979988024588;-0.2796;0.0040;-0.0069;
2502979998135421;-0.2072;0.0051;0.0112;
2502980008235994;-0.1358;0.0040;0.0240;
2502980018344692;-0.0719;-0.0003;0.0368;
2502980028449171;-0.0176;-0.0024;0.0485;
2502980038557088;-0.0059;-0.0056;0.0613;
2502980048677244;-0.0154;-0.0067;0.0676;
2502980058788130;-0.0165;-0.0035;0.0719;
2502980068895473;-0.0186;-0.0013;0.0730;
2502980079002817;-0.0218;0.0008;0.0762;
2502980089085109;-0.0186;0.0029;0.0783;
2502980099192452;-0.0197;0.0019;0.0804;
2502980109299796;-0.0186;-0.0013;0.0836;
2502980119415109;-0.0208;-0.0013;0.0836;
2502980129522452;-0.0218;-0.0003;0.0847;
2502980139629796;-0.0229;0.0008;0.0858;
2502980149729900;-0.0229;0.0029;0.0858;
2502980159837244;-0.0229;0.0051;0.0868;
2502980169944588;-0.0240;0.0051;0.0889;
2502980180032713;-0.0240;0.0029;0.0911;
2502980190140057;-0.0250;-0.0003;0.0953;
2502980200247400;-0.0250;-0.0003;0.0985;
2502980210370005;-0.0272;-0.0003;0.1007;
2502980220477348;-0.0261;0.0008;0.1039;
2502980230584692;-0.0272;0.0029;0.1071;
2502980240686255;-0.0272;0.0029;0.1103;
2502980250793598;-0.0304;0.0029;0.1145;
2502980260900942;-0.0282;0.0019;0.1156;
2502980271030525;-0.0293;0.0019;0.1177;
2502980281137869;-0.0282;0.0019;0.1198;
2502980291245213;-0.0261;0.0019;0.1209;
2502980301312713;-0.0218;0.0019;0.1220;
2502980311420057;-0.0144;0.0008;0.1230;
2502980321527400;-0.0037;-0.0003;0.1241;
2502980331655109;0.0069;0.0019;0.1230;
2502980341762452;0.0144;0.0029;0.1252;
2502980351869796;0.0186;0.0019;0.1241;
2502980361971463;0.0208;0.0008;0.1230;
2502980372078807;0.0240;0.0019;0.1230;
2502980382186150;0.0304;0.0019;0.1220;
2502980392288755;0.0378;0.0019;0.1188;
2502980402396098;0.0421;-0.0003;0.1166;
2502980412503442;0.0517;-0.0013;0.1156;
2502980422600838;0.0602;-0.0013;0.1113;
2502980432708182;0.0751;-0.0024;0.1092;
2502980442815525;0.0889;-0.0024;0.1060;
2502980452922505;0.0996;-0.0024;0.1039;
2502980463029848;0.1081;-0.0024;0.0996;
2502980473137192;0.1145;-0.0024;0.0943;
2502980483240630;0.1198;-0.0013;0.0911;
2502980493347973;0.1273;-0.0035;0.0879;
2502980503455317;0.1401;-0.0024;0.0858;
2502980513556046;0.1603;-0.0003;0.0858;
2502980523663390;0.1891;-0.0013;0.0847;
2502980533770734;0.2285;-0.0013;0.0879;
2502980543876359;0.2754;-0.0013;0.0900;
2502980553983702;0.3200;-0.0035;0.0932;
2502980564091046;0.3509;-0.0035;0.0985;
2502980574220942;0.3604;-0.0067;0.1017;
2502980584328286;0.3658;-0.0067;0.1007;
2502980594435630;0.3913;-0.0056;0.1017;
2502980604531046;0.4446;-0.0045;0.1081;
2502980614638390;0.4925;-0.0024;0.1145;
2502980624745734;0.5053;-0.0013;0.1188;
2502980634850005;0.5021;-0.0045;0.1166;
2502980644957348;0.5298;-0.0045;0.1166;
2502980655064692;0.5756;-0.0013;0.1230;
2502980665172921;0.5852;-0.0003;0.1294;
2502980675280265;0.5746;0.0008;0.1305;
2502980685387609;0.5969;0.0040;0.1305;
2502980695495421;0.6236;0.0040;0.1337;
2502980705602765;0.5916;0.0040;0.1379;
2502980715710109;0.5575;0.0019;0.1390;
2502980725804692;0.5660;0.0061;0.1390;
2502980735912036;0.5607;0.0093;0.1401;
2502980746019380;0.5085;0.0104;0.1422;
2502980756119432;0.4691;0.0125;0.1390;
2502980766226775;0.4616;0.0146;0.1369;
2502980776334119;0.4403;0.0136;0.1411;
2502980786464900;0.3807;0.0136;0.1390;
2502980796572244;0.3084;0.0168;0.1358;
2502980806679588;0.2466;0.0189;0.1294;
2502980816768755;0.1997;0.0200;0.1252;
2502980826876098;0.1624;0.0232;0.1273;
2502980836983442;0.1188;0.0285;0.1273;
2502980847103234;0.0570;0.0285;0.1262;
2502980857210577;-0.0186;0.0285;0.1209;
2502980867317921;-0.0453;0.0285;0.1198;
2502980877403963;-0.0304;0.0296;0.1252;
2502980887511307;-0.0368;0.0296;0.1305;
2502980897618650;-0.0634;0.0296;0.1337;
2502980907733234;-0.0772;0.0264;0.1166;
2502980917840577;-0.1582;0.0168;0.1252;
2502980927947921;-0.2317;0.0178;0.1156;
2502980938043130;-0.2615;0.0296;0.1145;
2502980948150473;-0.2976;0.0360;0.1156;
2502980958257817;-0.3264;0.0413;0.0964;
2502980968369796;-0.2849;0.0466;0.0996;
2502980978477140;-0.2242;0.0402;0.1092;
2502980988584484;-0.1806;0.0296;0.1145;
2502980998684588;-0.1411;0.0242;0.1198;
2502981008791932;-0.0975;0.0189;0.1188;
2502981018899275;-0.0644;0.0221;0.1230;
2502981029000682;-0.0346;0.0306;0.1262;
2502981039108025;-0.0186;0.0370;0.1262;
2502981049215369;-0.0261;0.0402;0.1241;
2502981059335213;-0.0282;0.0338;0.1230;
2502981069441880;-0.0240;0.0242;0.1252;
2502981079548598;-0.0027;0.0168;0.1294;
2502981089661984;0.0272;0.0136;0.1305;
2502981099768650;0.0485;0.0146;0.1326;
2502981109875369;0.0453;0.0189;0.1337;
2502981119963025;0.0229;0.0210;0.1305;
2502981130069692;-0.0059;0.0221;0.1273;
2502981140176411;-0.0261;0.0189;0.1230;
2502981150277921;-0.0336;0.0157;0.1220;
2502981160384588;-0.0325;0.0178;0.1198;
2502981170491307;-0.0304;0.0189;0.1166;
2502981180614275;-0.0282;0.0189;0.1166;
2502981190720942;-0.0304;0.0178;0.1113;
2502981200827661;-0.0293;0.0168;0.1081;
2502981210940213;-0.0282;0.0146;0.1081;
2502981221046880;-0.0272;0.0136;0.1071;
2502981231153598;-0.0261;0.0125;0.1017;
2502981241233442;-0.0250;0.0125;0.0975;
2502981251340109;-0.0261;0.0125;0.0943;
2502981261446827;-0.0229;0.0136;0.0879;
2502981271581255;-0.0229;0.0104;0.0804;
2502981281687921;-0.0314;0.0093;0.0730;
2502981291794640;-0.0495;0.0061;0.0666;
2502981301872088;-0.0676;0.0040;0.0591;
2502981311978755;-0.0794;0.0019;0.0517;
2502981322085473;-0.0804;0.0019;0.0442;
2502981332213025;-0.0783;-0.0003;0.0368;
2502981342319692;-0.0772;-0.0013;0.0272;
2502981352426411;-0.0826;-0.0045;0.0165;
2502981362507921;-0.0975;-0.0088;0.0048;
2502981372614588;-0.1337;-0.0109;-0.0091;
2502981382721307;-0.1848;-0.0130;-0.0272;
2502981392843546;-0.2551;-0.0184;-0.0474;
2502981402950213;-0.3445;-0.0237;-0.0655;
2502981413056932;-0.4371;-0.0226;-0.0858;
2502981423187088;-0.5096;-0.0237;-0.1049;
2502981433293755;-0.5671;-0.0226;-0.1166;
2502981443400473;-0.6513;-0.0173;-0.1284;
2502981453494692;-0.7663;-0.0067;-0.1433;
2502981463601359;-0.8100;0.0019;-0.1571;
2502981473708077;-0.8228;0.0093;-0.1614;
2502981483799171;-0.8632;0.0178;-0.1603;
2502981493905838;-0.8409;0.0253;-0.1561;
2502981504012557;-0.8068;0.0306;-0.1561;
2502981514119380;-0.7343;0.0285;-0.1593;
2502981524226046;-0.6459;0.0253;-0.1465;
2502981534332765;-0.5703;0.0253;-0.1358;
2502981544433286;-0.5011;0.0093;-0.1177;
2502981554539952;-0.4041;0.0029;-0.0975;
2502981564646671;-0.3072;0.0061;-0.0815;
2502981574765525;-0.2328;0.0051;-0.0676;
2502981584872192;-0.1710;0.0072;-0.0517;
2502981594978911;-0.1188;0.0125;-0.0346;
2502981605092296;-0.0442;0.0189;-0.0165;
2502981615198963;0.0325;0.0242;-0.0048;
2502981625305682;0.0165;0.0242;0.0069;
2502981635407088;0.0069;0.0210;0.0154;
2502981645513755;-0.0112;0.0072;0.0176;
2502981655620473;-0.0719;-0.0130;0.0176;
2502981665717817;-0.1933;-0.0109;0.0165;
2502981675824484;-0.2391;0.0115;0.0101;
2502981685931202;-0.2146;0.0285;0.0037;
2502981696046775;-0.2093;0.0402;0.0027;
2502981706153442;-0.2306;0.0445;0.0016;
2502981716260161;-0.2498;0.0402;-0.0016;
2502981726367921;-0.2573;0.0317;-0.0091;
2502981736474588;-0.2647;0.0178;-0.0133;
2502981746581307;-0.2370;0.0051;-0.0133;
2502981756676515;-0.1593;0.0008;-0.0091;
2502981766783182;-0.0666;-0.0013;-0.0027;
