Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
3979376695776684;1384.0000;
3979376762461528;1384.0000;
3979376895797934;1382.0000;
3979376962463872;1379.0000;
3979377095797205;1373.0000;
3979377229130538;1372.0000;
3979377295799601;1297.0000;
3979377429125642;696.0000;
3979377495796267;854.0000;
3979377629125330;342.0000;
3979377695765642;592.0000;
3979377829118142;587.0000;
3979377895786163;551.0000;
3979378029095122;491.0000;
3979378095790747;244.0000;
3979378229117517;231.0000;
3979378295784445;182.0000;
3979378429116997;175.0000;
3979378562448976;210.0000;
3979378629113976;509.0000;
3979378762445955;539.0000;
3979378829109497;619.0000;
3979378962441059;776.0000;
3979379029083976;890.0000;
3979379162440278;849.0000;
3979379229107517;775.0000;
3979379362414809;630.0000;
3979379429103767;292.0000;
3979379562438038;279.0000;
3979379629102517;279.0000;
3979379762433142;283.0000;
3979379895768195;354.0000;
3979379962435538;886.0000;
3979380095769080;952.0000;
3979380162431372;974.0000;
3979380295768038;885.0000;
3979380362404288;361.0000;
3979380495736528;703.0000;
3979380562429705;1147.0000;
3979380695760747;1226.0000;
3979380762425122;967.0000;
3979380895757934;648.0000;
3979380962425122;594.0000;
3979381095758976;827.0000;
3979381162420017;557.0000;
3979381295752205;395.0000;
3979381429086528;462.0000;
3979381495751945;643.0000;
3979381629083976;766.0000;
3979381695749184;809.0000;
3979381829055955;746.0000;
3979381895750538;729.0000;
3979382029084288;898.0000;
3979382095751163;1071.0000;
3979382229079445;1239.0000;
3979382295743351;1379.0000;
3979382429074809;1563.0000;
3979382495714601;899.0000;
3979382629073351;945.0000;
3979382762403455;979.0000;
3979382829044392;950.0000;
3979382962407205;914.0000;
3979383029069497;874.0000;
3979383162376997;856.0000;
3979383229066684;713.0000;
3979383362400434;1111.0000;
3979383429064705;1008.0000;
3979383562400278;1018.0000;
3979383629066997;1095.0000;
3979383762401111;1055.0000;
3979383829046684;1025.0000;
3979383962393351;1209.0000;
3979384029060330;1164.0000;
3979384162365747;1238.0000;
3979384295725226;1386.0000;
3979384362389028;1477.0000;
3979384495693767;1556.0000;
3979384562384861;1563.0000;
3979384695720747;1681.0000;
3979384762384705;1912.0000;
3979384895717517;998.0000;
3979384962382934;1021.0000;
3979385095720642;984.0000;
3979385162356267;1674.0000;
3979385295713455;1529.0000;
3979385362381476;1544.0000;
3979385495687309;1483.0000;
3979385629077934;1360.0000;
3979385695711684;708.0000;
3979385829014288;658.0000;
3979385895709913;542.0000;
3979386029038247;1026.0000;
3979386095712101;948.0000;
3979386229036476;1292.0000;
3979386295699809;1295.0000;
3979386429035538;1342.0000;
3979386495699705;1291.0000;
3979386629031111;1325.0000;
3979386695699705;1337.0000;
3979386829028872;1247.0000;
3979386962337934;1243.0000;
3979387029034080;1279.0000;
3979387162361684;656.0000;
3979387229025226;1052.0000;
3979387362359288;1031.0000;
3979387429026476;1019.0000;
3979387562357101;1050.0000;
3979387628995330;1116.0000;
3979387762354184;1078.0000;
3979387829020017;1026.0000;
3979387962331059;933.0000;
3979388029019497;918.0000;
3979388162351997;875.0000;
3979388229016476;844.0000;
3979388362347934;750.0000;
3979388495680434;700.0000;
3979388562346892;988.0000;
3979388695676267;1159.0000;
3979388762341788;1352.0000;
3979388895676372;1230.0000;
3979388962327101;1144.0000;
3979389095673767;1257.0000;
3979389162339288;1437.0000;
3979389295646580;1447.0000;
3979389362337205;1348.0000;
3979389495669705;1341.0000;
3979389562334705;1370.0000;
3979389695667413;1326.0000;
3979389828996059;1278.0000;
3979389895667726;1283.0000;
3979390028998142;1299.0000;
3979390095666267;1306.0000;
3979390228992726;1362.0000;
3979390295640642;1495.0000;
3979390428987309;1474.0000;
3979390495659028;1409.0000;
3979390628974497;1404.0000;
3979390695655695;1235.0000;
3979390828988142;1147.0000;
3979390895655538;1298.0000;
3979391028986945;1308.0000;
3979391095647517;1335.0000;
3979391228982622;1223.0000;
3979391362314497;1148.0000;
3979391428979288;1254.0000;
3979391562313872;1481.0000;
3979391628980538;1597.0000;
3979391762310747;1629.0000;
3979391828977778;871.0000;
3979391962315747;484.0000;
3979392028979392;719.0000;
3979392162311892;1212.0000;
3979392228972934;1631.0000;
3979392362306059;1733.0000;
3979392428948142;1749.0000;
3979392562306267;1856.0000;
3979392695637413;1589.0000;
3979392762277778;1648.0000;
3979392895641684;1712.0000;
