TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
2929857536219;1653670828712;40.239234290000;-111.675897750000;1373.8217;0.0000;-3000.0000;5.75070333;7.81567907;0.32015622;-1.00000000;
2931623881955;1653670831000;40.239214270000;-111.675906900000;1371.6608;1.8000;186.2000;3.79009247;4.36721754;0.86023253;12.23378658;
2932623882320;1653670832000;40.239183480000;-111.675910850000;1372.5531;3.0800;184.3000;3.79009247;3.47779202;0.84059501;14.93866539;
2933623882060;1653670833000;40.239142870000;-111.675916060000;1373.0647;4.5800;184.8000;3.79009247;2.88086748;0.07615773;0.45389724;
2934623881643;1653670834000;40.239090840000;-111.675925230000;1372.7802;5.1600;191.7000;3.79009247;2.67060208;0.07615773;0.41501674;
2935623882268;1653670835000;40.239043930000;-111.675936660000;1373.0890;5.4900;190.0000;3.79009247;2.50000000;0.08544004;0.41413218;
2936623881800;1653670836000;40.238991630000;-111.675945920000;1373.2555;5.9300;189.7000;3.79009247;2.50000000;0.08944272;0.44634682;
2937623882216;1653670837000;40.238937510000;-111.675956750000;1373.4355;6.3300;187.7000;3.79009247;2.50000000;0.26832816;1.22297549;
2938623882268;1653670838000;40.238877790000;-111.675961940000;1372.9297;6.9300;184.5000;3.79009247;2.50000000;0.27730849;1.12253666;
2939623882112;1653670839000;40.238814840000;-111.675967400000;1373.2842;6.9500;183.8000;3.79009247;2.50000000;0.13928388;0.49228600;
2940623882320;1653670840000;40.238751180000;-111.675965980000;1373.4591;7.2200;179.7000;3.79009247;2.50000000;0.66843098;4.73171711;
2941623881591;1653670841000;40.238686000000;-111.675978010000;1373.0648;7.1200;183.0000;3.79009247;2.50000000;0.85632938;5.78284550;
2942623882216;1653670842000;40.238622900000;-111.675976110000;1373.1726;7.0900;178.7000;3.79009247;2.50000000;0.83438599;5.42982292;
2943623882112;1653670843000;40.238557010000;-111.675970490000;1373.3689;7.3200;178.1000;3.79009247;2.50000000;0.67623961;4.72997141;
2944623881956;1653670844000;40.238486570000;-111.675974330000;1372.9330;7.5800;176.6000;3.79009247;2.50000000;0.50219518;3.56127381;
2945623882112;1653670845000;40.238423750000;-111.675966980000;1372.8540;7.0700;179.6000;3.79009247;2.50000000;0.52402288;3.63187242;
2946623882164;1653670846000;40.238361270000;-111.675967090000;1372.7297;7.2100;180.8000;3.79009247;2.50000000;0.19235384;0.82512587;
2947623881799;1653670847000;40.238294150000;-111.675973530000;1373.5415;7.5700;183.8000;3.79009247;2.50000000;0.10295630;0.48804456;
2948623881696;1653670848000;40.238227310000;-111.675968130000;1373.4119;7.2100;180.9000;3.79009247;2.50000000;1.08226609;0.33605891;
2949623881852;1653670849000;40.238162500000;-111.675975350000;1373.8153;7.2000;181.9000;3.79009247;2.50000000;1.13159180;0.48324335;
2950623881643;1653670850000;40.238103090000;-111.675984480000;1374.2603;6.8300;184.0000;3.79009247;2.50000000;1.08226609;0.67047513;
2951623882529;1653670851000;40.238047920000;-111.675995190000;1374.4971;6.1100;187.3000;3.79009247;2.50000000;1.09077954;0.87275457;
2952623881852;1653670852000;40.238002030000;-111.676002970000;1374.4934;5.2900;185.1000;3.79009247;2.50000000;1.08226609;1.08158624;
2953623882007;1653670853000;40.237966240000;-111.676001380000;1374.3835;4.1000;180.3000;3.79009247;2.50000000;1.09931803;1.29533708;
2954623881904;1653670854000;40.237941360000;-111.676001380000;1374.4371;2.6200;180.2000;3.79009247;2.50000000;1.08226609;1.51205933;
2955623881799;1653670855000;40.237934700000;-111.676000930000;1374.0269;0.9100;192.5000;3.79009247;2.50000000;0.86267030;1.73225605;
2956623881903;1653670856000;40.237934060000;-111.676005510000;1374.4615;0.3300;174.8000;3.79009247;2.50000000;0.83216584;1.95371902;
2957623882059;1653670857000;40.237935070000;-111.676004890000;1374.2657;0.0000;-3000.0000;3.79009247;2.50000000;0.84059501;-1.00000000;
