Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
2928820375825;859.9337;
2928860377804;859.9400;
2928900403950;859.9387;
2928940404471;859.9412;
2928980403168;859.9437;
2929020403429;859.9375;
2929060384783;859.9350;
2929100379366;859.9412;
2929140379002;859.9450;
2929180377075;859.9400;
2929220376971;859.9362;
2929260377335;859.9362;
2929300401658;859.9250;
2929340404471;859.9225;
2929380417491;859.9225;
2929420408116;859.9237;
2929460378012;859.9200;
2929500405825;859.9187;
2929540405512;859.9212;
2929580406033;859.9200;
2929620404262;859.9237;
2929660376502;859.9250;
2929700404783;859.9287;
2929740403429;859.9362;
2929780402387;859.9287;
2929820409656;859.9225;
2929860376114;859.9237;
2929900397677;859.9262;
2929940403406;859.9200;
2929980399552;859.9212;
2930020376843;859.9250;
2930060375906;859.9250;
2930100382052;859.9163;
2930140378197;859.9163;
2930180401843;859.9175;
2930220402885;859.9187;
2930260376114;859.9225;
2930300400541;859.9175;
2930340408874;859.9100;
2930380405802;859.9088;
2930420403197;859.9125;
2930460376218;859.9237;
2930500405802;859.9212;
2930540403197;859.9237;
2930580408614;859.9275;
2930620404708;859.9250;
2930660376427;859.9250;
2930700402624;859.9287;
2930740401114;859.9225;
2930780403718;859.9212;
2930820407572;859.9237;
2930860375697;859.9187;
2930900396739;859.9163;
2930940397468;859.9163;
2930980375593;859.9125;
2931020377208;859.9138;
2931060380489;859.9100;
2931100429708;859.9100;
2931140400541;859.9088;
2931180404239;859.9075;
2931220406531;859.9200;
2931260375593;859.9187;
2931300403197;859.9225;
2931340406791;859.9200;
2931380404968;859.9175;
2931420402156;859.9187;
2931460376739;859.9150;
2931500407572;859.9100;
2931540404239;859.9037;
2931580417989;859.9063;
2931620408093;859.9050;
2931660375906;859.9050;
2931700403197;859.9037;
2931740403718;859.9075;
2931780404239;859.9088;
2931820414135;859.9050;
2931860375958;859.9050;
2931900376531;859.9113;
2931940377572;859.9075;
2931980378927;859.9125;
2932020377052;859.9212;
2932060376947;859.9138;
2932100399552;859.9250;
2932140404708;859.9212;
2932180404708;859.9250;
2932220403718;859.9237;
2932260375802;859.9187;
2932300403197;859.9250;
2932340408093;859.9175;
2932380407624;859.9163;
2932420406791;859.9138;
2932460377156;859.9100;
2932500404447;859.9100;
2932540406010;859.9138;
2932580407364;859.9088;
2932620404708;859.9075;
2932660386739;859.9113;
2932700405802;859.9100;
2932740406010;859.9138;
2932780404239;859.9200;
2932820382364;859.9275;
2932860375489;859.9337;
2932900376322;859.9350;
2932940375958;859.9325;
2932980403927;859.9325;
2933020400281;859.9300;
2933060383718;859.9362;
2933100404708;859.9362;
2933140403406;859.9412;
2933180399552;859.9400;
2933220402624;859.9437;
2933260377885;859.9425;
2933300405802;859.9400;
2933340407364;859.9425;
2933380402885;859.9462;
2933420403406;859.9387;
2933460375541;859.9387;
2933500407885;859.9512;
2933540403927;859.9412;
2933580402624;859.9400;
2933620407052;859.9437;
2933660375906;859.9425;
2933700405281;859.9475;
2933740396947;859.9462;
2933780377677;859.9450;
2933820396114;859.9487;
2933860375281;859.9450;
2933900384031;859.9425;
2933940399239;859.9475;
2933980407364;859.9425;
2934020403406;859.9475;
2934060377260;859.9462;
2934100408614;859.9462;
2934140401114;859.9387;
2934180406791;859.9487;
2934220404239;859.9537;
2934260376843;859.9500;
