Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
706585436544418;-0.0065;0.0025;0.0180;
706585446648376;0.0020;-0.0028;0.0137;
706585456748741;-0.0033;0.0015;0.0169;
706585466854470;-0.0055;0.0015;0.0158;
706585476953793;-0.0044;0.0025;0.0158;
706585487052231;-0.0044;0.0004;0.0158;
706585497156449;-0.0023;0.0004;0.0169;
706585507248585;-0.0012;0.0004;0.0169;
706585517366814;-0.0033;0.0004;0.0169;
706585527450616;-0.0033;0.0025;0.0169;
706585537539001;-0.0055;0.0036;0.0180;
706585547647856;-0.0044;0.0015;0.0169;
706585557750720;-0.0033;0.0025;0.0169;
706585567886554;-0.0044;0.0025;0.0180;
706585577961970;-0.0044;0.0004;0.0180;
706585588059470;-0.0055;0.0025;0.0201;
706585598162804;-0.0055;0.0015;0.0212;
706585608274314;-0.0055;0.0004;0.0244;
706585618362647;-0.0055;0.0004;0.0244;
706585628462179;-0.0055;0.0015;0.0244;
706585638564835;-0.0055;0.0015;0.0254;
706585648673897;-0.0055;0.0015;0.0265;
706585658768220;-0.0044;-0.0007;0.0276;
706585668882595;-0.0065;-0.0007;0.0297;
706585678979262;-0.0076;0.0004;0.0286;
706585689095564;-0.0065;0.0015;0.0297;
706585699180824;-0.0076;0.0015;0.0286;
706585709280981;-0.0065;0.0025;0.0286;
706585719383897;-0.0055;0.0015;0.0297;
706585729512856;-0.0055;0.0015;0.0276;
706585739595772;-0.0065;0.0015;0.0265;
706585749695512;-0.0065;0.0015;0.0254;
706585759799626;-0.0087;0.0015;0.0254;
706585769893220;-0.0065;0.0015;0.0233;
706585779996918;-0.0065;0.0004;0.0222;
706585790101137;-0.0076;0.0015;0.0233;
706585800204054;-0.0129;0.0015;0.0212;
706585810305929;-0.0161;0.0015;0.0180;
706585820405981;-0.0204;0.0004;0.0158;
706585830509158;-0.0204;-0.0007;0.0137;
706585840610876;-0.0172;0.0015;0.0126;
706585850715824;-0.0119;0.0004;0.0126;
706585860808012;-0.0055;-0.0007;0.0095;
706585870928637;-0.0044;0.0004;0.0073;
706585881023741;-0.0023;0.0015;0.0041;
706585891125408;-0.0033;0.0004;0.0031;
706585901224001;-0.0055;0.0004;0.0020;
706585911339731;-0.0055;-0.0007;-0.0001;
706585921428064;-0.0033;-0.0007;-0.0012;
706585931524887;-0.0023;-0.0007;-0.0033;
706585941626189;0.0009;-0.0007;-0.0033;
706585951738533;0.0020;0.0004;-0.0033;
706585961892908;0.0009;0.0004;-0.0065;
706585971943793;-0.0033;0.0004;-0.0108;
706585982037283;-0.0065;0.0004;-0.0119;
706585992139991;-0.0150;0.0015;-0.0119;
706586002248689;-0.0246;0.0004;-0.0140;
706586012323793;-0.0321;0.0004;-0.0150;
706586022475408;-0.0332;-0.0007;-0.0140;
706586032547231;-0.0364;0.0004;-0.0140;
706586042642960;-0.0342;0.0004;-0.0129;
706586052772179;-0.0310;-0.0007;-0.0119;
706586062864939;-0.0310;0.0004;-0.0108;
706586072996710;-0.0353;0.0015;-0.0087;
706586083068116;-0.0395;0.0015;-0.0055;
706586093162595;-0.0406;0.0004;-0.0033;
706586103264106;-0.0385;-0.0007;-0.0023;
706586113374939;-0.0342;-0.0007;0.0009;
706586123469626;-0.0236;0.0004;0.0052;
706586133577283;-0.0108;-0.0007;0.0095;
706586143694835;-0.0012;-0.0007;0.0148;
706586153783220;-0.0012;-0.0007;0.0169;
706586163886658;-0.0033;-0.0028;0.0180;
706586173991033;-0.0044;-0.0028;0.0201;
706586184092439;-0.0033;-0.0017;0.0212;
706586194179470;-0.0033;-0.0007;0.0201;
706586204286137;-0.0044;0.0004;0.0201;
706586214391085;-0.0044;0.0004;0.0212;
706586224495408;-0.0033;0.0004;0.0212;
706586234601970;-0.0055;-0.0007;0.0222;
706586244715564;-0.0065;0.0004;0.0233;
706586254808116;-0.0065;0.0015;0.0201;
706586264915512;-0.0055;0.0015;0.0222;
706586275013533;-0.0076;0.0025;0.0233;
706586285112699;-0.0055;0.0036;0.0222;
706586295213116;-0.0055;0.0036;0.0222;
706586305316762;-0.0065;0.0015;0.0233;
706586315424158;-0.0065;0.0004;0.0254;
706586325515616;-0.0065;0.0004;0.0265;
706586335625616;-0.0076;0.0004;0.0286;
706586345721554;-0.0076;0.0025;0.0297;
706586355824106;-0.0076;0.0025;0.0308;
706586365924574;-0.0097;0.0015;0.0329;
706586376035616;-0.0097;0.0015;0.0340;
706586386121449;-0.0097;0.0015;0.0382;
706586396229626;-0.0119;0.0025;0.0414;
706586406326554;-0.0129;0.0015;0.0457;
706586416441658;-0.0119;0.0015;0.0489;
706586426534626;-0.0129;0.0025;0.0542;
706586436636762;-0.0161;0.0025;0.0574;
706586446736554;-0.0161;0.0036;0.0638;
706586456842387;-0.0161;0.0036;0.0691;
706586466944522;-0.0182;0.0025;0.0734;
706586477043793;-0.0204;0.0025;0.0776;
706586487159366;-0.0214;0.0036;0.0808;
706586497248064;-0.0236;0.0047;0.0830;
706586507358220;-0.0246;0.0036;0.0872;
706586517485095;-0.0268;0.0036;0.0925;
706586527587335;-0.0289;0.0047;0.0947;
706586537689522;-0.0342;0.0036;0.0979;
706586547760929;-0.0364;0.0047;0.1000;
706586557863168;-0.0385;0.0047;0.1021;
706586567965356;-0.0364;0.0025;0.1043;
706586578080772;-0.0300;0.0025;0.1085;
706586588182960;-0.0278;0.0036;0.1096;
706586598285199;-0.0278;0.0025;0.1107;
