TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
83406629404204;1653751305284;40.240653610000;-111.673745350000;1346.9177;0.8400;350.3000;5.84176445;11.12339687;0.68818605;29.54928017;
83407852945766;1653751307000;40.240626450000;-111.673738800000;1361.2419;1.4900;2.6000;3.79009247;4.97810268;1.05999994;7.96187305;
83408849184359;1653751308000;40.240648230000;-111.673741020000;1362.7366;2.4900;344.5000;3.79009247;3.96527767;1.06850362;12.43027592;
83409855740557;1653751309000;40.240687460000;-111.673748140000;1366.4907;3.5300;358.5000;3.79009247;3.27060342;1.11139548;17.63347054;
83410859556338;1653751310000;40.240730920000;-111.673761510000;1368.0858;4.8300;351.5000;3.79009247;2.73887801;0.06708204;0.51494062;
83411854839879;1653751311000;40.240779500000;-111.673761110000;1368.9102;5.2300;5.6000;3.79009247;2.50000000;0.05830952;0.37896657;
83412859099358;1653751312000;40.240829960000;-111.673758440000;1369.4519;5.7600;2.7000;3.79009247;2.50000000;0.05830952;0.40664092;
83413849427899;1653751313000;40.240881270000;-111.673751660000;1369.5707;6.0700;6.4000;3.79009247;2.50000000;0.05830952;0.40043691;
83414851496076;1653751314000;40.240938540000;-111.673749840000;1369.8936;6.5600;1.9000;3.79009247;2.50000000;0.06708204;0.38605100;
83415858905763;1653751315000;40.240998650000;-111.673746330000;1370.3970;6.9300;3.2000;3.79009247;2.50000000;0.08602326;0.46900353;
83416854514356;1653751316000;40.241062930000;-111.673745570000;1370.4763;7.1000;358.7000;3.79009247;2.50000000;0.08062258;0.42550921;
83417852114720;1653751317000;40.241128200000;-111.673746080000;1370.4985;7.2600;357.3000;3.79009247;2.50000000;0.06708204;0.31433764;
83418852420762;1653751318000;40.241192350000;-111.673754830000;1370.8853;7.2600;354.3000;3.79009247;2.50000000;0.06708204;0.27872640;
83419850598105;1653751319000;40.241258320000;-111.673771690000;1370.7872;7.3500;346.0000;3.79009247;2.50000000;0.06708204;0.32766765;
83420853622792;1653751320000;40.241323570000;-111.673787050000;1370.6144;7.4800;349.1000;3.79009247;2.50000000;0.07211103;0.39650011;
83421859413885;1653751321000;40.241388100000;-111.673807660000;1370.6385;7.4500;345.9000;3.79009247;2.50000000;0.07211103;0.34839433;
83422857883468;1653751322000;40.241453280000;-111.673821440000;1370.5349;7.1200;350.9000;3.79009247;2.50000000;0.08062258;0.43206257;
83423854752114;1653751323000;40.241508700000;-111.673833690000;1370.0637;7.1100;356.4000;3.79009247;2.50000000;0.15811388;0.82028139;
83424844438676;1653751324000;40.241572500000;-111.673837900000;1370.6370;7.0500;1.6000;3.79009247;2.50000000;0.24413112;1.30421233;
83425855063363;1653751325000;40.241641800000;-111.673840060000;1371.0557;7.5600;0.5000;3.79009247;2.50000000;0.23021729;1.15704644;
83426856154769;1653751326000;40.241707320000;-111.673839270000;1371.1123;7.1300;358.9000;3.79009247;2.50000000;0.13038404;0.65517122;
83427856088883;1653751327000;40.241775730000;-111.673840980000;1371.0454;7.4200;0.1000;3.79009247;2.50000000;0.08062258;0.34900326;
83428857001591;1653751328000;40.241841180000;-111.673841180000;1371.2618;7.1800;0.1000;3.79009247;2.50000000;1.06850362;3.12993360;
83429853098934;1653751329000;40.241910460000;-111.673837180000;1371.2778;7.3300;359.3000;3.79009247;2.50000000;1.07703292;7.22003269;
83430854808101;1653751330000;40.241979070000;-111.673830090000;1370.6887;7.4900;0.8000;3.79009247;2.50000000;1.09416640;8.14852333;
83431854431017;1653751331000;40.242045730000;-111.673830100000;1370.8835;7.3600;359.8000;3.79009247;2.50000000;1.13207769;8.52716351;
83432858260652;1653751332000;40.242114100000;-111.673838320000;1371.5696;7.3700;359.7000;3.79009247;2.50000000;1.08558738;8.22661591;
83433855119975;1653751333000;40.242179850000;-111.673835730000;1371.9835;7.3200;0.1000;3.79009247;2.50000000;1.09416640;8.31131172;
83434852854297;1653751334000;40.242245790000;-111.673835520000;1371.9424;7.3100;359.4000;3.79009247;2.50000000;1.08558738;8.26395512;
83435854577682;1653751335000;40.242312550000;-111.673836270000;1372.5007;7.3900;356.4000;3.79009247;2.50000000;1.09077954;7.95072603;
83436855247734;1653751336000;40.242378080000;-111.673839470000;1371.9187;7.3000;356.8000;3.79009247;2.50000000;1.08558738;7.63091707;
83437856853879;1653751337000;40.242443310000;-111.673836390000;1371.9792;7.4000;357.2000;3.79009247;2.50000000;1.08558738;7.29861116;
83438859754712;1653751338000;40.242508470000;-111.673838750000;1372.4395;7.3200;356.7000;3.79009247;2.50000000;1.07703292;7.00824785;
83439853961639;1653751339000;40.242572180000;-111.673839910000;1372.6429;7.3100;354.4000;3.79009247;2.50000000;1.08558738;6.89569235;
83440855748409;1653751340000;40.242640610000;-111.673845290000;1372.7419;7.3000;355.0000;3.79009247;2.50000000;1.07703292;6.60116196;
83441855860857;1653751341000;40.242706380000;-111.673849420000;1373.0496;7.2300;354.9000;3.79009247;2.50000000;1.08226609;6.37486172;
83442859838044;1653751342000;40.242772620000;-111.673849680000;1373.2769;7.3100;357.8000;3.79009247;2.50000000;1.06850362;6.02381468;
83443857477106;1653751343000;40.242838590000;-111.673842570000;1373.3418;7.3800;1.4000;3.79009247;2.50000000;1.07703292;5.81013775;
83444860008877;1653751344000;40.242903530000;-111.673844140000;1373.3994;7.3400;357.6000;3.79009247;2.50000000;1.08558738;5.80675650;
83445856484501;1653751345000;40.242970580000;-111.673846650000;1373.0635;7.3400;357.1000;3.79009247;2.50000000;1.08558738;5.72150660;
83446856657418;1653751346000;40.243037330000;-111.673849270000;1373.0326;7.3100;356.2000;3.79009247;2.50000000;1.07703292;5.56777143;
83447856264136;1653751347000;40.243102630000;-111.673848360000;1373.3698;7.2800;354.8000;3.79009247;2.50000000;1.08558738;5.53436422;
83448854095021;1653751348000;40.243169210000;-111.673850540000;1373.4423;7.3200;356.8000;3.79009247;2.50000000;1.07703292;5.32346010;
83449857598406;1653751349000;40.243236630000;-111.673847140000;1373.6532;7.3900;0.8000;3.79009247;2.50000000;1.06850362;5.09898329;
83450856176270;1653751350000;40.243302390000;-111.673851350000;1373.8909;7.4200;359.3000;3.79009247;2.50000000;1.08558738;5.08032179;
83451854990228;1653751351000;40.243372010000;-111.673850000000;1373.9824;7.4100;0.9000;3.79009247;2.50000000;1.07703292;4.96941662;
83452855910592;1653751352000;40.243439670000;-111.673846680000;1374.1664;7.4300;356.7000;3.79009247;2.50000000;1.08558738;4.97015476;
83453857247311;1653751353000;40.243507510000;-111.673847630000;1374.0892;7.4100;356.7000;3.79009247;2.50000000;1.07703292;4.83191347;
83454856929029;1653751354000;40.243573490000;-111.673843200000;1374.3745;7.4100;358.1000;3.79009247;2.50000000;1.07703292;4.76112652;
83455855040279;1653751355000;40.243638220000;-111.673840530000;1374.4966;7.3700;357.3000;3.79009247;2.50000000;1.07703292;4.72040415;
83456856186060;1653751356000;40.243705870000;-111.673837700000;1374.5326;7.3300;358.0000;3.79009247;2.50000000;1.07703292;4.66116190;
83457853766372;1653751357000;40.243774530000;-111.673841730000;1374.7693;7.3000;354.9000;3.79009247;2.50000000;1.08558738;4.65053415;
83458856806059;1653751358000;40.243837370000;-111.673853040000;1375.0028;7.2600;347.5000;3.79009247;2.50000000;1.08558738;4.64999104;
83459854454704;1653751359000;40.243899490000;-111.673877050000;1375.0681;7.2300;342.4000;3.79009247;2.50000000;1.08558738;4.61170912;
83460861403818;1653751360000;40.243956920000;-111.673902990000;1374.9545;7.2100;335.7000;3.79009247;2.50000000;1.08558738;4.61036062;
83461855292099;1653751361000;40.244012320000;-111.673940860000;1375.0254;6.7100;333.3000;3.79009247;2.50000000;1.09077954;4.59604120;
83462852734495;1653751362000;40.244056720000;-111.673972890000;1375.0381;5.8000;331.8000;3.79009247;2.50000000;1.07703292;4.66426373;
83463851625849;1653751363000;40.244095830000;-111.674000710000;1374.5659;5.3500;336.7000;3.79009247;2.50000000;1.10453606;4.73779011;
83464854302098;1653751364000;40.244139150000;-111.674019420000;1374.7236;4.8400;337.0000;3.79009247;2.50000000;1.08558738;4.79875326;
83465837517775;1653751365000;40.244175670000;-111.674032970000;1374.6987;4.2000;345.5000;3.79009247;2.50000000;1.08558738;4.86070681;
83466854129597;1653751366000;40.244210530000;-111.674044130000;1374.8483;3.5800;340.4000;3.79009247;2.50000000;1.09416640;4.98988247;
