Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
83405575240194;42.1144;-5.5266;-4.0992;
83405585240194;42.1144;-5.5266;-4.0992;
83405596567590;42.0778;-5.5022;-3.8430;
83405606567590;42.0656;-5.5388;-3.8064;
83405616567590;42.0534;-5.5754;-3.7698;
83405626567590;42.1022;-5.5754;-3.8918;
83405636567590;42.0900;-5.5388;-3.8674;
83405646567590;42.0168;-5.5388;-3.7332;
83405656567590;41.9924;-5.5998;-3.6356;
83405666567590;41.9802;-5.5632;-3.4892;
83405676567590;42.0046;-5.5998;-3.5136;
83405686567590;42.1388;-5.5998;-3.5868;
83405696567590;42.1510;-5.5754;-3.5502;
83405706567590;42.2486;-5.5754;-3.5136;
83405716567590;42.2730;-5.6364;-3.4648;
83405726567590;42.3584;-5.6242;-3.5136;
83405736567590;42.2852;-5.5998;-3.4160;
83405746567590;42.1388;-5.6486;-3.4038;
83405756567590;41.9070;-5.7096;-3.2086;
83405766567590;41.6874;-5.7584;-2.9646;
83405776567590;41.7118;-5.7462;-2.8670;
83405786567590;41.6264;-5.7950;-2.8182;
83405796567590;41.5410;-5.7584;-2.6840;
83405806567590;41.4312;-5.8194;-2.5986;
83405816567590;41.4556;-5.7950;-2.5620;
83405826567590;41.5410;-5.8316;-2.5376;
83405836567590;41.8338;-5.7828;-2.6840;
83405846567590;42.0168;-5.7218;-2.8060;
83405856567590;42.0778;-5.7462;-2.9036;
83405866567590;42.0900;-5.7096;-2.8304;
83405876567590;42.2242;-5.7584;-2.9768;
83405886567590;42.3828;-5.7096;-3.0988;
83405896567590;42.4560;-5.7706;-3.1598;
83405906567590;42.5292;-5.7462;-3.1476;
83405916567590;42.4560;-5.7706;-3.0500;
83405926567590;42.2120;-5.8438;-2.7816;
83405936567590;42.0778;-5.8926;-2.6352;
83405946567590;42.0168;-5.9170;-2.4888;
83405956567590;42.0046;-5.9536;-2.3302;
83405966567590;41.9436;-6.0146;-2.1350;
83405976567590;41.9314;-6.0024;-2.0984;
83405986567590;41.9924;-6.0146;-2.1106;
83405996567590;41.9802;-6.0024;-2.0862;
83406006567590;42.1144;-6.0390;-2.1472;
83406016567590;42.1510;-6.0390;-2.1106;
83406026567590;42.1144;-6.1366;-2.1106;
83406036567590;42.1022;-6.1610;-2.0618;
83406046567590;42.2364;-6.1366;-2.2082;
83406056567590;42.2364;-6.1854;-2.0618;
83406066567590;42.3218;-6.2708;-2.0862;
83406076567590;42.4560;-6.3074;-2.1106;
83406086567590;42.5170;-6.3440;-2.0984;
83406096567590;42.5902;-6.3928;-2.0984;
83406106567590;42.8586;-6.3562;-2.3180;
83406116567590;42.9318;-6.3928;-2.4156;
83406126567590;42.8952;-6.4538;-2.2936;
83406136567590;42.9440;-6.4782;-2.3180;
83406146567590;42.8708;-6.5148;-2.1716;
83406156567590;42.7610;-6.5636;-1.9276;
83406166567590;42.7976;-6.5758;-1.9398;
83406176567590;42.8098;-6.6124;-1.8544;
83406186567590;42.5902;-6.7344;-1.4396;
83406196567590;42.4682;-6.7710;-1.0614;
83406206567590;42.4438;-6.8198;-0.9638;
83406216567590;42.4804;-6.8686;-0.9516;
83406226567590;42.5536;-6.9418;-1.0248;
83406236567590;42.8586;-6.9906;-1.3420;
83406246567590;42.9928;-7.0394;-1.4640;
83406256567590;43.0660;-7.0882;-1.5982;
83406266567590;43.1758;-7.1248;-1.6714;
83406276567590;43.3832;-7.1614;-1.9276;
83406286567590;43.3710;-7.2834;-1.9032;
83406296567590;43.3588;-7.3444;-1.8178;
83406306567590;43.4198;-7.3932;-1.8056;
83406316567590;43.3222;-7.4664;-1.6958;
83406326567590;43.2612;-7.5640;-1.6470;
83406336567590;43.3588;-7.6372;-1.6104;
83406346567590;43.5296;-7.6860;-1.7324;
83406356567590;43.5784;-7.7470;-1.7446;
83406366567590;43.6882;-7.8080;-1.8056;
83406376567590;43.8224;-7.8690;-1.8910;
83406386567590;43.8102;-7.9056;-1.8300;
83406396567590;43.7736;-7.9788;-1.6226;
83406406567590;43.8956;-8.0154;-1.6348;
83406416567590;43.9200;-8.1008;-1.6226;
83406426567590;43.8590;-8.1496;-1.5006;
83406436567590;43.8834;-8.2838;-1.5494;
83406446567590;44.0176;-8.3570;-1.6836;
83406456567590;44.1274;-8.4424;-1.7934;
83406466567590;44.2616;-8.5766;-1.9886;
83406476567590;44.4568;-8.6742;-2.2570;
83406486567590;44.4812;-8.7962;-2.3424;
83406496567590;44.6032;-8.8328;-2.5498;
83406506567590;44.8228;-8.9670;-2.9036;
83406516567590;44.9692;-9.0036;-3.0866;
83406526567590;45.0668;-9.0402;-3.2330;
83406536567590;45.1278;-9.0646;-3.3306;
83406546567590;45.0790;-9.0890;-3.2574;
83406556567590;45.0424;-9.1134;-3.2818;
83406566567590;45.0058;-9.1134;-3.2940;
83406576567590;44.9204;-9.1622;-3.1964;
83406586567590;44.8106;-9.1622;-3.0500;
83406596567590;44.7252;-9.2110;-2.9158;
83406606567590;44.6520;-9.2354;-2.8426;
83406616567590;44.5422;-9.3208;-2.7694;
83406626567590;44.4934;-9.3696;-2.7816;
83406636567590;44.5422;-9.4306;-2.8792;
83406646567590;44.6032;-9.5038;-2.9524;
83406656567590;44.6764;-9.5526;-3.0744;
