Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
3979412828764942;31706.0000;
3979412962098432;31682.0000;
3979413028746192;31646.0000;
3979413162099838;31638.0000;
3979413228761088;31645.0000;
3979413362071296;32257.0000;
3979413428792755;16615.0000;
3979413562091088;28522.0000;
3979413628760255;16799.0000;
3979413762089838;443.0000;
3979413895419942;438.0000;
3979413962089109;451.0000;
3979414095421349;386.0000;
3979414162089213;267.0000;
3979414295419526;200.0000;
3979414362058380;252.0000;
3979414495404109;268.0000;
3979414562082442;10062.0000;
3979414695386609;32601.0000;
3979414762079213;978.0000;
3979414895408276;422.0000;
3979414962076609;313.0000;
3979415095411401;192.0000;
3979415162076505;142.0000;
3979415295407859;178.0000;
3979415428737755;283.0000;
3979415495390776;393.0000;
3979415628735671;365.0000;
3979415695376921;318.0000;
3979415828732963;237.0000;
3979415895399421;223.0000;
3979416028758796;190.0000;
3979416095401609;156.0000;
3979416228731192;121.0000;
3979416295396713;165.0000;
3979416428733588;151.0000;
3979416495362651;154.0000;
3979416628727442;158.0000;
3979416762059942;158.0000;
3979416828701088;150.0000;
3979416962057026;136.0000;
3979417028725671;126.0000;
3979417162029682;129.0000;
3979417228715567;141.0000;
3979417362053015;138.0000;
3979417428724213;142.0000;
3979417562054421;93.0000;
3979417628717442;111.0000;
3979417762050463;152.0000;
3979417828697546;207.0000;
3979417962046401;1005.0000;
3979418095381296;873.0000;
3979418162019005;220.0000;
3979418295379213;192.0000;
3979418362041817;148.0000;
3979418495350151;137.0000;
3979418562039526;131.0000;
3979418695366765;126.0000;
3979418762036505;126.0000;
3979418895372599;129.0000;
3979418962040463;143.0000;
3979419095368796;181.0000;
3979419162008796;181.0000;
3979419295365776;193.0000;
3979419362032130;189.0000;
3979419495343380;175.0000;
3979419628694942;166.0000;
3979419695364526;153.0000;
3979419828669421;158.0000;
3979419895360880;326.0000;
3979420028690515;366.0000;
3979420095360932;401.0000;
3979420228693171;395.0000;
3979420295358380;405.0000;
3979420428687755;420.0000;
3979420495335567;470.0000;
3979420628684682;520.0000;
3979420695355880;560.0000;
3979420828659526;592.0000;
3979420962016921;593.0000;
3979421028682963;572.0000;
3979421162043380;518.0000;
3979421228681192;494.0000;
3979421362012599;500.0000;
3979421428675776;479.0000;
3979421562010880;481.0000;
3979421628673796;461.0000;
3979421762009630;465.0000;
3979421828674421;451.0000;
3979421961998015;463.0000;
3979422028676713;492.0000;
3979422162011296;497.0000;
3979422228673171;538.0000;
3979422362009265;576.0000;
3979422495313171;541.0000;
3979422561998380;383.0000;
3979422695333276;303.0000;
3979422761998432;266.0000;
3979422895329942;240.0000;
3979422961977546;302.0000;
3979423095329213;358.0000;
3979423161995932;343.0000;
3979423295294213;328.0000;
3979423361993588;337.0000;
3979423495304838;361.0000;
3979423561989265;359.0000;
3979423695318380;343.0000;
3979423828654109;370.0000;
3979423895319942;430.0000;
3979424028656192;456.0000;
3979424095317963;431.0000;
3979424228649213;449.0000;
3979424295289005;454.0000;
3979424428649421;477.0000;
3979424495290776;491.0000;
3979424628620880;510.0000;
3979424695312338;516.0000;
3979424828643015;515.0000;
3979424895312755;503.0000;
