Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
686142248941222;33.8306;11.9560;22.1674;
686142258941222;33.8306;11.9560;22.1674;
686142270396587;33.5988;11.8340;22.0454;
686142280396587;33.5256;11.7974;21.8624;
686142290396587;33.4768;11.8218;21.8624;
686142300396587;33.4280;11.7974;21.8502;
686142310396587;33.3670;11.7974;21.7648;
686142320396587;33.4036;11.8218;21.7892;
686142330396587;33.3792;11.8218;21.7282;
686142340396587;33.2206;11.8340;21.8624;
686142350396587;33.0864;11.8584;22.0332;
686142360396587;33.0254;11.8706;22.1918;
686142370396587;32.9522;11.8828;22.3382;
686142380396587;32.9156;11.9316;22.5334;
686142390396587;32.9156;11.9316;22.6676;
686142400396587;32.7936;11.8584;22.7652;
686142410396587;32.7326;11.8584;22.8750;
686142420396587;32.8912;11.8462;22.5700;
686142430396587;33.1962;11.8340;22.1552;
686142440396587;33.3670;11.8218;21.8624;
686142450396587;33.6232;11.7730;21.6062;
686142460396587;33.7330;11.7486;21.3744;
686142470396587;33.9160;11.7486;21.2524;
686142480396587;34.0136;11.7852;21.0938;
686142490396587;33.9770;11.7730;21.0816;
686142500396587;33.8794;11.7730;21.2768;
686142510396587;33.8062;11.7608;21.3988;
686142520396587;33.7452;11.7730;21.5208;
686142530396587;33.6476;11.7608;21.6062;
686142540396587;33.6720;11.7242;21.6184;
686142550396587;33.5622;11.7120;21.8014;
686142560396587;33.5256;11.7242;21.8868;
686142570396587;33.7208;11.7364;21.6550;
686142580396587;33.8184;11.6998;21.6062;
686142590396587;33.8306;11.6998;21.7160;
686142600396587;33.8062;11.6632;21.8258;
686142610396587;33.7574;11.6632;21.8990;
686142620396587;33.7574;11.6144;21.8868;
686142630396587;33.7818;11.5778;21.8502;
686142640396587;33.8184;11.5534;21.8990;
686142650396587;33.7208;11.4802;22.0698;
686142660396587;33.7330;11.3948;22.1064;
686142670396587;33.8062;11.3460;22.1430;
686142680396587;33.8916;11.2972;22.1186;
686142690396587;33.8550;11.1752;22.1308;
686142700396587;33.8062;11.1874;22.2894;
686142710396587;33.8794;11.1264;22.3016;
686142720396587;33.9526;11.0166;22.2284;
686142730396587;34.0014;10.9556;22.3260;
686142740396587;33.9526;10.9068;22.4114;
686142750396587;33.9038;10.7848;22.3992;
686142760396587;33.8062;10.6994;22.4968;
686142770396587;33.9404;10.6994;22.4724;
686142780396587;34.0380;10.5652;22.4602;
686142790396587;34.0990;10.5042;22.3260;
686142800396587;34.0136;10.4798;22.5700;
686142810396587;34.0258;10.4188;22.6676;
686142820396587;34.0380;10.3456;22.7164;
686142830396587;34.0624;10.3456;22.9360;
686142840396587;34.1844;10.2846;22.8750;
686142850396587;34.1356;10.1748;22.9238;
686142860396587;34.0990;10.1260;22.9238;
686142870396587;34.0868;10.0650;23.0702;
686142880396587;34.2210;9.9796;22.9238;
686142890396587;34.1478;9.9064;22.9482;
686142900396587;34.1600;9.8332;22.9726;
686142910396587;34.1112;9.7234;22.8994;
686142920396587;33.9404;9.6502;23.1434;
686142930396587;33.9160;9.6014;23.3752;
