Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
81546567596394;-0.0660;-0.0036;0.0072;
81546577702228;-0.0671;-0.0004;0.0083;
81546587808061;-0.0820;-0.0015;0.0072;
81546597865040;-0.0969;-0.0004;0.0061;
81546607970873;-0.1129;0.0017;0.0029;
81546618076759;-0.1278;0.0028;-0.0003;
81546628193165;-0.1481;0.0060;-0.0003;
81546638298998;-0.1672;0.0060;-0.0013;
81546648404884;-0.1779;0.0039;-0.0013;
81546658524050;-0.1822;0.0039;-0.0013;
81546668631655;-0.1768;0.0060;-0.0013;
81546678737540;-0.1683;0.0049;0.0008;
81546688843373;-0.1470;0.0039;0.0019;
81546698919936;-0.1225;0.0049;0.0040;
81546709025769;-0.0959;0.0071;0.0072;
81546719131655;-0.0746;0.0071;0.0104;
81546729238373;-0.0522;0.0103;0.0125;
81546739344207;-0.0320;0.0113;0.0157;
81546749450092;-0.0160;0.0081;0.0189;
81546759557853;-0.0096;0.0039;0.0210;
81546769663686;-0.0075;-0.0015;0.0221;
81546779769571;-0.0032;-0.0025;0.0232;
81546789872228;0.0011;-0.0025;0.0232;
81546799978061;0.0011;-0.0025;0.0253;
81546810083946;-0.0011;-0.0004;0.0253;
81546820189415;-0.0032;0.0007;0.0253;
81546830295248;-0.0075;-0.0015;0.0253;
81546840401134;-0.0149;-0.0047;0.0242;
81546850505561;-0.0234;-0.0057;0.0253;
81546860611394;-0.0309;-0.0079;0.0253;
81546870717280;-0.0298;-0.0089;0.0221;
81546880822332;-0.0266;-0.0068;0.0221;
81546890928165;-0.0170;-0.0004;0.0200;
81546901034050;-0.0096;0.0049;0.0168;
81546911151290;-0.0096;0.0049;0.0146;
81546921257123;-0.0128;0.0039;0.0115;
81546931363009;-0.0096;0.0049;0.0093;
81546941465457;-0.0053;0.0017;0.0083;
81546951571290;0.0032;-0.0004;0.0072;
81546961677175;0.0096;-0.0036;0.0083;
81546971786290;0.0117;-0.0057;0.0051;
81546981892123;0.0096;-0.0047;0.0019;
81546991998009;0.0096;-0.0015;0.0019;
81547002087957;0.0096;0.0007;0.0019;
81547012193790;0.0085;0.0007;0.0029;
81547022299675;0.0064;-0.0015;0.0040;
81547032415613;0.0053;-0.0025;0.0051;
81547042521446;0.0075;-0.0025;0.0051;
81547052627332;0.0096;-0.0004;0.0061;
81547062732436;0.0075;0.0039;0.0093;
81547072838269;0.0043;0.0060;0.0125;
81547082944155;0.0032;0.0039;0.0178;
81547093044519;0.0021;0.0028;0.0221;
81547103150353;0.0000;0.0028;0.0274;
81547113256238;0.0000;0.0028;0.0328;
81547123373373;0.0011;0.0028;0.0370;
81547133479207;0.0011;0.0028;0.0423;
81547143585092;-0.0032;0.0028;0.0498;
81547153697436;-0.0032;0.0060;0.0562;
81547163803269;-0.0075;0.0071;0.0615;
81547173909155;-0.0096;0.0049;0.0679;
81547184001394;-0.0096;0.0017;0.0743;
81547194107228;-0.0096;-0.0036;0.0806;
81547204213113;-0.0075;-0.0068;0.0859;
81547214292853;-0.0032;-0.0047;0.0901;
81547224398686;0.0043;0.0060;0.0955;
81547234504571;0.0128;0.0081;0.1019;
81547244624207;0.0043;0.0007;0.1104;
81547254730040;0.0053;0.0049;0.1157;
81547264835925;0.0320;0.0241;0.1189;
81547274952853;0.0501;0.0337;0.1232;
81547285058686;0.0277;0.0273;0.1285;
81547295164571;0.0021;0.0241;0.1349;
81547305268790;0.0000;0.0316;0.1381;
81547315374623;-0.0053;0.0284;0.1466;
81547325480509;-0.0288;0.0060;0.1583;
81547335602019;-0.0373;-0.0047;0.1647;
81547345707853;-0.0309;0.0049;0.1668;
81547355813738;-0.0362;0.0060;0.1668;
81547365892228;-0.0330;0.0049;0.1754;
81547375998061;-0.0277;0.0156;0.1818;
81547386103946;-0.0352;0.0230;0.1860;
81547396224623;-0.0373;0.0198;0.1871;
81547406330457;-0.0362;0.0209;0.1881;
81547416436394;-0.0341;0.0284;0.1881;
81547426563790;-0.0383;0.0252;0.1903;
81547436669623;-0.0341;0.0124;0.1988;
81547446775509;-0.0202;0.0166;0.2031;
81547456830248;-0.0234;0.0316;0.2009;
81547466936082;-0.0383;0.0284;0.1945;
81547477041967;-0.0426;0.0113;0.1999;
81547487237905;-0.0405;-0.0111;0.2116;
81547497343738;-0.0330;-0.0217;0.2180;
81547507449623;-0.0266;-0.0174;0.2169;
81547517483269;-0.0234;-0.0153;0.2126;
81547527589103;-0.0181;-0.0068;0.2095;
81547537694988;-0.0043;0.0145;0.2063;
81547547814519;0.0373;0.0369;0.1967;
81547557920353;0.0639;0.0411;0.1945;
81547568026238;0.0522;0.0348;0.1924;
81547578134311;0.0352;0.0284;0.1860;
81547588240144;0.0170;0.0241;0.1818;
81547598346030;-0.0202;0.0017;0.1722;
81547608445561;-0.0234;-0.0238;0.1690;
81547618551394;-0.0043;-0.0185;0.1711;
81547628657280;0.0064;-0.0068;0.1690;
81547638771603;0.0277;0.0049;0.1668;
81547648877436;0.0288;0.0092;0.1668;
81547658983321;0.0043;0.0039;0.1668;
81547669082592;-0.0170;0.0039;0.1605;
81547679188217;-0.0479;-0.0004;0.1455;
81547689293842;-0.0192;0.0039;0.1509;
81547699389155;-0.0138;-0.0111;0.1434;
81547709494780;-0.0842;-0.0345;0.1519;
81547719600405;-0.0831;-0.0409;0.1573;
81547729709571;-0.0192;-0.0228;0.1583;
81547739815196;0.0266;0.0103;0.1573;
81547749920821;0.0032;0.0326;0.1519;
81547760021238;-0.0043;0.0529;0.1434;
81547770126863;-0.0213;0.0593;0.1381;
81547780232488;-0.0096;0.0539;0.1445;
81547790341655;0.0043;0.0379;0.1477;
81547800447280;0.0000;0.0145;0.1477;
81547810552905;-0.0011;0.0071;0.1391;
81547820658738;-0.0043;0.0007;0.1306;
81547830764363;0.0000;-0.0079;0.1328;
81547840869988;0.0107;-0.0068;0.1370;
81547850974675;0.0043;-0.0345;0.1328;
81547861080300;0.0181;-0.0387;0.1264;
81547871185925;0.0586;0.0262;0.1178;
81547881289259;0.0884;0.0614;0.1061;
81547891394884;0.0245;0.0379;0.0987;
81547901500509;-0.0128;0.0220;0.0965;
81547911626655;0.0266;0.0593;0.0901;
81547921732280;0.0000;0.0678;0.0806;
81547931837905;-0.0575;-0.0249;0.0647;
81547941936446;-0.1481;-0.0834;0.0700;
81547952042071;-0.1204;-0.0451;0.0711;
81547962147696;0.0053;-0.0047;0.0700;
81547972238217;0.0309;-0.0015;0.0668;
81547982343842;0.0256;0.0262;0.0562;
81547992449467;0.0352;0.1019;0.0370;
81548002563217;0.0032;0.1200;0.0210;
81548012668842;-0.0437;0.0411;0.0285;
81548022774467;-0.1087;-0.0025;0.0477;
81548032890196;-0.1065;0.0060;0.0530;
81548042995821;-0.0703;-0.0292;0.0498;
81548053101446;-0.0192;-0.0398;0.0434;
81548063202696;0.0458;0.0348;0.0360;
81548073308321;0.0298;0.0763;0.0296;
81548083413946;0.0213;0.0316;0.0317;
81548093514988;0.0256;-0.0132;0.0413;
81548103620613;0.0352;-0.0121;0.0413;
81548113726238;0.0320;-0.0025;0.0391;
