Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
1180859449178303;408.0000;
1180859515849240;406.0000;
1180859649177574;406.0000;
1180859715842522;408.0000;
1180859849156636;409.0000;
1180859915843615;414.0000;
1180860049166740;383.0000;
1180860115846532;302.0000;
1180860249171532;308.0000;
1180860382512053;329.0000;
1180860449168199;351.0000;
1180860582512157;351.0000;
1180860649173355;335.0000;
1180860782507261;325.0000;
1180860849142261;320.0000;
1180860982496324;334.0000;
1180861049165699;369.0000;
1180861182471740;399.0000;
1180861249166532;417.0000;
1180861382501636;411.0000;
1180861449160022;400.0000;
1180861582495178;375.0000;
1180861715823199;357.0000;
1180861782491949;347.0000;
1180861915826740;341.0000;
1180861982489761;340.0000;
1180862115821740;316.0000;
1180862182460282;292.0000;
1180862315793355;203.0000;
1180862382491740;307.0000;
1180862515790490;313.0000;
1180862582477782;331.0000;
1180862715816845;353.0000;
1180862782482470;335.0000;
1180862915811636;243.0000;
1180863049143772;253.0000;
1180863115812261;308.0000;
1180863249140803;359.0000;
1180863315786636;389.0000;
1180863449139553;381.0000;
1180863515780178;397.0000;
1180863649135699;429.0000;
1180863715804032;426.0000;
1180863849110855;383.0000;
1180863915803303;338.0000;
1180864049134449;334.0000;
1180864115802261;334.0000;
1180864249135282;323.0000;
1180864382476845;332.0000;
1180864449129136;311.0000;
1180864582469970;297.0000;
1180864649125178;289.0000;
1180864782468615;298.0000;
1180864849099136;304.0000;
1180864982461688;297.0000;
1180865049124605;289.0000;
1180865182435282;298.0000;
1180865249122053;325.0000;
1180865382468303;338.0000;
1180865449121272;341.0000;
1180865582461636;351.0000;
1180865715784188;368.0000;
1180865782461428;383.0000;
1180865915789188;377.0000;
1180865982450803;374.0000;
1180866115780907;366.0000;
1180866182419032;365.0000;
1180866315749136;363.0000;
1180866382462365;365.0000;
1180866515748615;363.0000;
1180866582447522;359.0000;
1180866715774553;357.0000;
1180866782446740;348.0000;
1180866915775074;343.0000;
1180867049080022;338.0000;
1180867115775282;335.0000;
1180867249102470;335.0000;
1180867315744657;328.0000;
1180867449097782;320.0000;
1180867515746428;331.0000;
1180867649095595;337.0000;
1180867715766532;328.0000;
1180867849070022;316.0000;
1180867915765803;310.0000;
1180868049076532;307.0000;
1180868115762365;304.0000;
1180868249094136;288.0000;
1180868382436740;280.0000;
1180868449087261;271.0000;
1180868582434240;265.0000;
1180868649086428;259.0000;
1180868782431220;273.0000;
1180868849058199;294.0000;
1180868982420074;305.0000;
1180869049087782;308.0000;
1180869182393824;307.0000;
1180869249082470;305.0000;
1180869382421949;323.0000;
1180869449077261;331.0000;
1180869582420699;332.0000;
1180869715746428;322.0000;
1180869782416115;310.0000;
1180869915741532;299.0000;
1180869982410386;299.0000;
1180870115740490;302.0000;
1180870182378511;302.0000;
1180870315713928;311.0000;
1180870382423303;307.0000;
1180870515708615;301.0000;
1180870582412886;304.0000;
1180870715731636;297.0000;
1180870782403303;297.0000;
1180870915734032;289.0000;
1180871049079553;288.0000;
1180871115734345;297.0000;
1180871249067053;289.0000;
1180871315710282;288.0000;
1180871449056688;286.0000;
1180871515698928;285.0000;
1180871649050022;282.0000;
1180871715721428;292.0000;
1180871849029032;298.0000;
1180871915718928;295.0000;
1180872049050595;283.0000;
1180872115719136;279.0000;
1180872249052782;277.0000;
1180872382395907;280.0000;
1180872449049136;277.0000;
1180872582392365;279.0000;
1180872649046532;286.0000;
1180872782384032;288.0000;
1180872849023407;286.0000;
1180872982377678;283.0000;
1180873049043095;288.0000;
1180873182391845;294.0000;
1180873249041845;298.0000;
1180873382395519;295.0000;
1180873449039634;289.0000;
1180873582377863;286.0000;
1180873715705102;291.0000;
1180873782375363;289.0000;
1180873915705779;276.0000;
1180873982382863;268.0000;
1180874115701925;271.0000;
1180874182395467;273.0000;
1180874315705363;268.0000;
1180874382370988;261.0000;
1180874515699842;256.0000;
1180874582369113;261.0000;
1180874715693175;262.0000;
1180874782366404;273.0000;
1180874915691092;268.0000;
1180875049024946;261.0000;
1180875115696925;267.0000;
1180875249019269;267.0000;
1180875315704634;268.0000;
1180875449020884;267.0000;
1180875515688175;259.0000;
1180875649016300;252.0000;
1180875715687238;243.0000;
1180875849016300;243.0000;
1180875915684113;243.0000;
1180876049017654;234.0000;
1180876115678175;224.0000;
1180876249012550;222.0000;
1180876382352759;221.0000;
1180876449008175;216.0000;
1180876582347759;215.0000;
1180876649039946;213.0000;
1180876782346196;219.0000;
1180876849008019;225.0000;
1180876982342863;222.0000;
1180877049005102;219.0000;
1180877182341509;213.0000;
1180877249001300;198.0000;
1180877382342967;184.0000;
1180877449001092;201.0000;
1180877582338488;213.0000;
1180877715661925;216.0000;
1180877782328175;225.0000;
1180877915662342;242.0000;
1180877982300675;239.0000;
1180878115662029;225.0000;
1180878182337134;207.0000;
1180878315629842;200.0000;
1180878382331196;201.0000;
1180878515654529;200.0000;
1180878582327342;203.0000;
1180878715650519;204.0000;
1180878782329425;196.0000;
1180878915654946;182.0000;
1180879048983279;169.0000;
1180879115652967;160.0000;
1180879248985154;151.0000;
1180879315620571;152.0000;
1180879448983175;158.0000;
1180879515646300;160.0000;
1180879648968696;161.0000;
1180879715643904;161.0000;
1180879848974634;161.0000;
1180879915639113;161.0000;
1180880048971092;163.0000;
1180880115640675;173.0000;
1180880248971300;172.0000;
1180880382312967;167.0000;
1180880448968592;178.0000;
1180880582309425;204.0000;
1180880648943800;230.0000;
1180880782302342;242.0000;
1180880848986613;231.0000;
1180880982277759;213.0000;
1180881048961196;209.0000;
1180881182313175;215.0000;
1180881248959425;210.0000;
1180881382305936;204.0000;
1180881448958384;197.0000;
1180881582296717;197.0000;
1180881715627238;206.0000;
1180881782300363;210.0000;
1180881915621925;209.0000;
1180881982258696;210.0000;
1180882115621925;209.0000;
1180882182297134;209.0000;
1180882315590519;216.0000;
1180882382300988;230.0000;
1180882515615467;216.0000;
1180882582286717;212.0000;
1180882715612238;216.0000;
1180882782282602;236.0000;
1180882915613019;242.0000;
1180883048942863;237.0000;
1180883115611300;240.0000;
1180883248942238;247.0000;
1180883315573384;245.0000;
1180883448935154;239.0000;
1180883515603279;227.0000;
1180883648914113;210.0000;
1180883715604425;221.0000;
1180883848934217;305.0000;
1180883915602134;374.0000;
1180884048931300;390.0000;
1180884115600259;429.0000;
1180884248932863;460.0000;
1180884382272342;461.0000;
1180884448954842;466.0000;
1180884582273696;455.0000;
1180884648893279;445.0000;
1180884782267759;397.0000;
1180884848923071;354.0000;
1180884982240675;384.0000;
1180885048916613;412.0000;
1180885182264738;458.0000;
1180885248920050;458.0000;
1180885382263592;445.0000;
1180885448916925;430.0000;
1180885582257238;423.0000;
1180885715580154;420.0000;
1180885782252654;420.0000;
1180885915582342;418.0000;
1180885982215779;412.0000;
1180886115576821;408.0000;
