TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1895136038213;1652745807435;40.247949110000;-111.637543050000;1407.4169;0.4000;52.7000;4.74595690;7.72228765;0.04472136;3.70291114;
1896171931911;1652745809000;40.247962340000;-111.637558070000;1406.6851;1.2600;53.2000;3.79009247;4.36056519;1.08756614;13.39208794;
1897171931390;1652745810000;40.247986360000;-111.637527900000;1404.9216;2.4600;56.4000;3.79009247;3.57821250;1.06850362;12.17167664;
1898171931495;1652745811000;40.248008640000;-111.637505310000;1403.6870;2.5200;55.4000;3.79009247;3.18548894;0.61611688;12.92319202;
1899171931442;1652745812000;40.248017640000;-111.637469990000;1404.0195;3.3100;65.6000;3.79009247;2.76861882;0.62201285;9.94971561;
1900171931286;1652745813000;40.248030380000;-111.637429370000;1404.3055;3.8300;62.5000;3.79009247;2.73420453;0.06708204;0.59652299;
1901171931338;1652745814000;40.248044640000;-111.637387740000;1406.3628;3.9900;64.3000;3.79009247;2.97089243;0.27459061;2.46945786;
1902171931494;1652745815000;40.248057190000;-111.637339680000;1407.2391;4.3500;66.6000;3.79009247;2.78330231;0.27459061;2.25862646;
1903171931546;1652745816000;40.248070410000;-111.637289220000;1407.0026;4.4500;67.4000;3.79009247;2.50000000;0.18867962;1.50533700;
1904171931755;1652745817000;40.248083790000;-111.637237240000;1407.0916;4.7400;67.6000;3.79009247;2.50000000;0.18867962;1.42256093;
1905171931911;1652745818000;40.248098430000;-111.637186900000;1407.9545;4.4500;64.9000;3.79009247;2.50000000;0.28653097;2.12930274;
1906171931703;1652745819000;40.248110790000;-111.637129130000;1408.0703;5.0700;65.3000;3.79009247;2.50000000;0.30886891;1.92536175;
1907171931911;1652745820000;40.248126860000;-111.637074500000;1409.1754;4.9800;68.2000;3.79009247;2.50000000;0.08944272;0.57740313;
1908171931807;1652745821000;40.248142410000;-111.637020370000;1409.9672;4.9200;68.7000;3.79009247;2.50000000;0.17492856;1.18539441;
1909171931598;1652745822000;40.248156190000;-111.636968400000;1410.8839;5.0400;66.8000;3.79009247;2.50000000;0.17000000;1.09954536;
