Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1892048842398;850.6375;
1892088842398;850.4912;
1892128842398;850.3737;
1892168845523;850.2950;
1892208840836;850.2300;
1892248841617;850.1750;
1892288840315;850.1337;
1892328843127;850.1038;
1892368840315;850.0750;
1892408840523;850.0525;
1892448841044;850.0400;
1892488841825;850.0325;
1892528841356;850.0325;
1892568844690;850.0325;
1892608837919;850.0338;
1892648845002;850.0287;
1892688841044;850.0325;
1892728816877;850.0287;
1892768816461;850.0275;
1892808817711;850.0250;
1892848815106;850.0237;
1892888840836;850.0250;
1892928842398;850.0287;
1892968841044;850.0225;
1893008845731;850.0200;
1893048836877;850.0225;
1893088845731;850.0212;
1893128845002;850.0275;
1893168841044;850.0237;
1893208843648;850.0187;
1893248843908;850.0187;
1893288839742;850.0200;
1893328839273;850.0237;
1893368845211;850.0275;
1893408841044;850.0225;
1893448841356;850.0250;
1893488840315;850.0212;
1893528841356;850.0200;
1893568844690;850.0287;
1893608848648;850.0225;
1893648820106;850.0187;
1893688816773;850.0150;
1893728825731;850.0162;
1893768818127;850.0200;
1893808844169;850.0262;
1893848843440;850.0225;
1893888843127;850.0262;
1893928842398;850.0250;
1893968839481;850.0225;
1894008842919;850.0175;
1894048841044;850.0225;
1894088843127;850.0212;
1894128844169;850.0200;
1894168841044;850.0175;
1894208839481;850.0150;
1894248840315;850.0237;
1894288841565;850.0212;
1894328843127;850.0212;
1894368842919;850.0275;
1894408845002;850.0250;
1894448841825;850.0313;
1894488842086;850.0275;
1894528872086;850.0275;
1894568816565;850.0300;
1894608824481;850.0275;
1894648816981;850.0325;
1894688814273;850.0350;
1894728842606;850.0325;
1894768842086;850.0275;
1894808847815;850.0325;
1894848843440;850.0375;
1894888842919;850.0375;
1894928840836;850.0313;
1894968843440;850.0275;
1895008844481;850.0200;
1895048839742;850.0150;
1895088843908;850.0187;
1895128841044;850.0212;
1895168837658;850.0187;
1895208841565;850.0200;
1895248839481;850.0237;
1895288843648;850.0212;
1895328846565;850.0200;
1895368840523;850.0175;
1895408843908;850.0200;
1895448842086;850.0200;
1895488815523;850.0250;
1895528816461;850.0313;
1895568825315;850.0325;
1895608821461;850.0375;
1895648841044;850.0287;
1895688845002;850.0287;
1895728843127;850.0250;
1895768838544;850.0237;
1895808841356;850.0212;
1895848847815;850.0212;
1895888842606;850.0150;
1895928843908;850.0162;
1895968842919;850.0150;
1896008845211;850.0162;
1896048841565;850.0162;
1896088845002;850.0087;
1896128841825;850.0137;
1896168838231;850.0187;
1896208843908;850.0262;
1896248841565;850.0262;
1896288840836;850.0212;
1896328843648;850.0212;
1896368842919;850.0225;
1896408810315;850.0137;
1896448816565;850.0200;
1896488818961;850.0162;
1896528819273;850.0200;
1896568840575;850.0300;
1896608848856;850.0125;
1896648841825;850.0112;
1896688840836;850.0112;
1896728851981;850.0062;
1896768850992;849.9962;
1896808841825;850.0037;
1896848840002;850.0075;
1896888840523;850.0050;
1896928845992;850.0125;
1896968840315;850.0037;
1897008841565;849.9950;
1897048841565;850.0037;
1897088843648;850.0025;
1897128846565;850.0000;
1897168838752;850.0087;
1897208841044;850.0000;
1897248842919;850.0050;
1897288845575;849.9987;
1897328815992;850.0025;
1897368822242;850.0000;
1897408815940;849.9987;
1897448818440;850.0025;
1897488841044;849.9987;
1897528841565;849.9887;
1897568842398;849.9987;
1897608844481;849.9887;
1897648844690;849.9925;
1897688843127;849.9950;
1897728839481;849.9900;
1897768834273;849.9862;
1897808842398;849.9862;
1897848841044;849.9912;
1897888840523;849.9937;
1897928842606;849.9937;
1897968841148;849.9875;
1898008842606;849.9812;
1898048842086;849.9775;
1898088847086;849.9763;
1898128849898;849.9788;
1898168845211;849.9825;
1898208840002;849.9812;
1898248816148;849.9788;
1898288823492;849.9837;
1898328825106;849.9788;
1898368817190;849.9763;
1898408845992;849.9738;
1898448842606;849.9675;
1898488846773;849.9662;
1898528842086;849.9700;
1898568844169;849.9688;
1898608847606;849.9700;
1898648846773;849.9713;
1898688842919;849.9662;
1898728844481;849.9650;
1898768843127;849.9725;
1898808835575;849.9662;
1898848843648;849.9637;
1898888818127;849.9650;
1898928845002;849.9637;
1898968838961;849.9675;
1899008840523;849.9662;
1899048843908;849.9625;
1899088842919;849.9675;
1899128819065;849.9675;
1899168819898;849.9688;
1899208824273;849.9725;
1899248816877;849.9713;
1899288820315;849.9688;
1899328843440;849.9637;
1899368843908;849.9587;
1899408845211;849.9688;
1899448841825;849.9688;
1899488844690;849.9600;
1899528842606;849.9625;
1899568841617;849.9625;
1899608843440;849.9587;
1899648845523;849.9562;
1899688847815;849.9562;
1899728839742;849.9625;
1899768840836;849.9550;
1899808839742;849.9537;
1899848843440;849.9575;
1899888844690;849.9537;
1899928839273;849.9487;
1899968842086;849.9550;
1900008839742;849.9512;
1900048816148;849.9525;
1900088825106;849.9512;
1900128826044;849.9500;
1900168820627;849.9500;
1900208817502;849.9487;
1900248839273;849.9575;
1900288841044;849.9550;
1900328842398;849.9437;
1900368845211;849.9437;
1900408844481;849.9325;
1900448843908;849.9287;
1900488843127;849.9275;
1900528846565;849.9337;
1900568842919;849.9325;
1900608840523;849.9287;
1900648840523;849.9225;
1900688840315;849.9237;
1900728841044;849.9225;
1900768833023;849.9237;
1900808842606;849.9250;
1900848847606;849.9212;
1900888841565;849.9300;
1900928848648;849.9350;
1900968847606;849.9362;
1901008820419;849.9325;
1901048818231;849.9325;
1901088825106;849.9200;
1901128814794;849.9250;
1901168838492;849.9125;
1901208840836;849.9088;
1901248843440;849.9100;
1901288842398;849.9088;
1901328843440;849.9037;
1901368835367;849.9100;
1901408846565;849.9012;
1901448844690;849.8975;
1901488841565;849.9037;
1901528844481;849.9138;
1901568832502;849.9037;
1901608841356;849.9100;
1901648838752;849.9100;
1901688843908;849.9050;
1901728839481;849.9000;
1901768836148;849.8975;
1901808844169;849.8900;
1901848842398;849.8862;
1901888841565;849.8900;
1901928815419;849.8812;
1901968819065;849.8800;
1902008815940;849.8800;
1902048819481;849.8725;
1902088843648;849.8750;
1902128845211;849.8750;
1902168842398;849.8825;
1902208843440;849.8825;
1902248846773;849.8812;
1902288843127;849.8762;
1902328846773;849.8850;
1902368833492;849.8812;
1902408844169;849.8775;
1902448842919;849.8800;
1902488842919;849.8837;
1902528837398;849.8712;
1902568840315;849.8662;
1902608840523;849.8662;
1902648844481;849.8650;
1902688844481;849.8687;
1902728818336;849.8650;
1902768838231;849.8662;
1902808840523;849.8662;
1902848814481;849.8500;
1902888816669;849.8550;
1902928822919;849.8550;
1902968819065;849.8612;
1903008839481;849.8513;
1903048841044;849.8525;
1903088839481;849.8488;
1903128843648;849.8562;
1903168834065;849.8562;
1903208847294;849.8525;
1903248842086;849.8562;
1903288842086;849.8538;
1903328841825;849.8525;
1903368841565;849.8513;
1903408838752;849.8513;
1903448843648;849.8425;
1903488841356;849.8438;
1903528841356;849.8375;
1903568842606;849.8387;
1903608840315;849.8362;
1903648842606;849.8275;
1903688841565;849.8212;
1903728839273;849.8037;
1903768821669;849.7987;
1903808817398;849.8012;
1903848820211;849.8037;
1903888815523;849.7787;
1903928838440;849.7675;
1903968843908;849.7712;
1904008839481;849.7800;
1904048841825;849.7750;
1904088843908;849.7737;
1904128840002;849.7612;
1904168843648;849.7875;
1904208841044;849.7888;
1904248836669;849.7962;
1904288840002;849.7950;
1904328840002;849.7762;
1904368841356;849.7700;
1904408841044;849.7762;
1904448841044;849.7750;
1904488839273;849.7725;
1904528842919;849.7650;
1904568839065;849.7612;
1904608842919;849.7612;
1904648841044;849.7600;
1904688815575;849.7612;
1904728815106;849.7612;
1904768822398;849.7637;
1904808820731;849.7637;
1904848841044;849.7612;
1904888843440;849.7687;
1904928843440;849.7675;
1904968841356;849.7700;
1905008843440;849.7813;
1905048845002;849.7637;
1905088842086;849.7625;
1905128839742;849.7625;
1905168843127;849.7587;
1905208840523;849.7562;
1905248839742;849.7512;
1905288841565;849.7525;
1905328841825;849.7487;
1905368839742;849.7587;
1905408842398;849.7575;
1905448845731;849.7512;
1905488840002;849.7387;
1905528838440;849.7400;
1905568840106;849.7425;
1905608814794;849.7462;
1905648814481;849.7475;
1905688821148;849.7425;
1905728814169;849.7437;
1905768842919;849.7450;
1905808839273;849.7487;
1905848845992;849.7450;
1905888842398;849.7387;
1905928843908;849.7275;
1905968842919;849.7350;
1906008840002;849.7300;
1906048837658;849.7312;
1906088844169;849.7288;
1906128841356;849.7225;
1906168841044;849.7250;
1906208843127;849.7162;
1906248839273;849.7188;
1906288840836;849.7162;
1906328845731;849.7162;
1906368839273;849.7137;
1906408840836;849.7112;
1906448847815;849.7037;
1906488844169;849.6975;
1906528815419;849.7000;
1906568809898;849.6925;
1906608819690;849.6962;
1906648815315;849.6987;
1906688863752;849.6987;
1906728840604;849.6987;
1906768844042;849.6925;
1906808846854;849.6900;
1906848845813;849.6925;
1906888847896;849.6925;
1906928844250;849.6962;
1906968842479;849.6950;
1907008842167;849.6950;
1907048845031;849.7025;
1907088842948;849.6925;
1907128840604;849.6912;
1907168840865;849.6850;
1907208842688;849.6837;
1907248839875;849.6825;
1907288844250;849.6825;
1907328837792;849.6837;
1907368842167;849.6862;
1907408837271;849.6750;
1907448826750;849.6712;
1907488817375;849.6712;
1907528824615;849.6663;
1907568818313;849.6737;
1907608842479;849.6712;
1907648843209;849.6588;
1907688842167;849.6575;
1907728840396;849.6525;
1907768841646;849.6512;
1907808842479;849.6475;
1907848840396;849.6450;
1907888840865;849.6412;
1907928841646;849.6387;
1907968842167;849.6462;
1908008838781;849.6425;
1908048842479;849.6337;
1908088841959;849.6262;
1908128842948;849.6200;
1908168842167;849.6275;
1908208839875;849.6237;
1908248841125;849.6262;
1908288859615;849.6275;
1908328839875;849.6212;
1908368826646;849.6225;
1908408818625;849.6237;
1908448818938;849.6225;
1908488816646;849.6225;
1908528842479;849.6225;
1908568842688;849.6200;
1908608843209;849.6250;
1908648843209;849.6262;
1908688841125;849.6300;
1908728842167;849.6237;
1908768842167;849.6287;
1908808840604;849.6237;
1908848844250;849.6237;
1908888840084;849.6150;
1908928841438;849.6125;
1908968841438;849.6187;
1909008840084;849.6162;
1909048842479;849.6137;
1909088841646;849.6087;
1909128842948;849.6025;
1909168840865;849.6050;
1909208841438;849.6050;
1909248823781;849.6000;
1909288814354;849.6087;
1909328821542;849.6075;
1909368817479;849.6062;
1909408815917;849.6050;
1909448841438;849.6000;
1909488840865;849.5912;
1909528837479;849.5925;
1909568842479;849.5912;
1909608841125;849.5875;
1909648840865;849.5887;
1909688841438;849.5812;
1909728839563;849.5762;
1909768839354;849.5787;
1909808840084;849.5687;
1909848839563;849.5712;
1909888839563;849.5662;
1909928839563;849.5737;
1909968840604;849.5762;
1910008841438;849.5712;
1910048842167;849.5612;
1910088841646;849.5587;
1910128841959;849.5637;
1910168842479;849.5650;
1910208823209;849.5687;
1910248832688;849.5662;
1910288815500;849.5625;
1910328816125;849.5662;
1910368840865;849.5637;
1910408845292;849.5637;
1910448846854;849.5550;
1910488844250;849.5550;
1910528845292;849.5637;
1910568843313;849.5662;
1910608868521;849.5600;
1910648844563;849.5575;
1910688842167;849.5413;
1910728842688;849.5400;
1910768833886;849.5500;
1910808844771;849.5537;
1910848842167;849.5450;
1910888842479;849.5300;
1910928841646;849.5338;
1910968842948;849.5237;
1911008837792;849.5250;
1911048842479;849.5300;
1911088838521;849.5237;
1911128816698;849.5237;
1911168817271;849.5200;
1911208815917;849.5212;
1911248816229;849.5150;
1911288843209;849.5200;
1911328847115;849.5200;
1911368841438;849.5112;
1911408844042;849.5137;
1911448843521;849.5100;
1911488847115;849.5162;
1911528844563;849.5125;
1911568841698;849.5112;
1911608844042;849.5112;
1911648842948;849.5125;
1911688843729;849.5225;
1911728843729;849.5212;
1911768841959;849.5162;
1911808842479;849.5150;
1911848842479;849.5062;
1911888844771;849.5037;
1911928846334;849.5000;
1911968842167;849.4937;
1912008839042;849.4925;
1912048817167;849.4900;
1912088816125;849.4950;
1912128822896;849.4962;
1912168815604;849.4837;
1912208842948;849.4800;
1912248842948;849.4763;
1912288843729;849.4750;
1912328840604;849.4750;
1912368846125;849.4675;
1912408846646;849.4662;
1912448843521;849.4713;
1912488845292;849.4637;
1912528841438;849.4662;
1912568841959;849.4763;
1912608841646;849.4700;
1912648842948;849.4700;
1912688845604;849.4612;
1912728847375;849.4550;
1912768839875;849.4550;
1912808843729;849.4475;
1912848841646;849.4575;
1912888841438;849.4475;
1912928843209;849.4512;
1912968817896;849.4512;
1913008817375;849.4475;
1913048816698;849.4425;
1913088817063;849.4337;
1913128842688;849.4362;
1913168842167;849.4362;
1913208842479;849.4225;
1913248839146;849.4175;
1913288840396;849.4150;
1913328845292;849.4125;
1913368841438;849.4075;
1913408842688;849.4088;
1913448847375;849.4063;
1913488840396;849.4025;
1913528840396;849.4050;
1913568840604;849.4063;
