TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
689278163030276;1630097031432;40.244716660000;-111.640435100000;1372.5277;0.5700;159.5000;8.09200001;16.60237122;0.07615773;3.27121925;
689279168743362;1630097033000;40.244700360000;-111.640460230000;1389.3185;1.5900;159.8000;4.94699574;8.92211819;1.13877130;15.74478436;
689280168744144;1630097034000;40.244682270000;-111.640423450000;1386.5006;1.9000;170.0000;3.79009247;6.61709261;1.08756614;11.46377373;
689281168744143;1630097035000;40.244656370000;-111.640443730000;1387.8258;2.2400;197.3000;3.79009247;4.74700689;0.78600252;18.22830582;
689282168743831;1630097036000;40.244620010000;-111.640441640000;1387.1969;4.0000;177.9000;3.79009247;3.93224192;0.77420926;10.28025627;
689283168744195;1630097037000;40.244583580000;-111.640444520000;1385.4240;4.1500;182.5000;3.79009247;3.26976395;0.16124515;1.35586011;
689284168744039;1630097038000;40.244544220000;-111.640445490000;1384.3813;4.5400;180.3000;3.79009247;2.90466499;0.16124515;1.24231541;
689285168743467;1630097039000;40.244500610000;-111.640444840000;1383.9514;5.0300;177.1000;3.79009247;2.66261935;0.28301942;1.92552555;
689286168743935;1630097040000;40.244455550000;-111.640442130000;1384.4014;5.5100;176.7000;3.79009247;2.66857862;0.29681644;1.91281962;
689287168744144;1630097041000;40.244397450000;-111.640432660000;1383.1758;6.2100;180.3000;3.79009247;2.61126328;0.18027757;1.06476450;
689288168743622;1630097042000;40.244341310000;-111.640434120000;1382.0214;6.3800;181.4000;3.79009247;2.50000000;0.08062258;0.43928608;
689289168744091;1630097043000;40.244285780000;-111.640435500000;1381.9348;6.3700;178.5000;3.79009247;2.50000000;0.08944272;0.49108410;
689290168743830;1630097044000;40.244228660000;-111.640435530000;1381.5856;6.3600;180.0000;3.79009247;2.50000000;0.23021729;1.32667100;
689291168744195;1630097045000;40.244173780000;-111.640433950000;1381.4103;6.3700;178.9000;3.79009247;2.50000000;0.21633308;1.29169166;
689292168744039;1630097046000;40.244116730000;-111.640432750000;1381.6202;6.5000;179.0000;3.79009247;2.50000000;0.18027757;1.02301335;
689293168744248;1630097047000;40.244054350000;-111.640431080000;1381.0852;6.4300;179.2000;3.79009247;2.50000000;0.18027757;1.04107571;
689294168743883;1630097048000;40.243995330000;-111.640432520000;1381.3241;6.6400;178.2000;3.79009247;2.50000000;0.08062258;0.43429229;
689295168743935;1630097049000;40.243935960000;-111.640435250000;1381.0005;6.6700;181.0000;3.79009247;2.50000000;0.23021729;1.27989376;
689296168744196;1630097050000;40.243874780000;-111.640433960000;1380.7180;6.5500;178.9000;3.79009247;2.50000000;0.23853721;1.36522925;
689297168743778;1630097051000;40.243813750000;-111.640433620000;1380.4355;6.6200;179.8000;3.79009247;2.50000000;0.18027757;1.00724733;
689298168743519;1630097052000;40.243751380000;-111.640430990000;1380.0846;6.5800;176.3000;3.79009247;2.50000000;0.68505472;5.69663334;
689299168743831;1630097053000;40.243688740000;-111.640426590000;1379.8314;6.8400;179.6000;3.79009247;2.50000000;1.08226609;3.21692324;
689300168743310;1630097054000;40.243628850000;-111.640425180000;1379.5792;6.7100;180.3000;3.79009247;2.50000000;1.11830223;7.67551374;
689301168743779;1630097055000;40.243567400000;-111.640427440000;1378.8663;6.7300;180.5000;3.79009247;2.50000000;1.09931803;9.06089115;
689302168743674;1630097056000;40.243505710000;-111.640428220000;1378.3561;6.7900;181.0000;3.79009247;2.50000000;1.09931803;8.99212360;
