Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
78865166096427;2623.0000;
78865232759604;2617.0000;
78865366113146;2612.0000;
78865432778875;2604.0000;
78865566089083;2589.0000;
78865632778458;2579.0000;
78865766108875;2620.0000;
78865832774083;2869.0000;
78865966108875;2283.0000;
78866032774083;2373.0000;
78866166107417;2642.0000;
78866299423458;2841.0000;
78866366114708;2946.0000;
78866499425542;3053.0000;
78866566075958;3103.0000;
78866699395958;3102.0000;
78866766099396;3086.0000;
78866899418250;2986.0000;
78866966096822;2833.0000;
78867099424634;2738.0000;
78867166095572;2599.0000;
78867299426144;2378.0000;
78867366095363;1084.0000;
78867499425676;968.0000;
78867566095051;796.0000;
78867699393384;690.0000;
78867832755155;741.0000;
78867899421978;855.0000;
78868032739894;861.0000;
78868099426405;865.0000;
78868232754947;872.0000;
78868299422811;885.0000;
78868432750884;888.0000;
78868499414322;891.0000;
78868632746197;911.0000;
78868699393488;977.0000;
78868832747342;991.0000;
78868899408905;995.0000;
78869032725467;977.0000;
78869166075676;921.0000;
78869232746405;862.0000;
78869366051092;828.0000;
78869432741197;814.0000;
78869566074322;817.0000;
78869632739478;825.0000;
78869766071509;837.0000;
78869832740051;832.0000;
78869966075467;805.0000;
78870032708592;778.0000;
78870166067134;763.0000;
78870232729947;767.0000;
78870366045676;786.0000;
78870499396509;797.0000;
78870566063072;798.0000;
78870699367342;811.0000;
78870766059217;825.0000;
78870899398176;847.0000;
78870966061717;854.0000;
78871099395467;847.0000;
78871166047863;817.0000;
78871299390467;813.0000;
78871366055259;815.0000;
78871499382551;827.0000;
78871566050051;820.0000;
78871699385155;806.0000;
78871766061092;786.0000;
78871899388176;727.0000;
78872032710467;706.0000;
78872099382863;707.0000;
78872232709009;730.0000;
78872299381405;765.0000;
78872432709009;789.0000;
78872499344217;784.0000;
78872632706926;762.0000;
78872699372967;768.0000;
78872832680051;775.0000;
78872899370572;783.0000;
78873032701301;799.0000;
78873099370988;826.0000;
78873232700051;875.0000;
78873366032342;893.0000;
78873432699009;791.0000;
78873566030728;712.0000;
78873632696509;717.0000;
78873766029009;721.0000;
78873832668801;730.0000;
78873966026405;711.0000;
78874032692447;693.0000;
78874165993228;669.0000;
78874232694530;674.0000;
78874366021613;681.0000;
78874432687134;704.0000;
78874566019634;741.0000;
78874632682967;764.0000;
78874766022238;769.0000;
78874899354478;735.0000;
78874966020728;709.0000;
78875099356613;698.0000;
78875166025988;725.0000;
78875299342551;725.0000;
78875366012238;676.0000;
78875499341926;642.0000;
78875566011197;595.0000;
78875699348176;568.0000;
78875766016301;557.0000;
78875899343592;565.0000;
78875966005884;532.0000;
78876099345363;497.0000;
78876232670884;492.0000;
78876299311717;480.0000;
78876432669634;436.0000;
78876499336144;421.0000;
78876632642551;417.0000;
78876699337759;414.0000;
78876832663488;402.0000;
78876899331301;355.0000;
78877032664322;331.0000;
78877099329842;327.0000;
78877232658384;338.0000;
78877299299113;366.0000;
78877432659738;417.0000;
78877499324426;240.0000;
78877632630259;253.0000;
78877765989217;264.0000;
78877832651978;266.0000;
78877965963384;272.0000;
78878032652655;279.0000;
78878165985363;294.0000;
78878232647759;308.0000;
78878365981717;329.0000;
78878432647551;336.0000;
78878565985988;342.0000;
78878632623384;356.0000;
78878765980259;664.0000;
78878832645572;653.0000;
78878965950572;642.0000;
78879099311561;654.0000;
78879165973384;685.0000;
78879299316509;694.0000;
78879365970311;695.0000;
78879499309322;728.0000;
78879565974009;712.0000;
78879699306301;741.0000;
