TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
369523418021715;1638298386444;40.248747550000;-111.631579530000;1478.2898;0.3500;356.3000;8.91618538;15.65425491;0.06708204;5.05403328;
369524476033798;1638298388000;40.248760320000;-111.631585150000;1475.3503;1.4800;356.7000;5.12254238;8.72177219;1.13017702;15.86603642;
369525473338329;1638298389000;40.248777790000;-111.631575150000;1470.9623;1.6200;356.7000;4.05554771;6.03976393;1.53404689;32.17205429;
369526475853901;1638298390000;40.248808190000;-111.631591920000;1469.2798;3.1300;341.0000;3.79009247;5.34091187;0.67119294;11.65353394;
369527482874734;1638298391000;40.248818510000;-111.631593970000;1468.8506;2.9000;355.5000;3.79009247;3.86976194;0.17492856;2.09613609;
369528477701921;1638298392000;40.248841610000;-111.631594170000;1469.0603;3.1100;0.4000;3.79009247;3.19155359;0.26076809;3.00212026;
369529478771244;1638298393000;40.248867140000;-111.631596920000;1469.9565;3.2100;359.6000;3.79009247;2.72702718;0.15264338;1.77907205;
369530479288327;1638298394000;40.248892780000;-111.631600160000;1470.3370;3.2000;356.5000;3.79009247;2.60727811;0.07211103;0.84796363;
369531481218222;1638298395000;40.248919550000;-111.631605370000;1470.9075;3.3200;355.2000;3.79009247;2.50000000;0.07211103;0.78729373;
369532465452597;1638298396000;40.248947980000;-111.631609120000;1471.0020;3.2600;355.6000;3.79009247;2.50000000;0.05830952;0.72074807;
369533481494315;1638298397000;40.248976980000;-111.631614190000;1470.8540;3.3800;350.9000;3.79009247;2.50000000;0.07211103;0.79250050;
369534477346034;1638298398000;40.249006460000;-111.631622860000;1471.4066;3.3900;347.8000;3.79009247;2.50000000;0.07211103;0.88167369;
369535474991554;1638298399000;40.249036600000;-111.631632380000;1471.6724;3.5400;348.3000;3.79009247;2.50000000;0.07211103;0.77541137;
369536483811971;1638298400000;40.249065890000;-111.631641810000;1471.8519;3.3700;346.5000;3.79009247;2.50000000;0.07211103;0.88520676;
369537469013428;1638298401000;40.249095760000;-111.631652030000;1471.8485;3.4900;344.7000;3.79009247;2.50000000;0.07211103;0.91475379;
369538474647595;1638298402000;40.249126870000;-111.631662680000;1471.7212;3.5300;345.9000;3.79009247;2.57104206;0.07211103;0.87210959;
369539478912699;1638298403000;40.249159860000;-111.631671000000;1472.4166;3.6600;349.3000;3.79009247;2.64504266;0.67416614;10.11291981;
369540480138844;1638298404000;40.249194010000;-111.631674510000;1473.2678;3.5600;352.4000;3.79009247;2.50000000;0.66573268;10.34592342;
369541475118896;1638298405000;40.249227060000;-111.631677930000;1474.1221;3.4500;348.8000;3.79009247;2.50000000;1.08558738;3.23615861;
369542484654312;1638298406000;40.249257000000;-111.631684880000;1474.4502;3.3900;345.4000;3.79009247;2.50000000;1.13207769;8.60951900;
369543483818999;1638298407000;40.249286230000;-111.631694830000;1474.7621;3.2900;344.7000;3.79009247;2.53618646;1.15965509;13.04122734;
369544479551134;1638298408000;40.249317290000;-111.631702650000;1474.7034;3.3600;345.4000;3.79009247;2.76054215;1.13207769;6.66036749;
369545478928373;1638298409000;40.249348190000;-111.631713590000;1475.0029;3.3400;345.7000;3.79009247;2.79723883;1.11305881;8.23994732;
369546482107592;1638298410000;40.249378110000;-111.631718900000;1475.3835;2.9300;345.7000;3.79009247;2.87179923;1.15433967;9.86615753;
369547476467175;1638298411000;40.249404730000;-111.631728570000;1475.4340;2.7600;341.7000;3.79009247;3.05273700;1.41421354;11.30013752;
369548478532278;1638298412000;40.249435360000;-111.631742880000;1476.1592;3.4300;333.5000;3.79009247;2.88828826;1.08558738;11.99121094;
