Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
2373362732423;40.2844;13.1516;32.9522;
2373372732423;40.2844;13.1516;32.9522;
2373384028933;-32.6228;-22.0576;8.9548;
2373394028933;-32.5496;-22.1308;9.1012;
2373404028933;-32.4886;-22.1674;9.1134;
2373414028933;-32.3422;-22.1430;9.0524;
2373424028933;-32.1226;-22.1552;8.7474;
2373434028933;-31.9884;-22.1308;8.6376;
2373444028933;-31.6956;-22.0820;8.4180;
2373454028933;-31.5004;-22.1064;8.1740;
2373464028933;-31.3662;-22.1430;7.9788;
2373474028933;-31.2198;-22.1186;7.8080;
2373484028933;-31.1710;-22.0698;7.6616;
2373494028933;-31.1954;-22.0210;7.5396;
2373504028933;-31.2198;-21.9600;7.6860;
2373514028933;-31.2442;-21.9478;7.7592;
2373524028933;-31.4760;-22.0088;7.8812;
2373534028933;-31.4760;-21.9844;7.9056;
2373544028933;-31.3906;-21.9356;7.8934;
2373554028933;-31.4760;-21.8990;7.6982;
2373564028933;-31.5004;-21.8380;7.7836;
2373574028933;-31.3784;-21.8868;7.8080;
2373584028933;-31.4394;-21.9112;7.7958;
2373594028933;-31.4760;-21.8868;7.7470;
2373604028933;-31.3784;-21.8624;7.6494;
2373614028933;-31.4028;-21.8502;7.8080;
2373624028933;-31.5004;-21.8258;7.9788;
2373634028933;-31.5126;-21.8014;8.3814;
2373644028933;-31.5370;-21.8136;8.4058;
2373654028933;-31.6468;-21.8258;8.4912;
2373664028933;-31.6834;-21.7892;8.6254;
2373674028933;-31.7200;-21.8014;8.7352;
2373684028933;-31.8420;-21.7892;8.9792;
2373694028933;-31.9152;-21.7526;9.0402;
2373704028933;-31.7932;-21.7282;8.8938;
2373714028933;-31.7932;-21.7038;8.7596;
2373724028933;-31.7078;-21.6672;8.7962;
2373734028933;-31.6956;-21.5940;8.8572;
2373744028933;-31.7078;-21.5818;8.8206;
2373754028933;-31.7444;-21.6062;8.6864;
2373764028933;-31.5736;-21.5574;8.5888;
2373774028933;-31.5248;-21.5208;8.5766;
2373784028933;-31.5370;-21.5208;8.5888;
2373794028933;-31.4150;-21.5330;8.4912;
2373804028933;-31.2564;-21.5574;8.2472;
2373814028933;-31.3174;-21.5574;8.3326;
2373824028933;-31.3052;-21.5086;8.4424;
2373834028933;-31.3174;-21.4842;8.5888;
2373844028933;-31.4028;-21.4964;8.6864;
2373854028933;-31.5126;-21.5330;8.8084;
2373864028933;-31.6590;-21.5574;8.9914;
2373874028933;-31.7444;-21.5330;9.0036;
2373884028933;-31.9152;-21.5330;9.2598;
2373894028933;-31.7810;-21.5086;9.1012;
2373904028933;-31.8054;-21.5452;9.0402;
2373914028933;-31.7200;-21.4598;9.1378;
2373924028933;-31.7078;-21.4354;9.2354;
2373934028933;-31.5370;-21.4232;9.1256;
2373944028933;-31.5004;-21.4232;9.0280;
2373954028933;-31.3662;-21.3866;9.0280;
2373964028933;-31.2930;-21.3744;8.9304;
2373974028933;-31.3174;-21.3622;8.8816;
2373984028933;-31.1466;-21.3256;8.7718;
2373994028933;-31.0368;-21.4110;8.6376;
2374004028933;-30.9514;-21.3988;8.4058;
2374014028933;-30.8294;-21.3500;8.2472;
2374024028933;-30.6342;-21.3500;8.1252;
2374034028933;-30.5732;-21.3988;8.0032;
2374044028933;-30.4512;-21.4232;7.7836;
2374054028933;-30.3536;-21.4842;7.7226;
2374064028933;-30.3658;-21.5086;7.6128;
2374074028933;-30.4268;-21.4354;7.6250;
2374084028933;-30.4878;-21.4232;7.7226;
2374094028933;-30.4512;-21.4354;7.6128;
2374104028933;-30.4268;-21.3622;7.5640;
2374114028933;-30.3902;-21.2890;7.5640;
2374124028933;-30.5610;-21.2890;7.7836;
2374134028933;-30.3658;-21.2524;7.4664;
2374144028933;-30.3170;-21.2280;7.5884;
2374154028933;-30.2682;-21.2646;7.3688;
2374164028933;-30.2804;-21.2768;7.3200;
2374174028933;-30.5244;-21.3012;7.6250;
2374184028933;-30.7196;-21.3378;7.8812;
2374194028933;-30.8660;-21.3866;8.0276;
2374204028933;-30.7196;-21.3622;8.0276;
2374214028933;-30.8660;-21.3378;8.4058;
2374224028933;-30.9392;-21.3256;8.3204;
2374234028933;-30.9880;-21.3378;8.4790;
2374244028933;-30.8294;-21.3256;8.4790;
2374254028933;-30.7806;-21.3256;8.3204;
2374264028933;-30.7806;-21.3134;8.2472;
2374274028933;-30.7562;-21.3012;8.2472;
2374284028933;-30.8782;-21.3256;8.2472;
2374294028933;-31.0978;-21.3012;8.2472;
2374304028933;-31.0856;-21.3134;8.2960;
2374314028933;-31.0246;-21.2890;8.2960;
2374324028933;-31.1222;-21.3256;8.3692;
2374334028933;-30.9758;-21.2524;8.3692;
2374344028933;-30.8294;-21.2768;8.2350;
2374354028933;-30.8416;-21.2890;8.1740;
2374364028933;-30.7318;-21.2036;8.1862;
2374374028933;-30.7074;-21.2890;8.3326;
2374384028933;-30.7440;-21.3256;8.3692;
2374394028933;-30.7684;-21.3622;8.2716;
2374404028933;-30.7074;-21.3744;8.1496;
2374414028933;-30.8904;-21.4232;8.1496;
2374424028933;-31.2076;-21.4232;8.5156;
2374434028933;-31.3784;-21.4354;8.6986;
2374444028933;-31.6102;-21.4964;8.7718;
2374454028933;-31.6468;-21.5086;8.7596;
2374464028933;-31.7566;-21.4598;8.9670;
2374474028933;-31.9762;-21.4354;9.2598;
2374484028933;-32.2690;-21.4842;9.4672;
2374494028933;-32.2690;-21.4964;9.6990;
2374504028933;-32.1714;-21.4720;9.6380;
2374514028933;-32.2324;-21.4476;9.6746;
2374524028933;-32.1958;-21.4354;9.8088;
2374534028933;-32.2080;-21.4110;9.7600;
2374544028933;-32.1836;-21.4354;9.7234;
2374554028933;-31.9152;-21.4476;9.4672;
2374564028933;-31.5858;-21.3988;9.2476;
2374574028933;-35.3678;-24.8270;6.4416;
2374584028933;-35.1848;-24.8148;6.1366;
2374594028933;-34.9530;-24.8148;6.0146;
2374604028933;-34.8554;-24.8758;5.8438;
2374614028933;-34.7212;-24.8392;5.8072;
2374624028933;-34.5504;-24.7904;5.5876;
2374634028933;-34.5504;-24.7538;5.5510;
2374644028933;-34.6114;-24.7416;5.5632;
2374654028933;-34.5626;-24.7660;5.5266;
2374664028933;-34.6114;-24.8148;5.6364;
2374674028933;-34.5992;-24.8514;5.4900;
2374684028933;-34.5260;-24.8392;5.4778;
2374694028933;-34.4894;-24.8270;5.4656;
2374704028933;-34.4650;-24.8758;5.4412;
2374714028933;-34.5138;-24.8270;5.5998;
2374724028933;-34.4528;-24.8148;5.7218;
2374734028933;-34.4040;-24.8148;5.7096;
2374744028933;-34.4162;-24.7660;5.8194;
2374754028933;-34.3674;-24.7782;5.8804;
2374764028933;-34.3430;-24.7294;5.7828;
2374774028933;-34.3186;-24.7050;5.8560;
2374784028933;-34.3552;-24.6806;5.9902;
2374794028933;-34.3430;-24.7416;5.8560;
2374804028933;-34.4528;-24.7294;5.9048;
2374814028933;-34.4650;-24.6562;5.9780;
2374824028933;-34.4162;-24.6562;5.9048;
2374834028933;-34.4894;-24.6684;5.9414;
2374844028933;-34.3796;-24.6684;5.9414;
2374854028933;-34.2210;-24.7538;5.6364;
2374864028933;-34.1234;-24.7660;5.3314;
2374874028933;-34.0380;-24.7660;5.3192;
2374884028933;-33.9526;-24.8026;5.3192;
2374894028933;-33.8672;-24.8636;5.1606;
2374904028933;-33.8550;-24.9002;5.2338;
2374914028933;-33.5988;-24.8636;5.0874;
2374924028933;-33.5866;-24.8392;5.0752;
2374934028933;-33.7208;-24.7416;5.3436;
2374944028933;-33.7696;-24.6928;5.6242;
2374954028933;-33.7574;-24.6806;5.6364;
2374964028933;-33.5744;-24.6196;5.4412;
2374974028933;-33.4768;-24.6196;5.4412;
2374984028933;-33.3060;-24.5586;5.2826;
2374994028933;-33.3304;-24.5464;5.3436;
2375004028933;-33.3304;-24.5464;5.2704;
2375014028933;-33.2450;-24.5586;5.2582;
2375024028933;-33.2328;-24.5708;5.2582;
2375034028933;-33.1718;-24.5342;5.2094;
2375044028933;-33.2328;-24.5342;5.3070;
2375054028933;-33.3060;-24.5098;5.3924;
2375064028933;-33.3792;-24.4976;5.4656;
2375074028933;-33.4280;-24.5098;5.4656;
2375084028933;-33.5500;-24.5586;5.5876;
2375094028933;-33.5500;-24.5708;5.5510;
2375104028933;-33.6232;-24.5830;5.5144;
2375114028933;-33.6842;-24.6318;5.5998;
2375124028933;-33.7086;-24.6074;5.5266;
2375134028933;-33.6598;-24.5952;5.4168;
2375144028933;-33.6720;-24.5464;5.4412;
2375154028933;-33.8184;-24.5342;5.7096;
2375164028933;-33.7818;-24.4854;5.8438;
2375174028933;-33.9770;-24.4488;6.0878;
2375184028933;-34.1234;-24.4976;6.3440;
2375194028933;-34.3796;-24.5220;6.6002;
2375204028933;-34.6602;-24.5830;6.8564;
2375214028933;-34.9286;-24.6196;7.1004;
2375224028933;-35.1604;-24.7416;7.2712;
2375234028933;-35.2946;-24.8270;7.2712;
2375244028933;-35.3678;-24.8880;7.2346;
2375254028933;-35.2702;-24.9246;7.0028;
2375264028933;-35.2092;-24.9124;6.8930;
2375274028933;-35.1604;-24.8392;6.8564;
2375284028933;-35.0262;-24.7904;6.7954;
2375294028933;-34.9408;-24.7660;6.8564;
2375304028933;-34.9042;-24.7294;6.8686;
2375314028933;-34.7700;-24.6318;6.7832;
2375324028933;-34.7334;-24.6318;6.7100;
2375334028933;-34.6968;-24.6196;6.6856;
2375344028933;-34.5504;-24.6074;6.5270;
2375354028933;-34.4406;-24.6318;6.4050;
2375364028933;-34.4162;-24.6684;6.3806;
2375374028933;-34.5016;-24.6928;6.3928;
2375384028933;-34.4772;-24.7050;6.4416;
2375394028933;-34.5138;-24.7416;6.4782;
2375404028933;-34.4284;-24.7172;6.4294;
2375414028933;-34.4772;-24.7050;6.5880;
2375424028933;-34.5870;-24.7172;6.6490;
2375434028933;-34.3918;-24.6928;6.4782;
2375444028933;-34.2820;-24.6684;6.3562;
2375454028933;-34.1234;-24.6196;6.2098;
2375464028933;-34.0624;-24.5586;6.1122;
2375474028933;-34.0624;-24.5220;6.1122;
2375484028933;-34.1600;-24.5830;6.2098;
2375494028933;-34.1966;-24.5952;6.2342;
2375504028933;-34.1722;-24.5952;6.3318;
2375514028933;-34.2942;-24.6440;6.4294;
2375524028933;-34.4284;-24.6806;6.5758;
2375534028933;-34.4772;-24.7538;6.6490;
2375544028933;-34.5138;-24.8026;6.6612;
2375554028933;-34.5260;-24.8392;6.6490;
2375564028933;-34.4040;-24.7904;6.6002;
2375574028933;-34.3918;-24.7416;6.5148;
2375584028933;-34.4040;-24.7294;6.4782;
2375594028933;-34.4162;-24.6440;6.5636;
2375604028933;-34.3796;-24.6318;6.5392;
2375614028933;-34.4528;-24.6074;6.5148;
2375624028933;-34.4162;-24.6074;6.4904;
2375634028933;-34.3918;-24.5708;6.4416;
2375644028933;-34.4162;-24.5952;6.4294;
2375654028933;-34.2576;-24.6196;6.2830;
2375664028933;-34.0990;-24.6074;6.1732;
2375674028933;-34.1722;-24.6684;6.2098;
2375684028933;-34.2332;-24.6318;6.2586;
2375694028933;-34.2576;-24.6074;6.3562;
2375704028933;-34.3552;-24.5830;6.3684;
2375714028933;-34.3918;-24.5708;6.4782;
2375724028933;-34.5504;-24.5220;6.6856;
2375734028933;-34.8554;-24.5586;7.0882;
2375744028933;-35.1726;-24.5464;7.4176;
2375754028933;-35.3678;-24.5464;7.5762;
2375764028933;-35.3800;-24.5464;7.6616;
2375774028933;-35.4898;-24.5708;7.8080;
2375784028933;-35.5874;-24.5830;7.9056;
2375794028933;-35.7460;-24.6196;8.1252;
2375804028933;-35.9534;-24.6684;8.4302;
2375814028933;-35.9778;-24.6684;8.4546;
2375824028933;-35.9900;-24.6928;8.4912;
2375834028933;-35.9168;-24.7050;8.4790;
2375844028933;-35.8436;-24.6684;8.3936;
2375854028933;-35.7338;-24.6440;8.2594;
2375864028933;-35.6728;-24.5952;8.4180;
2375874028933;-35.6118;-24.5708;8.3082;
2375884028933;-35.6240;-24.5464;8.2106;
2375894028933;-35.4654;-24.5220;8.0276;
2375904028933;-35.3434;-24.5220;7.7348;
2375914028933;-35.1116;-24.4488;7.5884;
2375924028933;-35.1604;-24.4732;7.6250;
2375934028933;-35.1116;-24.4976;7.6250;
2375944028933;-35.0384;-24.4976;7.5030;
2375954028933;-34.9530;-24.4976;7.4298;
2375964028933;-34.6236;-24.4610;7.1004;
2375974028933;-34.5748;-24.4610;7.0760;
2375984028933;-34.5138;-24.4976;7.1004;
2375994028933;-34.6724;-24.5464;7.1980;
2376004028933;-34.5992;-24.5342;7.0516;
2376014028933;-34.5870;-24.4976;7.0028;
2376024028933;-34.6480;-24.5464;7.0516;
2376034028933;-34.6114;-24.5464;6.9662;
2376044028933;-34.5626;-24.5586;6.8808;
2376054028933;-34.6236;-24.5830;6.8686;
2376064028933;-34.7212;-24.5830;6.8808;
2376074028933;-34.4650;-24.5830;6.4172;
