Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
1789719850805313;743.0000;
1789719984137865;744.0000;
1789720050798073;745.0000;
1789720184142031;746.0000;
1789720250770677;749.0000;
1789720384134063;760.0000;
1789720450793698;665.0000;
1789720584100573;365.0000;
1789720650793594;442.0000;
1789720784129948;468.0000;
1789720917427865;235.0000;
1789720984128177;232.0000;
1789721117427969;246.0000;
1789721184126146;268.0000;
1789721317417552;290.0000;
1789721384121511;303.0000;
1789721517422761;306.0000;
1789721584090729;290.0000;
1789721717420313;272.0000;
1789721784120573;262.0000;
1789721917417136;263.0000;
1789721984116511;273.0000;
1789722117408906;282.0000;
1789722250750052;282.0000;
1789722317414011;273.0000;
1789722450773490;255.0000;
1789722517411979;239.0000;
1789722650770677;229.0000;
1789722717409844;219.0000;
1789722850766198;206.0000;
1789722917411615;207.0000;
1789723050771823;210.0000;
1789723117405156;211.0000;
1789723250738802;205.0000;
1789723317405573;206.0000;
1789723450762031;199.0000;
1789723584069740;192.0000;
1789723650760677;191.0000;
1789723784099219;193.0000;
1789723850758177;194.0000;
1789723984097448;196.0000;
1789724050757240;203.0000;
1789724184095886;206.0000;
1789724250730156;208.0000;
1789724384093177;203.0000;
1789724450754427;197.0000;
1789724584074479;192.0000;
1789724650757656;191.0000;
1789724784090365;185.0000;
1789724850746406;185.0000;
1789724984089063;187.0000;
1789725117384011;190.0000;
1789725184077761;192.0000;
1789725317384063;196.0000;
1789725384084011;204.0000;
1789725517380781;209.0000;
1789725584046719;213.0000;
1789725717383229;217.0000;
1789725784077552;221.0000;
1789725917377240;224.0000;
1789725984071927;228.0000;
1789726117375156;230.0000;
1789726184071198;230.0000;
1789726317373386;235.0000;
1789726450742240;237.0000;
1789726517370990;240.0000;
1789726650728490;245.0000;
1789726717369115;248.0000;
1789726850726615;244.0000;
1789726917371406;243.0000;
1789727050722813;247.0000;
1789727117365781;250.0000;
1789727250722969;256.0000;
1789727317363386;263.0000;
1789727450724479;264.0000;
1789727517360990;261.0000;
1789727650717761;256.0000;
1789727784058906;246.0000;
1789727850719896;239.0000;
1789727984051927;239.0000;
1789728050717344;246.0000;
1789728184052396;250.0000;
1789728250714531;246.0000;
1789728384046823;237.0000;
1789728450718229;228.0000;
1789728584049948;223.0000;
1789728650710261;227.0000;
1789728784051927;232.0000;
1789728850709219;237.0000;
1789728984040677;239.0000;
1789729117345052;239.0000;
1789729184042813;238.0000;
1789729317343594;241.0000;
1789729384036927;245.0000;
1789729517341146;244.0000;
1789729584049219;245.0000;
1789729717344011;248.0000;
1789729784037448;250.0000;
1789729917336823;253.0000;
1789729984031823;250.0000;
1789730117334531;242.0000;
1789730184034427;234.0000;
1789730317332656;228.0000;
1789730450692969;225.0000;
1789730517329844;221.0000;
1789730650688594;216.0000;
1789730717328594;215.0000;
1789730850691198;218.0000;
1789730917327240;223.0000;
1789731050661198;230.0000;
1789731117325261;235.0000;
