Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
1180219922750408;-0.0075;0.0001;0.0085;
1180219932834992;-0.0096;0.0001;0.0117;
1180219942974263;-0.0021;-0.0031;0.0107;
1180219953072335;-0.0021;-0.0020;0.0128;
1180219963177388;-0.0043;-0.0052;0.0149;
1180219973302596;-0.0043;-0.0052;0.0170;
1180219983352648;-0.0032;-0.0041;0.0181;
1180219993475981;-0.0053;-0.0052;0.0181;
1180220003567023;-0.0053;-0.0031;0.0202;
1180220013667023;-0.0053;-0.0031;0.0192;
1180220023771815;-0.0053;-0.0041;0.0192;
1180220033870565;-0.0064;-0.0041;0.0181;
1180220043973585;-0.0043;-0.0052;0.0181;
1180220054094002;0.0000;-0.0041;0.0170;
1180220064185669;-0.0021;-0.0052;0.0181;
1180220074295721;-0.0032;-0.0063;0.0181;
1180220084382231;-0.0043;-0.0041;0.0170;
1180220094502231;-0.0043;-0.0052;0.0170;
1180220104579002;-0.0043;-0.0052;0.0170;
1180220114682544;-0.0064;-0.0041;0.0181;
1180220124782023;-0.0053;-0.0041;0.0160;
1180220134874731;-0.0043;-0.0041;0.0149;
1180220144992127;-0.0032;-0.0052;0.0128;
1180220155084315;-0.0032;-0.0052;0.0117;
1180220165184575;-0.0011;-0.0031;0.0117;
1180220175289419;0.0000;-0.0020;0.0107;
1180220185389835;-0.0032;-0.0031;0.0096;
1180220195489106;-0.0043;-0.0020;0.0085;
1180220205580773;-0.0032;-0.0009;0.0075;
1180220215692231;-0.0032;-0.0009;0.0064;
1180220225813013;-0.0021;-0.0009;0.0053;
1180220235896867;-0.0021;-0.0009;0.0064;
1180220246007075;-0.0032;-0.0009;0.0053;
1180220256172231;-0.0011;-0.0020;0.0053;
1180220266204940;-0.0011;-0.0020;0.0032;
1180220276290200;0.0000;-0.0009;0.0011;
1180220286399315;-0.0011;0.0023;0.0021;
1180220296518742;-0.0021;0.0001;0.0032;
1180220306663221;0.0000;0.0001;0.0032;
1180220316777648;0.0000;0.0012;0.0021;
1180220326804419;0.0021;0.0001;0.0032;
1180220336909210;0.0021;-0.0009;0.0032;
1180220347001815;0.0011;0.0012;0.0043;
1180220357107335;0.0021;0.0001;0.0053;
1180220367193533;0.0043;-0.0020;0.0053;
1180220377325148;0.0043;-0.0020;0.0053;
1180220387413638;0.0043;0.0001;0.0064;
1180220397540252;0.0053;-0.0031;0.0085;
1180220407639471;0.0053;-0.0031;0.0107;
1180220417724002;0.0043;-0.0020;0.0138;
1180220427840773;0.0032;-0.0020;0.0138;
1180220437922127;0.0032;-0.0041;0.0149;
1180220448025044;0.0043;-0.0020;0.0149;
1180220458129731;0.0064;-0.0020;0.0138;
1180220468208846;0.0032;-0.0031;0.0138;
1180220478331085;0.0011;-0.0020;0.0128;
1180220488429002;0.0000;-0.0009;0.0138;
1180220498541919;-0.0032;-0.0009;0.0128;
1180220508667960;-0.0053;-0.0009;0.0138;
1180220518746658;-0.0053;-0.0009;0.0128;
