Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
6897493119166;861.9341;
6897533122187;862.1016;
6897573120624;862.2258;
6897613121666;862.3094;
6897653120937;862.3755;
6897693122499;862.4122;
6897733122708;862.4479;
6897773120624;862.4737;
6897813097603;862.4944;
6897853102916;862.5097;
6897893096666;862.5228;
6897933098541;862.5345;
6897973120937;862.5433;
6898013121978;862.5477;
6898053122187;862.5511;
6898093120416;862.5496;
6898133123020;862.5510;
6898173121666;862.5546;
6898213124010;862.5536;
6898253123228;862.5513;
6898293099270;862.5471;
6898333097603;862.5485;
6898373098228;862.5480;
6898413126353;862.5531;
6898453119062;862.5461;
6898493100937;862.5460;
6898533096822;862.5516;
6898573121405;862.5527;
6898613120103;862.5573;
6898653120416;862.5546;
6898693120416;862.5571;
6898733096770;862.5605;
6898773102655;862.5547;
6898813096562;862.5574;
6898853113905;862.5494;
6898893123749;862.5569;
6898933118541;862.5630;
6898973118853;862.5577;
6899013121145;862.5568;
6899053122499;862.5595;
6899093121405;862.5629;
6899133122499;862.5602;
6899173113905;862.5677;
6899213096405;862.5679;
6899253097708;862.5666;
6899293097655;862.5636;
6899333098228;862.5655;
6899373120624;862.5641;
6899413120103;862.5663;
6899453119895;862.5687;
6899493095989;862.5663;
6899533123749;862.5663;
6899573122187;862.5683;
6899613121978;862.5673;
6899653115989;862.5679;
6899693092916;862.5667;
6899733097395;862.5622;
6899773096353;862.5643;
6899813121405;862.5617;
6899853122499;862.5650;
6899893119583;862.5677;
6899933121666;862.5664;
6899973120624;862.5514;
6900013121978;862.5464;
6900053123489;862.5519;
6900093118280;862.5477;
6900133107083;862.5514;
6900173099687;862.5554;
6900213097239;862.5563;
6900253097499;862.5524;
6900293120937;862.5625;
6900333121978;862.5677;
6900373122708;862.5669;
6900413119583;862.5697;
6900453121978;862.5633;
6900493111666;862.5624;
6900533122708;862.5635;
6900573096770;862.5698;
6900613106978;862.5677;
6900653097499;862.5677;
6900693105416;862.5659;
6900733131041;862.5659;
6900773144062;862.5725;
6900813114166;862.5708;
6900853121666;862.5721;
6900893122708;862.5699;
6900933120416;862.5713;
6900973122708;862.5677;
6901013124270;862.5659;
6901053120624;862.5645;
6901093099270;862.5624;
