Sensor: stk_stk3a5x Ambient Light Sensor Non-wakeup
Vendor: sensortek
TimestampLight [ns]; Light [lux]
6897388877499;2856.0000;
6897522204687;2863.0000;
6897588887655;2869.0000;
6897722204478;2870.0000;
6897855558905;2871.0000;
6897922225728;2875.0000;
6898055533645;2875.0000;
6898122222083;2874.0000;
6898255554322;2867.0000;
6898322199270;2849.0000;
6898455550312;2827.0000;
6898522194270;2809.0000;
6898655550520;2806.0000;
6898722192708;2794.0000;
6898855548541;2773.0000;
6898922212395;2761.0000;
6899055521353;2746.0000;
6899188877395;2722.0000;
6899255543749;2769.0000;
6899388855416;2834.0000;
6899455519478;2783.0000;
6899588875208;2737.0000;
6899655539374;2723.0000;
6899788848020;2720.0000;
6899855535520;2721.0000;
6899988867708;2725.0000;
6900055537395;2736.0000;
6900188843749;2751.0000;
6900255536666;2757.0000;
6900388866562;2802.0000;
6900455506145;2823.0000;
6900588864270;2886.0000;
6900722196562;2998.0000;
6900788838228;3086.0000;
6900922193697;3144.0000;
6900988861562;3176.0000;
6901122192812;3189.0000;
6901188835103;3221.0000;
6901322187499;3234.0000;
6901388855103;3213.0000;
6901522164999;3201.0000;
6901588838437;3196.0000;
6901722183020;3195.0000;
6901788853437;3153.0000;
6901922166353;3159.0000;
6901988848228;3180.0000;
6902122180937;3176.0000;
6902255488541;3197.0000;
6902322178749;3216.0000;
6902455513020;3189.0000;
6902522181353;3180.0000;
6902655485520;3198.0000;
6902722173072;3219.0000;
6902855516041;3236.0000;
6902922149687;3249.0000;
6903055508749;3248.0000;
6903122171666;3258.0000;
6903255483228;3255.0000;
6903322147499;3246.0000;
6903455503645;3223.0000;
6903522172812;3202.0000;
6903655477499;3253.0000;
6903788836249;3203.0000;
6903855500624;3156.0000;
6903988806353;3172.0000;
6904055471874;3202.0000;
6904188839478;3220.0000;
6904255500416;3232.0000;
6904388804166;3236.0000;
6904455499687;3237.0000;
6904588824687;3241.0000;
6904655504687;3273.0000;
6904788824687;3334.0000;
6904855485520;3365.0000;
6904988817291;3326.0000;
6905122126874;3288.0000;
6905188814374;3325.0000;
6905322146353;3394.0000;
6905388794270;3423.0000;
6905522147291;3393.0000;
6905588816874;3328.0000;
6905722119739;3321.0000;
6905788800728;3327.0000;
6905922141666;3327.0000;
6905988812499;3327.0000;
6906122117499;3319.0000;
6906188813437;3405.0000;
6906322138645;3600.0000;
6906388809999;3830.0000;
6906522129583;3965.0000;
6906655471666;3953.0000;
6906722139791;3766.0000;
6906855443124;3650.0000;
6906922137187;3640.0000;
6907055471249;3572.0000;
6907122150312;3387.0000;
6907255462499;3243.0000;
6907322127916;3047.0000;
6907455460416;2834.0000;
6907522104270;2609.0000;
6907655462812;2499.0000;
6907722125937;2509.0000;
6907855431770;2531.0000;
6907922106978;2551.0000;
6908055453853;2662.0000;
6908188762603;2878.0000;
6908255430624;3079.0000;
6908388784791;3526.0000;
6908455449791;3620.0000;
6908588766978;3445.0000;
6908655455208;3690.0000;
6908788781978;3678.0000;
6908855450416;3611.0000;
6908988757083;3493.0000;
6909055449374;3368.0000;
6909188777916;3328.0000;
6909255421249;3575.0000;
6909388783749;4588.0000;
6909455442187;5109.0000;
6909588823124;5496.0000;
6909722134999;5490.0000;
6909788777083;5668.0000;
6909922105416;6167.0000;
6909988745728;6201.0000;
6910122100728;6201.0000;
6910188773853;6510.0000;
6910322074999;6559.0000;
6910388743958;6642.0000;
6910522092812;6540.0000;
6910588779166;6390.0000;
6910722070312;6216.0000;
6910788765312;6083.0000;
6910922094166;6035.0000;
6910988757916;6022.0000;
6911122109895;5999.0000;
6911255419270;6017.0000;
6911322090416;5821.0000;
6911455395416;5543.0000;
6911522083228;4987.0000;
6911655418853;4034.0000;
6911722068333;3392.0000;
6911855416978;3235.0000;
6911922084062;3265.0000;
6912055411353;3393.0000;
6912122075937;3367.0000;
6912255413228;4529.0000;
6912322054999;4868.0000;
6912455386249;5631.0000;
6912588752812;5383.0000;
6912655408333;4225.0000;
