Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
686641941706924;853.1350;
686641981743435;853.1900;
686642021742654;853.2213;
686642061741872;853.2425;
686642101743956;853.2587;
686642141741664;853.2762;
686642181742393;853.2825;
686642221744268;853.2937;
686642261745518;853.2987;
686642301743226;853.2987;
686642341741872;853.2950;
686642381743018;853.2975;
686642421737185;853.2937;
686642461723904;853.3062;
686642501728018;853.2975;
686642541716976;853.3012;
686642581718435;853.3025;
686642621760414;853.3062;
686642661743435;853.3025;
686642701742393;853.3025;
686642741742393;853.3012;
686642781746560;853.3000;
686642821744268;853.2975;
686642861741143;853.3025;
686642901741872;853.3025;
686642941748643;853.2950;
686642981748435;853.2975;
686643021743956;853.3000;
686643061746560;853.3025;
686643101742654;853.3025;
686643141747393;853.2975;
686643181745831;853.3012;
686643221742914;853.3000;
686643261746039;853.2925;
686643301745831;853.2913;
686643341750518;853.3000;
686643381734893;853.2987;
686643421725518;853.3075;
686643461717081;853.3000;
686643501716039;853.3000;
686643541741872;853.2975;
686643581741872;853.2950;
686643621745518;853.2900;
686643661742914;853.2925;
686643701745831;853.2913;
686643741742914;853.2962;
686643781743956;853.3000;
686643821740831;853.3037;
686643861741872;853.3012;
686643901743956;853.2975;
686643941745570;853.3000;
686643981745831;853.3012;
686644021743018;853.3050;
686644061745310;853.3037;
686644101745831;853.3037;
686644141743435;853.3087;
686644181743435;853.2975;
686644221747914;853.2962;
686644261741143;853.3037;
686644301742393;853.2962;
686644341728851;853.2962;
686644381711664;853.2987;
686644421720414;853.2950;
686644461719893;853.2937;
686644501740310;853.2950;
686644541742654;853.3012;
686644581741872;853.3000;
686644621743435;853.3025;
686644661745831;853.3050;
686644701744997;853.3075;
686644741743435;853.3025;
686644781743435;853.3100;
686644821741872;853.3087;
686644861744737;853.3112;
686644901742393;853.3125;
686644941753643;853.3112;
686644981745518;853.3050;
686645021746560;853.3012;
686645061743747;853.2987;
686645101741664;853.3012;
686645141743956;853.2975;
686645181746560;853.3000;
686645221718747;853.2987;
686645261742914;853.3025;
686645301716247;853.3025;
686645341716976;853.3062;
686645381716768;853.3087;
686645421716664;853.3125;
686645461743747;853.3137;
686645501741664;853.3175;
686645541743487;853.3175;
686645581745518;853.3150;
686645621744268;853.3100;
686645661741664;853.3100;
686645701747081;853.3087;
686645741742185;853.3062;
686645781743747;853.3050;
686645821738487;853.3025;
686645861743435;853.3025;
686645901745518;853.3062;
686645941752601;853.3175;
686645981743956;853.3137;
686646021744476;853.3175;
686646061742654;853.3112;
686646101745310;853.3100;
686646141747914;853.3212;
686646181743226;853.3150;
686646221717185;853.3212;
686646261709268;853.3162;
686646301715726;853.3187;
686646341718747;853.3150;
686646381760935;853.3150;
686646421740831;853.3150;
686646461743747;853.3162;
686646501745831;853.3187;
686646541742654;853.3200;
686646581743747;853.3237;
686646621740570;853.3287;
686646661743747;853.3250;
686646701745831;853.3237;
686646741742914;853.3350;
686646781742185;853.3325;
686646821743747;853.3325;
686646861743956;853.3300;
686646901750206;853.3175;
686646941751560;853.3237;
686646981746351;853.3187;
686647021744476;853.3187;
686647061746820;853.3112;
686647101739789;853.3137;
686647141740831;853.3100;
686647181725935;853.3137;
686647221719164;853.3162;
686647261715987;853.3137;
686647301722914;853.3137;
686647341743226;853.3200;
686647381740310;853.3200;
686647421742914;853.3162;
686647461745518;853.3150;
686647501747393;853.3175;
686647541739268;853.3187;
686647581738747;853.3087;
686647621739789;853.3150;
686647661746039;853.3125;
686647701750726;853.3125;
686647741742185;853.3200;
686647781742654;853.3200;
686647821746351;853.3225;
686647861742914;853.3212;
686647901746820;853.3262;
686647941755935;853.3262;
686647981747393;853.3275;
686648021741664;853.3250;
686648061742393;853.3262;
686648101738487;853.3287;
686648141715570;853.3375;
686648181716664;853.3350;
686648221718643;853.3275;
686648261715726;853.3312;
686648301740310;853.3312;
686648341743747;853.3287;
686648381747601;853.3325;
686648421744476;853.3287;
686648461747914;853.3312;
686648501748122;853.3250;
686648541738747;853.3162;
686648581749164;853.3237;
686648621745570;853.3200;
686648661746820;853.3225;
686648701748643;853.3350;
686648741743226;853.3325;
686648781747081;853.3312;
686648821743226;853.3162;
686648861746820;853.3200;
686648901743956;853.3287;
686648941751768;853.3300;
686648981745310;853.3312;
686649021746039;853.3375;
686649061721456;853.3350;
686649101709893;853.3412;
686649141717185;853.3412;
686649181716768;853.3425;
686649221761664;853.3362;
686649261745518;853.3525;
686649301744268;853.3450;
686649341742393;853.3312;
686649381740101;853.3237;
686649421740935;853.3300;
686649461749164;853.3362;
686649501748122;853.3275;
686649541743747;853.3275;
686649581745518;853.3262;
686649621741872;853.3375;
686649661750987;853.3438;
686649701747914;853.3362;
686649741745518;853.3438;
686649781744997;853.3538;
686649821748904;853.3475;
686649861747601;853.3488;
686649901741872;853.3525;
686649941747081;853.3575;
686649981741143;853.3587;
686650021756768;853.3587;
686650061727914;853.3612;
686650101715726;853.3675;
686650141718643;853.3637;
686650181746351;853.3625;
686650221740570;853.3675;
686650261749997;853.3637;
686650301747081;853.3513;
686650341741872;853.3550;
686650381746351;853.3475;
686650421744476;853.3425;
686650461748122;853.3387;
686650501751768;853.3312;
686650541743226;853.3350;
686650581745518;853.3225;
686650621746820;853.3137;
686650661745518;853.3162;
686650701746039;853.3162;
686650741747393;853.3150;
686650781741872;853.3212;
686650821745831;853.3137;
686650861747914;853.3175;
686650901746820;853.3075;
686650941725310;853.3200;
686650981717601;853.3150;
686651021717601;853.3287;
686651061715935;853.3337;
686651101719320;853.3387;
686651141742185;853.3438;
686651181740310;853.3438;
686651221746351;853.3438;
686651261749997;853.3513;
686651301748435;853.3575;
686651341746351;853.3488;
686651381747081;853.3550;
686651421748904;853.3500;
686651461748122;853.3513;
686651501747393;853.3488;
686651541748904;853.3425;
686651581745518;853.3425;
686651621746820;853.3400;
686651661746820;853.3463;
686651701749685;853.3500;
686651741749685;853.3500;
686651781747601;853.3513;
686651821747601;853.3488;
686651861746351;853.3562;
686651901715726;853.3662;
686651941735622;853.3562;
686651981719268;853.3875;
686652021723851;853.3912;
686652061744997;853.3837;
686652101739789;853.3762;
686652141739060;853.3700;
686652181745831;853.3737;
686652221744476;853.3463;
686652261742393;853.3637;
686652301745310;853.3550;
686652341743226;853.3362;
686652381745101;853.3488;
686652421741664;853.3463;
686652461744997;853.3562;
686652501749685;853.3575;
686652541744476;853.3550;
686652581747914;853.3538;
686652621742654;853.3550;
686652661744476;853.3513;
686652701743435;853.3587;
686652741744454;853.3750;
686652781746277;853.3825;
686652821742943;853.3725;
686652861722371;853.3687;
686652901715131;853.3775;
686652941724089;853.3587;
686652981718464;853.3675;
686653021741902;853.3587;
686653061738464;853.3575;
686653101746068;853.3637;
686653141741381;853.3650;
686653181745548;853.3712;
686653221747110;853.3712;
686653261746068;853.3775;
686653301746537;853.3750;
686653341741068;853.3850;
686653381748152;853.3837;
686653421742631;853.3837;
686653461743985;853.3850;
686653501745027;853.3850;
686653541747839;853.3837;
686653581749193;853.3837;
686653621742943;853.3800;
686653661737735;853.3700;
686653701744193;853.3650;
686653741745235;853.3650;
686653781744714;853.3600;
686653821716798;853.3712;
686653861715443;853.3837;
686653901715235;853.3800;
686653941723985;853.3850;
686653981779402;853.3837;
686654021744714;853.3575;
686654061741381;853.3587;
686654101737214;853.3750;
686654141742631;853.3787;
686654181744714;853.3750;
686654221747318;853.3837;
686654261744454;853.3850;
686654301742943;853.3875;
686654341744193;853.3887;
686654381746537;853.3800;
686654421745756;853.3812;
686654461746277;853.3712;
686654501747631;853.3675;
686654541749402;853.3712;
686654581746068;853.3725;
686654621749193;853.3700;
686654661743985;853.3700;
686654701737214;853.3750;
686654741744193;853.3762;
686654781717214;853.3775;
686654821731277;853.3812;
686654861715652;853.3775;
686654901731173;853.3787;
686654941753568;853.3787;
686654981742110;853.3750;
686655021743464;853.3700;
686655061743152;853.3675;
686655101746589;853.3675;
686655141738985;853.3775;
686655181742371;853.3787;
686655221743985;853.3762;
686655261747318;853.3800;
686655301744714;853.3925;
686655341740339;853.4212;
686655381751798;853.4200;
686655421745756;853.4113;
686655461747631;853.4138;
686655501748881;853.4037;
686655541747631;853.4000;
686655581745548;853.3937;
686655621745235;853.3912;
686655661744193;853.3925;
686655701726381;853.3887;
686655741716902;853.3837;
686655781716902;853.3800;
686655821716068;853.3787;
686655861739506;853.3762;
686655901746068;853.3825;
686655941744714;853.3837;
686655981742631;853.3825;
686656021746277;853.3762;
686656061750443;853.3762;
686656101748673;853.3687;
686656141741381;853.3700;
686656181742371;853.3750;
686656221745548;853.3762;
686656261745756;853.3762;
686656301744714;853.3687;
686656341742110;853.3662;
686656381740027;853.3400;
686656421745027;853.3488;
686656461749714;853.3337;
686656501743673;853.3700;
686656541741068;853.3737;
686656581745756;853.3762;
686656621735131;853.3725;
686656661717110;853.3775;
686656701720235;853.3762;
686656741716173;853.3750;
686656781716173;853.3725;
686656821740548;853.3775;
686656861741068;853.3800;
686656901742371;853.3750;
686656941750704;853.3762;
686656981745756;853.3837;
686657021744714;853.3900;
686657061746277;853.3900;
686657101743985;853.3862;
686657141743464;853.3862;
686657181741589;853.3912;
686657221748621;853.3900;
686657261745548;853.3925;
686657301753048;853.3875;
686657341746798;853.3787;
686657381745548;853.3937;
686657421744454;853.3950;
686657461752527;853.3937;
686657501746277;853.3787;
686657541745027;853.3687;
686657581736902;853.3650;
686657621710235;853.3700;
686657661717527;853.3700;
686657701717371;853.3675;
686657741714454;853.3712;
686657781739818;853.3825;
686657821741381;853.3887;
686657861741381;853.3900;
686657901743985;853.3900;
686657941757527;853.3887;
686657981746798;853.3837;
686658021744454;853.3775;
686658061746537;853.3787;
686658101745235;853.3850;
686658141741589;853.3887;
686658181744454;853.3900;
686658221751798;853.3862;
686658261742943;853.3887;
686658301743673;853.4000;
686658341745548;853.3987;
686658381721954;853.3912;
686658421747631;853.4012;
686658461741381;853.4113;
686658501744454;853.4187;
686658541735860;853.4037;
686658581718881;853.3975;
686658621717527;853.4050;
686658661715548;853.4075;
686658701748360;853.4012;
686658741741902;853.4000;
686658781742631;853.3912;
686658821741902;853.3975;
686658861740860;853.3937;
686658901743985;853.3900;
686658941757214;853.3887;
686658981742371;853.3862;
686659021746537;853.3875;
686659061741902;853.3937;
686659101743985;853.3925;
686659141742631;853.3887;
686659181747318;853.3925;
686659221746068;853.3912;
686659261746068;853.3987;
686659301742943;853.4025;
686659341742110;853.3962;
686659381739298;853.4000;
686659421743464;853.4012;
686659461741589;853.3962;
686659501721068;853.3962;
686659541722527;853.3987;
686659581717214;853.3987;
686659621715235;853.3987;
686659661740027;853.3775;
686659701743673;853.3875;
686659741738204;853.3700;
686659781743985;853.3900;
686659821746537;853.3862;
686659861742631;853.3912;
686659901745027;853.3937;
686659941754089;853.3937;
686659981741068;853.4000;
686660021748621;853.3925;
686660061746798;853.4012;
686660101746068;853.4012;
686660141748152;853.4050;
686660181744454;853.4100;
686660221749923;853.4113;
686660261746068;853.4163;
686660301746537;853.4150;
686660341738204;853.4088;
686660381744714;853.3987;
686660421743673;853.3950;
686660461723360;853.3912;
686660501726902;853.3712;
686660541714454;853.3787;
686660581721798;853.3637;
686660621744454;853.3625;
686660661741902;853.3612;
686660701746537;853.3612;
686660741743985;853.3625;
686660781742943;853.3538;
686660821747839;853.3562;
686660861743673;853.3562;
686660901743673;853.3538;
686660941759610;853.3500;
686660981746277;853.3463;
686661021745756;853.3500;
686661061745548;853.3438;
686661101747839;853.3500;
686661141750235;853.3600;
686661181748673;853.3400;
686661221746798;853.3538;
686661261767943;853.3162;
686661301716121;853.3150;
686661341740860;853.3237;
686661381740548;853.3475;
686661421713256;853.3575;
686661461717371;853.3725;
686661501722318;853.3925;
686661541743464;853.3875;
686661581740548;853.4037;
686661621755652;853.4037;
686661661742371;853.4025;
686661701747318;853.3975;
686661741741381;853.4000;
686661781740860;853.4012;
686661821743673;853.4050;
686661861740860;853.4063;
686661901747110;853.4037;
686661941752318;853.4100;
686661981742110;853.4088;
686662021743152;853.4088;
686662061742943;853.4138;
686662101745027;853.4163;
686662141748985;853.4212;
686662181741589;853.4138;
686662221744454;853.3962;
686662261743152;853.4037;
686662301741589;853.4012;
686662341717214;853.4050;
686662381718048;853.4100;
686662421715860;853.4175;
686662461717006;853.4225;
686662501745027;853.4163;
686662541741381;853.4150;
686662581740548;853.4138;
686662621742943;853.4187;
686662661744454;853.4200;
686662701746537;853.4163;
686662741740548;853.4100;
686662781742110;853.4175;
686662821741589;853.4125;
686662861743673;853.4200;
686662901747318;853.4212;
686662941755443;853.4237;
686662981746277;853.4250;
686663021742943;853.4175;
686663061745027;853.4287;
686663101745235;853.4225;
686663141746068;853.4237;
686663181744714;853.4138;
686663221744714;853.3925;
686663261740860;853.3962;
686663301725131;853.4037;
686663341736693;853.4125;
686663381718621;853.4138;
686663421721381;853.4163;
686663461743152;853.4163;
686663501742110;853.4262;
686663541740860;853.4350;
686663581745027;853.4312;
686663621746537;853.4350;
686663661745235;853.4375;
686663701747631;853.4362;
686663741740860;853.4362;
686663781742631;853.4375;
686663821742943;853.4337;
686663861741902;853.4325;
686663901747631;853.4300;
686663941757735;853.4287;
686663981744454;853.4312;
686664021741589;853.4138;
686664061743464;853.4025;
686664101743152;853.3975;
686664141745027;853.3975;
686664181744714;853.3962;
686664221717110;853.3912;
686664261718152;853.3900;
686664301716798;853.3962;
686664341717110;853.4012;
686664381740548;853.4125;
686664421742110;853.4100;
686664461744714;853.4163;
686664501747110;853.4175;
686664541746798;853.4025;
686664581746068;853.4000;
686664621742943;853.4125;
686664661745027;853.3950;
686664701750235;853.3887;
686664741743673;853.3912;
686664781744714;853.4050;
686664821743985;853.4163;
686664861744298;853.4163;
686664901741902;853.4212;
686664941760339;853.4287;
686664981742110;853.4237;
686665021746798;853.4212;
686665061746537;853.4200;
686665101747631;853.4138;
686665141746277;853.4100;
686665181721068;853.4163;
686665221716485;853.4150;
686665261715964;853.4150;
686665301717110;853.4175;
686665341768673;853.4262;
686665381741589;853.4275;
686665421743673;853.4212;
686665461749402;853.4300;
686665501742371;853.4350;
686665541740860;853.4350;
686665581745027;853.4237;
686665621739506;853.4150;
686665661742371;853.4187;
686665701748152;853.4175;
686665741743673;853.4225;
686665781745235;853.4287;
686665821742943;853.4225;
686665861742943;853.4150;
686665901742943;853.4125;
686665941765548;853.4187;
686665981744714;853.4200;
686666021742631;853.4163;
686666061742631;853.4138;
686666101752006;853.4100;
686666141718673;853.4125;
686666181733881;853.4275;
686666221716485;853.4150;
686666261727214;853.4187;
686666301742110;853.4212;
686666341741902;853.4100;
686666381742371;853.4325;
686666421745235;853.4337;
686666461742371;853.4300;
686666501749923;853.4312;
686666541745548;853.4312;
686666581745027;853.4312;
686666621746277;853.4225;
686666661743152;853.4163;
686666701745235;853.4163;
686666741742631;853.4125;
686666781743673;853.4187;
686666821740860;853.4250;
686666861745027;853.4250;
686666901743673;853.4250;
686666941758777;853.4362;
686666981744193;853.4275;
686667021743152;853.4300;
686667061717318;853.4250;
686667101718881;853.4262;
686667141716693;853.4325;
686667181715443;853.4337;
686667221744454;853.4375;
686667261741902;853.4337;
686667301742214;853.4287;
686667341745235;853.4262;
686667381746068;853.4275;
686667421744454;853.4212;
686667461747006;853.4300;
686667501746902;853.4312;
686667541741381;853.4262;
686667581743464;853.4237;
686667621743464;853.4337;
686667661737423;853.4275;
686667701745235;853.4262;
686667741746277;853.4163;
686667781746068;853.4250;
686667821743985;853.4225;
686667861747110;853.4250;
686667901745548;853.4275;
686667941724037;853.4275;
686667981742943;853.4212;
686668021717527;853.4225;
686668061727943;853.4250;
686668101715652;853.4187;
686668141719871;853.4225;
686668181739818;853.4187;
686668221741068;853.4138;
686668261747318;853.4163;
686668301749193;853.4138;
686668341742371;853.4088;
686668381746277;853.4125;
686668421748621;853.4113;
686668461749402;853.4050;
686668501744714;853.4150;
686668541747631;853.4163;
686668581745548;853.4063;
686668621738256;853.4088;
686668661736121;853.4138;
686668701743464;853.4113;
686668741744193;853.4150;
686668781742943;853.4150;
686668821746798;853.4163;
686668861750964;853.4200;
686668901716121;853.4163;
686668941749714;853.4187;
686668981716381;853.4200;
686669021734298;853.4125;
686669061717943;853.4100;
686669101735235;853.4100;
686669141740027;853.4113;
686669181744193;853.4100;
686669221741381;853.4113;
686669261747058;853.4150;
686669301746277;853.4088;
686669341744193;853.4025;
686669381745235;853.4012;
686669421745756;853.4063;
686669461748881;853.4050;
686669501745027;853.4025;
686669541743985;853.4037;
686669581748152;853.4138;
686669621745287;853.4088;
686669661743985;853.4050;
686669701745027;853.4063;
686669741744714;853.4100;
686669781742371;853.4063;
686669821745548;853.4037;
686669861746537;853.4037;
686669901732735;853.4000;
686669941728360;853.3950;
686669981716798;853.4000;
