Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
578609968006604;26.0470;5.1362;-16.9946;
578609978006604;26.0470;5.1362;-16.9946;
578609989391187;25.7908;5.1484;-16.5188;
578609999391187;25.6322;5.1118;-16.4456;
578610009391187;25.5224;5.1240;-16.4212;
578610019391187;25.6444;5.0630;-16.5066;
578610029391187;25.6322;5.0630;-16.5310;
578610039391187;25.5224;5.0508;-16.4090;
578610049391187;25.4126;5.0142;-16.2382;
578610059391187;25.2784;4.9898;-15.9942;
578610069391187;25.2784;4.9532;-15.9820;
578610079391187;25.2906;4.9166;-15.9210;
578610089391187;25.3638;4.9166;-15.8356;
578610099391187;25.4004;4.9654;-15.8478;
578610109391187;25.4614;4.9410;-15.8844;
578610119391187;25.6688;4.9532;-16.0796;
578610129391187;25.8274;4.9654;-16.3236;
578610139391187;25.9860;4.9288;-16.5798;
578610149391187;26.1446;4.9288;-16.8238;
578610159391187;26.2666;4.9166;-16.9824;
578610169391187;26.0958;4.9166;-16.7140;
578610179391187;26.0592;4.8556;-16.7140;
578610189391187;26.0470;4.8312;-16.6652;
578610199391187;26.1202;4.8434;-16.7262;
578610209391187;26.0958;4.8068;-16.6774;
578610219391187;26.0836;4.8556;-16.6774;
578610229391187;26.0226;4.8922;-16.6042;
578610239391187;26.0104;4.9288;-16.5676;
578610249391187;26.0836;4.9410;-16.8116;
578610259391187;25.9738;4.9288;-16.7140;
578610269391187;25.9006;4.9532;-16.6408;
578610279391187;25.5468;4.9410;-16.3236;
578610289391187;25.2906;4.9654;-15.9820;
578610299391187;25.0954;4.9532;-15.7258;
578610309391187;25.0832;4.8800;-15.6526;
578610319391187;24.9490;4.8800;-15.5550;
578610329391187;25.0222;4.8678;-15.5916;
578610339391187;25.0222;4.8800;-15.5794;
578610349391187;25.0100;4.8312;-15.5184;
578610359391187;25.1564;4.7824;-15.5916;
578610369391187;25.2540;4.7458;-15.7136;
578610379391187;25.2906;4.7336;-15.7136;
578610389391187;25.3150;4.7702;-15.6892;
578610399391187;25.3394;4.7580;-15.6770;
578610409391187;25.2296;4.7092;-15.5794;
578610419391187;25.2906;4.7092;-15.5794;
578610429391187;25.4126;4.7214;-15.6648;
578610439391187;25.4858;4.7946;-15.8844;
578610449391187;25.6322;4.8312;-16.0796;
578610459391187;25.8396;4.8190;-16.2870;
578610469391187;25.8152;4.7946;-16.3724;
578610479391187;25.8640;4.8556;-16.4578;
578610489391187;25.9738;4.8434;-16.5310;
578610499391187;25.9250;4.8800;-16.5554;
578610509391187;25.8274;4.9288;-16.4090;
578610519391187;25.7420;4.8678;-16.2260;
578610529391187;25.4736;4.8678;-15.8356;
578610539391187;25.1686;4.8312;-15.4330;
578610549391187;25.0710;4.8800;-15.2866;
578610559391187;25.1320;4.8678;-15.3354;
578610569391187;23.8876;4.4896;-15.4696;
578610579391187;23.8998;4.4774;-15.4452;
578610589391187;23.9120;4.4286;-15.4696;
578610599391187;23.8510;4.5018;-15.3598;
578610609391187;23.9608;4.5262;-15.4818;
578610619391187;24.0096;4.5750;-15.5794;
578610629391187;23.8754;4.5628;-15.4086;
578610639391187;23.8144;4.5018;-15.2500;
578610649391187;23.6192;4.5750;-14.9938;
578610659391187;23.5948;4.6116;-14.8718;
578610669391187;23.5948;4.6116;-14.9328;
578610679391187;23.6436;4.6482;-14.9694;
578610689391187;23.6924;4.6482;-15.0792;
578610699391187;23.6802;4.6238;-15.1524;
578610709391187;23.7412;4.6360;-15.1890;
578610719391187;23.7168;4.6604;-15.2500;
578610729391187;23.8388;4.6848;-15.4452;
578610739391187;23.9486;4.6238;-15.6526;
578610749391187;24.0584;4.6482;-15.7624;
578610759391187;24.1072;4.6116;-15.9454;
578610769391187;24.2780;4.6238;-16.1406;
578610779391187;24.5586;4.6604;-16.4700;
578610789391187;24.7782;4.6238;-16.7262;
578610799391187;24.5952;4.6116;-16.5188;
578610809391187;24.6440;4.5872;-16.5798;
578610819391187;24.6074;4.5994;-16.5798;
578610829391187;24.5464;4.5506;-16.5676;
578610839391187;24.5342;4.5384;-16.5310;
578610849391187;24.2414;4.4286;-16.2260;
578610859391187;23.9730;4.4042;-15.9820;
578610869391187;23.8510;4.4042;-15.8112;
578610879391187;23.9730;4.3554;-15.9698;
578610889391187;23.8998;4.3432;-15.8844;
578610899391187;23.9120;4.3798;-15.8600;
578610909391187;23.8510;4.4042;-15.8234;
578610919391187;23.7412;4.3920;-15.6770;
578610929391187;23.7778;4.4286;-15.7624;
578610939391187;23.8876;4.3920;-15.8478;
578610949391187;23.8632;4.4530;-15.9698;
578610959391187;23.7778;4.5140;-15.8966;
578610969391187;23.7046;4.4652;-15.7990;
578610979391187;23.5338;4.4530;-15.6892;
578610989391187;23.4118;4.4408;-15.5794;
578610999391187;23.3752;4.4408;-15.5184;
578611009391187;23.4972;4.4408;-15.6892;
578611019391187;23.2532;4.4652;-15.4452;
578611029391187;23.3142;4.4652;-15.4940;
578611039391187;23.4362;4.4530;-15.6648;
578611049391187;23.4606;4.5262;-15.7746;
578611059391187;23.5460;4.5750;-15.7868;
578611069391187;23.6558;4.6604;-15.8112;
578611079391187;23.6680;4.6726;-15.9210;
578611089391187;23.5338;4.7092;-15.6770;
578611099391187;23.6558;4.7458;-15.8112;
578611109391187;23.4606;4.6970;-15.6282;
578611119391187;23.3264;4.7458;-15.5062;
578611129391187;23.3386;4.6726;-15.4452;
578611139391187;23.3020;4.5994;-15.4940;
578611149391187;23.2410;4.4774;-15.5550;
578611159391187;23.1068;4.4164;-15.2744;
578611169391187;23.1312;4.3676;-15.3354;
578611179391187;23.1434;4.2456;-15.4330;
578611189391187;23.3020;4.1602;-15.5306;
578611199391187;23.4606;4.0992;-15.6770;
578611209391187;23.4118;4.0138;-15.7746;
578611219391187;23.4972;3.9772;-15.7990;
578611229391187;23.5338;3.9772;-15.7746;
578611239391187;23.6680;3.9162;-16.0430;
578611249391187;23.7778;3.9162;-16.1406;
578611259391187;23.8266;3.8918;-16.1284;
578611269391187;23.7778;3.8186;-16.1894;
578611279391187;23.6802;3.7332;-16.0796;
578611289391187;23.7168;3.7088;-16.0796;
578611299391187;23.6436;3.6966;-16.0796;
578611309391187;23.6802;3.6112;-16.2138;
578611319391187;23.8632;3.5502;-16.3968;
578611329391187;23.8266;3.4404;-16.3846;
578611339391187;23.9852;3.3428;-16.5920;
578611349391187;24.1194;3.3794;-16.7628;
578611359391187;24.2536;3.3062;-16.9702;
578611369391187;24.2780;3.1842;-17.0190;
578611379391187;24.1926;3.1232;-16.9336;
578611389391187;24.0950;3.0012;-16.6652;
