TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
913079411755060;1653663385000;40.234010650000;-111.678129660000;1385.5782;0.0000;-3000.0000;5.99528122;8.14386654;0.69354165;-1.00000000;
913080398959070;1653663386000;40.233988120000;-111.678118590000;1380.8553;1.1000;110.2000;4.40803337;6.41523504;1.07377839;8.90357208;
913081405171569;1653663387000;40.233967040000;-111.678091960000;1378.0065;2.2300;88.0000;3.80737996;5.51631546;0.13038404;2.26964569;
913082401910736;1653663388000;40.233971880000;-111.678063260000;1377.1764;3.4900;92.7000;3.79009247;4.83317518;0.05830952;0.60574627;
913083409823808;1653663389000;40.233967800000;-111.678013300000;1377.1262;4.4200;94.8000;3.79009247;4.61501932;0.07211103;0.60151130;
913084416486516;1653663390000;40.233976070000;-111.677963550000;1377.0643;4.8500;87.8000;3.79009247;4.46868706;0.31241000;2.68189096;
913085404149328;1653663391000;40.233978360000;-111.677907080000;1377.1741;5.5400;91.0000;3.79009247;4.09228802;0.34058774;2.63474894;
913086414591724;1653663392000;40.233971050000;-111.677835740000;1376.3370;6.0100;96.1000;3.79009247;3.55720496;0.12206556;0.81723809;
913087421998755;1653663393000;40.233966310000;-111.677767750000;1375.0431;6.5000;93.4000;3.79009247;3.19818902;0.09433981;0.50702786;
913088418283338;1653663394000;40.233962830000;-111.677690130000;1373.7404;6.8600;88.8000;3.79009247;2.70492435;0.07211103;0.38404959;
913089418663181;1653663395000;40.233962670000;-111.677624010000;1373.4323;5.3700;86.6000;3.79009247;2.50000000;0.05830952;0.44822824;
913090422459378;1653663396000;40.233968060000;-111.677585890000;1372.7834;3.9100;82.6000;3.79009247;2.50000000;0.05830952;0.59969151;
913091419357191;1653663397000;40.233965590000;-111.677530320000;1372.3834;4.5400;98.0000;3.79009247;2.50000000;0.10816654;0.88267434;
913092419939430;1653663398000;40.233956970000;-111.677470190000;1372.3468;5.1300;100.3000;3.79009247;2.50000000;1.12004459;12.26942444;
913093424299013;1653663399000;40.233950420000;-111.677404710000;1372.2451;5.5400;97.5000;3.79009247;2.50000000;1.12507772;11.38209915;
913094423776408;1653663400000;40.233947480000;-111.677345460000;1372.1923;5.0600;91.9000;3.79009247;2.50000000;0.14212671;1.20227373;
913095416968595;1653663401000;40.233948590000;-111.677293520000;1372.2238;4.2500;94.1000;3.79009247;2.50000000;0.13453624;1.47324276;
913096423218699;1653663402000;40.233944730000;-111.677251010000;1371.8887;3.3100;92.8000;3.79009247;2.50000000;0.33421549;4.11445856;
913097414968178;1653663403000;40.233944920000;-111.677210880000;1370.9369;3.6200;90.4000;3.79009247;2.50000000;1.20415950;7.83924103;
913098425148438;1653663404000;40.233942300000;-111.677162520000;1370.9635;3.8300;92.6000;3.79009247;2.50000000;1.08558738;10.22266388;
913099411922188;1653663405000;40.233941350000;-111.677123550000;1370.8040;3.3400;85.4000;3.79009247;2.50000000;1.12004459;14.77250004;
913100425434427;1653663406000;40.233939710000;-111.677093660000;1370.0239;2.4300;90.1000;3.79009247;2.50000000;1.10453606;6.58474207;
913101420224687;1653663407000;40.233940560000;-111.677075140000;1369.9894;1.4100;84.3000;3.79009247;2.50000000;1.08558738;8.67556381;
913102419751041;1653663408000;40.233941880000;-111.677061080000;1370.7455;0.9000;83.4000;3.79009247;2.50000000;1.11139548;11.01931667;
913103397996457;1653663409000;40.233941570000;-111.677056840000;1370.4877;0.0000;-3000.0000;3.79009247;2.50000000;1.12004459;-1.00000000;
