TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
83800780692852;1653751699431;40.244181380000;-111.669300370000;1376.8315;1.2200;178.7000;5.11540651;8.11160851;1.17596769;45.68100357;
83801840095039;1653751701000;40.244156530000;-111.669308940000;1373.9095;2.6200;183.7000;3.93137002;6.23824549;1.15762687;16.41148949;
83802860837382;1653751702000;40.244133530000;-111.669298200000;1371.5645;3.5200;172.5000;3.79009247;4.29372406;0.78746426;11.06615257;
83803861281913;1653751703000;40.244087910000;-111.669298710000;1373.2163;5.4400;177.0000;3.79009247;3.58698940;0.69028980;6.47461414;
83804857308007;1653751704000;40.244042170000;-111.669287720000;1371.4137;5.2600;174.4000;3.79009247;2.95890665;0.67623961;6.62360239;
83805858540089;1653751705000;40.243983790000;-111.669287860000;1370.9980;6.6500;185.6000;3.79009247;2.61997056;0.60216278;4.84094095;
83806855880037;1653751706000;40.243929400000;-111.669288180000;1371.4462;6.2400;181.1000;3.79009247;2.50235176;0.61032778;5.23256254;
83807864160193;1653751707000;40.243867840000;-111.669282970000;1370.8424;6.9300;180.4000;3.79009247;2.50000000;2.18082547;16.56212234;
83808858712172;1653751708000;40.243807760000;-111.669295940000;1370.9430;6.7700;185.7000;3.79009247;2.50000000;1.19037807;9.31866360;
83809856801338;1653751709000;40.243732410000;-111.669293610000;1372.1635;7.8000;177.8000;3.79009247;2.50000000;0.73878276;4.76647377;
83810864523317;1653751710000;40.243664230000;-111.669288280000;1371.0471;7.5200;181.2000;3.79009247;2.50000000;0.15264338;0.71016496;
83811850745660;1653751711000;40.243595380000;-111.669289380000;1371.0253;7.4100;178.2000;3.79009247;2.50000000;0.31400636;1.66895890;
83812855177378;1653751712000;40.243528150000;-111.669289120000;1371.7917;7.5900;179.9000;3.79009247;2.50000000;0.38600519;1.95105779;
83813849383680;1653751713000;40.243458560000;-111.669291190000;1371.5486;7.6000;180.4000;3.79009247;2.50000000;0.12529965;0.53884721;
83814862545034;1653751714000;40.243389260000;-111.669286460000;1371.6238;7.5500;178.2000;3.79009247;2.50000000;0.17492856;0.83521140;
83815863294461;1653751715000;40.243322620000;-111.669286160000;1371.4856;7.1400;180.2000;3.79009247;2.50000000;0.23323807;1.16358685;
83816864858367;1653751716000;40.243255500000;-111.669295090000;1371.4463;7.4500;184.4000;3.79009247;2.50000000;0.65604877;4.57073164;
83817856789772;1653751717000;40.243187950000;-111.669286250000;1371.5582;7.4500;173.9000;3.79009247;2.50000000;0.69814038;4.78865242;
83818861490553;1653751718000;40.243119920000;-111.669286350000;1371.7030;7.2200;178.0000;3.79009247;2.50000000;0.70434368;4.96271610;
83819855051907;1653751719000;40.243057520000;-111.669286940000;1371.6195;7.0900;182.3000;3.79009247;2.50000000;0.71063352;5.09581327;
83820844842271;1653751720000;40.242997980000;-111.669287210000;1372.5137;6.9100;180.5000;3.79009247;2.50000000;0.71840101;5.27421713;
83821862689823;1653751721000;40.242935580000;-111.669292200000;1372.7582;6.9800;181.9000;3.79009247;2.50000000;1.20104122;9.26844692;
83822859208364;1653751722000;40.242872300000;-111.669308840000;1372.3304;7.2000;185.3000;3.79009247;2.50000000;1.23458493;9.12012577;
83823859803156;1653751723000;40.242803000000;-111.669303610000;1371.1121;7.7100;177.8000;3.79009247;2.50000000;0.78873318;5.11466312;
83824863749353;1653751724000;40.242730340000;-111.669305530000;1371.7921;7.7100;178.3000;3.79009247;2.50000000;0.38275319;1.80759275;
83825857128259;1653751725000;40.242662520000;-111.669305270000;1371.8148;7.5000;179.8000;3.79009247;2.50000000;1.08226609;3.23804307;
83826855369561;1653751726000;40.242595820000;-111.669308400000;1371.6947;7.4800;176.4000;3.79009247;2.50000000;1.11830223;7.40585566;
83827862390706;1653751727000;40.242527670000;-111.669307980000;1372.0879;7.5300;180.7000;3.79009247;2.50000000;1.10788083;8.18704987;
83828855035133;1653751728000;40.242460230000;-111.669310720000;1371.4448;7.3700;179.0000;3.79009247;2.50000000;1.09931803;8.33858204;
83829855282789;1653751729000;40.242392350000;-111.669302880000;1370.7869;7.3200;175.9000;3.79009247;2.50000000;1.40470636;10.01511097;
83830857181747;1653751730000;40.242329540000;-111.669307680000;1370.9073;6.8300;181.4000;3.79009247;2.50000000;1.12680960;9.13378620;
83831855003673;1653751731000;40.242272450000;-111.669306140000;1371.1440;6.3800;176.5000;3.79009247;2.50000000;1.09077954;9.22582150;
83832856765965;1653751732000;40.242217300000;-111.669305980000;1370.9045;5.9900;177.2000;3.79009247;2.50000000;1.09931803;9.19850349;
83833856127787;1653751733000;40.242163940000;-111.669305550000;1370.6315;5.8900;178.2000;3.79009247;2.50000000;1.38311243;9.34752083;
83834862086328;1653751734000;40.242120150000;-111.669299720000;1370.0127;5.3100;171.7000;3.79009247;2.50000000;1.12680960;9.51968479;
83835857505547;1653751735000;40.242074510000;-111.669292370000;1369.9840;4.8900;174.8000;3.79009247;2.50000000;1.10981977;9.40070534;
83836861365390;1653751736000;40.242032810000;-111.669296000000;1370.6361;4.5100;175.2000;3.79009247;2.50000000;1.11830223;9.53577995;
83837858789244;1653751737000;40.241993040000;-111.669301100000;1370.0861;4.3200;171.7000;3.79009247;2.50000000;1.12680960;9.79793358;
83838858240858;1653751738000;40.241957080000;-111.669304070000;1370.3849;4.0400;174.7000;3.79009247;2.50000000;1.17660534;10.11824512;
83839861371691;1653751739000;40.241923880000;-111.669306890000;1370.4564;3.7800;171.8000;3.79009247;2.50000000;1.38708329;10.62470818;
