Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1184474731023305;38.6130;31.4516;21.1426;
1184474741023305;38.6130;31.4516;21.1426;
1184474752364243;38.7716;31.4272;20.8010;
1184474762364243;38.9302;31.4516;20.8132;
1184474772364243;38.8448;31.4882;20.8742;
1184474782364243;38.7716;31.4516;21.0328;
1184474792364243;38.8204;31.4760;21.0084;
1184474802364243;38.8936;31.4516;20.9352;
1184474812364243;38.9790;31.4638;20.8010;
1184474822364243;39.1376;31.4638;20.6546;
1184474832364243;39.2108;31.4516;20.6180;
1184474842364243;39.1986;31.4394;20.5448;
1184474852364243;39.2474;31.4150;20.4960;
1184474862364243;39.2718;31.4028;20.3740;
1184474872364243;39.2230;31.3784;20.3984;
1184474882364243;39.1620;31.3906;20.5448;
1184474892364243;39.0888;31.3418;20.6424;
1184474902364243;38.9546;31.3052;20.7644;
1184474912364243;38.9302;31.3174;20.8864;
1184474922364243;38.8326;31.3052;20.9596;
1184474932364243;38.7594;31.2930;21.0572;
1184474942364243;38.8814;31.3052;20.9474;
1184474952364243;38.8814;31.3052;20.9352;
1184474962364243;38.8814;31.3052;20.8376;
1184474972364243;38.9180;31.3174;20.8498;
1184474982364243;38.8936;31.3052;20.8742;
1184474992364243;38.6618;31.3174;21.1548;
1184475002364243;38.4910;31.2808;21.4598;
1184475012364243;38.3202;31.2808;21.6550;
1184475022364243;37.9420;31.2198;22.1796;
1184475032364243;37.8688;31.1588;22.2772;
1184475042364243;37.8932;31.1588;22.3138;
1184475052364243;37.8444;31.1832;22.3992;
1184475062364243;37.8444;31.1710;22.4846;
1184475072364243;37.9054;31.1222;22.4236;
1184475082364243;37.8810;31.1100;22.4114;
1184475092364243;38.0030;31.0856;22.2894;
1184475102364243;38.1860;31.1222;21.9722;
1184475112364243;38.0640;31.1710;22.1918;
1184475122364243;37.8932;31.1710;22.4114;
1184475132364243;37.7834;31.1710;22.5090;
1184475142364243;37.6370;31.1832;22.6188;
1184475152364243;37.5272;31.1954;22.6554;
1184475162364243;37.6126;31.2198;22.5944;
1184475172364243;37.5638;31.2320;22.6066;
1184475182364243;37.6248;31.2198;22.5700;
1184475192364243;37.8932;31.1588;22.2284;
