Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
76877542418941;-0.0029;0.0072;0.0005;
76877552534878;0.0003;0.0040;0.0005;
76877562641910;0.0013;-0.0003;0.0016;
76877572716285;0.0013;0.0008;0.0027;
76877582849514;0.0003;0.0008;0.0005;
76877592953941;0.0003;-0.0013;-0.0016;
76877603077014;0.0003;-0.0003;-0.0005;
76877613170243;0.0003;0.0008;0.0005;
76877623275503;0.0003;0.0008;-0.0005;
76877633365399;-0.0008;0.0008;-0.0016;
76877643462639;0.0003;-0.0003;-0.0016;
76877653575087;0.0003;0.0008;-0.0016;
76877663683368;-0.0008;0.0008;-0.0027;
76877673787066;0.0013;0.0008;-0.0027;
76877683890712;0.0003;0.0008;-0.0027;
76877693995399;0.0003;-0.0003;-0.0027;
76877704106337;0.0003;-0.0013;-0.0027;
76877714216753;0.0013;0.0008;-0.0005;
76877724318107;0.0024;-0.0003;-0.0016;
76877734426649;0.0013;-0.0003;0.0005;
76877744534930;0.0024;0.0008;0.0005;
76877754630868;0.0013;0.0008;0.0027;
76877764723212;0.0035;0.0029;0.0037;
76877774847587;0.0013;0.0019;0.0048;
76877784939462;-0.0008;-0.0003;0.0069;
76877795057535;0.0013;-0.0013;0.0101;
76877805169566;-0.0008;-0.0013;0.0112;
76877815269253;0.0024;-0.0003;0.0112;
76877825376128;0.0067;0.0019;0.0144;
76877835484201;0.0013;0.0008;0.0197;
76877845580555;-0.0019;-0.0003;0.0240;
76877855687482;-0.0040;-0.0003;0.0293;
76877865796649;-0.0072;-0.0003;0.0314;
76877875903524;0.0088;0.0061;0.0293;
76877886045087;-0.0029;0.0051;0.0389;
76877896111441;0.0024;0.0051;0.0410;
76877906216441;-0.0019;0.0051;0.0463;
76877916324045;-0.0072;0.0029;0.0485;
76877926431441;-0.0083;0.0040;0.0517;
76877936528837;-0.0136;0.0040;0.0538;
76877946636910;-0.0125;0.0051;0.0538;
76877956746232;-0.0125;0.0061;0.0538;
76877966853107;-0.0146;0.0029;0.0538;
76877976950451;-0.0189;0.0040;0.0538;
76877987055920;-0.0328;0.0019;0.0538;
76877997160295;-0.0498;0.0019;0.0527;
76878007272170;-0.0626;0.0008;0.0517;
76878017369201;-0.0764;0.0008;0.0474;
76878027500712;-0.0850;0.0008;0.0463;
76878037645816;-0.0850;0.0008;0.0474;
76878047686545;-0.0796;0.0029;0.0485;
76878057795816;-0.0743;0.0019;0.0474;
76878067908628;-0.0679;0.0008;0.0474;
76878078022639;-0.0594;0.0019;0.0506;
76878088130399;-0.0498;0.0019;0.0517;
76878098237326;-0.0370;0.0008;0.0538;
76878108319826;-0.0242;0.0008;0.0559;
76878118414826;-0.0136;0.0008;0.0591;
76878128557170;-0.0136;0.0008;0.0602;
76878138674097;-0.0146;-0.0003;0.0613;
76878148759670;-0.0146;-0.0003;0.0623;
76878158867274;-0.0157;0.0008;0.0644;
76878168951649;-0.0146;0.0008;0.0655;
76878179070816;-0.0157;0.0019;0.0666;
