TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
76879918313153;1653744778597;40.240513380000;-111.667879780000;1362.2006;0.6800;98.6000;7.86150551;15.63203812;1.08226609;10.68557453;
76881832158726;1653744781000;40.240513950000;-111.667895370000;1382.3230;0.4500;262.4000;5.62732315;8.55438042;1.13877130;78.91613007;
76882831484871;1653744782000;40.240506500000;-111.667948000000;1378.6019;1.3800;269.7000;5.27522945;8.32938385;1.07377839;8.44826698;
76883836377943;1653744783000;40.240501220000;-111.667993130000;1376.7981;3.3000;263.6000;4.23764515;6.35695601;0.19723083;2.04727173;
76884836215651;1653744784000;40.240497710000;-111.668031140000;1377.3444;3.7100;260.3000;3.89436030;5.35151768;0.26925823;2.56078148;
76885836101172;1653744785000;40.240494180000;-111.668081960000;1377.0699;4.5400;261.5000;3.79009247;4.67729998;0.17492856;1.40131998;
76886836191067;1653744786000;40.240494790000;-111.668146760000;1376.4077;5.1900;267.3000;3.79009247;4.32151127;0.34999999;2.62366915;
76887842084817;1653744787000;40.240488510000;-111.668208000000;1377.0460;5.2300;264.6000;3.79009247;4.18772030;0.43600458;3.24076962;
76888834822212;1653744788000;40.240482650000;-111.668274940000;1376.6013;5.5700;264.4000;3.79009247;3.74402165;0.22472206;1.39590168;
76889841383618;1653744789000;40.240482170000;-111.668344130000;1376.6028;5.5100;269.4000;3.79009247;3.47582889;0.13892443;0.82675153;
76890840582628;1653744790000;40.240479130000;-111.668415300000;1376.0254;5.7000;267.5000;3.79009247;3.29775739;0.06708204;0.39484406;
76891835272940;1653744791000;40.240477330000;-111.668485830000;1375.1835;6.0500;268.2000;3.79009247;3.19091439;0.16643317;0.95805401;
76892834535805;1653744792000;40.240474660000;-111.668561680000;1374.8215;6.3000;266.4000;3.79009247;3.17146039;0.16124515;0.90616441;
76893838193981;1653744793000;40.240471180000;-111.668636040000;1375.0833;6.2300;268.6000;3.79009247;2.85057855;0.12529965;0.67876458;
76894835680648;1653744794000;40.240470690000;-111.668715170000;1374.8112;6.5100;267.9000;3.79009247;2.83282518;0.21954498;1.14345109;
76895840556481;1653744795000;40.240470060000;-111.668793230000;1374.6252;6.8400;269.2000;3.79009247;2.78480887;0.14422205;0.75419015;
76896836082939;1653744796000;40.240468520000;-111.668874920000;1374.2982;6.9400;268.6000;3.79009247;2.62932730;1.09416640;3.19619823;
76897836963876;1653744797000;40.240468980000;-111.668960900000;1374.2856;7.1800;269.0000;3.79009247;2.50000000;1.08558738;7.38993597;
76898835807938;1653744798000;40.240466730000;-111.669051310000;1373.8894;7.3700;267.8000;3.79009247;2.50000000;1.08558738;8.23033333;
76899840799604;1653744799000;40.240465230000;-111.669142780000;1373.6669;7.4400;267.7000;3.79009247;2.50000000;1.08558738;8.16019821;
76900834461166;1653744800000;40.240460720000;-111.669232270000;1373.2245;7.4100;265.8000;3.79009247;2.50000000;1.09416640;8.21362877;
76901839963822;1653744801000;40.240459160000;-111.669322790000;1373.3103;7.5400;268.7000;3.79009247;2.50000000;1.08558738;8.05497932;
76902836944186;1653744802000;40.240462560000;-111.669417390000;1373.0889;7.8500;270.2000;3.79009247;2.50000000;1.08558738;7.53943777;
76903838793144;1653744803000;40.240466710000;-111.669514250000;1372.9539;7.9700;273.3000;3.79009247;2.50000000;1.08558738;7.13694286;
76904836205852;1653744804000;40.240474860000;-111.669604510000;1372.7169;7.9000;277.7000;3.79009247;2.50000000;1.15121675;6.94804621;
76905838798821;1653744805000;40.240480630000;-111.669699600000;1372.9724;7.9200;273.3000;3.79009247;2.50000000;1.08558738;6.64418221;
76906839151789;1653744806000;40.240484730000;-111.669792200000;1372.4186;7.7600;274.1000;3.79009247;2.50000000;1.11516809;6.23137712;
76907838617986;1653744807000;40.240485650000;-111.669884910000;1372.2957;7.8700;267.5000;3.79009247;2.50000000;1.09416640;6.24055195;
76908836615278;1653744808000;40.240485060000;-111.669981990000;1372.0300;7.8900;267.3000;3.79009247;2.50000000;1.34825814;6.22588158;
76909838337986;1653744809000;40.240483970000;-111.670071920000;1371.5485;7.8700;269.9000;3.79009247;2.50000000;1.07703292;5.80020905;
76910836892100;1653744810000;40.240485510000;-111.670161480000;1371.0094;7.8500;269.9000;3.79009247;2.50000000;1.09603834;5.51892996;
76911845956735;1653744811000;40.240489100000;-111.670255350000;1371.0657;7.7800;272.1000;3.79009247;2.50000000;1.10981977;5.38402843;
76912837613453;1653744812000;40.240490200000;-111.670346710000;1371.2848;7.8000;270.8000;3.79009247;2.50000000;1.10136282;5.19304514;
76913835066317;1653744813000;40.240492860000;-111.670432760000;1371.4954;7.9100;269.9000;3.79009247;2.50000000;1.11516809;5.05396938;
76914835063453;1653744814000;40.240491780000;-111.670523540000;1371.9031;7.8800;269.3000;3.79009247;2.50000000;1.07703292;4.90607023;
76915838460275;1653744815000;40.240492310000;-111.670615470000;1372.2463;7.8400;270.9000;3.79009247;2.50000000;1.07703292;4.77601194;
76916839937618;1653744816000;40.240488900000;-111.670710130000;1372.0820;7.8600;269.9000;3.79009247;2.50000000;1.09603834;4.66891575;
76917836362670;1653744817000;40.240491510000;-111.670801790000;1371.8394;7.8100;268.9000;3.79009247;2.50000000;1.34825814;4.71153259;
76918841416784;1653744818000;40.240492040000;-111.670897100000;1372.2019;7.7200;273.0000;3.79009247;2.50000000;1.07703292;4.54124069;
76919835653138;1653744819000;40.240490440000;-111.670988440000;1371.9626;7.8000;268.0000;3.79009247;2.50000000;1.07703292;4.52049255;
76920837067096;1653744820000;40.240487050000;-111.671078440000;1371.8058;7.9200;268.5000;3.79009247;2.50000000;1.08558738;4.45652533;
76921837616210;1653744821000;40.240486770000;-111.671171260000;1371.9550;7.8100;266.4000;3.79009247;2.50000000;1.10276926;4.51256561;
76922835042512;1653744822000;40.240485240000;-111.671263620000;1372.2164;7.7900;268.7000;3.79009247;2.50000000;1.08558738;4.41081572;
76923836753709;1653744823000;40.240484100000;-111.671357920000;1372.2769;7.8000;268.1000;3.79009247;2.50000000;1.07703292;4.30318880;
76924834492199;1653744824000;40.240484630000;-111.671451860000;1371.8198;7.8500;270.5000;3.79009247;2.50000000;1.07703292;4.18787718;
76925833895323;1653744825000;40.240488200000;-111.671548770000;1372.0216;7.8900;271.4000;3.79009247;2.50000000;1.07703292;4.08034086;
76926837783708;1653744826000;40.240490430000;-111.671643120000;1371.8552;7.8300;270.9000;3.79009247;2.50000000;1.12058020;3.99864078;
76927835621573;1653744827000;40.240496180000;-111.671735840000;1371.5687;7.7700;269.9000;3.79009247;2.50000000;1.10136282;3.92197871;
76928832767041;1653744828000;40.240495680000;-111.671828590000;1371.8312;7.8500;271.5000;3.79009247;2.50000000;1.07703292;3.84974909;
76929833491363;1653744829000;40.240494740000;-111.671920080000;1371.6082;7.7600;270.7000;3.79009247;2.50000000;1.07703292;3.78590846;
