Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
414843376484956;-9.1866;-2.9450;-1.1970;
414843386609435;-9.1890;-2.9186;-1.1157;
414843396729383;-9.1843;-2.8995;-1.0343;
414843406846310;-9.1723;-2.8756;-0.9239;
414843416977924;-9.1651;-2.8038;-0.9000;
414843427094851;-9.1914;-2.8110;-0.9526;
414843437197612;-9.1914;-2.9091;-1.0822;
414843447288966;-9.1771;-2.9378;-1.1611;
414843457408706;-9.1723;-2.9234;-1.1109;
414843467508601;-9.2034;-2.9258;-1.0104;
414843477611987;-9.2082;-2.9330;-0.8928;
414843487715008;-9.1938;-2.9139;-0.8402;
414843497827924;-9.2106;-2.9593;-0.8976;
414843507924643;-9.1771;-2.9761;-0.9718;
414843517964539;-9.1795;-2.9641;-1.0798;
414843528105789;-9.2106;-3.0553;-1.0367;
414843538219539;-9.2154;-3.0577;-0.9790;
414843548318654;-9.1747;-2.9713;-0.9718;
414843558426362;-9.1795;-2.9258;-0.9144;
414843568560476;-9.2130;-2.8995;-0.8904;
414843578629331;-9.1819;-2.8756;-0.9359;
414843588739018;-9.1771;-2.8971;-0.9718;
414843598842351;-9.1962;-2.9641;-1.0510;
414843608939487;-9.1938;-2.9856;-1.0774;
414843619047768;-9.1795;-2.9856;-1.0056;
414843629156154;-9.1890;-2.9641;-0.9960;
414843639255529;-9.1819;-2.9043;-0.9814;
414843649360529;-9.1866;-2.8875;-0.9909;
414843659460945;-9.1819;-2.9282;-0.9909;
414843669567976;-9.2058;-2.9593;-0.9766;
414843679669174;-9.2058;-3.0000;-1.0247;
414843689777456;-9.1627;-2.9976;-1.1252;
414843699876570;-9.1651;-3.0194;-1.0702;
414843709985268;-9.2010;-3.0553;-0.9936;
414843720083914;-9.2082;-3.0553;-0.9335;
414843730182508;-9.1747;-3.0410;-0.9407;
414843740293237;-9.1819;-2.9785;-0.9766;
414843750401362;-9.1723;-2.8875;-1.0463;
414843760478862;-9.1771;-2.8756;-1.0845;
414843770613601;-9.1795;-2.8851;-1.0989;
414843780721362;-9.1986;-2.8445;-1.0391;
414843790819435;-9.1986;-2.9521;-0.9814;
414843800925476;-9.1723;-3.0410;-0.9960;
414843811029279;-9.1819;-3.0410;-0.9837;
414843821133445;-9.1986;-3.0673;-0.9814;
414843831223810;-9.2178;-3.0817;-0.9742;
