Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
79495834859970;-9.4454;0.9523;-2.3109;
79495844978929;-9.4502;0.9619;-2.2510;
79495855097835;-9.4693;1.0220;-2.3109;
79495865207575;-9.4549;1.0699;-2.3662;
79495875314762;-9.4430;1.0316;-2.4021;
79495885400491;-9.4334;0.9906;-2.4667;
79495895507679;-9.4669;0.9882;-2.4763;
79495905636533;-9.4669;0.9739;-2.3686;
79495915699398;-9.4525;0.9619;-2.2774;
79495925841116;-9.4549;0.9667;-2.2917;
79495935921898;-9.4502;1.0077;-2.3327;
79495946066585;-9.4310;1.0125;-2.3180;
79495956152835;-9.4358;1.0125;-2.3830;
79495966251481;-9.4310;0.9978;-2.4141;
79495976362627;-9.4286;0.9547;-2.4045;
79495986465439;-9.4502;0.9165;-2.3949;
79495996587523;-9.4238;0.9093;-2.3471;
79496006677366;-9.4549;0.8997;-2.3133;
79496016780908;-9.4956;0.8590;-2.2774;
79496026883356;-9.5148;0.8518;-2.2845;
79496036991012;-9.4765;0.8375;-2.3925;
79496047098460;-9.4406;0.8327;-2.4165;
79496057204293;-9.4238;0.8853;-2.4643;
79496067311168;-9.4143;0.9284;-2.5122;
79496077406273;-9.4406;0.9811;-2.5193;
79496087525543;-9.4119;1.0460;-2.5002;
79496097629085;-9.4143;1.1106;-2.4667;
79496107732783;-9.4071;1.1800;-2.4691;
79496117837731;-9.4190;1.1895;-2.4476;
79496127952314;-9.4071;1.1225;-2.4787;
79496138052106;-9.4214;1.0053;-2.5457;
79496148155700;-9.3903;0.8279;-2.6177;
79496158262991;-9.3736;0.6840;-2.7326;
79496168367939;-9.3784;0.6386;-2.7470;
79496178478460;-9.3808;0.5453;-2.7613;
79496188576168;-9.4238;0.4158;-2.7182;
79496198712262;-9.4597;0.3655;-2.7470;
79496208796689;-9.4502;0.3176;-2.8187;
79496218906793;-9.4406;0.1905;-2.9219;
79496229009033;-9.3999;0.0972;-3.0176;
79496239114918;-9.3903;0.1570;-3.1615;
79496249240648;-9.3640;0.2148;-3.2261;
79496259315023;-9.3425;0.2001;-3.1229;
79496269420127;-9.3855;0.2243;-3.1277;
79496279526116;-9.3975;0.2554;-3.1663;
79496289647106;-9.3353;0.2411;-3.0870;
79496299764293;-9.2970;0.1905;-3.0775;
79496309858720;-9.2898;0.2722;-3.2213;
79496319937575;-9.3066;0.4831;-3.2716;
79496330084398;-9.3209;0.6769;-3.2046;
79496340157418;-9.3975;1.0364;-3.2070;
79496350288668;-9.5701;1.3573;-3.2788;
79496360391325;-9.4884;1.4459;-3.0272;
79496370475439;-9.1460;1.2135;-2.5289;
79496380573356;-9.0622;1.0747;-2.4404;
79496390698668;-9.0957;1.1943;-2.9219;
79496400814710;-8.9734;1.1273;-3.1253;
79496410969293;-9.0646;1.2182;-3.4681;
79496421011168;-9.5462;1.4698;-4.3161;
79496431147418;-10.1210;1.3454;-4.3902;
79496441230127;-9.8192;1.0579;-3.1038;
79496451341898;-8.9925;1.1321;-1.7216;
79496461458356;-8.4826;1.3908;-1.2162;
79496471544398;-8.7317;1.6687;-1.6642;
79496481650700;-9.2994;1.7764;-2.6919;
79496491759918;-9.4358;1.5849;-3.1759;
79496501862939;-9.5868;1.8051;-3.9927;
79496511956793;-10.0179;1.5921;-4.0334;
79496522077523;-9.7783;1.1847;-2.5002;
79496532179398;-8.9782;1.5467;-1.4174;
79496542278773;-8.7915;1.8532;-1.1827;
79496552389241;-9.4837;1.7812;-1.3959;
79496562498252;-10.0828;1.7883;-1.6929;
79496572601168;-9.9102;1.9394;-2.0186;
79496582711325;-9.1603;2.2340;-2.6058;
79496592811689;-8.8202;2.5190;-3.8991;
79496602923200;-9.3664;2.5454;-4.9986;
79496613037314;-9.2225;1.7213;-3.8704;
79496623139293;-8.4248;0.6242;-1.5084;
79496633252783;-9.1268;2.0112;-2.5576;
79496643355960;-9.7256;1.6735;-2.0692;
79496653449814;-9.8839;1.0196;-0.6556;
79496663548043;-10.0923;0.7223;-0.8498;
79496673661533;-10.3173;1.1632;-2.0210;
79496683767002;-9.6395;1.3549;-2.6369;
79496693870127;-8.5161;1.2135;-2.4165;
79496703992106;-8.2645;1.1512;-3.0894;
79496714094502;-8.8346;1.2063;-4.1889;
79496724212731;-8.9471;0.6721;-3.4513;
79496734299189;-9.1173;0.0948;-2.3447;
79496744416950;-9.9150;0.3057;-2.3901;
79496754510752;-9.9628;0.5596;-2.5002;
79496764628200;-9.5390;1.1752;-3.4418;
79496774727939;-10.0418;1.9968;-5.3342;
79496784834293;-9.4741;1.0699;-4.1387;
79496794928148;-7.9819;-0.4011;-1.2691;
79496805035752;-8.3411;0.1929;-2.1936;
79496815142418;-9.8839;1.1752;-4.2897;
79496825250127;-9.5243;0.9787;-4.1291;
79496835369710;-8.9782;-0.0081;-1.7743;
79496845457627;-9.8886;-1.1557;-1.1252;
79496855568616;-10.3244;0.3057;-3.4322;
79496865674814;-8.4658;0.1666;-2.9315;
79496875761168;-7.7279;-0.0464;-2.0354;
79496885883043;-9.6347;1.6902;-5.3151;
79496895987627;-10.0155;3.3598;-7.7369;
79496906092106;-8.6094;2.3130;-4.9914;
79496916222523;-8.8585;0.4373;-2.4787;
79496926309033;-10.3316;0.5668;-3.1591;
79496936411689;-10.1521;-0.0272;-1.2835;
79496946546585;-8.5998;-0.4202;0.2641;
79496956645023;-8.3842;1.0053;-2.2439;
79496966751325;-9.0933;2.3779;-5.5690;
79496976857575;-8.9495;2.0833;-5.8253;
79496986942314;-8.8107;1.2398;-4.3352;
79496997048616;-9.1125;1.1441;-3.7651;
79497007154866;-10.2718;1.5105;-4.0119;
79497017255700;-10.7845;1.5730;-2.8669;
79497027362002;-8.7987;0.7295;-0.4137;
79497037468252;-8.3794;0.9954;-1.1372;
79497047577627;-9.2106;1.6232;-2.8451;
79497057683929;-8.8848;1.1632;-2.5193;
79497067790179;-8.3937;1.3669;-3.7149;
79497077893616;-10.2263;3.2091;-8.2998;
79497087999918;-9.9461;3.1756;-8.8484;
79497098106168;-8.8083;0.8183;-4.3137;
