Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
394262000362196;-0.0080;0.0005;0.0161;
394262010468342;-0.0016;-0.0091;0.0119;
394262020567508;-0.0016;-0.0027;0.0097;
394262030687508;-0.0037;0.0005;0.0087;
394262040773133;-0.0037;0.0005;0.0055;
394262050887977;-0.0027;-0.0005;0.0012;
394262061003238;-0.0027;-0.0005;0.0023;
394262071099071;-0.0027;-0.0005;0.0001;
394262081195217;-0.0016;0.0005;0.0001;
394262091295373;0.0016;0.0005;0.0001;
394262101413133;0.0016;-0.0027;-0.0009;
394262111516571;0.0037;-0.0005;0.0001;
394262121600165;0.0016;-0.0027;0.0001;
394262131705894;0.0005;-0.0037;0.0012;
394262141805373;0.0005;-0.0027;0.0023;
394262151914123;0.0027;-0.0005;0.0023;
394262162020581;0.0016;-0.0016;0.0044;
394262172123081;0.0005;-0.0005;0.0044;
394262182241154;-0.0005;-0.0016;0.0044;
394262192332456;-0.0005;-0.0027;0.0055;
394262202428915;-0.0016;-0.0037;0.0065;
394262212535894;-0.0016;-0.0027;0.0076;
394262222656571;-0.0016;-0.0037;0.0097;
394262232737873;0.0005;-0.0037;0.0097;
394262242843081;-0.0016;-0.0059;0.0097;
394262252950269;-0.0016;-0.0059;0.0119;
394262263074175;-0.0016;-0.0048;0.0129;
394262273162040;-0.0027;-0.0048;0.0129;
394262283262977;-0.0037;-0.0048;0.0119;
394262293368029;-0.0037;-0.0048;0.0119;
394262303482300;-0.0048;-0.0037;0.0119;
394262313566727;-0.0048;-0.0027;0.0129;
394262323676050;-0.0059;-0.0027;0.0129;
394262333787352;-0.0059;-0.0037;0.0129;
394262343877040;-0.0069;-0.0037;0.0129;
394262353996519;-0.0059;-0.0037;0.0140;
394262364097144;-0.0059;-0.0037;0.0161;
394262374205581;-0.0080;-0.0037;0.0172;
394262384302300;-0.0080;-0.0027;0.0172;
394262394410373;-0.0069;-0.0027;0.0182;
394262404519748;-0.0059;-0.0016;0.0193;
394262414617248;-0.0069;-0.0005;0.0204;
394262424719123;-0.0080;-0.0016;0.0204;
394262434839696;-0.0069;-0.0037;0.0225;
394262444924227;-0.0048;-0.0059;0.0246;
394262455037040;-0.0048;-0.0048;0.0236;
394262465139123;-0.0037;-0.0080;0.0268;
394262475247561;-0.0037;-0.0080;0.0278;
394262485345061;-0.0059;-0.0059;0.0310;
394262495436571;-0.0091;-0.0059;0.0342;
394262505554540;-0.0091;-0.0069;0.0385;
394262515659644;-0.0080;-0.0080;0.0417;
394262525760217;-0.0091;-0.0080;0.0438;
394262535861727;-0.0112;-0.0112;0.0491;
394262545962248;-0.0091;-0.0123;0.0513;
394262556066050;-0.0123;-0.0133;0.0566;
394262566166936;-0.0123;-0.0154;0.0609;
394262576267404;-0.0133;-0.0154;0.0640;
394262586385373;-0.0133;-0.0165;0.0683;
394262596470529;-0.0144;-0.0186;0.0726;
394262606591206;-0.0165;-0.0186;0.0747;
394262616698394;-0.0176;-0.0186;0.0768;
394262626806519;-0.0186;-0.0186;0.0779;
394262636908550;-0.0197;-0.0176;0.0779;
394262647007456;-0.0208;-0.0176;0.0800;
394262657108394;-0.0218;-0.0176;0.0800;
394262667219644;-0.0218;-0.0165;0.0800;
394262677301623;-0.0218;-0.0186;0.0822;
394262687416831;-0.0229;-0.0197;0.0832;
394262697523238;-0.0208;-0.0186;0.0822;
394262707633394;-0.0208;-0.0197;0.0800;
394262717738602;-0.0186;-0.0208;0.0790;
394262727838498;-0.0186;-0.0197;0.0779;
394262737940477;-0.0176;-0.0197;0.0758;
394262748046467;-0.0176;-0.0186;0.0736;
394262758142561;-0.0154;-0.0176;0.0694;
394262768247977;-0.0165;-0.0176;0.0672;
394262778354644;-0.0165;-0.0154;0.0672;
394262788458915;-0.0186;-0.0133;0.0662;
394262798550425;-0.0176;-0.0144;0.0662;
394262808657144;-0.0197;-0.0144;0.0651;
394262818772040;-0.0208;-0.0165;0.0672;
394262828859383;-0.0240;-0.0186;0.0704;
394262838968290;-0.0250;-0.0218;0.0747;
394262849070894;-0.0229;-0.0218;0.0822;
394262859214227;-0.0165;-0.0261;0.0885;
394262869313081;-0.0176;-0.0304;0.0939;
394262879390946;-0.0208;-0.0336;0.1035;
394262889471206;-0.0250;-0.0346;0.1118;
394262899601779;-0.0261;-0.0357;0.1236;
394262909665738;-0.0293;-0.0368;0.1342;
394262919813706;-0.0314;-0.0368;0.1406;
394262929940946;-0.0378;-0.0368;0.1502;
394262940000738;-0.0399;-0.0378;0.1598;
394262950126415;-0.0421;-0.0399;0.1704;
394262960228394;-0.0474;-0.0431;0.1822;
394262970348654;-0.0495;-0.0453;0.1896;
394262980443811;-0.0570;-0.0495;0.2003;
394262990530425;-0.0772;-0.0527;0.2077;
394263000623706;-0.1007;-0.0538;0.2130;
394263010777248;-0.1220;-0.0570;0.2162;
394263020832977;-0.1379;-0.0581;0.2216;
394263030941831;-0.1433;-0.0570;0.2237;
394263041041831;-0.1411;-0.0559;0.2258;
394263051162821;-0.1358;-0.0559;0.2258;
394263061252248;-0.1273;-0.0581;0.2280;
394263071309071;-0.1220;-0.0581;0.2280;
394263081458290;-0.1177;-0.0570;0.2280;
394263091559956;-0.1177;-0.0581;0.2269;
394263101661623;-0.1156;-0.0581;0.2258;
394263111783498;-0.1124;-0.0570;0.2237;
394263121885165;-0.1103;-0.0570;0.2226;
394263131986779;-0.1081;-0.0581;0.2205;
394263142102873;-0.1017;-0.0570;0.2162;
394263152204488;-0.0953;-0.0559;0.2130;
394263162306102;-0.0953;-0.0559;0.2099;
394263172385790;-0.0911;-0.0549;0.2056;
394263182487456;-0.0921;-0.0538;0.2003;
394263192589123;-0.0911;-0.0527;0.1939;
394263202704331;-0.0836;-0.0517;0.1885;
394263212805998;-0.0740;-0.0517;0.1811;
394263222907665;-0.0676;-0.0506;0.1758;
394263233012665;-0.0634;-0.0463;0.1704;
394263243114331;-0.0655;-0.0453;0.1651;
394263253215946;-0.0751;-0.0442;0.1566;
394263263337769;-0.0900;-0.0421;0.1491;
394263273439436;-0.1071;-0.0421;0.1417;
394263283541050;-0.1241;-0.0410;0.1342;
394263293636623;-0.1337;-0.0399;0.1300;
394263303738290;-0.1390;-0.0389;0.1225;
394263313839904;-0.1411;-0.0368;0.1172;
394263323957769;-0.1411;-0.0336;0.1140;
394263334059436;-0.1401;-0.0336;0.1118;
394263344161050;-0.1390;-0.0368;0.1087;
394263354267508;-0.1316;-0.0378;0.1076;
394263364369175;-0.1134;-0.0368;0.1076;
394263374470790;-0.0889;-0.0378;0.1065;
394263384572769;-0.0655;-0.0368;0.1076;
394263394674436;-0.0410;-0.0346;0.1076;
394263404776050;-0.0240;-0.0346;0.1097;
394263414895894;-0.0154;-0.0336;0.1129;
394263424997561;-0.0133;-0.0346;0.1140;
394263435099227;-0.0154;-0.0346;0.1161;
394263445195477;-0.0133;-0.0389;0.1193;
394263455297144;-0.0144;-0.0421;0.1225;
394263465398758;-0.0154;-0.0442;0.1268;
394263475516831;-0.0165;-0.0463;0.1289;
394263485618498;-0.0186;-0.0485;0.1342;
394263495720113;-0.0218;-0.0485;0.1395;
394263505821519;-0.0208;-0.0495;0.1438;
394263515923186;-0.0218;-0.0506;0.1481;
394263526024800;-0.0250;-0.0485;0.1502;
394263536129748;-0.0261;-0.0485;0.1534;
394263546231415;-0.0282;-0.0463;0.1545;
394263556333081;-0.0325;-0.0431;0.1566;
394263566463081;-0.0336;-0.0421;0.1577;
394263576564696;-0.0336;-0.0410;0.1577;
394263586666363;-0.0336;-0.0410;0.1598;
394263596764436;-0.0336;-0.0410;0.1587;
394263606866102;-0.0336;-0.0442;0.1566;
394263616967717;-0.0325;-0.0463;0.1545;
394263627064175;-0.0314;-0.0474;0.1545;
394263637165842;-0.0314;-0.0495;0.1513;
394263647267456;-0.0304;-0.0474;0.1470;
394263657379956;-0.0282;-0.0453;0.1427;
394263667481623;-0.0261;-0.0431;0.1363;
394263677583238;-0.0250;-0.0442;0.1300;
394263687694019;-0.0229;-0.0410;0.1225;
394263697795686;-0.0218;-0.0399;0.1118;
394263707897300;-0.0218;-0.0346;0.1024;
394263718000008;-0.0208;-0.0304;0.0928;
394263728101675;-0.0186;-0.0250;0.0822;
394263738203290;-0.0186;-0.0208;0.0726;
394263748312456;-0.0165;-0.0154;0.0609;
394263758414123;-0.0133;-0.0133;0.0523;
394263768515738;-0.0123;-0.0112;0.0395;
394263778620008;-0.0123;-0.0080;0.0310;
394263788721675;-0.0101;-0.0048;0.0236;
394263798823290;-0.0101;-0.0016;0.0140;
394263808930165;-0.0101;0.0027;0.0076;
394263819031831;-0.0197;0.0016;0.0001;
394263829133446;-0.0048;-0.0027;-0.0020;
394263839284279;-0.0165;-0.0016;-0.0063;
394263849385894;-0.0027;0.0005;-0.0063;
394263859487561;-0.0048;-0.0016;-0.0063;
394263869542144;-0.0091;-0.0027;-0.0052;
394263879643811;-0.0080;-0.0048;-0.0031;
394263889745425;-0.0112;-0.0069;-0.0020;
394263899890321;-0.0091;-0.0080;-0.0009;
394263909991988;-0.0091;-0.0069;0.0023;
394263920093654;-0.0080;-0.0059;0.0012;
394263930193186;-0.0080;-0.0059;-0.0020;
394263940294852;-0.0059;-0.0059;-0.0052;
394263950396467;-0.0048;-0.0048;-0.0116;
394263960499644;-0.0016;-0.0027;-0.0169;
394263970601311;0.0037;-0.0069;-0.0233;
394263980702925;0.0069;-0.0080;-0.0265;
394263990813186;0.0229;-0.0091;-0.0201;
394264000914852;0.1007;-0.0154;-0.0116;
394264011016467;0.2828;-0.0165;-0.0009;
394264021122352;0.4158;-0.0037;0.0065;
394264031224019;0.4339;0.0112;0.0087;
394264041325633;0.3562;0.0240;0.0033;
394264051412925;0.1816;0.0378;-0.0041;
394264061514592;-0.0197;0.0389;-0.0158;
394264071616206;-0.0431;0.0314;-0.0233;
394264081726467;-0.0250;0.0240;-0.0276;
394264091829800;-0.0112;0.0218;-0.0308;
394264101933081;-0.0091;0.0197;-0.0393;
394264112044071;-0.0005;0.0176;-0.0457;
394264122147404;-0.0091;0.0218;-0.0435;
394264132250686;-0.0091;0.0229;-0.0414;
394264142363654;-0.0059;0.0165;-0.0425;
394264152466988;-0.0069;0.0144;-0.0435;
394264162570269;-0.0016;0.0133;-0.0446;
394264172667717;-0.0016;0.0133;-0.0446;
394264182771050;-0.0027;0.0133;-0.0414;
394264192874331;-0.0080;0.0208;-0.0382;
394264202973654;-0.0080;0.0261;-0.0425;
394264213076988;-0.0005;0.0229;-0.0510;
394264223180321;0.0037;0.0208;-0.0595;
394264233304436;0.0091;0.0229;-0.0659;
394264243407717;0.0112;0.0218;-0.0723;
394264253510998;0.0080;0.0197;-0.0766;
394264263618029;0.0091;0.0208;-0.0819;
394264273721311;0.0112;0.0229;-0.0851;
394264283824644;0.0176;0.0208;-0.0883;
394264293911779;0.0218;0.0218;-0.0893;
394264304015113;0.0229;0.0218;-0.0872;
394264314118394;0.0208;0.0186;-0.0872;
394264324243342;0.0197;0.0176;-0.0840;
394264334346675;0.0218;0.0218;-0.0819;
394264344449956;0.0229;0.0229;-0.0776;
394264354538238;0.0261;0.0218;-0.0702;
394264364641571;0.0261;0.0197;-0.0595;
394264374744852;0.0186;0.0165;-0.0521;
394264384853863;0.0186;0.0123;-0.0414;
394264394957196;0.0176;0.0091;-0.0308;
394264405060477;0.0165;0.0059;-0.0222;
394264415160321;0.0144;0.0005;-0.0158;
394264425263654;0.0123;-0.0037;-0.0073;
394264435366936;0.0091;-0.0048;0.0001;
394264445473238;0.0080;-0.0069;0.0055;
394264455576571;0.0048;-0.0091;0.0076;
394264465679852;0.0293;-0.0154;0.0119;
394264475800269;0.0091;-0.0293;0.0108;
394264485903550;0.0005;-0.0165;0.0193;
394264496006831;0.0091;-0.0123;0.0172;
394264506104019;0.0048;-0.0240;0.0172;
394264516207300;0.0037;-0.0176;0.0236;
394264526310581;0.0048;-0.0165;0.0246;
394264536403550;0.0005;-0.0240;0.0214;
394264546506883;-0.0059;-0.0186;0.0225;
394264556610165;-0.0048;-0.0101;0.0278;
394264566749800;-0.0091;-0.0101;0.0364;
394264576853081;-0.0144;-0.0144;0.0385;
394264586956415;-0.0037;-0.0165;0.0214;
394264597031779;-0.0069;-0.0154;0.0065;
394264607135113;-0.0133;-0.0037;0.0087;
394264617238394;-0.0101;-0.0027;0.0289;
394264627345373;-0.0112;-0.0069;0.0438;
394264637448706;-0.0197;-0.0069;0.0427;
394264647551988;-0.0250;-0.0016;0.0353;
394264657650008;-0.0272;-0.0027;0.0342;
394264667753342;-0.0517;-0.0091;0.0342;
394264677856623;-0.0911;-0.0154;0.0332;
394264687956467;-0.1188;-0.0133;0.0310;
394264698059800;-0.1422;-0.0165;0.0310;
394264708163133;-0.1507;-0.0154;0.0342;
394264718272821;-0.1529;-0.0101;0.0385;
394264728376154;-0.1571;-0.0144;0.0385;
394264738479436;-0.1539;-0.0197;0.0406;
394264748586883;-0.1422;-0.0218;0.0449;
394264758690217;-0.1262;-0.0240;0.0481;
394264768793498;-0.1092;-0.0250;0.0502;
394264778888446;-0.0953;-0.0218;0.0502;
394264788991779;-0.0921;-0.0218;0.0513;
394264799095061;-0.0889;-0.0208;0.0523;
394264809182873;-0.0847;-0.0208;0.0523;
394264819286154;-0.0836;-0.0229;0.0502;
394264829389488;-0.0804;-0.0197;0.0502;
394264839503394;-0.0794;-0.0176;0.0534;
394264849606727;-0.0804;-0.0154;0.0534;
394264859710008;-0.0783;-0.0144;0.0523;
394264869827352;-0.0708;-0.0112;0.0502;
394264879930686;-0.0602;-0.0112;0.0491;
394264890033967;-0.0431;-0.0112;0.0534;
394264900176258;-0.0218;-0.0133;0.0534;
