Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
580502345272478;0.0008;0.0047;0.0172;
580502355331853;-0.0001;0.0025;0.0076;
580502365452269;-0.0023;0.0025;0.0108;
580502375574874;-0.0023;0.0025;0.0119;
580502385661332;-0.0033;0.0025;0.0097;
580502395747426;-0.0001;0.0036;0.0065;
580502405860811;-0.0012;0.0025;0.0065;
580502415985863;-0.0001;0.0025;0.0055;
580502426076176;-0.0012;0.0004;0.0033;
580502436204457;-0.0033;0.0004;0.0044;
580502446268467;-0.0023;0.0025;0.0044;
580502456381488;0.0008;0.0015;0.0023;
580502466475134;-0.0001;0.0015;0.0033;
580502476587165;-0.0001;0.0015;0.0044;
580502486688780;0.0040;0.0015;0.0076;
580502496806071;0.0051;0.0036;0.0097;
580502506907478;0.0072;0.0036;0.0087;
580502517015863;0.0104;0.0036;0.0108;
580502527118051;0.0115;0.0025;0.0140;
580502537209665;0.0157;0.0036;0.0150;
580502547324821;0.0189;0.0047;0.0161;
580502557403467;0.0221;0.0057;0.0161;
580502567519457;0.0221;0.0057;0.0172;
580502577619613;0.0200;0.0057;0.0182;
580502587720238;0.0157;0.0047;0.0172;
580502597826384;0.0115;0.0047;0.0172;
580502607929196;0.0083;0.0057;0.0161;
580502618032426;0.0061;0.0036;0.0172;
580502628134092;0.0040;0.0047;0.0172;
580502638232426;0.0019;0.0057;0.0161;
580502648344874;-0.0012;0.0068;0.0161;
580502658457686;-0.0001;0.0068;0.0150;
580502668551124;0.0008;0.0057;0.0182;
580502678654144;0.0061;0.0047;0.0182;
580502688755342;0.0115;0.0036;0.0182;
580502698857738;0.0178;0.0036;0.0193;
580502708964353;0.0242;0.0047;0.0193;
580502719066749;0.0274;0.0057;0.0214;
580502729172790;0.0274;0.0068;0.0236;
580502739273780;0.0242;0.0057;0.0257;
580502749375707;0.0210;0.0057;0.0278;
